case,frequency_real,frequency_imag,v(buf)_real,v(buf)_imag,v(hp)_real,v(hp)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rh)_real,i(rh)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,i(ch)_real,i(ch)_imag,i(cl)_real,i(cl)_imag
1,5.843414133735162,0.0,0.001346188410686901,0.03666542473374491,0.001346168292080501,0.03666546226368759,0.0,0.0,1.0,0.0,0.001359650031163156,0.03666492553478479,0.0,0.0,6.804983217141613e-10,1.770632039425901e-10,-1.346181753763422e-07,-3.666582891831022e-06,1.346168292080501e-07,3.666546226368759e-06,-1.346162047625521e-09,4.991989601202396e-11,6.804983217141613e-10,1.770632039425901e-10,1.346181753763422e-07,3.666582891831022e-06,-1.346162047625519e-09,4.991989601255952e-11
1,6.07202195690987,0.0,0.001453424725237822,0.03809576942015967,0.001453403003999006,0.03809580847950301,0.0,0.0,1.0,0.0,0.001467958672047965,0.03809520936986432,0.0,0.0,7.347054945764514e-10,1.819017065880085e-10,-1.453417538029046e-07,-3.809618943758779e-06,1.453403003999006e-07,3.809580847950301e-06,-1.453394681014304e-09,5.600502953478914e-11,7.347054945764514e-10,1.819017065880085e-10,1.453417538029046e-07,3.809618943758779e-06,-1.453394681014303e-09,5.600502953505439e-11
1,6.309573444801917,0.0,0.001569189978170015,0.03958157430908434,0.001569166526834941,0.03958161496510724,0.0,0.0,1.0,0.0,0.001584881535147111,0.03958094599517507,0.0,0.0,7.932238522436168e-10,1.866751757513552e-10,-1.569182218500209e-07,-3.958201078125688e-06,1.569166526834941e-07,3.958161496510724e-06,-1.569155697709614e-09,6.283139092691514e-11,7.932238522436168e-10,1.866751757513552e-10,1.569182218500209e-07,3.958201078125688e-06,-1.569155697709604e-09,6.283139092668455e-11
1,6.556418494179772,0.0,0.001694160287545256,0.0411249485610266,0.001694134968545584,0.04112499088454532,0.0,0.0,1.0,0.0,0.001711101498827522,0.04112424366947285,0.0,0.0,8.563951353081876e-10,1.913501453641719e-10,-1.69415190989527e-07,-4.112540213445417e-06,1.694134968545584e-07,4.112499088454532e-06,-1.694121128226634e-09,7.04891553751641e-11,8.563951353081876e-10,1.913501453641719e-10,1.69415190989527e-07,4.112540213445417e-06,-1.694121128226633e-09,7.048915537517343e-11
1,6.812920690579594,0.0,0.001829065001555672,0.04272807650664694,0.001829037666423056,0.0427281205722632,0.0,0.0,1.0,0.0,0.001847355203746432,0.04272728571220185,0.0,0.0,9.245879856412077e-10,1.958880904706639e-10,-1.82905595679972e-07,-4.272854785346891e-06,1.829037666423056e-07,4.27281205722632e-06,-1.829020219076003e-09,7.907944450866178e-11,9.245879856412077e-10,1.958880904706639e-10,1.82905595679972e-07,4.272854785346891e-06,-1.829020219075995e-09,7.907944450827973e-11
1,7.07945784384136,0.0,0.001974690828315405,0.04439321970096765,0.001974661316824248,0.04439326558733977,0.0,0.0,1.0,0.0,0.001994437223917889,0.04439233254446628,0.0,0.0,9.98200032871553e-10,2.002447756221937e-10,-1.974681063437416e-07,-4.439370951999565e-06,1.974661316824248e-07,4.439326558733977e-06,-1.974639560248367e-09,8.871565013654493e-11,9.98200032871553e-10,2.002447756221937e-10,1.974681063437416e-07,4.439370951999565e-06,-1.974639560248379e-09,8.871565013699971e-11
1,7.356422544596393,0.0,0.002131886275933544,0.04612271895178415,0.002131854415177412,0.04612276674192367,0.0,0.0,1.0,0.0,0.00215320455115957,0.04612172370261404,0.0,0.0,1.077660137573122e-09,2.043695256429001e-10,-2.131875733721563e-07,-4.612322796959109e-06,2.131854415177412e-07,4.612276674192368e-06,-2.131827522602664e-09,9.952491701117894e-11,1.077660137573122e-09,2.043695256429001e-10,2.131875733721563e-07,4.612322796959109e-06,-2.131827522602618e-09,9.952491701204623e-11
1,7.644222742525981,0.0,0.002301566424486357,0.04791899630873912,0.002301532027883068,0.04791904609033548,0.0,0.0,1.0,0.0,0.002324581414753491,0.04791787981070442,0.0,0.0,1.163430802015469e-09,2.082044081412604e-10,-2.301555043203346e-07,-4.791952528079638e-06,2.301532027883068e-07,4.791904609033548e-06,-2.301499026713351e-09,1.116498034699209e-10,1.163430802015469e-09,2.082044081412604e-10,2.301555043203346e-07,4.791952528079638e-06,-2.301499026713335e-09,1.116498034701427e-10
1,7.943282347242792,0.0,0.002484718052723225,0.04978455699754931,0.002484680918943317,0.04978460886332598,0.0,0.0,1.0,0.0,0.002509564459382631,0.0497833044961389,0.0,0.0,1.256010759862012e-09,2.116833093361581e-10,-2.484705765752506e-07,-4.978510670941462e-06,2.484680918943318e-07,4.978460886332598e-06,-2.484640665940648e-09,1.252501410406448e-10,1.256010759862012e-09,2.116833093361581e-10,2.484705765752506e-07,4.978510670941462e-06,-2.484640665940648e-09,1.252501410400559e-10
1,8.25404185268016,0.0,0.002682405143572886,0.05172199128167131,0.002682365055385823,0.05172204532977662,0.0,0.0,1.0,0.0,0.002709228305649936,0.05172058623050615,0.0,0.0,1.355937757229917e-09,2.147309088353089e-10,-2.682391879036377e-07,-5.172256255022992e-06,2.682365055385822e-07,5.172204532977663e-06,-2.682316207704974e-09,1.405051165165317e-10,1.355937757229917e-09,2.147309088353089e-10,2.682391879036377e-07,5.172256255022992e-06,-2.682316207704957e-09,1.405051165164789e-10
1,8.576958985908915,0.0,0.002895774793753099,0.05373397623122743,0.002895731516785135,0.05373403256566393,0.0,0.0,1.0,0.0,0.002924731518734825,0.05373240007520024,0.0,0.0,1.463791537444472e-09,2.172615204062978e-10,-2.895760474100303e-07,-5.373456990598959e-06,2.895731516785135e-07,5.373403256566393e-06,-2.895672498172625e-09,1.576156027187359e-10,1.463791537444472e-09,2.172615204062978e-10,2.895760474100303e-07,5.373456990598959e-06,-2.895672498172694e-09,1.576156027180353e-10
1,8.912509381337427,0.0,0.00312606355401337,0.05582327737626439,0.003126016835410674,0.05582333610736108,0.0,0.0,1.0,0.0,0.003157323011981068,0.05582150930859288,0.0,0.0,1.580197043636773e-09,2.191777983065468e-10,-3.126048095579028e-07,-5.582389434072214e-06,3.126016835410674e-07,5.582333610736109e-06,-3.125945796769812e-09,1.76806767151344e-10,1.580197043636773e-09,2.191777983065468e-10,3.126048095579028e-07,5.582389434072214e-06,-3.12594579676981e-09,1.768067671510906e-10
1,9.261187281287906,0.0,0.003374604227739402,0.05799275021835229,0.003374553794729582,0.05799281146328446,0.0,0.0,1.0,0.0,0.003408348913420605,0.05799076690844095,0.0,0.0,1.705827851395574e-09,2.20369284886085e-10,-3.374587540267528e-07,-5.799339139139909e-06,3.374553794729582e-07,5.799281146328446e-06,-3.374468568120327e-09,1.983309911336717e-10,1.705827851395574e-09,2.20369284886085e-10,3.374587540267528e-07,5.799339139139909e-06,-3.374468568120357e-09,1.98330991133192e-10
1,9.623506263980856,0.0,0.003642833156797985,0.06024534157112232,0.00364277871514271,0.06024540545448435,0.0,0.0,1.0,0.0,0.003679259924399349,0.06024311685976612,0.0,0.0,1.841409848928922e-09,2.207107877537362e-10,-3.642815142929861e-07,-6.024600790853889e-06,3.64277871514271e-07,6.024540545448435e-06,-3.642676760136441e-09,2.224711356205167e-10,1.841409848928922e-09,2.207107877537362e-10,3.642815142929861e-07,6.024600790853889e-06,-3.642676760136472e-09,2.224711356205054e-10
1,9.999999999999968,0.0,0.003932298024575892,0.0625840906965522,0.003932239256906916,0.06258415735098904,0.0,0.0,1.0,0.0,0.003971619200556256,0.06258159525461153,0.0,0.0,1.987725176187498e-09,2.20060553980661e-10,-3.932278579299485e-07,-6.258478319256255e-06,3.932239256906916e-07,6.258415735098905e-06,-3.932117598036324e-09,2.495441940669751e-10,1.987725176187498e-09,2.20060553980661e-10,3.932278579299485e-07,6.258478319256256e-06,-3.932117598036336e-09,2.495441940664732e-10
1,10.39122303835166,0.0,0.004244666207135143,0.06501213019960524,0.00424460277116551,0.06501219976650939,0.0,0.0,1.0,0.0,0.004287110786385212,0.06500933114583374,0.0,0.0,2.145616441923169e-09,2.182582409075706e-10,-4.244645217193221e-07,-6.501284988850706e-06,4.24460277116551e-07,6.501219976650939e-06,-4.244457925006891e-09,2.799053771498916e-10,2.145616441923169e-09,2.182582409075706e-10,4.244645217193221e-07,6.501284988850705e-06,-4.244457925006914e-09,2.799053771501769e-10
1,10.79775162327706,0.0,0.004581733704231938,0.06753268663917476,0.004581665230833719,0.06753275926945596,0.0,0.0,1.0,0.0,0.004627548635442141,0.06752954711238286,0.0,0.0,2.31599123174742e-09,2.151226284781427e-10,-4.581711047486028e-07,-6.753343459704864e-06,4.581665230833719e-07,6.753275926945596e-06,-4.581493121020349e-09,3.139526791900993e-10,2.31599123174742e-09,2.151226284781427e-10,4.581711047486028e-07,6.753343459704864e-06,-4.581493121020305e-09,3.139526791906685e-10
1,11.2201845430196,0.0,0.004945434682583593,0.07014908080813989,0.004945360773723006,0.07014915666307563,0.0,0.0,1.0,0.0,0.004994886248902706,0.0701455594883244,0.0,0.0,2.499826925485543e-09,2.104490730986397e-10,-4.945410227330743e-07,-7.014985815464225e-06,4.945360773723006e-07,7.014915666307563e-06,-4.945156631911297e-09,3.521319815485979e-10,2.499826925485543e-09,2.104490730986397e-10,4.945410227330743e-07,7.014985815464225e-06,-4.945156631911347e-09,3.521319815478179e-10
1,11.65914401179828,0.0,0.00533785166416415,0.07286472762966123,0.005337771890684404,0.07286480688183715,0.0,0.0,1.0,0.0,0.005391226965575913,0.07286077820211781,0.0,0.0,2.698175839276496e-09,2.040066553188336e-10,-5.337825268403309e-07,-7.286553552990596e-06,5.337771890684404e-07,7.286480688183715e-06,-5.337530141176321e-09,3.949427543420426e-10,2.698175839276496e-09,2.040066553188336e-10,5.337825268403309e-07,7.286553552990596e-06,-5.337530141176265e-09,3.949427543425178e-10
1,12.11527658628584,0.0,0.005761226392403731,0.07568313561059595,0.005761140291645485,0.07568321844494633,0.0,0.0,1.0,0.0,0.005818834936573686,0.07567870616635142,0.0,0.0,2.912170709006706e-09,1.955349940123419e-10,-5.761197903048401e-07,-7.568397527713078e-06,5.761140291645486e-07,7.568321844494633e-06,-5.760854416995455e-09,4.42944424453029e-10,2.912170709006706e-09,1.955349940123419e-10,5.761197903048401e-07,7.568397527713078e-06,-5.760854416995442e-09,4.42944424452018e-10
1,12.58925411794163,0.0,0.006217971408886129,0.0786079057860449,0.006217878482134945,0.07860799240100429,0.0,0.0,1.0,0.0,0.006280146817552569,0.07860293815119497,0.0,0.0,3.143030530934274e-09,1.847406828209275e-10,-6.217940660919765e-07,-7.86087784809283e-06,6.217878482134945e-07,7.860799240100428e-06,-6.217540866643948e-09,4.967634849931124e-10,3.143030530934274e-09,1.847406828209275e-10,6.217940660919765e-07,7.86087784809283e-06,-6.217540866643892e-09,4.967634849927434e-10
1,13.08177474260189,0.0,0.00671068237240023,0.08164273008152251,0.006710582082149905,0.08164282069030096,0.0,0.0,1.0,0.0,0.006777784210696689,0.08163715906722815,0.0,0.0,3.392066776552669e-09,1.712933206735046e-10,-6.710649187970726e-07,-8.164363711850785e-06,6.710582082149906e-07,8.164282069030097e-06,-6.710183829645826e-09,5.57101429435325e-10,3.392066776552669e-09,1.712933206735046e-10,6.710649187970726e-07,8.164363711850785e-06,-6.710183829645831e-09,5.571014294359857e-10
1,13.59356390878521,0.0,0.007242151150905054,0.08479138901101897,0.007242042917925299,0.08479148384301473,0.0,0.0,1.0,0.0,0.007314566887301608,0.08478514157499745,0.0,0.0,3.660689995490379e-09,1.548210622204227e-10,-7.242115338354479e-07,-8.479233175785315e-06,7.2420429179253e-07,8.479148384301473e-06,-7.241573639655413e-09,6.247436021525333e-10,3.660689995490379e-09,1.548210622204227e-10,7.242115338354479e-07,8.479233175785315e-06,-7.241573639655432e-09,6.247436021525733e-10
1,14.12537544622749,0.0,0.00781537971500291,0.08805774862026886,0.00781526291519941,0.0880578479226339,0.0,0.0,1.0,0.0,0.00789352681983281,0.08805074292960297,0.0,0.0,3.950416821300092e-09,1.349056786420499e-10,-7.815341067828561e-07,-8.805872850111312e-06,7.815262915199409e-07,8.80578479226339e-06,-7.814710482990061e-09,7.005690665889963e-10,3.950416821300092e-09,1.349056786420499e-10,7.815341067828561e-07,8.805872850111312e-06,-7.814710482989945e-09,7.005690665895656e-10
1,14.67799267622064,0.0,0.008433594858750254,0.09144575657481609,0.008433468819804701,0.09144586061419119,0.0,0.0,1.0,0.0,0.008517923049538972,0.09143790095879128,0.0,0.0,4.262877392659931e-09,1.110770295187358e-10,-8.433553154492899e-07,-9.144677507279732e-06,8.433468819804701e-07,9.144586061419118e-06,-8.432819078871799e-09,7.855616024801671e-10,4.262877392659931e-09,1.110770295187358e-10,8.433553154492899e-07,9.144677507279732e-06,-8.432819078872027e-09,7.855616024791298e-10
1,15.25222956539013,0.0,0.009100263769921945,0.09495943728194498,0.009100127767699397,0.09495954634638343,0.0,0.0,1.0,0.0,0.009191257411947987,0.09495062906240004,0.0,0.0,4.599823201099831e-09,8.280692104234433e-11,-9.100218768977072e-07,-9.496049594184689e-06,9.100127767699398e-07,9.495954634638342e-06,-9.099364202604274e-09,8.808219544936824e-10,4.599823201099831e-09,8.280692104234433e-11,9.100218768977072e-07,9.496049594184689e-06,-9.099364202604378e-09,8.808219544942492e-10
1,15.84893192461107,0.0,0.009819110467012702,0.09860288592421793,0.009818963721723277,0.0986030003253185,0.0,0.0,1.0,0.0,0.009917291137692002,0.09859301010955178,0.0,0.0,4.963135372191944e-09,4.950224084809829e-11,-9.819061911360496e-07,-9.860398635532174e-06,9.818963721723276e-07,9.860300032531852e-06,-9.81806706793001e-09,9.87581466614651e-10,4.963135372191944e-09,4.950224084809829e-11,9.819061911360496e-07,9.860398635532174e-06,-9.818067067929788e-09,9.875814666156808e-10
1,16.46897865482862,0.0,0.01059413311411579,0.1023802612702112,0.01059397478621761,0.1023803813454834,0.0,0.0,1.0,0.0,0.01070006233990107,0.1023691890977196,0.0,0.0,5.354833387035546e-09,1.049735038477495e-11,-1.059408072596547e-06,-1.023814051492968e-05,1.059397478621761e-06,1.023803813454834e-05,-1.059292257852788e-08,1.107217249164683e-09,5.354833387035546e-09,1.049735038477495e-11,1.059408072596547e-06,1.023814051492968e-05,-1.059292257852788e-08,1.10721724916466e-09
1,17.11328304161774,0.0,0.01142962221714674,0.1062957771150889,0.01142945140297692,0.1062959032305757,0.0,0.0,1.0,0.0,0.0115439043916542,0.1062833644246992,0.0,0.0,5.777084243602758e-09,-3.495440308726172e-11,-1.142956569749095e-06,-1.06296966189608e-05,1.142945140297692e-06,1.062959032305757e-05,-1.142821745074608e-08,1.241269038972093e-09,5.777084243602758e-09,-3.495440308726172e-11,1.142956569749095e-06,1.06296966189608e-05,-1.142821745074599e-08,1.241269038974715e-09
1,17.78279410038916,0.0,0.0123301796954347,0.1103536921899327,0.01232999542255533,0.1103538247431193,0.0,0.0,1.0,0.0,0.01245346518743479,0.1103397776106578,0.0,0.0,6.232212056210377e-09,-8.769009563619479e-11,-1.233011872250956e-06,-1.103549282813668e-05,1.232999542255533e-06,1.103538247431193e-05,-1.232854920000907e-08,1.39145792748957e-09,6.232212056210377e-09,-8.769009563619479e-11,1.233011872250956e-06,1.103549282813668e-05,-1.232854920000896e-08,1.3914579274905e-09
1,18.47849797422283,0.0,0.01330073881121338,0.114558298364311,0.01330054003345965,0.1145584377873493,0.0,0.0,1.0,0.0,0.01343372727092963,0.1145427012928447,0.0,0.0,6.72270807848107e-09,-1.486476983170171e-10,-1.330067303885998e-06,-1.145595833717272e-05,1.330054003345965e-06,1.145584377873493e-05,-1.329884597162483e-08,1.559707146632505e-09,6.72270807848107e-09,-1.486476983170171e-10,1.330067303885998e-06,1.145595833717272e-05,-1.329884597162489e-08,1.559707146631352e-09
1,19.20141938638794,0.0,0.01434658492570678,0.1189139069515201,0.0143463705179249,0.1189140537148041,0.0,0.0,1.0,0.0,0.01449002879753274,0.1188964253003406,0.0,0.0,7.25124114030716e-09,-2.188776668590742e-10,-1.434651398163008e-06,-1.189152428553413e-05,1.43463705179249e-06,1.189140537148041e-05,-1.434438718259587e-08,1.748165117948508e-09,7.25124114030716e-09,-2.188776668590742e-10,1.434651398163008e-06,1.189152428553413e-05,-1.434438718259604e-08,1.748165117948089e-09
1,19.95262314968871,0.0,0.01547337703398956,0.123424832910402,0.0154731457864529,0.1234249875265299,0.0,0.0,1.0,0.0,0.01562808528323177,0.123405240600534,0.0,0.0,7.820668468079897e-09,-2.995557985691066e-10,-1.547330051791076e-06,-1.234262217764052e-05,1.54731457864529e-06,1.234249875265299e-05,-1.547082492422136e-08,1.959230986796345e-09,7.820668468079897e-09,-2.995557985691066e-10,1.547330051791076e-06,1.234262217764052e-05,-1.547082492422133e-08,1.959230986796782e-09
1,20.73321573485946,0.0,0.01668717001124888,0.1280953767218145,0.01668692062374157,0.1280955397499793,0.0,0.0,1.0,0.0,0.01685401207180261,0.1280734208930169,0.0,0.0,8.434046852513928e-09,-3.919974596658382e-10,-1.66870874929478e-06,-1.280968207053767e-05,1.668692062374157e-06,1.280955397499793e-05,-1.668420605537326e-08,2.195582879763181e-09,8.434046852513928e-09,-3.919974596658382e-10,1.66870874929478e-06,1.280968207053767e-05,-1.66842060553732e-08,2.195582879765446e-09
1,21.54434690031875,0.0,0.01799443748009341,0.1329298037019595,0.01799416855565222,0.1329299757528113,0.0,0.0,1.0,0.0,0.01817434742902295,0.1329052016105578,0.0,0.0,9.094644120590488e-09,-4.976733226913499e-10,-1.799434849733778e-06,-1.329313050525688e-05,1.799416855565222e-06,1.329299757528113e-05,-1.799099489295381e-08,2.460209140170422e-09,9.094644120590488e-09,-4.976733226913499e-10,1.799434849733778e-06,1.329313050525688e-05,-1.799099489295391e-08,2.460209140169179e-09
1,22.3872113856833,0.0,0.01940209518173423,0.1379323204991767,0.01940180522004124,0.1379325022402074,0.0,0.0,1.0,0.0,0.01959607614552189,0.1379047560710492,0.0,0.0,9.805950847976627e-09,-6.18226729358351e-10,-1.940199923809344e-06,-1.379338815652298e-05,1.940180522004125e-06,1.379325022402074e-05,-1.939809637876641e-08,2.756442812754112e-09,9.805950847976627e-09,-6.18226729358351e-10,1.940199923809344e-06,1.379338815652298e-05,-1.939809637876642e-08,2.756442812752855e-09
1,23.26305067153616,0.0,0.02091752470276692,0.1431070485058964,0.02091721209318747,0.1431072406673963,0.0,0.0,1.0,0.0,0.02112665349847125,0.1430761685092524,0.0,0.0,1.057169223515897e-08,-7.554928566425034e-10,-2.091742126530841e-06,-1.43108671739803e-05,2.091721209318747e-06,1.431072406673963e-05,-2.091287957043317e-08,3.087999664400099e-09,1.057169223515897e-08,-7.554928566425034e-10,2.091742126530841e-06,1.43108671739803e-05,-2.091287957043338e-08,3.08799966439717e-09
1,24.17315480804093,0.0,0.0225485973734683,0.1484579939037135,0.02254826038773188,0.1484581972853602,0.0,0.0,1.0,0.0,0.02277402938614443,0.1484234037032925,0.0,0.0,1.139584005155694e-08,-9.115198049483575e-10,-2.254848587033576e-06,-1.48459681867333e-05,2.254826038773188e-06,1.484581972853602e-05,-2.254320126761286e-08,3.459020042098638e-09,1.139584005155694e-08,-9.115198049483575e-10,2.254848587033576e-06,1.48459681867333e-05,-2.254320126761272e-08,3.459020042099948e-09
1,25.11886431509569,0.0,0.02430369811253949,0.1539890140476475,0.02430333489706427,0.1539892295257867,0.0,0.0,1.0,0.0,0.02454667240797088,0.1539502728988259,0.0,0.0,1.228262453355743e-08,-1.088591782688608e-09,-2.430357793041324e-06,-1.539907694180819e-05,2.430333489706427e-06,1.539892295257867e-05,-2.429742954313877e-08,3.874114882165825e-09,1.228262453355743e-08,-1.088591782688608e-09,2.430357793041324e-06,1.539907694180819e-05,-2.42974295431386e-08,3.874114882168068e-09
1,26.10157215682525,0.0,0.02619174894664202,0.1597037798863164,0.02619135751450785,0.1597040084220026,0.0,0.0,1.0,0.0,0.0264535936156562,0.15966039572437,0.0,0.0,1.323654609205506e-08,-1.289254572892085e-09,-2.619161942808299e-06,-1.597056054620868e-05,2.619135751450785e-06,1.597040084220026e-05,-2.61844669014185e-08,4.33841619463804e-09,1.323654609205506e-08,-1.289254572892085e-09,2.619161942808299e-06,1.597056054620868e-05,-2.618446690141874e-08,4.338416194636832e-09
1,27.12272579332016,0.0,0.02822223188048609,0.1656057341089269,0.02822181010306572,0.1656059767567953,0.0,0.0,1.0,0.0,0.02850436960781648,0.1655571577853918,0.0,0.0,1.426238666686792e-08,-1.51634339112805e-09,-2.822209232116674e-06,-1.656076328165628e-05,2.822181010306572e-06,1.656059767567953e-05,-2.821377273303956e-08,4.857632353510999e-09,1.426238666686792e-08,-1.51634339112805e-09,2.822209232116674e-06,1.656076328165628e-05,-2.821377273303982e-08,4.857632353510136e-09
1,28.18382931264441,0.0,0.03040521073429346,0.1716980447087287,0.03040475633255744,0.171698302626774,0.0,0.0,1.0,0.0,0.03070916458104064,0.1716436636234748,0.0,0.0,1.536522052669222e-08,-1.773013368067122e-09,-3.040506038012077e-06,-1.717000196098002e-05,3.040475633255744e-06,1.71698302626774e-05,-3.039538467471785e-08,5.438108525387953e-09,1.536522052669222e-08,-1.773013368067122e-09,3.040506038012077e-06,1.717000196098002e-05,-3.039538467471771e-08,5.438108525389738e-09
1,29.28644564625223,0.0,0.03275135149991731,0.1779835536571851,0.03275086203543464,0.1779838281175303,0.0,0.0,1.0,0.0,0.03307875088408953,0.1779226847315336,0.0,0.0,1.65504242843114e-08,-2.062772768568477e-09,-3.275118954405499e-06,-1.779856079558115e-05,3.275086203543464e-06,1.779838281175303e-05,-3.273993841722278e-08,6.086892565151936e-09,1.65504242843114e-08,-2.062772768568477e-09,3.275118954405499e-06,1.779856079558115e-05,-3.273993841722328e-08,6.086892565149227e-09
1,30.43219887107707,0.0,0.03527194069462859,0.1844647203950528,0.03527141356029311,0.1844650127957924,0.0,0.0,1.0,0.0,0.03562452754893441,0.1843966023280926,0.0,0.0,1.78236858625145e-08,-2.389519155460151e-09,-3.52717662744287e-06,-1.844668574459204e-05,3.52714135602931e-06,1.844650127957925e-05,-3.525868543058225e-08,6.811806696016554e-09,1.78236858625145e-08,-2.389519155460151e-09,3.52717662744287e-06,1.844668574459204e-05,-3.52586854305827e-08,6.811806696015484e-09
1,31.62277660168364,0.0,0.03797890111262316,0.1911435598675237,0.0379783335231445,0.1911438717457332,0.0,0.0,1.0,0.0,0.03835853619258058,0.1910673446148133,0.0,0.0,1.919101209478698e-08,-2.757578599493771e-09,-3.797871330647973e-06,-1.911457831844506e-05,3.797833352314451e-06,1.911438717457332e-05,-3.796350799574258e-08,7.6215252710371e-09,1.919101209478698e-08,-2.757578599493771e-09,3.797871330647973e-06,1.911457831844506e-05,-3.79635079957427e-08,7.621525271038486e-09
1,32.85993247600639,0.0,0.04088480428894614,0.1980215748624921,0.04088419327115448,0.1980219079084972,0.0,0.0,1.0,0.0,0.04129347359739903,0.1979363182736768,0.0,0.0,2.065873461404646e-08,-3.171748115884943e-09,-4.088460211308719e-06,-1.980238881275763e-05,4.088419327115448e-06,1.980219079084973e-05,-4.086693084528886e-08,8.525658881525234e-09,2.065873461404646e-08,-3.171748115884943e-09,4.088460211308719e-06,1.980238881275763e-05,-4.08669308452886e-08,8.525658881526642e-09
1,34.14548873833585,0.0,0.04400287889935162,0.2050996824559863,0.04400222128237682,0.2051000385289909,0.0,0.0,1.0,0.0,0.04444270018558451,0.2050043340056518,0.0,0.0,2.223351363000309e-08,-3.637341407236594e-09,-4.400266130458964e-06,-2.051020895293762e-05,4.400222128237682e-06,2.051000385289909e-05,-4.398212862328915e-08,9.534845033445927e-09,2.223351363000309e-08,-3.637341407236594e-09,4.400266130458964e-06,2.051020895293762e-05,-4.398212862328927e-08,9.534845033445836e-09
