case,time,v(bh),v(bl),v(ep),v(vn),v(en),v(in),v(out),v(vp),i(vp),i(vin),i(vbl),ic(q1),ib(q1),i(ren),i(vn),i(vbh),ic(q2),ib(q2),i(rep),i(rl)
1,0.0020069000000000037,0.08668079754915313,0.08668079754915313,2.544976498646e-05,-12.0,2.547094432690313e-05,0.08668079754915313,2.518333793934873e-05,12.0,1.974788566392515e-08,-2.912651516880371e-07,1.407870898625761e-07,-1.974788566392298e-08,1.504780618254745e-07,1.307301761610905e-07,1.968388663054819e-08,-1.50478061825461e-07,-1.968388663054556e-08,1.407870898625892e-07,1.211032032323953e-07,2.518333793934873e-07
1,0.002007100000000004,0.08919164100657004,0.08919164100657004,2.545246873335926e-05,-12.0,2.547433037191161e-05,0.08919164100657004,2.518634970587086e-05,12.0,1.974818424068626e-08,-2.912930845800686e-07,1.406445975931592e-07,-1.974818424065858e-08,1.506484869869326e-07,1.309003027457968e-07,1.968140328056099e-08,-1.506484869869094e-07,-1.968140328061877e-08,1.40644597593188e-07,1.209631943129093e-07,2.518634970587086e-07
1,0.002007300000000004,0.09170234361820791,0.09170234361820791,2.545532471013118e-05,-12.0,2.54777494184446e-05,0.09170234361820791,2.518945308040345e-05,12.0,1.97481916917817e-08,-2.913218686544194e-07,1.405298869434434e-07,-1.974819169177321e-08,1.507919817109775e-07,1.310437900187061e-07,1.96791461585219e-08,-1.507919817109761e-07,-1.96791461585025e-08,1.405298869434295e-07,1.208507407853317e-07,2.518945308040345e-07
1,0.002007500000000004,0.09421290141933882,0.09421290141933882,2.54582106747539e-05,-12.0,2.54813189416168e-05,0.09421290141933882,2.519264570542567e-05,12.0,1.974842113861383e-08,-2.913514799836444e-07,1.403879514849023e-07,-1.974842113860613e-08,1.509635284987461e-07,1.312151073596052e-07,1.967660179067273e-08,-1.509635284987421e-07,-1.967660179063422e-08,1.403879514849056e-07,1.207113496946528e-07,2.519264570542567e-07
1,0.002007700000000004,0.09672331044543156,0.09672331044543156,2.546124964503601e-05,-12.0,2.54849223880692e-05,0.09672331044543156,2.519593077799466e-05,12.0,1.974835873834889e-08,-2.913819501872144e-07,1.40273768687133e-07,-1.974835873831746e-08,1.511081815000726e-07,1.313598227611548e-07,1.967428366876884e-08,-1.511081815000814e-07,-1.967428366876302e-08,1.402737686871554e-07,1.205994850187928e-07,2.519593077799466e-07
1,0.0020079000000000043,0.09923356673221119,0.09923356673221119,2.546431934547062e-05,-12.0,2.548867698846356e-05,0.09923356673221119,2.519930580313263e-05,12.0,1.974851754090378e-08,-2.914132538922049e-07,1.401323793821119e-07,-1.97485175408876e-08,1.512808745101266e-07,1.315323569686041e-07,1.967167831983814e-08,-1.51280874510093e-07,-1.967167831984042e-08,1.401323793821249e-07,1.20460701062722e-07,2.519930580313263e-07
1,0.0020081000000000044,0.1017436663156475,0.1017436663156475,2.546754288966201e-05,-12.0,2.549246649693165e-05,0.1017436663156475,2.520277417734603e-05,12.0,1.974838362451192e-08,-2.91445424633963e-07,1.400187139244424e-07,-1.974838362449705e-08,1.514267107095083e-07,1.316783270843753e-07,1.966929923579868e-08,-1.514267107095205e-07,-1.966929923581568e-08,1.400187139244331e-07,1.203494146890846e-07,2.520277417734603e-07
1,0.0020083000000000045,0.1042536052319506,0.1042536052319506,2.547079796159316e-05,-12.0,2.549640789283569e-05,0.1042536052319506,2.520633326133969e-05,12.0,1.974846995092341e-08,-2.914784355080258e-07,1.398778603309512e-07,-1.974846995090495e-08,1.516005751770434e-07,1.318521052254559e-07,1.966663294346157e-08,-1.516005751770746e-07,-1.966663294345381e-08,1.398778603309382e-07,1.202112273879407e-07,2.520633326133969e-07
1,0.0020085000000000046,0.1067633795175772,0.1067633795175772,2.54742077803975e-05,-12.0,2.550038524745291e-05,0.1067633795175772,2.520998666065797e-05,12.0,1.974826250308419e-08,-2.915123220446445e-07,1.397647019067617e-07,-1.97482625030941e-08,1.517476201378816e-07,1.319993576340652e-07,1.966419293474488e-08,-1.517476201378827e-07,-1.96641929347643e-08,1.397647019067705e-07,1.201005089725148e-07,2.520998666065797e-07
1,0.0020087000000000048,0.1092729852092547,0.1092729852092547,2.54776499854677e-05,-12.0,2.550451528495179e-05,0.1092729852092547,2.521373158774455e-05,12.0,1.974827413600219e-08,-2.915470557508976e-07,1.396243737926578e-07,-1.974827413601127e-08,1.519226819582595e-07,1.321744078214695e-07,1.966146573716452e-08,-1.519226819582398e-07,-1.966146573718196e-08,1.39624373792643e-07,1.199629080559757e-07,2.521373158774455e-07
1,0.002008900000000005,0.1117824183439768,0.1117824183439768,2.548124791040966e-05,-12.0,2.550868240263152e-05,0.1117824183439768,2.521757186599465e-05,12.0,1.974799071686484e-08,-2.91582674219452e-07,1.395117123032335e-07,-1.974799071681615e-08,1.520709619162191e-07,1.323229711985766e-07,1.965896484242174e-08,-1.520709619162185e-07,-1.965896484241159e-08,1.395117123032135e-07,1.198527474613694e-07,2.521757186599465e-07
1,0.002009100000000005,0.1142916749589989,0.1142916749589989,2.548487914571116e-05,-12.0,2.55130030653422e-05,0.1142916749589989,2.522150455541709e-05,12.0,1.974792497081284e-08,-2.916191473031216e-07,1.393718996382074e-07,-1.974792497081756e-08,1.522472476649052e-07,1.324993226932333e-07,1.965617677784273e-08,-1.522472476649142e-07,-1.965617677785739e-08,1.393718996382162e-07,1.197157228609393e-07,2.522150455541709e-07
1,0.002009300000000005,0.1168007510918659,0.1168007510918659,2.548866714923376e-05,-12.0,2.551736200613496e-05,0.1168007510918659,2.522553370690837e-05,12.0,1.974756262512211e-08,-2.916565147303708e-07,1.392597251831788e-07,-1.974756262510825e-08,1.523967895471761e-07,1.326492269211798e-07,1.965361503586062e-08,-1.52396789547192e-07,-1.965361503586754e-08,1.392597251831683e-07,1.196061101479047e-07,2.522553370690837e-07
1,0.002009500000000005,0.1193096427804075,0.1193096427804075,2.549248945981691e-05,-12.0,2.552187542799772e-05,0.1193096427804075,2.522965622542761e-05,12.0,1.97474162478802e-08,-2.916947446460496e-07,1.391204181380746e-07,-1.974741624789655e-08,1.52574326507969e-07,1.32826910259141e-07,1.965076614355768e-08,-1.52574326507975e-07,-1.965076614357618e-08,1.391204181380886e-07,1.194696519951368e-07,2.522965622542761e-07
1,0.0020097000000000053,0.1218183460627343,0.1218183460627343,2.549646966818168e-05,-12.0,2.552642840829656e-05,0.1218183460627343,2.523387639786263e-05,12.0,1.974697139417233e-08,-2.917338789665376e-07,1.390087210105303e-07,-1.974697139417162e-08,1.52725157956025e-07,1.329781865608779e-07,1.964814359339417e-08,-1.527251579560073e-07,-1.964814359344405e-08,1.390087210105452e-07,1.193605774177498e-07,2.523387639786263e-07
1,0.0020099000000000054,0.1243268569772649,0.1243268569772649,2.550048526048038e-05,-12.0,2.553113688733038e-05,0.1243268569772649,2.523819097320018e-05,12.0,1.974674044413941e-08,-2.91773884089297e-07,1.388699099485913e-07,-1.974674044409091e-08,1.529039741406779e-07,1.331572336955468e-07,1.964523391272341e-08,-1.529039741407057e-07,-1.964523391277015e-08,1.388699099485741e-07,1.19224676036457e-07,2.523819097320018e-07
1,0.0020101000000000055,0.1268351715627146,0.1268351715627146,2.550465996961887e-05,-12.0,2.553588629608288e-05,0.1268351715627146,2.524260448353202e-05,12.0,1.974620874382245e-08,-2.918148041737279e-07,1.387586806329801e-07,-1.974620874381535e-08,1.530561235407578e-07,1.33309914795844e-07,1.964255059419543e-08,-1.530561235407479e-07,-1.96425505941799e-08,1.387586806329567e-07,1.191161300394775e-07,2.524260448353202e-07
1,0.0020103000000000057,0.1293432858581265,0.1293432858581265,2.550887122862914e-05,-12.0,2.55407923119549e-05,0.1293432858581265,2.524711352155491e-05,12.0,1.974588844360604e-08,-2.918566038245954e-07,1.386203561070892e-07,-1.974588844363942e-08,1.532362477174989e-07,1.334903592727192e-07,1.963958016500095e-08,-1.532362477175062e-07,-1.963958016499783e-08,1.386203561070967e-07,1.189807759428308e-07,2.524711352155492e-07
1,0.0020105000000000058,0.1318511959028281,0.1318511959028281,2.55132429218486e-05,-12.0,2.55457407287917e-05,0.1318511959028281,2.525172287370935e-05,12.0,1.974526463683788e-08,-2.918993294923214e-07,1.385095852713729e-07,-1.974526463683434e-08,1.533897442209132e-07,1.336444795828892e-07,1.963683611792551e-08,-1.533897442209485e-07,-1.963683611788493e-08,1.385095852713588e-07,1.188727491542074e-07,2.525172287370935e-07
1,0.002010700000000006,0.1343588977364906,0.1343588977364906,2.551765243045511e-05,-12.0,2.555084696260423e-05,0.1343588977364906,2.525642897777415e-05,12.0,1.974484919535212e-08,-2.919429439540658e-07,1.383717380165449e-07,-1.974484919533687e-08,1.535712059375088e-07,1.338263567409445e-07,1.963380498053933e-08,-1.535712059375209e-07,-1.963380498052468e-08,1.383717380165315e-07,1.187379330367967e-07,2.525642897777415e-07
1,0.002010900000000006,0.1368663873991247,0.1368663873991247,2.552222380160341e-05,-12.0,2.5555997181507e-05,0.1368663873991247,2.526123688581128e-05,12.0,1.974412690700198e-08,-2.919874960112462e-07,1.382614165139866e-07,-1.974412690698186e-08,1.537260794972397e-07,1.339819525889615e-07,1.963100024562797e-08,-1.537260794972596e-07,-1.963100024560484e-08,1.382614165139692e-07,1.18630416269151e-07,2.526123688581128e-07
1,0.002011100000000006,0.1393736609310406,0.1393736609310406,2.552683436475096e-05,-12.0,2.556130654051621e-05,0.1393736609310406,2.526614288094321e-05,12.0,1.974360930319585e-08,-2.920329465535288e-07,1.381240374430506e-07,-1.974360930319397e-08,1.539089091104492e-07,1.341652998059082e-07,1.962790844038218e-08,-1.539089091104782e-07,-1.962790844036631e-08,1.381240374430629e-07,1.184961290035218e-07,2.526614288094321e-07
1,0.0020113000000000062,0.1418807143729256,0.1418807143729256,2.553160834281345e-05,-12.0,2.556666159501009e-05,0.1418807143729256,2.527115229368128e-05,12.0,1.9742780802986e-08,-2.920793467987479e-07,1.380141562994363e-07,-1.974278080301208e-08,1.540651904993158e-07,1.343224096949161e-07,1.962504305837358e-08,-1.540651904993115e-07,-1.9625043058367e-08,1.380141562994146e-07,1.183891132418961e-07,2.527115229368128e-07
1,0.0020115000000000063,0.1443875437658034,0.1443875437658034,2.553642301745872e-05,-12.0,2.557217724323004e-05,0.1443875437658034,2.527626125652263e-05,12.0,1.974215252568046e-08,-2.921266557180742e-07,1.378772365057547e-07,-1.974215252569548e-08,1.542494192123473e-07,1.345072666851875e-07,1.962189062660319e-08,-1.542494192123195e-07,-1.962189062658799e-08,1.378772365057574e-07,1.182553458800385e-07,2.527626125652263e-07
1,0.0020117000000000065,0.1468941451510306,0.1468941451510306,2.554140279805401e-05,-12.0,2.557774043858931e-05,0.1468941451510306,2.52814753890422e-05,12.0,1.974120844048417e-08,-2.921749269699237e-07,1.377677869155777e-07,-1.974120844047577e-08,1.544071400543236e-07,1.346659316123263e-07,1.96189646383716e-08,-1.54407140054346e-07,-1.961896463838822e-08,1.377677869155821e-07,1.181488222780961e-07,2.52814753890422e-07
1,0.0020119000000000066,0.1494005145703556,0.1494005145703556,2.554642492621019e-05,-12.0,2.558346583061183e-05,0.1494005145703556,2.528679068092088e-05,12.0,1.974045916914921e-08,-2.922241176005279e-07,1.376313176611585e-07,-1.97404591691486e-08,1.545927999393509e-07,1.348523407686124e-07,1.961575162154719e-08,-1.545927999393694e-07,-1.961575162152546e-08,1.376313176611636e-07,1.180155660405953e-07,2.528679068092088e-07
1,0.0020121000000000067,0.1519066480658791,0.1519066480658791,2.55516140109868e-05,-12.0,2.558924078410816e-05,0.1519066480658791,2.529221305395399e-05,12.0,1.973938813439121e-08,-2.922742837435912e-07,1.375222909920066e-07,-1.97393881343764e-08,1.547519927515547e-07,1.350126046155328e-07,1.961276506894266e-08,-1.547519927515846e-07,-1.961276506894609e-08,1.375222909920062e-07,1.179095259240073e-07,2.529221305395399e-07
1,0.002012300000000007,0.154412541680067,0.154412541680067,2.555684726075461e-05,-12.0,2.559517970706115e-05,0.154412541680067,2.529773836192669e-05,12.0,1.973850535474907e-08,-2.923253804831591e-07,1.37386263701964e-07,-1.97385053547506e-08,1.549391167812302e-07,1.352006114247565e-07,1.960949150845352e-08,-1.549391167811951e-07,-1.960949150845599e-08,1.373862637019612e-07,1.177767721945115e-07,2.529773836192669e-07
1,0.002012500000000007,0.1569181914557748,0.1569181914557748,2.556224950133375e-05,-12.0,2.560117039291983e-05,0.1569181914557748,2.530337284582274e-05,12.0,1.973729358987834e-08,-2.923774664822538e-07,1.372776514828181e-07,-1.973729358988483e-08,1.550998149994301e-07,1.35362521407767e-07,1.960644443332614e-08,-1.550998149994358e-07,-1.960644443336133e-08,1.372776514828061e-07,1.176712070504598e-07,2.530337284582274e-07
1,0.002012700000000007,0.1594235934362395,0.1594235934362395,2.556769791784395e-05,-12.0,2.560732701852355e-05,0.1594235934362395,2.5309112233614e-05,12.0,1.973626212740677e-08,-2.924304948357292e-07,1.37142057747588e-07,-1.973626212741513e-08,1.552884370881428e-07,1.355521749588864e-07,1.960311037140182e-08,-1.552884370881412e-07,-1.960311037140589e-08,1.371420577475899e-07,1.175389473772525e-07,2.5309112233614e-07
1,0.002012900000000007,0.1619287436650931,0.1619287436650931,2.557331757059535e-05,-12.0,2.561353782391721e-05,0.1619287436650931,2.531496310312194e-05,12.0,1.973489292266405e-08,-2.924845267707588e-07,1.370338516664938e-07,-1.973489292267401e-08,1.554506751042711e-07,1.357157821796696e-07,1.960000281600828e-08,-1.55450675104265e-07,-1.960000281604881e-08,1.370338516665148e-07,1.174338488515512e-07,2.531496310312194e-07
1,0.0020131000000000072,0.1644336381863541,0.1644336381863541,2.557898563488544e-05,-12.0,2.561991676869328e-05,0.1644336381863541,2.532092107001915e-05,12.0,1.973369437680541e-08,-2.92539513372831e-07,1.3689868323302e-07,-1.973369437682326e-08,1.556408301397937e-07,1.35907135760969e-07,1.959660829490548e-08,-1.556408301398109e-07,-1.959660829493946e-08,1.36898683233028e-07,1.173020749392232e-07,2.532092107001915e-07
1,0.0020133000000000074,0.1669382730444559,0.1669382730444559,2.558482742662719e-05,-12.0,2.562635256090402e-05,0.1669382730444559,2.532699306999565e-05,12.0,1.973214747013589e-08,-2.925955184730772e-07,1.367908751334088e-07,-1.973214747016807e-08,1.558046433396721e-07,1.360724958674395e-07,1.959344030201746e-08,-1.558046433396685e-07,-1.959344030203717e-08,1.367908751334358e-07,1.171974348325179e-07,2.532699306999565e-07
1,0.0020135000000000075,0.1694426442842416,0.1694426442842416,2.559072012834009e-05,-12.0,2.563295896047773e-05,0.1694426442842416,2.533317462354986e-05,12.0,1.973075952914871e-08,-2.92652491130216e-07,1.366561239044408e-07,-1.973075952915898e-08,1.559963672258025e-07,1.362656076944846e-07,1.958998536461631e-08,-1.559963672257752e-07,-1.958998536462241e-08,1.366561239044381e-07,1.170661385410131e-07,2.533317462354987e-07
1,0.0020137000000000076,0.1719467479509601,0.1719467479509601,2.559678933520322e-05,-12.0,2.563962516751738e-05,0.1719467479509601,2.533947304783412e-05,12.0,1.972901035140948e-08,-2.927104978076069e-07,1.365487057797873e-07,-1.972901035139052e-08,1.561617920278012e-07,1.364327816742066e-07,1.958675697687e-08,-1.561617920278197e-07,-1.958675697686152e-08,1.365487057797771e-07,1.16961948804136e-07,2.533947304783412e-07
1,0.0020139000000000077,0.17445058009029,0.17445058009029,2.560291225871352e-05,-12.0,2.56464647646703e-05,0.17445058009029,2.534588379000189e-05,12.0,1.972740596113565e-08,-2.9276948552865e-07,1.364143638068358e-07,-1.97274059611553e-08,1.563551217218396e-07,1.366277157583661e-07,1.95832416664301e-08,-1.563551217218141e-07,-1.958324166643507e-08,1.364143638068402e-07,1.168311221416509e-07,2.534588379000189e-07
1,0.002014100000000008,0.1769541367483526,0.1769541367483526,2.560921480228e-05,-12.0,2.565336747353577e-05,0.1769541367483526,2.535241457755478e-05,12.0,1.972542472189805e-08,-2.928295234258389e-07,1.363073278011462e-07,-1.972542472188846e-08,1.565221956247136e-07,1.367967709004487e-07,1.957995292732905e-08,-1.565221956246927e-07,-1.957995292733353e-08,1.363073278011643e-07,1.167273748750989e-07,2.535241457755479e-07
1,0.002014300000000008,0.1794574139716727,0.1794574139716727,2.561557423142203e-05,-12.0,2.56604467252539e-05,0.1794574139716727,2.535906080943419e-05,12.0,1.972357107836333e-08,-2.928905564608519e-07,1.361733872801493e-07,-1.972357107833499e-08,1.567171691806857e-07,1.369935980998694e-07,1.95763772870016e-08,-1.567171691807026e-07,-1.957637728695653e-08,1.361733872801161e-07,1.165970099944722e-07,2.535906080943419e-07
1,0.002014500000000008,0.1819604078072372,0.1819604078072372,2.562211679245407e-05,-12.0,2.566759279820052e-05,0.1819604078072372,2.536583065808833e-05,12.0,1.972132165651202e-08,-2.929526564787226e-07,1.360667256777914e-07,-1.972132165651779e-08,1.568859308009524e-07,1.371646091419057e-07,1.95730282401578e-08,-1.568859308009311e-07,-1.957302824014857e-08,1.360667256777955e-07,1.164936974389753e-07,2.536583065808832e-07
1,0.002014700000000008,0.1844631143024915,0.1844631143024915,2.562871983806035e-05,-12.0,2.567491900601233e-05,0.1844631143024915,2.537271950745434e-05,12.0,1.971917898659234e-08,-2.930157663764661e-07,1.359331789517716e-07,-1.971917898661318e-08,1.570825874247114e-07,1.373634084354475e-07,1.956939231406979e-08,-1.570825874246945e-07,-1.956939231404183e-08,1.3593317895177e-07,1.16363786639096e-07,2.537271950745434e-07
1,0.0020149000000000083,0.1869655295052992,0.1869655295052992,2.563550999566809e-05,-12.0,2.568231622279292e-05,0.1869655295052992,2.537973601308655e-05,12.0,1.971661758689435e-08,-2.930799607221578e-07,1.358268841750954e-07,-1.971661758690156e-08,1.572530765470777e-07,1.375364589574419e-07,1.956598300304103e-08,-1.572530765470624e-07,-1.956598300306088e-08,1.358268841750785e-07,1.162609011734245e-07,2.537973601308655e-07
1,0.0020151000000000084,0.1894676494640192,0.1894676494640192,2.564236474641251e-05,-12.0,2.568989768698083e-05,0.1894676494640192,2.538687558525882e-05,12.0,1.971413766833207e-08,-2.931451803576718e-07,1.356937237219765e-07,-1.971413766833163e-08,1.574514566356918e-07,1.3773731896455e-07,1.956228683534654e-08,-1.574514566356953e-07,-1.956228683536809e-08,1.356937237219825e-07,1.161314368880383e-07,2.538687558525882e-07
1,0.0020153000000000085,0.1919694702274591,0.1919694702274591,2.564941114674324e-05,-12.0,2.569755491724233e-05,0.1919694702274591,2.539414741047753e-05,12.0,1.971121119431617e-08,-2.932115026051187e-07,1.355877883330146e-07,-1.971121119429248e-08,1.576237142720886e-07,1.379125030749075e-07,1.95588173046122e-08,-1.57623714272104e-07,-1.955881730462584e-08,1.355877883330256e-07,1.16028971029868e-07,2.539414741047753e-07
1,0.0020155000000000086,0.1944709878449059,0.1944709878449059,2.565652685376005e-05,-12.0,2.570540112553188e-05,0.1944709878449059,2.540154697294359e-05,12.0,1.970833556383272e-08,-2.932788662345789e-07,1.354550067639628e-07,-1.970833556385356e-08,1.57823859470646e-07,1.381155239037694e-07,1.955506093981772e-08,-1.578238594706162e-07,-1.955506093979625e-08,1.354550067639435e-07,1.158999458256664e-07,2.540154697294359e-07
1,0.0020157000000000087,0.1969721983661147,0.1969721983661147,2.566383941110156e-05,-12.0,2.571332853438552e-05,0.1969721983661147,2.540908404821319e-05,12.0,1.970497964469943e-08,-2.933473513621466e-07,1.353494234541954e-07,-1.970497964469883e-08,1.579979279079593e-07,1.382929482601488e-07,1.955153123377582e-08,-1.579979279079513e-07,-1.95515312337829e-08,1.35349423454243e-07,1.15797892221986e-07,2.540908404821319e-07
1,0.002015900000000009,0.1994730978413363,0.1994730978413363,2.567122671088028e-05,-12.0,2.572145038975533e-05,0.1994730978413363,2.541675425352898e-05,12.0,1.970163742735008e-08,-2.934168946807883e-07,1.352170135110247e-07,-1.970163742735296e-08,1.581998811697894e-07,1.38498243739247e-07,1.954771471657755e-08,-1.581998811697636e-07,-1.954771471659496e-08,1.35217013511041e-07,1.156692987960433e-07,2.541675425352898e-07
1,0.002016100000000009,0.2019736823213126,0.2019736823213126,2.567881685298873e-05,-12.0,2.572965968850534e-05,0.2019736823213126,2.542456802249954e-05,12.0,1.969777402797219e-08,-2.934875791350893e-07,1.351117751012502e-07,-1.969777402793273e-08,1.583758040338461e-07,1.386780300026354e-07,1.954412488049354e-08,-1.583758040338391e-07,-1.95441248805127e-08,1.351117751012474e-07,1.155676502223594e-07,2.542456802249954e-07
1,0.002016300000000009,0.2044739478572724,0.2044739478572724,2.568648803581528e-05,-12.0,2.573806978355917e-05,0.2044739478572724,2.543252117674305e-05,12.0,1.969387930653761e-08,-2.935593393314741e-07,1.349797296505691e-07,-1.9693879306543e-08,1.585796096808946e-07,1.388857303709628e-07,1.954024825572323e-08,-1.585796096809051e-07,-1.954024825573174e-08,1.349797296505696e-07,1.154394813964688e-07,2.543252117674305e-07
1,0.002016500000000009,0.2069738905009585,0.2069738905009585,2.569436899892815e-05,-12.0,2.574657453123704e-05,0.2069738905009585,2.544062489127853e-05,12.0,1.968941383271359e-08,-2.936322610822944e-07,1.348748290831189e-07,-1.96894138327006e-08,1.587574319991866e-07,1.3906801816296e-07,1.953659833497093e-08,-1.587574319991755e-07,-1.953659833494579e-08,1.348748290831094e-07,1.153382307498264e-07,2.544062489127853e-07
1,0.0020167000000000093,0.2094735063046238,0.2094735063046238,2.570233833455028e-05,-12.0,2.575528748104005e-05,0.2094735063046238,2.544887527971827e-05,12.0,1.968486246173782e-08,-2.937062769091241e-07,1.347431411156628e-07,-1.968486246172685e-08,1.589631357934468e-07,1.392782733280857e-07,1.953266164830058e-08,-1.589631357934613e-07,-1.953266164828956e-08,1.347431411156736e-07,1.152104794690982e-07,2.544887527971826e-07
1,0.0020169000000000094,0.2119727913210268,0.2119727913210268,2.571052552082017e-05,-12.0,2.576410344971911e-05,0.2119727913210268,2.545728435733891e-05,12.0,1.967968025287659e-08,-2.937814755163181e-07,1.346385714505344e-07,-1.967968025288916e-08,1.591429040657995e-07,1.394632238091828e-07,1.952895168803701e-08,-1.591429040657837e-07,-1.952895168806044e-08,1.34638571450562e-07,1.151096197642077e-07,2.545728435733891e-07
1,0.0020171000000000095,0.2144717416034588,0.2144717416034588,2.571880965064828e-05,-12.0,2.577313629266254e-05,0.2144717416034588,2.546584863665223e-05,12.0,1.967434599794001e-08,-2.938577873516903e-07,1.345072340725332e-07,-1.967434599791644e-08,1.593505532791657e-07,1.396762072774112e-07,1.952495498519283e-08,-1.593505532791571e-07,-1.952495498521313e-08,1.345072340725602e-07,1.149822790891119e-07,2.546584863665224e-07
1,0.0020173000000000096,0.2169703532057326,0.2169703532057326,2.572732106067234e-05,-12.0,2.578228190951388e-05,0.2169703532057326,2.547458109306935e-05,12.0,1.966830808010767e-08,-2.939353040447182e-07,1.344029884858131e-07,-1.966830808015991e-08,1.595323155589099e-07,1.398640074747855e-07,1.952118503176762e-08,-1.595323155589051e-07,-1.95211850317469e-08,1.344029884858185e-07,1.148818034559076e-07,2.547458109306935e-07
1,0.0020175000000000097,0.2194686221822137,0.2194686221822137,2.573593947336127e-05,-12.0,2.579165459337038e-05,0.2194686221822137,2.54834787669296e-05,12.0,1.966203794370559e-08,-2.940139539740506e-07,1.34271994916785e-07,-1.966203794371089e-08,1.597419590572312e-07,1.40079921109447e-07,1.951712835874688e-08,-1.597419590572656e-07,-1.951712835876224e-08,1.342719949167857e-07,1.147548665598516e-07,2.54834787669296e-07
1,0.00201770000000001,0.221966544587773,0.221966544587773,2.574479622793936e-05,-12.0,2.580115147393738e-05,0.221966544587773,2.549255573782232e-05,12.0,1.965497588357608e-08,-2.94093831722086e-07,1.341680666911454e-07,-1.965497588352571e-08,1.599257650309185e-07,1.402707891432071e-07,1.951329845802176e-08,-1.599257650309405e-07,-1.951329845800771e-08,1.34168066691114e-07,1.146547682350188e-07,2.549255573782232e-07
1,0.00201790000000001,0.2244641164778644,0.2244641164778644,2.575377183354854e-05,-12.0,2.581088744268438e-05,0.2244641164778644,2.550180973107464e-05,12.0,1.964758444314551e-08,-2.941748636176929e-07,1.340374102566896e-07,-1.964758444318105e-08,1.601374533609938e-07,1.404898689135183e-07,1.950918186141804e-08,-1.601374533610033e-07,-1.950918186142073e-08,1.340374102567085e-07,1.145282283972272e-07,2.550180973107464e-07
1,0.00201810000000001,0.2269613339084844,0.2269613339084844,2.576299880690471e-05,-12.0,2.582076103803155e-05,0.2269613339084844,2.551125610530972e-05,12.0,1.963929411827881e-08,-2.942571472340634e-07,1.339337927832059e-07,-1.963929411830722e-08,1.603233544508663e-07,1.406840603281035e-07,1.950529206020345e-08,-1.603233544508575e-07,-1.950529206019427e-08,1.339337927832068e-07,1.144285007249936e-07,2.551125610530972e-07
1,0.00201830000000001,0.2294581929361681,0.2294581929361681,2.577235863141082e-05,-12.0,2.583088794167705e-05,0.2294581929361681,2.552089345850043e-05,12.0,1.963055666937464e-08,-2.943406068434034e-07,1.338034669072895e-07,-1.963055666940686e-08,1.605371399360895e-07,1.409065832621007e-07,1.950111558636638e-08,-1.605371399361139e-07,-1.950111558638093e-08,1.338034669072781e-07,1.14302351322904e-07,2.552089345850043e-07
1,0.0020185000000000103,0.2319546896180485,0.2319546896180485,2.578198521431259e-05,-12.0,2.584116831834778e-05,0.2319546896180485,2.553073864127615e-05,12.0,1.962079072301855e-08,-2.944253430702638e-07,1.337001536736116e-07,-1.962079072303809e-08,1.607251893966452e-07,1.411043986689265e-07,1.949716593182509e-08,-1.607251893966522e-07,-1.949716593182089e-08,1.337001536736183e-07,1.142029877438371e-07,2.553073864127615e-07
1,0.0020187000000000104,0.2344508200118166,0.2344508200118166,2.579176124193835e-05,-12.0,2.585171887378301e-05,0.2344508200118166,2.554079135297792e-05,12.0,1.961043497729296e-08,-2.945112781376696e-07,1.335701518804379e-07,-1.961043497731401e-08,1.60941126257206e-07,1.413306912750394e-07,1.949292962778194e-08,-1.609411262572317e-07,-1.949292962779767e-08,1.335701518804405e-07,1.140772222547398e-07,2.554079135297792e-07
1,0.0020189000000000105,0.2369465801757347,0.2369465801757347,2.580182226588691e-05,-12.0,2.586244165835638e-05,0.2369465801757347,2.55510701900313e-05,12.0,1.959889368199222e-08,-2.94598515751951e-07,1.334671364626164e-07,-1.959889368202878e-08,1.611313792893168e-07,1.415324856023097e-07,1.94889201667515e-08,-1.611313792893346e-07,-1.948892016675455e-08,1.334671364626162e-07,1.139782162980038e-07,2.55510701900313e-07
1,0.0020191000000000106,0.2394419661686603,0.2394419661686603,2.581205245452088e-05,-12.0,2.587345468717314e-05,0.2394419661686603,2.55615762322918e-05,12.0,1.958658971417845e-08,-2.946869761202049e-07,1.333374523638917e-07,-1.958658971420891e-08,1.613495237563131e-07,1.417629340369715e-07,1.948462408012584e-08,-1.613495237563132e-07,-1.948462408013095e-08,1.333374523639175e-07,1.13852828285947e-07,2.55615762322918e-07
1,0.0020193000000000108,0.2419369740500419,0.2419369740500419,2.582258931147494e-05,-12.0,2.588466221062754e-05,0.2419369740500419,2.557233012962536e-05,12.0,1.957290991175492e-08,-2.947767660713006e-07,1.33234728426015e-07,-1.957290991175278e-08,1.615420376452644e-07,1.419691277282631e-07,1.94805548602027e-08,-1.615420376452856e-07,-1.948055486021092e-08,1.332347284260208e-07,1.13754173567989e-07,2.557233012962536e-07
1,0.002019500000000011,0.2444315998799144,0.2444315998799144,2.58333188227857e-05,-12.0,2.58961838963263e-05,0.2444315998799144,2.558333467809693e-05,12.0,1.955825798956474e-08,-2.948678038123968e-07,1.331053557131466e-07,-1.955825798959463e-08,1.61762448099251e-07,1.422041901042564e-07,1.947619903867232e-08,-1.617624480992502e-07,-1.947619903869478e-08,1.33105355713154e-07,1.13629156676711e-07,2.558333467809694e-07
