case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(source)_real,v(source)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(m1)_real,id(m1)_imag,i(rs)_real,i(rs)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag
1,38.31186849557281,0.0,1.0,0.0,0.781979191994692,-1.614038822468477e-06,-1.663785514885202,3.434125154194198e-06,0.0,0.0,-0.001663785514885202,3.434125154194198e-09,0.001663785514882665,-3.434125154192878e-09,0.001663785514882323,-3.43412515418825e-09,0.0,0.0,0.001663785514885202,-3.434125154194198e-09
1,39.81071705534965,0.0,1.0,0.0,0.7819791919943394,-1.677183739682489e-06,-1.663785514885304,3.568476041885648e-06,0.0,0.0,-0.001663785514885304,3.568476041885649e-09,0.001663785514882665,-3.56847604188054e-09,0.001663785514881573,-3.568476041877636e-09,0.0,0.0,0.001663785514885304,-3.568476041885649e-09
1,41.36820402388499,0.0,1.0,0.0,0.7819791919941061,-1.742799031532977e-06,-1.663785514884279,3.708083045821987e-06,0.0,0.0,-0.001663785514884279,3.708083045821986e-09,0.001663785514882665,-3.708083045820518e-09,0.001663785514881077,-3.708083045814845e-09,0.0,0.0,0.001663785514884279,-3.708083045821986e-09
1,42.98662347082268,0.0,1.0,0.0,0.7819791919938379,-1.810981344767421e-06,-1.6637855148833,3.853151797383962e-06,0.0,0.0,-0.0016637855148833,3.853151797383962e-09,0.001663785514882665,-3.853151797380796e-09,0.001663785514880506,-3.853151797377491e-09,0.0,0.0,0.0016637855148833,-3.853151797383962e-09
1,44.66835921509622,0.0,1.0,0.0,0.7819791919933787,-1.881831107176774e-06,-1.663785514883547,4.003895972726215e-06,0.0,0.0,-0.001663785514883547,4.003895972726215e-09,0.001663785514882665,-4.003895972722185e-09,0.001663785514879529,-4.00389597271654e-09,0.0,0.0,0.001663785514883547,-4.003895972726215e-09
1,46.41588833612769,0.0,1.0,0.0,0.78197919199328,-1.955452675516564e-06,-1.663785514880759,4.160537607485647e-06,0.0,0.0,-0.001663785514880759,4.160537607485647e-09,0.001663785514878224,-4.160537607479531e-09,0.001663785514879319,-4.160537607482051e-09,0.0,0.0,0.001663785514880759,-4.160537607485647e-09
1,48.23178482239296,0.0,1.0,0.0,0.7819791919926756,-2.031954489223034e-06,-1.663785514881577,4.32330742388804e-06,0.0,0.0,-0.001663785514881577,4.32330742388804e-09,0.001663785514880445,-4.323307423881605e-09,0.001663785514878033,-4.323307423878795e-09,0.0,0.0,0.001663785514881577,-4.32330742388804e-09
1,50.11872336272711,0.0,1.0,0.0,0.7819791919925386,-2.111449230127648e-06,-1.663785514878494,4.492445170486368e-06,0.0,0.0,-0.001663785514878494,4.492445170486368e-09,0.001663785514876004,-4.492445170479076e-09,0.001663785514877742,-4.492445170484357e-09,0.0,0.0,0.001663785514878494,-4.492445170486368e-09
1,52.07948328595451,0.0,1.0,0.0,0.7819791919918596,-2.194053988440676e-06,-1.663785514879251,4.668199975413965e-06,0.0,0.0,-0.001663785514879251,4.668199975413965e-09,0.001663785514878224,-4.668199975408076e-09,0.001663785514876297,-4.668199975405693e-09,0.0,0.0,0.001663785514879251,-4.668199975413965e-09
1,54.11695265464624,0.0,1.0,0.0,0.7819791919914663,-2.27989043520546e-06,-1.663785514877453,4.850830713208889e-06,0.0,0.0,-0.001663785514877453,4.85083071320889e-09,0.001663785514876004,-4.850830713206281e-09,0.00166378551487546,-4.850830713203106e-09,0.0,0.0,0.001663785514877453,-4.85083071320889e-09
