case,time,v(b),v(plus),v(sum),v(vn),v(a),v(out),v(vp),i(vp),i(v1),i(r1),i(rf),i(r3),i(vn),i(v2),i(r2)
2,0.003129500000000149,2.0,1.036335541596669,1.036328582916646,-12.0,2.072681446548755,0.07266752911912201,12.0,-0.001100325223013178,-0.0001036345904952085,9.636714170833537e-05,-9.636610537975244e-05,0.0001036335541596669,0.001196694119625386,-9.636714170833534e-05,0.0001036345904952086
2,0.00313050000000015,2.0,1.03655059698354,1.036543683779439,-12.0,2.07311155947305,0.07309773299571565,12.0,-0.001100335251841055,-0.000103656096248951,9.634563162205614e-05,-9.63445950783723e-05,0.000103655059698354,0.001196682642894732,-9.634563162205612e-05,0.000103656096248951
2,0.00313150000000015,2.0,1.036764209218036,1.036757341762816,-12.0,2.073538786078165,0.07352505109905119,12.0,-0.001100345211901979,-0.0001036774576860129,9.632426582371836e-05,-9.632322906637654e-05,0.0001036764209218037,0.001196671241654694,-9.632426582371836e-05,0.0001036774576860129
2,0.00313250000000015,2.0,1.036976369867113,1.036969548431928,-12.0,2.073963109497924,0.07394946655934045,12.0,-0.001100355102833036,-0.0001036986739630811,9.63030451568072e-05,-9.630200818725877e-05,0.0001036976369867113,0.001196659916385662,-9.630304515680717e-05,0.0001036986739630812
2,0.00313350000000015,2.0,1.03718707055503,1.037180295409218,-12.0,2.074384512980765,0.07437096262139038,12.0,-0.001100364924274002,-0.0001037197442425735,9.628197045907819e-05,-9.628093327878278e-05,0.000103718707055503,0.001196648667564998,-9.628197045907819e-05,0.0001037197442425736
2,0.00313450000000015,2.0,1.037396302963685,1.037389574374757,-12.0,2.074802979890401,0.0747895226452581,12.0,-0.001100374675867367,-0.0001037406676926715,9.626104256252431e-05,-9.62600051729499e-05,0.0001037396302963686,0.001196637495667008,-9.626104256252432e-05,0.0001037406676926715
2,0.0031355000000001503,2.0,1.037604058832942,1.037597377066569,-12.0,2.075218493706473,0.07520513010690846,12.0,-0.001100384357258338,-0.0001037614434873531,9.624026229334313e-05,-9.623922469596604e-05,0.0001037604058832943,0.001196626401162919,-9.62402622933431e-05,0.0001037614434873531
2,0.00313650000000015,2.0,1.037810329960954,1.037803695280959,-12.0,2.075631038025209,0.07561776859887122,12.0,-0.001100393968094842,-0.0001037820708064254,9.621963047190412e-05,-9.621859266820876e-05,0.0001037810329960955,0.00119661538452086,-9.621963047190412e-05,0.0001037820708064254
2,0.003137500000000151,2.0,1.038015108204491,1.038008520872838,-12.0,2.076040596560064,0.0760274218308856,12.0,-0.00110040350802755,-0.0001038025488355573,9.619914791271617e-05,-9.619810990419529e-05,0.0001038015108204491,0.001196604446205836,-9.619914791271614e-05,0.0001038025488355573
2,0.0031385000000001507,2.0,1.038218385479258,1.038211845756043,-12.0,2.07644715314237,0.0764340736305444,12.0,-0.001100412976709875,-0.0001038228767663113,9.617881542439569e-05,-9.617777721254988e-05,0.0001038218385479258,0.001196593586679704,-9.617881542439569e-05,0.0001038228767663113
2,0.003139500000000151,2.0,1.038420153760215,1.038413661903655,-12.0,2.076850691721968,0.07683770794392913,12.0,-0.001100422373797977,-0.0001038430537961753,9.61586338096345e-05,-9.61575953959726e-05,0.0001038420153760215,0.00119658280640115,-9.61586338096345e-05,0.0001038430537961753
2,0.003140500000000151,2.0,1.038620405081898,1.038613961348318,-12.0,2.077251196367847,0.07723830883624894,12.0,-0.001100431698950785,-0.0001038630791285949,9.613860386516822e-05,-9.61375652512069e-05,0.0001038620405081898,0.001196572105825673,-9.613860386516824e-05,0.0001038630791285949
2,0.003141500000000151,2.0,1.038819131538726,1.038812736182553,-12.0,2.077648651268768,0.0776358604924674,12.0,-0.001100440951829999,-0.0001038829519730042,9.611872638174473e-05,-9.611768756900854e-05,0.0001038819131538726,0.001196561485405549,-9.611872638174477e-05,0.0001038829519730042
2,0.0031425000000001512,2.0,1.03901632528532,1.039009978559069,-12.0,2.078043040733892,0.07803034721792386,12.0,-0.001100450132100093,-0.0001039026715448573,9.60990021440931e-05,-9.609796313411451e-05,0.000103901632528532,0.001196550945589821,-9.609900214409309e-05,0.0001039026715448573
2,0.003143500000000151,2.0,1.039211978536807,1.039205680691077,-12.0,2.0784343491934,0.07842175343896002,12.0,-0.001100459239428335,-0.0001039222370656593,9.607943193089232e-05,-9.607839272521168e-05,0.0001039211978536807,0.00119654048682427,-9.607943193089235e-05,0.0001039222370656593
2,0.003144500000000151,2.0,1.039406083569133,1.039399834852589,-12.0,2.078822561199103,0.0788100637035273,12.0,-0.001100468273484786,-0.000103941647762997,9.606001651474108e-05,-9.60589771149062e-05,0.0001039406083569133,0.001196530109551396,-9.606001651474106e-05,0.000103941647762997
2,0.003145500000000152,2.0,1.039598632719364,1.039592433378734,-12.0,2.079207661425055,0.0791952626818012,12.0,-0.001100477233942317,-0.0001039609028705691,9.604075666212661e-05,-9.603971706969328e-05,0.0001039598632719364,0.001196519814210389,-9.604075666212661e-05,0.0001039609028705691
2,0.0031465000000001518,2.0,1.039789618385988,1.03978346866605,-12.0,2.079589634668159,0.07957733516678683,12.0,-0.001100486120476606,-0.0001039800016282172,9.602165313339502e-05,-9.602061334992631e-05,0.0001039789618385988,0.001196509601237117,-9.602165313339499e-05,0.0001039800016282172
2,0.003147500000000152,2.0,1.039979033029218,1.039972933172792,-12.0,2.079968465848766,0.07995626607491574,12.0,-0.001100494932766154,-0.0001039989432819548,9.60027066827208e-05,-9.600166670978763e-05,0.0001039979033029218,0.001196499471064098,-9.60027066827208e-05,0.0001039989432819548
2,0.003148500000000152,2.0,1.040166869171289,1.040160819419225,-12.0,2.080344140011269,0.08033204044664377,12.0,-0.001100503670492295,-0.0001040177270839981,9.598391805807751e-05,-9.598287789725812e-05,0.0001040166869171289,0.001196489424120479,-9.598391805807754e-05,0.0001040177270839981
2,0.003149500000000152,2.0,1.040353119396751,1.040347119987922,-12.0,2.080716642324696,0.08070464344704406,12.0,-0.001100512333339195,-0.0001040363522927945,9.596528800120781e-05,-9.59642476540878e-05,0.0001040353119396751,0.001196479460832017,-9.596528800120781e-05,0.0001040363522927945
2,0.0031505000000001523,2.0,1.040537776352765,1.040531827524056,-12.0,2.081085958083293,0.08107406036638685,12.0,-0.001100520920993871,-0.0001040548181730529,9.594681724759442e-05,-9.59457767157669e-05,0.0001040537776352765,0.001196469581621051,-9.594681724759442e-05,0.0001040548181730529
2,0.003151500000000152,2.0,1.04072083274939,1.040714934735689,-12.0,2.081452072707107,0.08144027662072552,12.0,-0.001100529433146187,-0.0001040731239957717,9.59285065264311e-05,-9.592746581149635e-05,0.000104072083274939,0.001196459786906494,-9.59285065264311e-05,0.0001040731239957717
2,0.003152500000000153,2.0,1.040902281359872,1.040896434394062,-12.0,2.081814971742558,0.08180327775246846,12.0,-0.001100537869488874,-0.0001040912690382686,9.591035656059379e-05,-9.590931566415937e-05,0.0001040902281359872,0.001196450077103789,-9.591035656059379e-05,0.0001040912690382686
2,0.003153500000000153,2.0,1.041082115020932,1.04107631933388,-12.0,2.082174640863014,0.08216304943095269,12.0,-0.001100546229717525,-0.0001041092525842082,9.589236806661204e-05,-9.58913269902927e-05,0.0001041082115020932,0.00119644045262492,-9.589236806661204e-05,0.0001041092525842082
2,0.003154500000000153,2.0,1.041260326633044,1.041254582453592,-12.0,2.082531065869354,0.0825195774530093,12.0,-0.001100554513530613,-0.0001041270739236311,9.587454175464077e-05,-9.587350050005832e-05,0.0001041260326633044,0.001196430913878357,-9.587454175464077e-05,0.0001041270739236311
2,0.003155500000000153,2.0,1.041436909160719,1.041431216715677,-12.0,2.08288423269053,0.08287284774352198,12.0,-0.001100562720629495,-0.0001041447323529811,9.585687832843228e-05,-9.585583689721552e-05,0.0001041436909160719,0.001196421461269063,-9.585687832843231e-05,0.0001041447323529811
2,0.003156500000000153,2.0,1.041611855632782,1.041606215146916,-12.0,2.08323412738412,0.0832228463559844,12.0,-0.001100570850718414,-0.0001041622271751338,9.583937848530838e-05,-9.58383368790932e-05,0.0001041611855632782,0.001196412095198458,-9.583937848530838e-05,0.0001041622271751338
2,0.0031575000000001532,2.0,1.041785159142644,1.041779570838671,-12.0,2.08358073613688,0.08356955947304974,12.0,-0.001100578903504515,-0.0001041795576994236,9.582204291613295e-05,-9.582100113656208e-05,0.0001041785159142644,0.001196402816064404,-9.582204291613292e-05,0.0001041795576994236
2,0.003158500000000153,2.0,1.041956812848581,1.041951276947155,-12.0,2.08392404526529,0.08391297340707929,12.0,-0.001100586878697844,-0.000104196723241671,9.580487230528452e-05,-9.580383035400756e-05,0.0001041956812848581,0.001196393624261181,-9.580487230528454e-05,0.000104196723241671
2,0.003159500000000153,2.0,1.042126809973998,1.042121326693706,-12.0,2.084264041216095,0.08425307460067889,12.0,-0.001100594776011364,-0.0001042137231242098,9.578786733062943e-05,-9.578682520930269e-05,0.0001042126809973998,0.001196384520179477,-9.578786733062943e-05,0.0001042137231242098
2,0.003160500000000154,2.0,1.042295143807699,1.042289713365051,-12.0,2.084600710566836,0.08458984962723491,12.0,-0.001100602595160951,-0.0001042305566759137,9.577102866349495e-05,-9.576998637378157e-05,0.0001042295143807699,0.001196375504206353,-9.577102866349499e-05,0.0001042305566759137
2,0.0031615000000001538,2.0,1.042461807704153,1.042456430313571,-12.0,2.084934040026383,0.08492328519144672,12.0,-0.001100610335865412,-0.000104247223232223,9.575435696864286e-05,-9.575331451221247e-05,0.0001042461807704153,0.001196366576725237,-9.575435696864286e-05,0.000104247223232223
2,0.003162500000000154,2.0,1.042626795083754,1.042621470957569,-12.0,2.08526401643546,0.08525336812984761,12.0,-0.001100617997846481,-0.0001042637221351706,9.57378529042431e-05,-9.573681028277213e-05,0.0001042626795083754,0.001196357738115899,-9.57378529042431e-05,0.0001042637221351706
2,0.003163500000000154,2.0,1.042790099433084,1.042784828781521,-12.0,2.085590626767163,0.0855800854113303,12.0,-0.001100625580828837,-0.0001042800527334079,9.572151712184787e-05,-9.572047433701911e-05,0.0001042790099433084,0.001196348988754425,-9.572151712184787e-05,0.0001042800527334079
2,0.003164500000000154,2.0,1.042951714305167,1.042946497336341,-12.0,2.085913858127477,0.08590342413765571,12.0,-0.0011006330845401,-0.000104296214382231,9.570535026636589e-05,-9.570430731986855e-05,0.0001042951714305167,0.001196340329013213,-9.570535026636587e-05,0.000104296214382231
2,0.0031655000000001543,2.0,1.043111633319723,1.043106470239631,-12.0,2.086233697755779,0.08622337154396456,12.0,-0.001100640508710845,-0.0001043122064436056,9.568935297603692e-05,-9.568830986956663e-05,0.0001043111633319723,0.001196331759260943,-9.568935297603696e-05,0.0001043122064436056
2,0.003166500000000154,2.0,1.043269850163424,1.043264741175934,-12.0,2.086550133025351,0.08653991499927917,12.0,-0.001100647853074601,-0.0001043280282861926,9.567352588240664e-05,-9.567248261766546e-05,0.0001043269850163424,0.00119632327986256,-9.567352588240661e-05,0.0001043280282861926
2,0.003167500000000155,2.0,1.043426358590141,1.043421303896984,-12.0,2.086863151443867,0.08685304200700801,12.0,-0.001100655117367867,-0.0001043436792853727,9.565786961030157e-05,-9.565682618899763e-05,0.0001043426358590141,0.001196314891179252,-9.565786961030157e-05,0.0001043436792853727
2,0.003168500000000155,2.0,1.043581152421187,1.043576152221955,-12.0,2.087172740653898,0.08716274020543256,12.0,-0.001100662301330111,-0.0001043591588232712,9.56423847778045e-05,-9.564134120165226e-05,0.0001043581152421187,0.001196306593568447,-9.564238477780451e-05,0.0001043591588232712
2,0.003169500000000155,2.0,1.043734225545568,1.043729280037699,-12.0,2.087478888433393,0.08746899736819809,12.0,-0.00110066940470378,-0.0001043744662887824,9.562707199623013e-05,-9.562602826695007e-05,0.0001043734225545568,0.001196298387383768,-9.562707199623013e-05,0.0001043744662887824
2,0.003170500000000155,2.0,1.04388557192022,1.043880681298992,-12.0,2.087781582696159,0.08777180140479646,12.0,-0.001100676427234302,-0.0001043896010775939,9.561193187010085e-05,-9.561088798941952e-05,0.000104388557192022,0.001196290272975044,-9.561193187010086e-05,0.0001043896010775939
2,0.003171500000000155,2.0,1.044035185570245,1.04403035002877,-12.0,2.088080811492346,0.08807114036104126,12.0,-0.001100683368670093,-0.0001044045625922101,9.559696499712297e-05,-9.559592096677292e-05,0.0001044035185570245,0.001196282250688275,-9.559696499712294e-05,0.0001044045625922101
2,0.0031725000000001552,2.0,1.044183060589154,1.044178280318371,-12.0,2.088376563008915,0.08836700241954529,12.0,-0.001100690228762568,-0.0001044193502419761,9.55821719681629e-05,-9.558112778988258e-05,0.0001044183060589155,0.001196274320865612,-9.55821719681629e-05,0.000104419350241976
2,0.0031735000000001554,2.0,1.044329191139094,1.044324466327758,-12.0,2.0886688255701,0.08865937590018001,12.0,-0.001100697007266142,-0.0001044339634431006,9.556755336722418e-05,-9.556650904275783e-05,0.0001044329191139094,0.001196266483845349,-9.556755336722418e-05,0.0001044339634431006
2,0.003174500000000155,2.0,1.044473571451082,1.044468902285759,-12.0,2.088957587637879,0.0889482492605416,12.0,-0.001100703703938234,-0.0001044484016186797,9.555310977142406e-05,-9.555206530252178e-05,0.0001044473571451082,0.001196258739961908,-9.555310977142406e-05,0.0001044484016186797
2,0.003175500000000156,2.0,1.044616195825229,1.044611582490289,-12.0,2.089242837812416,0.08923361109640283,12.0,-0.001100710318539276,-0.0001044626641987187,9.553884175097112e-05,-9.553779713938861e-05,0.0001044616195825229,0.001196251089545806,-9.55388417509711e-05,0.0001044626641987187
2,0.0031765000000001558,2.0,1.044757058630969,1.044752501308578,-12.0,2.089524564832525,0.08951545014216875,12.0,-0.00110071685083272,-0.0001044767506201556,9.552474986914223e-05,-9.55237051166409e-05,0.0001044757058630969,0.001196243532923654,-9.552474986914222e-05,0.0001044767506201556
2,0.003177500000000156,2.0,1.044896154307281,1.044891653177392,-12.0,2.089802757576105,0.08979375527131636,12.0,-0.00110072330058504,-0.0001044906603268824,9.551083468226078e-05,-9.550978979060758e-05,0.0001044896154307281,0.001196236070418129,-9.551083468226078e-05,0.0001044906603268824
2,0.003178500000000156,2.0,1.045033477362904,1.045029032603254,-12.0,2.090077405060582,0.09006851549683481,12.0,-0.001100729667565738,-0.0001045043927697678,9.549709673967458e-05,-9.549605171064195e-05,0.0001045033477362904,0.00119622870234797,-9.549709673967458e-05,0.0001045043927697678
2,0.003179500000000156,2.0,1.045169022376561,1.045164634162659,-12.0,2.090348496443346,0.09033971997166053,12.0,-0.00110073595154735,-0.0001045179474066785,9.548353658373406e-05,-9.548249141909989e-05,0.0001045169022376561,0.001196221429027948,-9.548353658373406e-05,0.0001045179474066785
2,0.0031805000000001563,2.0,1.045302783997165,1.045298452502291,-12.0,2.09061602102217,0.09060735798910684,12.0,-0.001100742152305453,-0.0001045313237025005,9.547015474977092e-05,-9.54691094513184e-05,0.0001045302783997165,0.001196214250768855,-9.547015474977095e-05,0.0001045313237025005
2,0.003181500000000156,2.0,1.045434756944038,1.045430482339229,-12.0,2.090879968235645,0.09087141898328158,12.0,-0.001100748269618665,-0.0001045445211291608,9.545695176607711e-05,-9.545590633559474e-05,0.0001045434756944038,0.001196207167877496,-9.54569517660771e-05,0.0001045445211291608
2,0.003182500000000157,2.0,1.045564936007112,1.045560718461162,-12.0,2.091140327663585,0.0911318925295094,12.0,-0.001100754303268656,-0.0001045575391656473,9.544392815388376e-05,-9.544288259316531e-05,0.0001045564936007112,0.001196200180656659,-9.544392815388376e-05,0.0001045575391656473
2,0.003183500000000157,2.0,1.045693316047143,1.045689155726592,-12.0,2.091397089027446,0.09138876834474143,12.0,-0.00110076025304015,-0.0001045703772980303,9.543108442734081e-05,-9.543003873818506e-05,0.0001045693316047143,0.001196193289405106,-9.543108442734078e-05,0.0001045703772980303
2,0.003184500000000157,2.0,1.045819891995905,1.045815789065034,-12.0,2.091650242190729,0.09164203628795946,12.0,-0.001100766118720928,-0.0001045830350194825,9.541842109349657e-05,-9.54173752777075e-05,0.0001045819891995905,0.001196186494417568,-9.541842109349657e-05,0.0001045830350194825
2,0.003185500000000157,2.0,1.045944658856396,1.045940613477222,-12.0,2.091899777159381,0.091891686360579,12.0,-0.001100771900101836,-0.0001045955118302985,9.540593865227781e-05,-9.540489271166431e-05,0.0001045944658856396,0.001196179795984704,-9.540593865227781e-05,0.0001045955118302985
2,0.003186500000000157,2.0,1.046067611703035,1.046063624035301,-12.0,2.092145684082188,0.09213770870684257,12.0,-0.00110077759697679,-0.0001046078072379153,9.539363759646991e-05,-9.539259153284584e-05,0.0001046067611703036,0.00119617319439312,-9.539363759646991e-05,0.0001046078072379153
