case,time,v(out),v(vn),v(in),v(vp),i(vp),i(vin),i(rl),i(vn)
1,9.959000000000313e-05,-0.1424505531064547,-12.0,-1.273853628407449,12.0,-0.001140334799742231,1.273853628407449e-09,-1.424505531064547e-05,0.001154577152439172
1,9.961000000000313e-05,-0.1444444393177263,-12.0,-1.212996153967514,12.0,-0.001140233225921766,1.212996153967514e-09,-1.444444393177263e-05,0.001154675008099114
1,9.963000000000314e-05,-0.1464383323793466,-12.0,-1.15194713337337,12.0,-0.001140131622640221,1.15194713337337e-09,-1.464383323793466e-05,0.001154772835174585
1,9.965000000000314e-05,-0.1484322135511832,-12.0,-1.090716206973106,12.0,-0.00114002999694835,1.090716206973106e-09,-1.484322135511832e-05,0.001154870638832685
1,9.967000000000314e-05,-0.1504261014986074,-12.0,-1.029313043839743,12.0,-0.001139928341750526,1.029313043839743e-09,-1.504261014986074e-05,0.001154968413834649
1,9.969000000000315e-05,-0.1524199776289567,-12.0,-0.9677473402446513,12.0,-0.001139826664206017,9.67747340244651e-10,-1.524199776289567e-05,0.00115506616547079
1,9.971000000000315e-05,-0.1544138604607147,-12.0,-0.9060288181259825,12.0,-0.001139724957111799,9.060288181259823e-10,-1.544138604607147e-05,0.001155163888380205
1,9.973000000000315e-05,-0.1564077315475265,-12.0,-0.8441672235539122,12.0,-0.001139623227733515,8.44167223553912e-10,-1.564077315475265e-05,0.001155261587974153
1,9.975000000000316e-05,-0.1584016092621457,-12.0,-0.7821723251913808,12.0,-0.001139521468762873,7.821723251913806e-10,-1.584016092621457e-05,0.001155359258771853
1,9.977000000000316e-05,-0.1603954753033721,-12.0,-0.7200539127514373,12.0,-0.001139419687569761,7.200539127514373e-10,-1.603954753033721e-05,0.00115545690630329
1,9.979000000000316e-05,-0.1623893478993775,-12.0,-0.6578217954515404,12.0,-0.001139317876742724,6.578217954515401e-10,-1.623893478993775e-05,0.001155554524970005
1,9.981000000000317e-05,-0.1643832088929728,-12.0,-0.5954858004645001,12.0,-0.001139216043753812,5.954858004644998e-10,-1.643832088929729e-05,0.001155652120418505
1,9.983000000000317e-05,-0.1663770763688872,-12.0,-0.5330557713664055,12.0,-0.001139114181090471,5.330557713664054e-10,-1.663770763688872e-05,0.001155749686934868
1,9.985000000000317e-05,-0.1683709323128079,-12.0,-0.4705415665826689,12.0,-0.00113901229632484,4.705415665826692e-10,-1.683709323128079e-05,0.001155847230279943
1,9.987000000000318e-05,-0.1703647946671515,-12.0,-0.4079530578308425,12.0,-0.001138910381845323,4.079530578308421e-10,-1.703647946671515e-05,0.001155944744626501
1,9.989000000000318e-05,-0.1723586455593561,-12.0,-0.3453001285620427,12.0,-0.001138808445322105,3.453001285620425e-10,-1.723586455593561e-05,0.0011560422358476
1,9.991000000000318e-05,-0.174352502790647,-12.0,-0.2825926724001678,12.0,-0.001138706479046571,2.825926724001676e-10,-1.74352502790647e-05,0.001156139698004831
1,9.993000000000319e-05,-0.1763463486290961,-12.0,-0.2198405915793319,12.0,-0.00113860449078494,2.198405915793321e-10,-1.763463486290961e-05,0.001156237137081342
1,9.995000000000319e-05,-0.1763500644955233,-12.0,-0.157053795380648,12.0,-0.001138602738399032,1.570537953806479e-10,-1.763500644955233e-05,0.001156235819068279
1,9.997000000000319e-05,-0.1743557845959749,-12.0,-0.09424219856701263,12.0,-0.0011387047009206,9.424219856701232e-11,-1.743557845959749e-05,0.001156138436415766
1,9.99900000000032e-05,-0.172361484952147,-12.0,-0.03141571981773331,12.0,-0.001138806646893253,3.141571981773348e-11,-1.72361484952147e-05,0.001156041035253445
1,0.0001,-0.1713643526302142,-12.0,-1.224646799147353e-14,12.0,-0.001138857603010354,1.240770918829542e-23,-1.713643526302142e-05,0.001155992319555163
2,8e-05,-1.037975240235811,-12.0,-9.797174393178826e-15,12.0,-0.001092079811454656,9.926167350636332e-24,-0.0001037975240235811,0.001195866924864612
2,8.000200000000001e-05,-1.036978120236458,-12.0,0.006283183653547625,12.0,-0.001092136425504472,-6.283183653547375e-12,-0.0001036978120236458,0.001195823843198961
2,8.0006e-05,-1.034983848024357,-12.0,0.01884951127251754,12.0,-0.001092249708877564,-1.884951127251716e-11,-0.0001034983848024357,0.001195737731919791
2,8.001400000000001e-05,-1.030995303444401,-12.0,0.04398172994428785,12.0,-0.001092476199100648,-4.398172994428746e-11,-0.0001030995303444401,0.00119556543282235
2,8.003e-05,-1.02301821845207,-12.0,0.09424219857704297,12.0,-0.001092928862430981,-9.424219857704271e-11,-0.000102301821845207,0.001195220517924193
2,8.005000000000001e-05,-1.013046867586191,-12.0,0.1570537953906397,12.0,-0.001093494102782179,-1.570537953906394e-10,-0.0001013046867586191,0.001194788786013243
2,8.007000000000001e-05,-1.003075524152817,-12.0,0.2198405915893543,12.0,-0.001094058685803818,-2.198405915893542e-10,-0.0001003075524152817,0.001194356397491041
2,8.009000000000001e-05,-0.9931041869660155,-12.0,0.2825926724101839,12.0,-0.001094622614418922,-2.825926724101839e-10,-9.931041869660156e-05,0.001193923355152171
2,8.011000000000002e-05,-0.9831328573234236,-12.0,0.3453001285720509,12.0,-0.001095185885975215,-3.453001285720513e-10,-9.831328573234236e-05,0.001193489656464104
2,8.013000000000002e-05,-0.9731615340490057,-12.0,0.4079530578408412,12.0,-0.001095748503316528,-4.079530578408411e-10,-9.731615340490057e-05,0.001193055304143223
2,8.015000000000002e-05,-0.9631902184303064,-12.0,0.470541566592621,12.0,-0.001096310463864637,-4.70541566592621e-10,-9.631902184303065e-05,0.001192620295730182
2,8.017000000000003e-05,-0.9532189093011028,-12.0,0.5330557713763804,12.0,-0.001096871770385324,-5.330557713763803e-10,-9.532189093011028e-05,0.001192184633864217
2,8.019000000000003e-05,-0.9432476079389346,-12.0,0.5954858004744608,12.0,-0.00109743242037335,-5.954858004744608e-10,-9.432476079389346e-05,0.001191748316158044
2,8.021000000000003e-05,-0.9332763131873101,-12.0,0.6578217954614853,12.0,-0.001097992416517486,-6.578217954614852e-10,-9.332763131873101e-05,0.001191311345174799
2,8.023000000000004e-05,-0.9233050263138516,-12.0,0.7200539127613648,12.0,-0.001098551756384451,-7.200539127613651e-10,-9.233050263138517e-05,0.001190873718598238
2,8.025000000000004e-05,-0.9133337461717168,-12.0,0.7821723252012542,12.0,-0.001099110442586995,-7.821723252012546e-10,-9.133337461717169e-05,0.001190435438916553
2,8.027000000000004e-05,-0.9033624740186965,-12.0,0.8441672235638003,12.0,-0.001099668472762813,-8.441672235638002e-10,-9.033624740186966e-05,0.001189996503883441
2,8.029000000000005e-05,-0.8933912087175164,-12.0,0.9060288181358485,12.0,-0.001100225849449653,-9.060288181358481e-10,-8.933912087175165e-05,0.001189556915913083
2,8.031000000000005e-05,-0.8834199515162229,-12.0,0.967747340254424,12.0,-0.001100782570355174,-9.67747340254424e-10,-8.83419951516223e-05,0.001189116672828193
2,8.033000000000005e-05,-0.8734487012870297,-12.0,1.02931304384956,12.0,-0.001101338637943122,-1.02931304384956e-09,-8.734487012870297e-05,0.001188675776969982
2,8.035000000000006e-05,-0.863477459268321,-12.0,1.090716206982862,12.0,-0.001101894049990067,-1.090716206982862e-09,-8.634774592683211e-05,0.001188234226229178
2,8.037000000000006e-05,-0.8535062243417205,-12.0,1.151947133383132,12.0,-0.001102448808886804,-1.151947133383132e-09,-8.535062243417206e-05,0.001187792022875007
2,8.039000000000006e-05,-0.8435349977360357,-12.0,1.212996153977246,12.0,-0.001103002912477856,-1.212996153977247e-09,-8.435349977360357e-05,0.001187349164865188
2,8.041000000000007e-05,-0.8335637783422206,-12.0,1.273853628417081,12.0,-0.001103556363081987,-1.273853628417082e-09,-8.335637783422206e-05,0.001186905654397996
2,8.043000000000007e-05,-0.8235925673795889,-12.0,1.334509946602044,12.0,-0.001104109158610693,-1.334509946602044e-09,-8.235925673795888e-05,0.00118646148949722
2,8.045000000000007e-05,-0.8136213637483473,-12.0,1.394955530196342,12.0,-0.001104661301311753,-1.394955530196343e-09,-8.136213637483474e-05,0.001186016672291061
2,8.047000000000007e-05,-0.8036501686583977,-12.0,1.455180834141585,12.0,-0.001105212789162625,-1.455180834141585e-09,-8.036501686583977e-05,0.001185571200868436
2,8.049000000000008e-05,-0.7936789810191234,-12.0,1.515176348164125,12.0,-0.001105763624341054,-1.515176348164125e-09,-7.936789810191234e-05,0.001185125077288483
2,8.051000000000008e-05,-0.7837078020310958,-12.0,1.57493259827674,12.0,-0.001106313804889479,-1.57493259827674e-09,-7.837078020310958e-05,0.001184678299704311
2,8.053000000000008e-05,-0.7737366306127981,-12.0,1.634440148274924,12.0,-0.001106863332916562,-1.634440148274924e-09,-7.737366306127981e-05,0.001184230870106932
2,8.055000000000009e-05,-0.7637654679555528,-12.0,1.693689601226698,12.0,-0.001107412206528886,-1.693689601226698e-09,-7.637654679555529e-05,0.001183782786712669
2,8.057000000000009e-05,-0.7537943129868664,-12.0,1.752671600956564,12.0,-0.001107960427766896,-1.752671600956564e-09,-7.537943129868664e-05,0.001183334051445363
2,8.05900000000001e-05,-0.7438231668888936,-12.0,1.811376833523026,12.0,-0.001108507994800313,-1.811376833523026e-09,-7.438231668888937e-05,0.001182884662583671
2,8.06100000000001e-05,-0.7338520285980886,-12.0,1.869796028689294,12.0,-0.001109054909602399,-1.869796028689294e-09,-7.338520285980887e-05,0.001182434621985175
2,8.06300000000001e-05,-0.7238808992875178,-12.0,1.927919961387237,12.0,-0.001109601170405074,-1.927919961387237e-09,-7.238808992875178e-05,0.001181983927989926
2,8.06500000000001e-05,-0.7139097779025102,-12.0,1.985739453174185,12.0,-0.001110146779115279,-1.985739453174186e-09,-7.139097779025102e-05,0.001181532582390177
2,8.067000000000011e-05,-0.703938665607121,-12.0,2.043245373682054,12.0,-0.001110691734026281,-2.043245373682054e-09,-7.03938665607121e-05,0.001181080583586493
2,8.069000000000011e-05,-0.6939675613554815,-12.0,2.100428642059335,12.0,-0.001111236036979581,-2.100428642059335e-09,-6.939675613554816e-05,0.001180627933306706
2,8.071000000000011e-05,-0.6839964663027136,-12.0,2.157280228405126,12.0,-0.001111779686328855,-2.157280228405125e-09,-6.839964663027136e-05,0.001180174630010966
2,8.073000000000012e-05,-0.6740253794116773,-12.0,2.213791155194801,12.0,-0.00111232268385112,-2.213791155194801e-09,-6.740253794116773e-05,0.001179720675363607
2,8.075000000000012e-05,-0.6640543018286399,-12.0,2.269952498698053,12.0,-0.001112865027959542,-2.269952498698054e-09,-6.640543018286399e-05,0.001179266067883523
2,8.077000000000012e-05,-0.654083232525117,-12.0,2.325755390387637,12.0,-0.001113406720367534,-2.325755390387637e-09,-6.540832325251171e-05,0.001178810809172356
2,8.079000000000013e-05,-0.6441121726385972,-12.0,2.381191018340036,12.0,-0.001113947759546909,-2.381191018340035e-09,-6.441121726385973e-05,0.001178354897806891
2,8.081000000000013e-05,-0.6341411211491821,-12.0,2.436250628627027,12.0,-0.001114488147148308,-2.436250628627027e-09,-6.34141121149182e-05,0.001177898335326999
2,8.083000000000013e-05,-0.6241700791856567,-12.0,2.490925526697783,12.0,-0.001115027881701317,-2.490925526697784e-09,-6.241700791856567e-05,0.001177441120366503
2,8.085000000000014e-05,-0.6141990457366371,-12.0,2.54520707875221,12.0,-0.001115566964794694,-2.54520707875221e-09,-6.141990457366371e-05,0.001176983254404327
2,8.087000000000014e-05,-0.6042280219222813,-12.0,2.599086713103925,12.0,-0.00111610539501494,-2.599086713103926e-09,-6.042280219222814e-05,0.00117652473613045
2,8.089000000000014e-05,-0.5942570067396488,-12.0,2.652555921534042,12.0,-0.001116643173889764,-2.652555921534042e-09,-5.942570067396488e-05,0.001176065566963778
2,8.091000000000015e-05,-0.5842860013003451,-12.0,2.705606260634774,12.0,-0.001117180300061738,-2.705606260634774e-09,-5.842860013003452e-05,0.001175605745649597
2,8.093000000000015e-05,-0.5743150046098049,-12.0,2.75822935314251,12.0,-0.001117716774998386,-2.758229353142511e-09,-5.743150046098049e-05,0.001175145273547579
2,8.095000000000015e-05,-0.5643440177711538,-12.0,2.810416889261035,12.0,-0.001118252597397507,-2.810416889261034e-09,-5.643440177711538e-05,0.001174684149457528
2,8.097000000000015e-05,-0.554373039798133,-12.0,2.862160627973359,12.0,-0.001118787768667237,-2.86216062797336e-09,-5.54373039798133e-05,0.001174222374680754
2,8.099000000000016e-05,-0.5444020717854624,-12.0,2.913452398343278,12.0,-0.001119322287559781,-2.913452398343278e-09,-5.444020717854624e-05,0.001173759948070729
2,8.101000000000016e-05,-0.534431112755121,-12.0,2.964284100805716,12.0,-0.001119856155424759,-2.964284100805716e-09,-5.34431112755121e-05,0.001173296870871178
2,8.103000000000016e-05,-0.524460163793495,-12.0,3.014647708445508,12.0,-0.001120389371067929,-3.014647708445507e-09,-5.24460163793495e-05,0.001172833141988471
2,8.105000000000017e-05,-0.5144892239307342,-12.0,3.064535268265288,12.0,-0.001120921935781206,-3.064535268265289e-09,-5.144892239307342e-05,0.001172368762609573
2,8.107000000000017e-05,-0.5045182942449634,-12.0,3.113938902440961,12.0,-0.001121453848423104,-3.113938902440961e-09,-5.045182942449634e-05,0.001171903731692944
2,8.109000000000017e-05,-0.4945473737744366,-12.0,3.162850809566041,12.0,-0.001121985110228593,-3.162850809566041e-09,-4.945473737744367e-05,0.001171438050369601
2,8.111000000000018e-05,-0.4845764635890876,-12.0,3.21126326588336,12.0,-0.001122515720108189,-3.21126326588336e-09,-4.845764635890877e-05,0.00117097171764928
2,8.113000000000018e-05,-0.4746055627352077,-12.0,3.259168626504798,12.0,-0.00112304567924074,-3.259168626504798e-09,-4.746055627352077e-05,0.001170504734607843
2,8.115000000000018e-05,-0.4646346722746115,-12.0,3.306559326618683,12.0,-0.001123574986587904,-3.306559326618683e-09,-4.646346722746115e-05,0.001170037100305575
2,8.117000000000019e-05,-0.4546637912615624,-12.0,3.353427882684016,12.0,-0.001124103643273207,-3.353427882684017e-09,-4.546637912615624e-05,0.001169568815763918
2,8.119000000000019e-05,-0.4446929207498252,-12.0,3.39976689361253,12.0,-0.001124631648308703,-3.39976689361253e-09,-4.446929207498252e-05,0.001169099880092919
2,8.121000000000019e-05,-0.4347220598015704,-12.0,3.445569041937195,12.0,-0.001125159002763332,-3.445569041937195e-09,-4.347220598015704e-05,0.001168630294260422
2,8.12300000000002e-05,-0.4247512094625823,-12.0,3.490827094967782,12.0,-0.001125685705698803,-3.490827094967781e-09,-4.247512094625823e-05,0.001168160057425458
2,8.12500000000002e-05,-0.414780368802874,-12.0,3.535533905933174,12.0,-0.001126211758130227,-3.535533905933174e-09,-4.14780368802874e-05,0.001167689170503021
2,8.12700000000002e-05,-0.4048095388603185,-12.0,3.579682415109584,12.0,-0.001126737159168185,-3.579682415109583e-09,-4.048095388603185e-05,0.001167217632700383
2,8.12900000000002e-05,-0.3948387187127073,-12.0,3.623265650935677,12.0,-0.001127261909774746,-3.623265650935677e-09,-3.948387187127073e-05,0.001166745444880463
2,8.131000000000021e-05,-0.3848679093900704,-12.0,3.66627673111326,12.0,-0.001127786009108581,-3.666276731113259e-09,-3.848679093900704e-05,0.001166272606298036
2,8.133000000000021e-05,-0.3748971099779153,-12.0,3.708708863694123,12.0,-0.001128309458079485,-3.708708863694123e-09,-3.748971099779153e-05,0.001165799117764637
2,8.135000000000022e-05,-0.3649263214984952,-12.0,3.750555348152739,12.0,-0.00112883225589348,-3.75055534815274e-09,-3.649263214984952e-05,0.001165324978581843
2,8.137000000000022e-05,-0.3549555430449713,-12.0,3.791809576444042,12.0,-0.001129354403408788,-3.791809576444041e-09,-3.549555430449714e-05,0.001164850189510562
2,8.139000000000022e-05,-0.3449847756318882,-12.0,3.832465034047196,12.0,-0.001129875899878091,-3.832465034047198e-09,-3.449847756318882e-05,0.001164374749898424
2,8.141000000000023e-05,-0.3350140183599976,-12.0,3.872515300994129,12.0,-0.001130396746108753,-3.872515300994129e-09,-3.350140183599976e-05,0.001163898660456446
2,8.143000000000023e-05,-0.3250432722362018,-12.0,3.911954052883369,12.0,-0.001130916941399364,-3.91195405288337e-09,-3.250432722362018e-05,0.001163421920577598
2,8.145000000000023e-05,-0.3150725363687823,-12.0,3.950775061878893,12.0,-0.001131436486507181,-3.950775061878893e-09,-3.150725363687823e-05,0.001162944530923712
2,8.147000000000023e-05,-0.3051018117570644,-12.0,3.988972197693286,12.0,-0.001131955380775979,-3.988972197693286e-09,-3.051018117570644e-05,0.001162466490932388
2,8.149000000000024e-05,-0.2951310975167987,-12.0,4.026539428556053,12.0,-0.001132473624913611,-4.026539428556054e-09,-2.951310975167987e-05,0.001161987801217
2,8.151000000000024e-05,-0.2851603946397986,-12.0,4.063470822165923,12.0,-0.001132991218308337,-4.063470822165923e-09,-2.851603946397987e-05,0.001161508461259082
2,8.153000000000024e-05,-0.2751897022492236,-12.0,4.099760546627685,12.0,-0.001133508161619294,-4.099760546627686e-09,-2.751897022492236e-05,0.001161028471624238
2,8.155000000000025e-05,-0.26521902132944,-12.0,4.135402871373222,12.0,-0.001134024454278546,-4.135402871373223e-09,-2.6521902132944e-05,0.001160547831837239
2,8.157000000000025e-05,-0.2552483510109563,-12.0,4.170392168066279,12.0,-0.001134540096897202,-4.170392168066278e-09,-2.552483510109563e-05,0.001160066542416622
2,8.159000000000025e-05,-0.2452776922707557,-12.0,4.204722911491277,12.0,-0.001135055088950425,-4.204722911491279e-09,-2.452776922707557e-05,0.001159584602929718
2,8.161000000000026e-05,-0.2353070442466363,-12.0,4.238389680425857,12.0,-0.001135569431001994,-4.238389680425858e-09,-2.353070442466363e-05,0.001159102013848678
2,8.163000000000026e-05,-0.2253364079082622,-12.0,4.271387158496905,12.0,-0.001136083122569489,-4.271387158496904e-09,-2.253364079082622e-05,0.001158618774782717
2,8.165000000000026e-05,-0.2153657824006626,-12.0,4.303710135020118,12.0,-0.001136596164170039,-4.303710135020119e-09,-2.153657824006627e-05,0.001158134886158256
2,8.167000000000027e-05,-0.2053951686862449,-12.0,4.335353505822858,12.0,-0.001137108555362957,-4.335353505822859e-09,-2.053951686862449e-05,0.001157650347625758
