case,frequency_real,frequency_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(x)_real,v(x)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(ri)_real,i(ri)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag,i(cf)_real,i(cf)_imag
1,5.623413251903477,0.0,-1.990797734806531e-09,3.541139024775962e-09,0.0,0.0,-7.422554345099916e-10,3.533648868580975e-05,1.0,0.0,-2.516869446616228e-07,-0.003533291204362858,0.0,0.0,6.23010172138352e-13,1.764877055768098e-08,-1.248542300296539e-12,-3.533294754678498e-08,1.248542300296539e-12,3.533294754678498e-08,-2.496961469268162e-12,-3.533294745501883e-08,6.23010172138352e-13,1.764877055768098e-08,1.248542300296539e-12,3.533294754678498e-08,1.248417178174845e-12,-8.822500855450962e-17
1,5.843414133735162,0.0,-2.14961394695455e-09,3.679688297431898e-09,0.0,0.0,-8.014689814674037e-10,3.671893354657388e-05,1.0,0.0,-2.717653115595567e-07,-0.003671521695872369,0.0,0.0,6.727109100038427e-13,1.833923112282919e-08,-1.348144965487146e-12,-3.671525385827644e-08,1.348144965487146e-12,3.671525385827644e-08,-2.696156976126022e-12,-3.671525375560667e-08,6.727109100038427e-13,1.833923112282919e-08,1.348144965487146e-12,3.671525385827644e-08,1.348009861027748e-12,-9.899008774089238e-17
1,6.07202195690987,0.0,-2.321099748155876e-09,3.82365937125411e-09,0.0,0.0,-8.654062986094164e-10,3.815546283691587e-05,1.0,0.0,-2.934454334417085e-07,-0.003815160082605854,0.0,0.0,7.263765323510226e-13,1.905670409615951e-08,-1.45569344954646e-12,-3.815163917754461e-08,1.45569344954646e-12,3.815163917754461e-08,-2.911243336935527e-12,-3.815163906265226e-08,7.263765323510226e-13,1.905670409615951e-08,1.45569344954646e-12,3.81516391775446e-08,1.455547566290584e-12,-1.110687052526755e-16
1,6.309573444801917,0.0,-2.506265856925392e-09,3.973264534621515e-09,0.0,0.0,-9.34444225446753e-10,3.964819246452982e-05,1.0,0.0,-3.168550905725838e-07,-0.003964417933875544,0.0,0.0,7.843233384737391e-13,1.980224626530472e-08,-1.571821631478639e-12,-3.96442191999952e-08,1.571821631478639e-12,3.964421919999521e-08,-3.143488247156584e-12,-3.964421907140079e-08,7.843233384737391e-13,1.980224626530472e-08,1.571821631478639e-12,3.964421919999521e-08,1.571664109410611e-12,-1.246211370064328e-16
1,6.556418494179772,0.0,-2.706203622010166e-09,4.128724402479942e-09,0.0,0.0,-1.008989663919538e-09,4.119932111631885e-05,1.0,0.0,-3.421322569076118e-07,-0.00411951509607164,0.0,0.0,8.468928605252652e-13,2.057695576186034e-08,-1.697213958090627e-12,-4.119519239191638e-08,1.697213958090628e-12,4.119519239191638e-08,-3.394260532856017e-12,-4.119519224796043e-08,8.468928605252652e-13,2.057695576186034e-08,1.697213958090627e-12,4.119519239191638e-08,1.697043868564412e-12,-1.39827215538208e-16
1,6.812920690579594,0.0,-2.922091454679074e-09,4.290268244702479e-09,0.0,0.0,-1.089481976631852e-09,4.28111334969115e-05,1.0,0.0,-3.694259132991526e-07,-0.004280680016480537,0.0,0.0,9.144538764210533e-13,2.138197367885167e-08,-1.832609478047222e-12,-4.28068432286668e-08,1.832609478047221e-12,4.28068432286668e-08,-3.665038218444736e-12,-4.280684306748782e-08,9.144538764210533e-13,2.138197367885167e-08,1.832609478047222e-12,4.280684322866681e-08,1.832425818307698e-12,-1.568887162731086e-16
1,7.07945784384136,0.0,-3.155201774149352e-09,4.458134327614028e-09,0.0,0.0,-1.176395576405756e-09,4.448600369387682e-05,1.0,0.0,-3.988969255693278e-07,-0.004448150079771576,0.0,0.0,9.874045834028688e-13,2.221848575162665e-08,-1.978806197743597e-12,-4.44815455595492e-08,1.978806197743596e-12,4.44815455595492e-08,-3.957417237951785e-12,-4.448154537905904e-08,9.874045834028688e-13,2.221848575162665e-08,1.978806197743597e-12,4.44815455595492e-08,1.978607885010144e-12,-1.760320349610143e-16
1,7.356422544596393,0.0,-3.406908507085611e-09,4.63257026923383e-09,0.0,0.0,-1.270242722417267e-09,4.622639867459483e-05,1.0,0.0,-4.307189926394551e-07,-0.004622171957647915,0.0,0.0,1.066174944971432e-12,2.308772410420734e-08,-2.136665784668345e-12,-4.622176610432559e-08,2.136665784668344e-12,4.62217661043256e-08,-4.273120841323695e-12,-4.622176590218184e-08,1.066174944971432e-12,2.308772410420734e-08,2.136665784668345e-12,4.622176610432559e-08,2.136451649745728e-12,-1.975111918122956e-16
1,7.644222742525981,0.0,-3.678695185372549e-09,4.813833408816181e-09,0.0,0.0,-1.371576539394406e-09,4.803488191993301e-05,1.0,0.0,-4.650796702884664e-07,-0.004803001972176506,0.0,0.0,1.151229225022966e-12,2.399096906391915e-08,-2.307118645978143e-12,-4.803006808652421e-08,2.307118645978144e-12,4.80300680865242e-08,-4.61400975103094e-12,-4.803006786009916e-08,1.151229225022966e-12,2.399096906391915e-08,2.307118645978143e-12,4.803006808652421e-08,2.306887426356867e-12,-2.216112021899458e-16
1,7.943282347242792,0.0,-3.972163689888776e-09,5.002191191297624e-09,0.0,0.0,-1.480994277672111e-09,4.991411720008129e-05,1.0,0.0,-5.021814765894244e-07,-0.004990906473332404,0.0,0.0,1.243068724191382e-12,2.492955104763155e-08,-2.491169412216664e-12,-4.990911500889e-08,2.491169412216665e-12,4.990911500889e-08,-4.982093128995357e-12,-4.990911475523597e-08,1.243068724191382e-12,2.492955104763155e-08,2.491169412216664e-12,4.990911500889e-08,2.490919744621922e-12,-2.486518585917778e-16
1,8.25404185268016,0.0,-4.289043691816471e-09,5.197921567288463e-09,0.0,0.0,-1.599140833318326e-09,5.186687249810677e-05,1.0,0.0,-5.422430855300788e-07,-0.005186162231313391,0.0,0.0,1.342234734469835e-12,2.590485252126377e-08,-2.689902858498145e-12,-5.186167457653948e-08,2.689902858498145e-12,5.186167457653948e-08,-5.379540418382624e-12,-5.186167429234959e-08,1.342234734469835e-12,2.590485252126377e-08,2.689902858498145e-12,5.186167457653948e-08,2.689633270843215e-12,-2.789919741033532e-16
1,8.576958985908915,0.0,-4.631202847133037e-09,5.401313409278359e-09,0.0,0.0,-1.726712549078549e-09,5.389602408700771e-05,1.0,0.0,-5.855006158481857e-07,-0.005389056844202887,0.0,0.0,1.449311729485746e-12,2.691831003588935e-08,-2.904490298054487e-12,-5.389062277359843e-08,2.904490298054488e-12,5.389062277359843e-08,-5.808694130010527e-12,-5.389062245516297e-08,1.449311729485746e-12,2.691831003588935e-08,2.904490298054487e-12,5.389062277359843e-08,2.904199200750883e-12,-3.130341436270928e-16
1,8.912509381337427,0.0,-5.00065780436985e-09,5.612666944759257e-09,0.0,0.0,-1.864461318541063e-09,5.600456076627218e-05,1.0,0.0,-6.322090226937803e-07,-0.005599889161581522,0.0,0.0,1.564930809345201e-12,2.797141634366516e-08,-3.136196485828787e-12,-5.599894809932742e-08,3.136196485828787e-12,5.599894809932742e-08,-6.272083648894105e-12,-5.599894774248467e-08,1.564930809345201e-12,2.797141634366516e-08,3.136196485828787e-12,5.599894809932741e-08,3.135882162401616e-12,-3.512300860742062e-16
1,9.261187281287906,0.0,-5.399586090516631e-09,5.832294207004895e-09,0.0,0.0,-2.013199017712303e-09,5.81955882641812e-05,1.0,0.0,-6.826436003053677e-07,-0.005818969724711318,0.0,0.0,1.689773420309337e-12,2.906572259686436e-08,-3.386387072804327e-12,-5.81897559699742e-08,3.386387072804328e-12,5.818975596997419e-08,-6.772440142148511e-12,-5.818975557005525e-08,1.689773420309337e-12,2.906572259686436e-08,3.386387072804327e-12,5.818975596997419e-08,3.386047669757173e-12,-3.940866383995042e-16
1,9.623506263980856,0.0,-5.830338945125653e-09,6.060519504284575e-09,0.0,0.0,-2.173802290121551e-09,6.047233381234123e-05,1.0,0.0,-7.371016045664984e-07,-0.006046621223940891,0.0,0.0,1.824575371083971e-12,3.02028406323989e-08,-3.656536655004102e-12,-6.046627329283695e-08,3.656536655004102e-12,6.046627329283695e-08,-7.312712656213728e-12,-6.046627284460396e-08,1.824575371083971e-12,3.02028406323989e-08,3.656536655004102e-12,6.046627329283695e-08,3.656170170873277e-12,-4.421724810214112e-16
1,9.999999999999968,0.0,-6.295455178258539e-09,6.297679908329768e-09,0.0,0.0,-2.347217713657683e-09,6.283815089918403e-05,1.0,0.0,-7.959040049969238e-07,-0.006283178974005325,0.0,0.0,1.970131169694163e-12,3.138444534578853e-08,-3.948237464600855e-12,-6.28318532192757e-08,3.948237464600857e-12,6.28318532192757e-08,-7.896085498186652e-12,-6.283185271685233e-08,1.970131169694163e-12,3.138444534578853e-08,3.948237464600855e-12,6.28318532192757e-08,3.94784173813397e-12,-4.961256838644001e-16
1,10.39122303835166,0.0,-6.797676133952833e-09,6.544125762916193e-09,0.0,0.0,-2.53446737959072e-09,6.529652420943539e-05,1.0,0.0,-8.593973765120133e-07,-0.006528991407920855,0.0,0.0,2.127298706103161e-12,3.26122771584255e-08,-4.263208754362111e-12,-6.528998008367249e-08,4.263208754362113e-12,6.528998008367247e-08,-8.525997003780604e-12,-6.528997952046618e-08,2.127298706103161e-12,3.26122771584255e-08,4.263208754362111e-12,6.528998008367249e-08,4.26278145175074e-12,-5.566621731594448e-16
1,10.79775162327706,0.0,-7.339961847401305e-09,6.800221213470939e-09,0.0,0.0,-2.736654916660116e-09,6.785107475682876e-05,1.0,0.0,-9.279559421012487e-07,-0.006784420590201772,0.0,0.0,2.297004308693235e-12,3.388814458100795e-08,-4.603306930741186e-12,-6.784427453561531e-08,4.603306930741188e-12,6.78442745356153e-08,-9.206159802538475e-12,-6.784427390422986e-08,2.297004308693235e-12,3.388814458100795e-08,4.603306930741186e-12,6.784427453561531e-08,4.602845531831652e-12,-6.245852313528919e-16
1,11.2201845430196,0.0,-7.925508491072704e-09,7.06634475866493e-09,0.0,0.0,-2.954971995735101e-09,7.0505565217624e-05,1.0,0.0,-1.001983778450021e-06,-0.007049842750155525,0.0,0.0,2.480248203774729e-12,3.521392687747891e-08,-4.970536495337602e-12,-7.049849887286533e-08,4.970536495337603e-12,7.049849887286533e-08,-9.94058269958948e-12,-7.049849816500285e-08,2.480248203774729e-12,3.521392687747891e-08,4.970536495337602e-12,7.049849887286534e-08,4.970038278737826e-12,-7.007961561718003e-16
1,11.65914401179828,0.0,-8.557767212599203e-09,7.3428898250052e-09,0.0,0.0,-3.190705353384497e-09,7.326390547278691e-05,1.0,0.0,-1.08191719753219e-06,-0.007325648836041456,0.0,0.0,2.678110410879631e-12,3.659157683266909e-08,-5.367061859214707e-12,-7.325656258296191e-08,5.367061859214706e-12,7.325656258296191e-08,-1.073359430319591e-11,-7.325656178931281e-08,2.678110410879631e-12,3.659157683266909e-08,5.367061859214707e-12,7.325656258296191e-08,5.366523886208413e-12,-7.863062203033229e-16
1,12.11527658628584,0.0,-9.240464475459179e-09,7.630265365500209e-09,0.0,0.0,-3.445244375752157e-09,7.613015836699427e-05,1.0,0.0,-1.168227318179453e-06,-0.007612245090909476,0.0,0.0,2.891757108356205e-12,3.802312362906481e-08,-5.795220099707022e-12,-7.612252810162878e-08,5.795220099707022e-12,7.612252810162878e-08,-1.158986853703994e-11,-7.612252721174842e-08,2.891757108356205e-12,3.802312362906481e-08,5.795220099707022e-12,7.612252810162878e-08,5.794639196879371e-12,-8.822500903654387e-16
1,12.58925411794163,0.0,-9.97762402234079e-09,7.928896483534334e-09,0.0,0.0,-3.720089287436241e-09,7.910854569294582e-05,1.0,0.0,-1.261422842811657e-06,-0.007910053650966765,0.0,0.0,3.12244750660024e-12,3.951067583524859e-08,-6.257534734904547e-12,-7.910061679646229e-08,6.257534734904548e-12,7.910061679646229e-08,-1.251445218789316e-11,-7.91006157986325e-08,3.12244750660024e-12,3.951067583524859e-08,6.257534734904547e-12,7.91006167964623e-08,6.256907475375565e-12,-9.899008832496662e-16
1,13.08177474260189,0.0,-1.077359059063603e-08,8.239225083156006e-09,0.0,0.0,-4.016859993636451e-09,8.220345440979905e-05,1.0,0.0,-1.362053055665621e-06,-0.008219513167353878,0.0,0.0,3.371541269726025e-12,4.105642451230107e-08,-6.756730596999576e-12,-8.21952151847159e-08,6.756730596999579e-12,8.219521518471589e-08,-1.351279465074985e-11,-8.219521406578963e-08,3.371541269726025e-12,4.105642451230107e-08,6.756730596999576e-12,8.21952151847159e-08,6.756053280153245e-12,-1.110687059603787e-15
1,13.59356390878521,0.0,-1.163305551984163e-08,8.561710547057626e-09,0.0,0.0,-4.337305627683616e-09,8.541944310488609e-05,1.0,0.0,-1.470711060216459e-06,-0.008541079452246046,0.0,0.0,3.640506529292554e-12,4.266264644027821e-08,-7.29574989215802e-12,-8.541088139433902e-08,7.295749892158018e-12,8.541088139433904e-08,-1.459078004696618e-11,-8.541088013956593e-08,3.640506529292554e-12,4.266264644027821e-08,7.29574989215802e-12,8.541088139433902e-08,7.295018521745847e-12,-1.246211378637117e-15
1,14.12537544622749,0.0,-1.256108440179391e-08,8.896830443605328e-09,0.0,0.0,-4.683314860223329e-09,8.876124870823067e-05,1.0,0.0,-1.588037274872517e-06,-0.008875226150231364,0.0,0.0,3.930928537340064e-12,4.433170747202805e-08,-7.877769541570586e-12,-8.875235187778706e-08,7.877769541570586e-12,8.875235187778706e-08,-1.575476190470724e-11,-8.875235047061808e-08,3.930928537340064e-12,4.433170747202805e-08,7.877769541570586e-12,8.875235187778706e-08,7.876979802058598e-12,-1.398272165768782e-15
1,14.67799267622064,0.0,-1.356314693670492e-08,9.24508126436327e-09,0.0,0.0,-5.056927030814549e-09,9.223379346975627e-05,1.0,0.0,-1.714723207531223e-06,-0.009222445435954699,0.0,0.0,4.244519009697758e-12,4.606606601852131e-08,-8.506219905890373e-12,-9.222454838849191e-08,8.506219905890375e-12,9.222454838849192e-08,-1.701160060594518e-11,-9.222454681035964e-08,4.244519009697758e-12,4.606606601852131e-08,8.506219905890373e-12,9.222454838849192e-08,8.505367136907725e-12,-1.568887175314941e-15
1,15.25222956539013,0.0,-1.464514917096784e-08,9.60697919365116e-09,0.0,0.0,-5.460344167551026e-09,9.584219220946191e-05,1.0,0.0,-1.851515531243381e-06,-0.0095832487390549,0.0,0.0,4.583126214553611e-12,4.78682766691108e-08,-9.184805003416814e-12,-9.583258523026825e-08,9.184805003416816e-12,9.583258523026826e-08,-1.836870382072414e-11,-9.583258346034093e-08,4.583126214553611e-12,4.78682766691108e-08,9.184805003416814e-12,9.583258523026826e-08,9.183884172152749e-12,-1.760320364857144e-15
1,15.84893192461107,0.0,-1.581346830673755e-08,9.983060911776332e-09,0.0,0.0,-5.895943965547349e-09,9.959175985124612e-05,1.0,0.0,-1.999220485029603e-06,-0.009958167497463024,0.0,0.0,4.948745866114462e-12,4.974099395479718e-08,-9.917524341190204e-12,-9.958177679033434e-08,9.917524341190205e-12,9.958177679033435e-08,-1.983407016722866e-11,-9.958177480523936e-08,4.948745866114462e-12,4.974099395479718e-08,9.917524341190204e-12,9.958177679033434e-08,9.91653001257338e-12,-1.975111936591644e-15
1,16.46897865482862,0.0,-1.707499028845011e-08,1.037388443369306e-08,0.0,0.0,-6.366293800782893e-09,0.0001034880192514762,1.0,0.0,-2.158708625768315e-06,-0.01034775394017123,0.0,0.0,5.343532887029352e-12,5.168697625769938e-08,-1.070869648766722e-11,-1.034776453670425e-07,1.070869648766722e-11,1.034776453670425e-07,-2.141633635479865e-11,-1.034776431405566e-07,5.343532887029352e-12,5.168697625769938e-08,1.070869648766722e-11,1.034776453670425e-07,1.070762279214802e-11,-2.216112044274734e-15
1,17.11328304161774,0.0,-1.843715038781144e-08,1.07800299849635e-08,0.0,0.0,-6.874165861898874e-09,0.0001075367093338342,1.0,0.0,-2.330919959159662e-06,-0.01075258190062508,0.0,0.0,5.769814109284179e-12,5.370908987464429e-08,-1.156298452591257e-11,-1.075259293038492e-07,1.156298452591257e-11,1.075259293038492e-07,-2.312482808771851e-11,-1.075259268065506e-07,5.769814109284179e-12,5.370908987464429e-08,1.156298452591257e-11,1.075259293038492e-07,1.156182512465412e-11,-2.486518613030946e-15
1,17.78279410038916,0.0,-1.990797702645871e-08,1.120210091702771e-08,0.0,0.0,-7.422553489132855e-09,0.0001117437935424231,1.0,0.0,-2.516869480015835e-06,-0.0111732476619375,0.0,0.0,6.230101988371113e-12,5.581031323812853e-08,-1.248542353732585e-11,-1.117325914415061e-07,1.248542353732585e-11,1.117325914415061e-07,-2.496961502989376e-11,-1.117325886403842e-07,6.230101988371113e-12,5.581031323812853e-08,1.248542353732585e-11,1.117325914415061e-07,1.248417158459348e-11,-2.789919773878481e-15
1,18.47849797422283,0.0,-2.149613909457972e-08,1.164072466393544e-08,0.0,0.0,-8.014688816689715e-09,0.0001161154686255847,1.0,0.0,-2.717653154538263e-06,-0.01161037083516919,0.0,0.0,6.727109411359619e-12,5.799374130419298e-08,-1.348145027789001e-11,-1.161038279009207e-07,1.348145027789001e-11,1.161038279009207e-07,-2.696157015443684e-11,-1.161038247589386e-07,6.727109411359619e-12,5.799374130419298e-08,1.348145027789001e-11,1.161038279009207e-07,1.348009838041167e-11,-3.130341476060622e-15
1,19.20141938638794,0.0,-2.321099704438076e-08,1.209655374285165e-08,0.0,0.0,-8.654061822529853e-09,0.0001206581737633674,1.0,0.0,-2.934454379819001e-06,-0.01206459527196896,0.0,0.0,7.263765686444211e-12,6.026259011073404e-08,-1.45569352218509e-11,-1.206460772096246e-07,1.455693522185091e-11,1.206460772096246e-07,-2.911243382774621e-11,-1.206460736852271e-07,7.263765686444211e-12,6.026259011073404e-08,1.45569352218509e-11,1.206460772096246e-07,1.455547539490197e-11,-3.512300908946685e-15
1,19.95262314968871,0.0,-2.506265805954181e-08,1.257026680082266e-08,0.0,0.0,-9.34444089785117e-09,0.0001253786000520917,1.0,0.0,-3.168550958657594e-06,-0.01253659001291861,0.0,0.0,7.843233807949717e-12,6.262020151427445e-08,-1.571821716169064e-11,-1.253660297852908e-07,1.571821716169065e-11,1.253660297852908e-07,-3.143488300598052e-11,-1.253660258318541e-07,7.843233807949717e-12,6.262020151427445e-08,1.571821716169064e-11,1.253660297852908e-07,1.571664078163654e-11,-3.940866442399692e-15
1,20.73321573485946,0.0,-2.706203562582095e-08,1.306256971048085e-08,0.0,0.0,-1.008989505749682e-08,0.0001302837003599811,1.0,0.0,-3.421322630795286e-06,-0.01302705027297861,0.0,0.0,8.468929098662877e-12,6.507004811300015e-08,-1.697214056832414e-11,-1.302706377902706e-07,1.697214056832414e-11,1.302706377902707e-07,-3.394260595169466e-11,-1.302706333554832e-07,8.468929098662877e-12,6.507004811300015e-08,1.697214056832414e-11,1.302706377902707e-07,1.697043832133136e-11,-4.421724880976359e-15
1,21.54434690031875,0.0,-2.922091385391033e-08,1.35741967175777e-08,0.0,0.0,-1.08948179221934e-08,0.0001353806995683806,1.0,0.0,-3.694259204949981e-06,-0.01353669846548647,0.0,0.0,9.144539339511686e-12,6.761573836029134e-08,-1.832609593171693e-11,-1.35367125371663e-07,1.832609593171693e-11,1.35367125371663e-07,-3.665038291096071e-11,-1.353671203968319e-07,9.144539339511686e-12,6.761573836029134e-08,1.832609593171693e-11,1.35367125371663e-07,1.832425775831949e-11,-4.96125692437548e-15
1,22.3872113856833,0.0,-3.155201693365426e-08,1.410591164346552e-08,0.0,0.0,-1.176395361396551e-08,0.0001406771052136453,1.0,0.0,-3.988969339591293e-06,-0.01406628526621576,0.0,0.0,9.874046504713749e-12,7.026102188186683e-08,-1.978806331968876e-11,-1.406629993020018e-07,1.978806331968876e-11,1.406629993020018e-07,-3.957417322657639e-11,-1.406629937212741e-07,9.874046504713749e-12,7.026102188186683e-08,1.978806331968876e-11,1.406629993020018e-07,1.978607835487055e-11,-5.566621835461731e-15
1,23.26305067153616,0.0,-3.406908412898466e-08,1.465850914590533e-08,0.0,0.0,-1.270242471734936e-08,0.0001461807185453795,1.0,0.0,-4.307190024208058e-06,-0.01461659071906311,0.0,0.0,1.066175023169825e-11,7.300979499643307e-08,-2.136665941163531e-11,-1.461660600362335e-07,2.13666594116353e-11,1.461660600362336e-07,-4.273120940079073e-11,-1.461660537757226e-07,1.066175023169825e-11,7.300979499643307e-08,2.136665941163531e-11,1.461660600362335e-07,2.136451592006045e-11,-6.245852439359375e-15
1,24.17315480804093,0.0,-3.678695075558404e-08,1.523281604185844e-08,0.0,0.0,-1.371576247120268e-08,0.0001518996460173127,1.0,0.0,-4.650796816926278e-06,-0.01518842538499159,0.0,0.0,1.151229316196192e-11,7.586610645620936e-08,-2.307118828438136e-11,-1.518844132012709e-07,2.307118828438136e-11,1.518844132012708e-07,-4.614009866170694e-11,-1.518844061780763e-07,1.151229316196192e-11,7.586610645620936e-08,2.307118828438136e-11,1.518844132012709e-07,2.30688735903734e-11,-7.00796171416256e-15
1,25.11886431509569,0.0,-3.972163561854882e-08,1.582969269623203e-08,0.0,0.0,-1.480993936905483e-08,0.0001578423112277437,1.0,0.0,-5.021814898863455e-06,-0.01578263153592284,0.0,0.0,1.243068830503345e-11,7.883416341058196e-08,-2.4911696249494e-11,-1.578264815350475e-07,2.491169624949399e-11,1.578264815350475e-07,-4.982093263244907e-11,-1.578264736561554e-07,1.243068830503345e-11,7.883416341058196e-08,2.4911696249494e-11,1.578264815350474e-07,2.490919666133116e-11,-7.863062387722585e-15
1,26.10157215682525,0.0,-4.28904354253991e-08,1.645003448089154e-08,0.0,0.0,-1.599140436013607e-08,0.0001640174673271396,1.0,0.0,-5.422431010327242e-06,-0.01640008439533627,0.0,0.0,1.342234858417962e-11,8.191833760123526e-08,-2.689903106526303e-11,-1.640010172926587e-07,2.689903106526303e-11,1.640010172926587e-07,-5.379540574901844e-11,-1.640010084537076e-07,1.342234858417962e-11,8.191833760123526e-08,2.689903106526303e-11,1.640010172926587e-07,2.689633179331984e-11,-8.822501127426183e-15
1,27.12272579332016,0.0,-4.631202673089345e-08,1.709477330863353e-08,0.0,0.0,-1.726712085855254e-08,0.0001704342099111715,1.0,0.0,-5.855006339224018e-06,-0.01704169342740259,0.0,0.0,1.449311873985021e-11,8.512317180328846e-08,-2.904490587234091e-11,-1.704171151378629e-07,2.904490587234091e-11,1.704171151378629e-07,-5.808694312493125e-11,-1.70417105221759e-07,1.449311873985021e-11,8.512317180328846e-08,2.904490587234091e-11,1.704171151378629e-07,2.904199094056623e-11,-9.899009103600512e-15
1,28.18382931264441,0.0,-5.0006576014498e-08,1.77648792472334e-08,0.0,0.0,-1.864460778462348e-08,0.0001771019904181778,1.0,0.0,-6.322090437664312e-06,-0.01770840367655023,0.0,0.0,1.564930977829421e-11,8.845338651612407e-08,-3.136196822987451e-11,-1.770842255389306e-07,3.136196822987451e-11,1.770842255389306e-07,-6.272083861649813e-11,-1.770842144142948e-07,1.564930977829421e-11,8.845338651612407e-08,3.136196822987451e-11,1.770842255389306e-07,3.13588203800524e-11,-1.110687092447157e-14
1,29.28644564625223,0.0,-5.39958585392922e-08,1.846136221914859e-08,0.0,0.0,-2.013198388026752e-08,0.0001840306300507947,1.0,0.0,-6.826436248748944e-06,-0.01840119715943778,0.0,0.0,1.689773616736395e-11,9.191388691605113e-08,-3.386387465902469e-11,-1.840121686885755e-07,3.386387465902469e-11,1.840121686885755e-07,-6.772440390209653e-11,-1.84012156208e-07,1.689773616736395e-11,9.191388691605113e-08,3.386387465902469e-11,1.840121686885755e-07,3.386047524721646e-11,-1.246211418427872e-14
1,30.43219887107707,0.0,-5.830338669284982e-08,1.918527379297505e-08,0.0,0.0,-2.173801555962094e-08,0.0001912303342422625,1.0,0.0,-7.371016332128717e-06,-0.01912109431138242,0.0,0.0,1.824575600105936e-11,9.550977008045271e-08,-3.656537113322887e-11,-1.912111489684695e-07,3.656537113322888e-11,1.912111489684695e-07,-7.312712945435868e-11,-1.912111349665622e-07,1.824575600105936e-11,9.550977008045271e-08,3.656537113322887e-11,1.912111489684695e-07,3.656170001774264e-11,-1.39827221397773e-14
1,31.62277660168364,0.0,-6.295454856651923e-08,1.993770907332832e-08,0.0,0.0,-2.347216857690598e-08,0.000198711707688721,1.0,0.0,-7.959040383960986e-06,-0.01986915548937469,0.0,0.0,1.970131436701608e-11,9.92463324975123e-08,-3.948237998961327e-11,-1.986917699796477e-07,3.948237998961325e-11,1.986917699796477e-07,-7.896085835394467e-11,-1.986917542708376e-07,1.970131436701608e-11,9.92463324975123e-08,3.948237998961327e-11,1.986917699796477e-07,3.947841540978993e-11,-1.568887233720566e-14
