case,frequency_real,frequency_imag,v(ref)_real,v(ref)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(it)_real,i(it)_imag,ic(q4)_real,ic(q4)_imag,ib(q4)_real,ib(q4)_imag,i(vn)_real,i(vn)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q3)_real,ic(q3)_imag,ib(q3)_real,ib(q3)_imag,i(rl)_real,i(rl)_imag
1,35.48133892335748,0.0,-0.4709691788408197,6.013253210436549e-07,0.5286891532176821,-9.574487807114471e-09,0.0,0.0,1.0,0.0,19.87920978812139,-3.740957322644072e-05,0.0,0.0,-0.01988615963778774,2.075596991694603e-08,-5.708657267143575e-05,-2.785894186337076e-09,-0.009522047404695881,1.698084401558532e-08,-6.40364223377897e-05,-1.943949749583175e-08,0.0,0.0,-0.0103571623834255,2.04287292108554e-08,-6.269079210774811e-05,-9.504953867805417e-09,0.0,0.0,0.009528997254362234,-3.272407060906383e-10,5.708657267143591e-05,2.785894186337076e-09,-0.00940361569051057,1.200637425571026e-08,-6.26907717439177e-05,-2.174179681814209e-09,0.01987920978812139,-3.740957322644072e-08
1,36.86945064519569,0.0,-0.4709691788407431,6.248505529571688e-07,0.5286891532176813,-9.94906382816915e-09,0.0,0.0,1.0,0.0,19.87920978811609,-3.887312191653988e-05,0.0,0.0,-0.01988615963778498,2.156799127842545e-08,-5.708657267144925e-05,-2.894884785147562e-09,-0.00952204740469334,1.764517375453597e-08,-6.403642234034494e-05,-2.020001542326198e-08,0.0,0.0,-0.01035716238342274,2.122794816200391e-08,-6.269079210905436e-05,-9.876809560958604e-09,0.0,0.0,0.009528997254362232,-3.400431164215517e-10,5.708657267144805e-05,2.894884785147562e-09,-0.009403615690509041,1.247609127729818e-08,-6.269077174413454e-05,-2.25923859991803e-09,0.01987920978811608,-3.887312191653988e-08
1,38.31186849557281,0.0,-0.4709691788406606,6.492961461413791e-07,0.5286891532176802,-1.033829412612879e-08,0.0,0.0,1.0,0.0,19.87920978811037,-4.039392800316948e-05,0.0,0.0,-0.01988615963778201,2.24117807863287e-08,-5.708657267146385e-05,-3.008139347279888e-09,-0.009522047404690594,1.833549360338002e-08,-6.403642234309795e-05,-2.099028656412066e-08,0.0,0.0,-0.01035716238341977,2.205843439978945e-08,-6.269079211046642e-05,-1.026321310552187e-08,0.0,0.0,0.009528997254362235,-3.533463865392524e-10,5.708657267146366e-05,3.008139347279887e-09,-0.009403615690507393,1.296418471092088e-08,-6.269077174437393e-05,-2.347625218859761e-09,0.01987920978811037,-4.039392800316948e-08
1,39.81071705534965,0.0,-0.4709691788405712,6.746981072495544e-07,0.5286891532176795,-1.074275201006697e-08,0.0,0.0,1.0,0.0,19.8792097881042,-4.197423152759327e-05,0.0,0.0,-0.01988615963777879,2.328858128373239e-08,-5.708657267147956e-05,-3.125824688802665e-09,-0.00952204740468764,1.905282035509338e-08,-6.403642234607126e-05,-2.181147493266355e-08,0.0,0.0,-0.01035716238341656,2.29214111724999e-08,-6.269079211199124e-05,-1.066473364695821e-08,0.0,0.0,0.009528997254362232,-3.671701112324971e-10,5.708657267147928e-05,3.125824688802665e-09,-0.009403615690505608,1.347137348415335e-08,-6.269077174463067e-05,-2.439469725962639e-09,0.0198792097881042,-4.197423152759327e-08
1,41.36820402388499,0.0,-0.4709691788404747,7.010938515981916e-07,0.5286891532176784,-1.116303321822879e-08,0.0,0.0,1.0,0.0,19.87920978809753,-4.361636016664985e-05,0.0,0.0,-0.01988615963777531,2.419968423659755e-08,-5.708657267149656e-05,-3.248114152013442e-09,-0.009522047404684441,1.979821058193562e-08,-6.403642234928571e-05,-2.266479008206573e-08,0.0,0.0,-0.01035716238341309,2.381814958471423e-08,-6.269079211364097e-05,-1.108196259701231e-08,0.0,0.0,0.009528997254362232,-3.815346518833268e-10,5.708657267149662e-05,3.248114152013442e-09,-0.00940361569050368,1.399840465067357e-08,-6.269077174490476e-05,-2.534907401777933e-09,0.01987920978809753,-4.361636016664986e-08
1,42.98662347082268,0.0,-0.4709691788403708,7.285222582771688e-07,0.5286891532176773,-1.159975679551236e-08,0.0,0.0,1.0,0.0,19.87920978809034,-4.53227326612584e-05,0.0,0.0,-0.01988615963777157,2.514643163600899e-08,-5.708657267151493e-05,-3.375187860759786e-09,-0.009522047404680989,2.057276219170735e-08,-6.403642235275515e-05,-2.355148888600919e-08,0.0,0.0,-0.01035716238340934,2.474997046955105e-08,-6.269079211541906e-05,-1.151551450481886e-08,0.0,0.0,0.009528997254362232,-3.964611664579498e-10,5.708657267151397e-05,3.375187860759787e-09,-0.009403615690501608,1.454605449062055e-08,-6.269077174520313e-05,-2.634078819343737e-09,0.01987920978809033,-4.53227326612584e-08
1,44.66835921509622,0.0,-0.4709691788402584,7.570237274159284e-07,0.5286891532176761,-1.205356600527812e-08,0.0,0.0,1.0,0.0,19.87920978808256,-4.709586237905512e-05,0.0,0.0,-0.01988615963776752,2.613021797483438e-08,-5.708657267153475e-05,-3.507232985749161e-09,-0.009522047404677263,2.137761604489168e-08,-6.403642235650042e-05,-2.447287738996988e-08,0.0,0.0,-0.01035716238340529,2.571824633416343e-08,-6.26907921173394e-05,-1.196602796209048e-08,0.0,0.0,0.00952899725436223,-4.119716406709613e-10,5.708657267153479e-05,3.507232985749161e-09,-0.009403615690499363,1.511512965400068e-08,-6.269077174552579e-05,-2.737130051239243e-09,0.01987920978808256,-4.709586237905513e-08
1,46.41588833612769,0.0,-0.4709691788401371,7.866402396900537e-07,0.5286891532176748,-1.252512927683123e-08,0.0,0.0,1.0,0.0,19.87920978807417,-4.893836101640855e-05,0.0,0.0,-0.01988615963776316,2.715249230171511e-08,-5.708657267155613e-05,-3.644444020238319e-09,-0.009522047404673236,2.221395763506219e-08,-6.40364223605458e-05,-2.543031273493175e-08,0.0,0.0,-0.01035716238340093,2.672440338134635e-08,-6.269079211941413e-05,-1.243416654371879e-08,0.0,0.0,0.00952899725436223,-4.280889203687619e-10,5.70865726715556e-05,3.644444020238319e-09,-0.00940361569049694,1.570646834882702e-08,-6.269077174587273e-05,-2.844212884739471e-09,0.01987920978807417,-4.893836101640855e-08
1,48.23178482239296,0.0,-0.4709691788400061,8.174154181558725e-07,0.5286891532176735,-1.301514118997129e-08,0.0,0.0,1.0,0.0,19.8792097880651,-5.085294244526606e-05,0.0,0.0,-0.01988615963775844,2.821476035541376e-08,-5.708657267157921e-05,-3.787023066508292e-09,-0.009522047404668893,2.308301883503219e-08,-6.403642236491383e-05,-2.642520515636058e-08,0.0,0.0,-0.01035716238339621,2.776992361023386e-08,-6.269079212165192e-05,-1.292061978517396e-08,0.0,0.0,0.009528997254362228,-4.448367451798953e-10,5.708657267157816e-05,3.787023066508293e-09,-0.009403615690494325,1.632094157574119e-08,-6.269077174624917e-05,-2.955485045387339e-09,0.0198792097880651,-5.085294244526606e-08
1,50.11872336272711,0.0,-0.4709691788398646,8.493945925041749e-07,0.5286891532176721,-1.352432349805959e-08,0.0,0.0,1.0,0.0,19.87920978805533,-5.284242671049786e-05,0.0,0.0,-0.01988615963775334,2.931858678266223e-08,-5.708657267160416e-05,-3.935180133546961e-09,-0.009522047404664204,2.39860797113175e-08,-6.403642236962534e-05,-2.745902006138259e-08,0.0,0.0,-0.01035716238339112,2.885634699918036e-08,-6.269079212407186e-05,-1.342610419814229e-08,0.0,0.0,0.009528997254362225,-4.622397834818695e-10,5.708657267160418e-05,3.935180133546961e-09,-0.009403615690491498,1.695945441093652e-08,-6.269077174665509e-05,-3.07111042931237e-09,0.01987920978805533,-5.284242671049786e-08
1,52.07948328595451,0.0,-0.4709691788397118,8.826248658276874e-07,0.5286891532176705,-1.405342619111213e-08,0.0,0.0,1.0,0.0,19.87920978804476,-5.490974418362638e-05,0.0,0.0,-0.01988615963774784,3.046559744277726e-08,-5.708657267163108e-05,-4.089133446377639e-09,-0.009522047404659135,2.492447040958506e-08,-6.403642237472022e-05,-2.853328018722675e-08,0.0,0.0,-0.01035716238338562,2.998527377404133e-08,-6.269079212668262e-05,-1.395136432589798e-08,0.0,0.0,0.009528997254362225,-4.803236687359461e-10,5.70865726716302e-05,4.089133446377638e-09,-0.00940361569048845,1.762294733927218e-08,-6.269077174709224e-05,-3.191259344638266e-09,0.01987920978804476,-5.490974418362638e-08
1,54.11695265464624,0.0,-0.4709691788395469,9.171551840006416e-07,0.5286891532176689,-1.460322860048179e-08,0.0,0.0,1.0,0.0,19.87920978803336,-5.705793987905911e-05,0.0,0.0,-0.0198861596377419,3.165748180243781e-08,-5.708657267166015e-05,-4.2491097674893e-09,-0.009522047404653667,2.589957311386474e-08,-6.403642238021756e-05,-2.964956784411059e-08,0.0,0.0,-0.01035716238337969,3.115836676519436e-08,-6.269079212949981e-05,-1.449717383996342e-08,0.0,0.0,0.009528997254362221,-4.991150372434536e-10,5.708657267165969e-05,4.249109767489299e-09,-0.009403615690485156,1.831239763954175e-08,-6.269077174756582e-05,-3.31610876233488e-09,0.01987920978803336,-5.705793987905911e-08
1,56.23413251903477,0.0,-0.470969178839369,9.530364077726304e-07,0.5286891532176669,-1.517454054675956e-08,0.0,0.0,1.0,0.0,19.87920978802104,-5.929017793918221e-05,0.0,0.0,-0.0198861596377355,3.289599542415146e-08,-5.708657267169157e-05,-4.415344730841915e-09,-0.009522047404647757,2.691282408240993e-08,-6.403642238615552e-05,-3.080952724587265e-08,0.0,0.0,-0.01035716238337328,3.237735385677227e-08,-6.269079213254251e-05,-1.506433667967334e-08,0.0,0.0,0.009528997254362223,-5.186415673791908e-10,5.708657267169091e-05,4.415344730841914e-09,-0.009403615690481605,1.902882082393666e-08,-6.269077174807583e-05,-3.445842576884129e-09,0.01987920978802104,-5.929017793918221e-08
1,58.43414133735162,0.0,-0.4709691788391765,9.903213876829447e-07,0.528689153217665,-1.576820353258375e-08,0.0,0.0,1.0,0.0,19.87920978800773,-6.160974629492168e-05,0.0,0.0,-0.01988615963772857,3.41829625520756e-08,-5.708657267172547e-05,-4.588083188938826e-09,-0.00952204740464138,2.79657157632058e-08,-6.403642239256706e-05,-3.201486693178488e-08,0.0,0.0,-0.01035716238336635,3.364403053171587e-08,-6.269079213582808e-05,-1.565368823632139e-08,0.0,0.0,0.009528997254362218,-5.389320203597437e-10,5.708657267172561e-05,4.588083188938826e-09,-0.009403615690477762,1.977327213382482e-08,-6.269077174862574e-05,-3.580651877143703e-09,0.01987920978800773,-6.160974629492168e-08
1,60.7202195690987,0.0,-0.4709691788389689,1.029065041905733e-06,0.5286891532176627,-1.638509198211444e-08,0.0,0.0,1.0,0.0,19.87920978799337,-6.402006150863616e-05,0.0,0.0,-0.0198861596377211,3.552027879900189e-08,-5.70865726717621e-05,-4.767579573477414e-09,-0.009522047404634493,2.905979899224102e-08,-6.403642239948687e-05,-3.326736228311168e-08,0.0,0.0,-0.01035716238335888,3.496026251639514e-08,-6.269079213937906e-05,-1.62660965836332e-08,0.0,0.0,0.00952899725436222,-5.600162826067535e-10,5.70865726717603e-05,4.767579573477414e-09,-0.009403615690473618,2.054684809404762e-08,-6.269077174922075e-05,-3.72073522780767e-09,0.01987920978799337,-6.402006150863616e-08
1,63.09573444801917,0.0,-0.4709691788387449,1.069324437140635e-06,0.5286891532176603,-1.70261145289993e-08,0.0,0.0,1.0,0.0,19.87920978797787,-6.652467380647485e-05,0.0,0.0,-0.01988615963771303,3.69099139384614e-08,-5.708657267180164e-05,-4.954098270109221e-09,-0.009522047404627055,3.019668527778097e-08,-6.403642240696179e-05,-3.456885813812266e-08,0.0,0.0,-0.01035716238335081,3.632798852869387e-08,-6.269079214320933e-05,-1.690246375637845e-08,0.0,0.0,0.009528997254362221,-5.819254097675317e-10,5.70865726718002e-05,4.954098270109221e-09,-0.009403615690469144,2.135068812802434e-08,-6.269077174986433e-05,-3.866298961878361e-09,0.01987920978797787,-6.652467380647485e-08
1,65.56418494179772,0.0,-0.4709691788385029,1.111158872668054e-06,0.5286891532176577,-1.769221535472777e-08,0.0,0.0,1.0,0.0,19.87920978796112,-6.912727230761296e-05,0.0,0.0,-0.01988615963770432,3.835391480606383e-08,-5.708657267184432e-05,-5.147914007861583e-09,-0.009522047404619026,3.137804917400698e-08,-6.403642241503173e-05,-3.592127150941071e-08,0.0,0.0,-0.0103571623833421,3.774922313360598e-08,-6.269079214734838e-05,-1.756372707900512e-08,0.0,0.0,0.009528997254362218,-6.046916724578573e-10,5.70865726718453e-05,5.147914007861583e-09,-0.009403615690464311,2.218597623604351e-08,-6.269077175055648e-05,-4.017557484580529e-09,0.01987920978796113,-6.912727230761296e-08
1,68.12920690579594,0.0,-0.4709691788382413,1.154629967692854e-06,0.5286891532176551,-1.838437557934431e-08,0.0,0.0,1.0,0.0,19.87920978794305,-7.183169045806691e-05,0.0,0.0,-0.0198861596376949,3.985440831434341e-08,-5.70865726718904e-05,-5.349312263794313e-09,-0.009522047404610358,3.260563074751783e-08,-6.403642242374524e-05,-3.73265944075178e-08,0.0,0.0,-0.01035716238333268,3.922605971054907e-08,-6.269079215181703e-05,-1.825086054625301e-08,0.0,0.0,0.009528997254362214,-6.283486037943444e-10,5.708657267189041e-05,5.349312263794313e-09,-0.00940361569045909,2.305394273921261e-08,-6.269077175130588e-05,-4.174733589165258e-09,0.01987920978794305,-7.183169045806691e-08
1,70.7945784384136,0.0,-0.4709691788379591,1.199801752105158e-06,0.5286891532176522,-1.910361470657005e-08,0.0,0.0,1.0,0.0,19.87920978792353,-7.464191167709287e-05,0.0,0.0,-0.01988615963768474,4.141360458555279e-08,-5.708657267194016e-05,-5.558589683487495e-09,-0.009522047404600994,3.388123814032644e-08,-6.403642243315612e-05,-3.878689677502755e-08,0.0,0.0,-0.01035716238332253,4.076067353676642e-08,-6.269079215664129e-05,-1.896487625778008e-08,0.0,0.0,0.009528997254362213,-6.529310487863822e-10,5.708657267194071e-05,5.558589683487497e-09,-0.009403615690453454,2.395586609163536e-08,-6.2690771752116e-05,-4.338058785068901e-09,0.01987920978792353,-7.464191167709288e-08
1,73.56422544596393,0.0,-0.4709691788376543,1.246740760791899e-06,0.5286891532176491,-1.985099212546005e-08,0.0,0.0,1.0,0.0,19.87920978790245,-7.756207522448524e-05,0.0,0.0,-0.01988615963767376,4.303380020701878e-08,-5.70865726719939e-05,-5.776054517979737e-09,-0.00952204740459089,3.520675023312685e-08,-6.403642244331466e-05,-4.030432953544617e-08,0.0,0.0,-0.01035716238331156,4.235532499135837e-08,-6.269079216184893e-05,-1.970682590891454e-08,0.0,0.0,0.009528997254362206,-6.784752156604098e-10,5.708657267199449e-05,5.776054517979735e-09,-0.009403615690447368,2.489307476348526e-08,-6.26907717529903e-05,-4.507773638910308e-09,0.01987920978790245,-7.756207522448524e-08
1,76.44222742525982,0.0,-0.4709691788373254,1.295516131638071e-06,0.5286891532176455,-2.06276086708101e-08,0.0,0.0,1.0,0.0,19.87920978787969,-8.059648229741771e-05,0.0,0.0,-0.01988615963766192,4.471738161385535e-08,-5.708657267205193e-05,-6.002027077800422e-09,-0.009522047404579972,3.658411941275445e-08,-6.403642245428331e-05,-4.188112776136277e-08,0.0,0.0,-0.01035716238329971,4.401236288466326e-08,-6.26907921674729e-05,-2.04778023397288e-08,0.0,0.0,0.009528997254362208,-7.050187291920993e-10,5.708657267205e-05,6.002027077800424e-09,-0.0094036156904408,2.586694919774959e-08,-6.269077175393399e-05,-4.684128128828694e-09,0.01987920978787969,-8.059648229741772e-08
1,79.43282347242791,0.0,-0.47096917883697,1.346199707362012e-06,0.528689153217642,-2.143460824460928e-08,0.0,0.0,1.0,0.0,19.87920978785511,-8.374960236580653e-05,0.0,0.0,-0.01988615963764912,4.646682860401599e-08,-5.708657267211457e-05,-6.236840204764797e-09,-0.009522047404568188,3.801537444791555e-08,-6.403642246613148e-05,-4.351961396655533e-08,0.0,0.0,-0.01035716238328692,4.573422791789098e-08,-6.269079217354791e-05,-2.127894114471655e-08,0.0,0.0,0.0095289972543622,-7.326006861250279e-10,5.708657267211419e-05,6.236840204764795e-09,-0.009403615690433706,2.687892384352553e-08,-6.269077175495054e-05,-4.867382012683964e-09,0.01987920978785511,-8.374960236580654e-08
1,82.5404185268016,0.0,-0.4709691788365862,1.39886614133471e-06,0.528689153217638,-2.227317950092804e-08,0.0,0.0,1.0,0.0,19.87920978782858,-8.702607975552788e-05,0.0,0.0,-0.01988615963763531,4.828471799086317e-08,-5.708657267218223e-05,-6.480839762226729e-09,-0.009522047404555464,3.950262347742214e-08,-6.403642247891986e-05,-4.522220152689142e-08,0.0,0.0,-0.01035716238327311,4.752345627810573e-08,-6.269079218010516e-05,-2.211142234544429e-08,0.0,0.0,0.009528997254362199,-7.61261712757451e-10,5.708657267218184e-05,6.48083976222673e-09,-0.009403615690426043,2.793048926886369e-08,-6.269077175605209e-05,-5.057805210661957e-09,0.01987920978782858,-8.702607975552788e-08
1,85.76958985908915,0.0,-0.470969178836172,1.453593007539016e-06,0.5286891532176335,-2.314455759672197e-08,0.0,0.0,1.0,0.0,19.87920978779992,-9.043074048918569e-05,0.0,0.0,-0.01988615963762039,5.017372739863448e-08,-5.708657267225528e-05,-6.734385144511303e-09,-0.00952204740454172,4.104805711533322e-08,-6.403642249272999e-05,-4.699139823506251e-08,0.0,0.0,-0.0103571623832582,4.938268337385246e-08,-6.26907921871863e-05,-2.297647212864072e-08,0.0,0.0,0.0095289972543622,-7.910440247820174e-10,5.708657267225296e-05,6.734385144511301e-09,-0.009403615690417772,2.902319435627074e-08,-6.26907717572369e-05,-5.255678202848013e-09,0.01987920978779992,-9.043074048918569e-08
1,89.12509381337428,0.0,-0.4709691788357248,1.510460914830705e-06,0.528689153217629,-2.405002601113299e-08,0.0,0.0,1.0,0.0,19.87920978776899,-9.396859939450655e-05,0.0,0.0,-0.01988615963760429,5.213663920639647e-08,-5.708657267233414e-05,-6.997849806277575e-09,-0.009522047404526885,4.265395167757658e-08,-6.403642250764341e-05,-4.882980999438764e-08,0.0,0.0,-0.0103571623832421,5.131464771692995e-08,-6.26907921948295e-05,-2.387536465228429e-08,0.0,0.0,0.009528997254362194,-8.219914894665174e-10,5.708657267233276e-05,6.997849806277574e-09,-0.009403615690408842,3.015864858410539e-08,-6.26907717585206e-05,-5.461292442354591e-09,0.01987920978776899,-9.396859939450656e-08
1,92.61187281287906,0.0,-0.4709691788352418,1.569553625669692e-06,0.5286891532176238,-2.499091843596322e-08,0.0,0.0,1.0,0.0,19.87920978773558,-9.764486749083065e-05,0.0,0.0,-0.0198861596375869,5.417634464629475e-08,-5.708657267241933e-05,-7.27162181259126e-09,-0.009522047404510863,4.43226725348032e-08,-6.403642252374511e-05,-5.074014465712712e-08,0.0,0.0,-0.01035716238322471,5.332219495602743e-08,-6.269079220308504e-05,-2.480942392234892e-08,0.0,0.0,0.009528997254362194,-8.541496902673369e-10,5.708657267241776e-05,7.27162181259126e-09,-0.009403615690399198,3.13385243972276e-08,-6.269077175990664e-05,-5.674950784611354e-09,0.01987920978773558,-9.764486749083065e-08
1,96.23506263980856,0.0,-0.4709691788347202,1.630958179496303e-06,0.5286891532176184,-2.596862074011164e-08,0.0,0.0,1.0,0.0,19.8792097876995,-0.00010146495966458,0.0,0.0,-0.01988615963756812,5.629584806213737e-08,-5.70865726725113e-05,-7.556104410517461e-09,-0.009522047404493564,4.605667759641328e-08,-6.403642254113225e-05,-5.272521601296007e-08,0.0,0.0,-0.01035716238320594,5.540828206816673e-08,-6.269079221199979e-05,-2.57800257429725e-08,0.0,0.0,0.009528997254362188,-8.875659939706698e-10,5.70865726725097e-05,7.556104410517461e-09,-0.009403615690388785,3.256455967039325e-08,-6.26907717613985e-05,-5.896967933450103e-09,0.0198792097876995,-1.0146495966458e-07
1,99.99999999999969,0.0,-0.4709691788341572,1.694765020934285e-06,0.5286891532176126,-2.698457301086033e-08,0.0,0.0,1.0,0.0,19.87920978766056,-0.0001054345026450082,0.0,0.0,-0.01988615963754785,5.84982713345835e-08,-5.708657267261058e-05,-7.851716623075499e-09,-0.009522047404474886,4.785852093088524e-08,-6.403642255990542e-05,-5.478794793350021e-08,0.0,0.0,-0.01035716238318567,5.757598171412297e-08,-6.26907922216275e-05,-2.678859974292036e-08,0.0,0.0,0.009528997254362183,-9.222896204605328e-10,5.708657267261032e-05,7.851716623075499e-09,-0.009403615690377542,3.383856026802243e-08,-6.269077176301353e-05,-6.127670904641555e-09,0.01987920978766056,-1.054345026450082e-07
1,103.9122303835166,0.0,-0.4709691788335491,1.761068133009432e-06,0.5286891532176062,-2.804027167502403e-08,0.0,0.0,1.0,0.0,19.87920978761849,-0.0001095593432919799,0.0,0.0,-0.01988615963752596,6.078685847945574e-08,-5.70865726727178e-05,-8.158893866430557e-09,-0.009522047404454717,4.973085652774037e-08,-6.403642258017914e-05,-5.693137867895475e-08,0.0,0.0,-0.01035716238316378,5.982848676423954e-08,-6.26907922320185e-05,-2.783663148132864e-08,0.0,0.0,0.009528997254362178,-9.583717152161892e-10,5.708657267271787e-05,8.158893866430557e-09,-0.009403615690365403,3.516240270411158e-08,-6.269077176475693e-05,-6.367399507566744e-09,0.01987920978761849,-1.095593432919799e-07
1,107.9775162327706,0.0,-0.4709691788328925,1.829965175580027e-06,0.5286891532175995,-2.913727170308198e-08,0.0,0.0,1.0,0.0,19.87920978757308,-0.0001138455572079878,0.0,0.0,-0.01988615963750231,6.316498042594931e-08,-5.708657267283357e-05,-8.47808859123134e-09,-0.00952204740443294,5.167644220668431e-08,-6.403642260206441e-05,-5.915866537326977e-08,0.0,0.0,-0.01035716238314014,6.216911500130344e-08,-6.269079224324042e-05,-2.892566463582939e-08,0.0,0.0,0.009528997254362173,-9.958654246458815e-10,5.708657267283236e-05,8.478088591231336e-09,-0.009403615690352292,3.653803690620784e-08,-6.26907717666391e-05,-6.616506845732573e-09,0.01987920978757308,-1.138455572079878e-07
1,112.201845430196,0.0,-0.4709691788321836,1.901557629182996e-06,0.528689153217592,-3.027718889954079e-08,0.0,0.0,1.0,0.0,19.87920978752405,-0.0001182994576870906,0.0,0.0,-0.01988615963747679,6.563613998177548e-08,-5.70865726729586e-05,-8.809770949038283e-09,-0.009522047404409423,5.369814367968292e-08,-6.403642262570002e-05,-6.147308865435341e-08,0.0,0.0,-0.01035716238311462,6.460131400740769e-08,-6.26907922553592e-05,-3.005730327627984e-08,0.0,0.0,0.009528997254362168,-1.034825974367788e-09,5.708657267295726e-05,8.809770949038282e-09,-0.009403615690338138,3.796748908751622e-08,-6.269077176867047e-05,-6.875359836868584e-09,0.01987920978752405,-1.182994576870906e-07
1,116.5914401179828,0.0,-0.4709691788314183,1.975950944507655e-06,0.528689153217584,-3.146170228290175e-08,0.0,0.0,1.0,0.0,19.8792097874711,-0.0001229276050139554,0.0,0.0,-0.01988615963744924,6.820397699255276e-08,-5.708657267309356e-05,-9.15442948482403e-09,-0.009522047404384032,5.57989387719561e-08,-6.403642265122127e-05,-6.387805750622663e-08,0.0,0.0,-0.01035716238308707,6.712866624199924e-08,-6.269079226844249e-05,-3.123321422744549e-08,0.0,0.0,0.009528997254362162,-1.075310750553497e-09,5.70865726730943e-05,9.15442948482403e-09,-0.009403615690322857,3.945286473137021e-08,-6.269077177086489e-05,-7.144339753371214e-09,0.0198792097874711,-1.229276050139554e-07
1,121.1527658628584,0.0,-0.4709691788305917,2.053254697717222e-06,0.5286891532175755,-3.269255655873835e-08,0.0,0.0,1.0,0.0,19.87920978741393,-0.0001277368161266983,0.0,0.0,-0.01988615963741947,7.087227370304555e-08,-5.708657267323931e-05,-9.512571856566074e-09,-0.009522047404356616,5.798192180810656e-08,-6.403642267877735e-05,-6.637711428021879e-08,0.0,0.0,-0.01035716238305732,6.975489431859173e-08,-6.269079228257007e-05,-3.245512952411662e-08,0.0,0.0,0.009528997254362155,-1.117379384453838e-09,5.708657267323829e-05,9.512571856566076e-09,-0.009403615690306353,4.099635169246186e-08,-6.269077177323452e-05,-7.423842783891416e-09,0.01987920978741393,-1.277368161266983e-07
