case,time,v(in),v(out),v(base),v(vcc),i(vcc),i(rb),ic(q1),ib(q1),i(vin),i(rl)
1,0.004449779255941823,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004449979255941823,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004450179255941823,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004450379255941822,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004450579255941822,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004450779255941822,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004450979255941821,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004451179255941821,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004451379255941821,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.00445157925594182,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.00445177925594182,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.00445197925594182,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.00445217925594182,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004452379255941819,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004452579255941819,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004452779255941819,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004452979255941818,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004453179255941818,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004453379255941818,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004453579255941817,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004453779255941817,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004453979255941817,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004454179255941816,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004454379255941816,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004454579255941816,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004454779255941815,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004454979255941815,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004455179255941815,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004455379255941814,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004455579255941814,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004455779255941814,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004455979255941813,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004456179255941813,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004456379255941813,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004456579255941812,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004456779255941812,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004456979255941812,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004457179255941811,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004457379255941811,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004457579255941811,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004457779255941811,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.00445797925594181,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.00445817925594181,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.00445837925594181,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004458579255941809,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004458779255941809,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004458979255941809,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004459179255941808,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004459379255941808,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004459579255941808,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004459779255941807,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004459979255941807,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004460179255941807,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004460379255941806,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004460579255941806,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004460779255941806,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004460979255941805,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004461179255941805,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004461379255941805,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004461579255941804,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004461779255941804,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004461979255941804,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004462179255941803,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004462379255941803,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004462579255941803,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004462779255941803,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004462979255941802,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004463179255941802,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004463379255941802,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004463579255941801,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004463779255941801,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004463979255941801,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.0044641792559418,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.0044643792559418,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.0044645792559418,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004464779255941799,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004464979255941799,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004465179255941799,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004465379255941798,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004465579255941798,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004465779255941798,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004465979255941797,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004466179255941797,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004466379255941797,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004466579255941796,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004466779255941796,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004466979255941796,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
1,0.004467179255941795,0.0,4.999999999497951,5.009999998195624e-09,5.0,-5.020490967400093e-12,-5.009999998195625e-12,5.020492873646233e-12,-5.009999989156253e-12,5.009999998195625e-12,5.020490689844337e-12
1,0.004467379255941795,0.0,4.99999999949795,5.009999984317837e-09,5.0,-5.020497906293997e-12,-5.009999984317836e-12,5.020507106613914e-12,-5.009999976991504e-12,5.009999984317836e-12,5.020499571628534e-12
