case,frequency_real,frequency_imag,v(inv)_real,v(inv)_imag,v(noninv)_real,v(noninv)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(rg)_real,i(rg)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag,i(rf2)_real,i(rf2)_imag
1,3686.945064519545,0.0,-0.9999974474749802,0.0007395813253583804,2.000004897446731,-0.001478439320995794,1.276256128557307e-06,0.0003697888137351215,0.0,0.0,0.9999974487361217,-0.0007392159644180751,1.0,0.0,0.0,0.0,5.573696081062618e-09,1.846765638852078e-08,-0.0001000008723743871,3.697888137351215e-08,-9.999987237311089e-05,3.69792511623259e-08,9.999974487361217e-05,-7.392159644180751e-08,5.573696081062618e-09,1.846765638852078e-08,9.999987237438715e-05,-3.697888137351215e-08,0.0001000007448710609,-7.392233565777193e-08
1,3831.186849557256,0.0,-0.9999974038879984,0.0007685154172198182,2.000004810315423,-0.001536279206426298,1.298049510656263e-06,0.0003842557873309723,0.0,0.0,0.9999974051706854,-0.0007681357625343364,1.0,0.0,0.0,0.0,5.574784488204809e-09,1.919015281735505e-08,-0.0001000008701950489,3.842557873309724e-08,-9.999987019375091e-05,3.842596298888458e-08,9.999974051706854e-05,-7.681357625343365e-08,5.574784488204809e-09,1.919015281735505e-08,9.999987019504894e-05,-3.842557873309724e-08,0.0001000007405144737,-7.68143443891962e-08
1,3981.071705534939,0.0,-0.9999973568238621,0.0007985814733315137,2.00000471623321,-0.001596381913266921,1.321581461044552e-06,0.0003992887402220557,0.0,0.0,0.9999973581298139,-0.000798186965698632,1.0,0.0,0.0,0.0,5.575959714787526e-09,1.994091486907061e-08,-0.0001000008678418539,3.992887402220558e-08,-9.999986784053232e-05,3.99292733109458e-08,9.99997358129814e-05,-7.98186965698632e-08,5.575959714787526e-09,1.994091486907061e-08,9.99998678418539e-05,-3.992887402220558e-08,0.0001000007358103396,-7.981949475682893e-08
1,4136.820402388472,0.0,-0.9999973060051818,0.0008298237782446264,2.000004614645582,-0.001658835967308543,1.346990674222504e-06,0.0004149098145732403,0.0,0.0,0.9999973073362539,-0.0008294138365850883,1.0,0.0,0.0,0.0,5.577228658071309e-09,2.072104834749758e-08,-0.0001000008653009326,4.149098145732403e-08,-9.999986529958561e-05,4.149139636713862e-08,9.99997307336254e-05,-8.294138365850884e-08,5.577228658071309e-09,2.072104834749758e-08,9.999986530093258e-05,-4.149098145732403e-08,0.0001000007307309328,-8.294221307234542e-08
1,4298.662347082241,0.0,-0.9999972511324385,0.0008622883489631974,2.000004504953795,-0.001723733357553421,1.374426908617998e-06,0.0004311420187715048,0.0,0.0,0.9999972524906353,-0.0008618623694648633,1.0,0.0,0.0,0.0,5.578598819000469e-09,2.153170231652577e-08,-0.0001000008625573091,4.311420187715049e-08,-9.999986255593472e-05,4.311463301916926e-08,9.999972524906354e-05,-8.618623694648634e-08,5.578598819000469e-09,2.153170231652577e-08,9.999986255730914e-05,-4.311420187715049e-08,0.000100000725246316,-8.618709880885581e-08
1,4466.835921509593,0.0,-0.9999971918822205,0.0008960230027142782,2.000004386511344,-0.001791169671689173,1.404051869546841e-06,0.0004480092613108324,0.0,0.0,0.9999971932697055,-0.0008955803579427967,1.0,0.0,0.0,0.0,5.580078350775342e-09,2.237407079245623e-08,-0.000100000859594813,4.480092613108325e-08,-9.9999859593409e-05,4.480137414034458e-08,9.999971932697055e-05,-8.955803579427968e-08,5.580078350775342e-09,2.237407079245623e-08,9.999985959481306e-05,-4.480092613108325e-08,0.0001000007193241638,-8.955893137463762e-08
1,4641.588833612739,0.0,-0.9999971279053141,0.0009310774273684803,2.000004258620142,-0.001861244236860994,1.436040162672292e-06,0.0004655363860023101,0.0,0.0,0.9999971293244243,-0.0009306174653431705,1.0,0.0,0.0,0.0,5.58167587844105e-09,2.324939450226542e-08,-0.0001000008563959837,4.655363860023102e-08,-9.999985639454769e-05,4.655410413661702e-08,9.999971293244244e-05,-9.306174653431705e-08,5.58167587844105e-09,2.324939450226542e-08,9.999985639598374e-05,-4.655363860023102e-08,0.0001000007129295718,-9.306267715178239e-08
1,4823.178482239265,0.0,-0.9999970588246492,0.0009675032546145252,2.000004120526417,-0.001934060265949198,1.47058032251568e-06,0.0004837492085612197,0.0,0.0,0.9999970602779069,-0.0009670252978481098,1.0,0.0,0.0,0.0,5.583400838893304e-09,2.41589627108721e-08,-0.0001000008529419677,4.837492085612198e-08,-9.999985294049718e-05,4.837540460533055e-08,9.999970602779069e-05,-9.670252978481099e-08,5.583400838893304e-09,2.41589627108721e-08,9.999985294196775e-05,-4.837492085612198e-08,0.000100000706024851,-9.670349681010886e-08
1,5011.87233627268,0.0,-0.9999969842330738,0.001005354135995409,2.000003971416264,-0.002009725009567177,1.507875923789648e-06,0.0005026745546249313,0.0,0.0,0.9999969857232032,-0.001004857480496186,1.0,0.0,0.0,0.0,5.585263404550567e-09,2.510411511990744e-08,-0.0001000008492124076,5.026745546249314e-08,-9.999984921089976e-05,5.026795813704776e-08,9.999969857232033e-05,-1.004857480496186e-07,5.585263404550567e-09,2.510411511990744e-08,9.999984921240763e-05,-5.026745546249314e-08,0.0001000006985693061,-1.004867529070991e-07
1,5207.948328595417,0.0,-0.9999969036909555,0.001044685821918,2.000003810410849,-0.002088349914003323,1.548146781660265e-06,0.0005223402992575036,0.0,0.0,0.999996905220898,-0.001044169736152981,1.0,0.0,0.0,0.0,5.587274608254145e-09,2.60862438404547e-08,-0.0001000008451853218,5.223402992575036e-08,-9.999984518377372e-05,5.223455226604963e-08,9.99996905220898e-05,-1.044169736152981e-07,5.587274608254145e-09,2.60862438404547e-08,9.999984518532184e-05,-5.223402992575036e-08,0.0001000006905189951,-1.044180177850343e-07
1,5411.695265464588,0.0,-0.9999968167235908,0.001085556243752241,2.000003636561229,-0.002170050785339144,1.591630246378095e-06,0.0005427754079990807,0.0,0.0,0.9999968182965232,-0.001085019967569734,1.0,0.0,0.0,0.0,5.589446211429205e-09,2.710679544311968e-08,-0.0001000008408369754,5.427754079990807e-08,-9.999984083538372e-05,5.427808357531607e-08,9.999968182965232e-05,-1.085019967569734e-07,5.589446211429205e-09,2.710679544311968e-08,9.999984083697537e-05,-5.427754079990807e-08,0.0001000006818264706,-1.08503081776941e-07
1,5623.413251903441,0.0,-0.9999967228184085,0.001128025599140652,2.000003448842764,-0.002254947959984819,1.638582602936367e-06,0.0005640099795204282,0.0,0.0,0.9999967244377594,-0.001127468342650696,1.0,0.0,0.0,0.0,5.591791071846153e-09,2.816727308834572e-08,-0.0001000008361417397,5.640099795204282e-08,-9.999983614010114e-05,5.640156196202236e-08,9.999967244377594e-05,-1.127468342650696e-07,5.591791071846153e-09,2.816727308834572e-08,9.999983614173971e-05,-5.640099795204282e-08,0.0001000006724405004,-1.127479617334123e-07
1,5843.414133735124,0.0,-0.9999966214219442,0.001172156440643522,2.000003246149065,-0.002343166481882907,1.689280581640418e-06,0.0005860752899453112,0.0,0.0,0.9999966230914169,-0.001171577383054538,1.0,0.0,0.0,0.0,5.594322949331598e-09,2.926923873979888e-08,-0.0001000008310719418,5.860752899453112e-08,-9.999983107025259e-05,5.860811506982107e-08,9.99996623091417e-05,-1.171577383054538e-07,5.594322949331598e-09,2.926923873979888e-08,9.999983107194184e-05,-5.860752899453112e-08,0.0001000006623057648,-1.171589098828369e-07
1,6072.021956909831,0.0,-0.9999965119365833,0.001218013767850099,2.000003027285491,-0.002434836286640616,1.744022988248162e-06,0.0006090038389058548,0.0,0.0,0.9999965136601769,-0.001217412056260027,1.0,0.0,0.0,0.0,5.597056852713056e-09,3.041431546454347e-08,-0.0001000008255977012,6.090038389058548e-08,-9.999982559595716e-05,6.09009928944244e-08,9.99996513660177e-05,-1.217412056260027e-07,5.597056852713056e-09,3.041431546454347e-08,9.999982559770118e-05,-6.090038389058548e-08,0.0001000006513625314,-1.21742423038059e-07
1,6309.573444801876,0.0,-0.9999963937170372,0.001265665123091086,2.000002790962093,-0.002530092392861206,1.803132465783008e-06,0.0006328293973985557,0.0,0.0,0.9999963954990686,-0.001265039871231247,1.0,0.0,0.0,0.0,5.600008852468807e-09,3.160418982303703e-08,-0.0001000008196867534,6.328293973985557e-08,-9.99998196849503e-05,6.328357256925301e-08,9.999963954990686e-05,-1.265039871231247e-07,5.600008852468807e-09,3.160418982303703e-08,9.999981968675343e-05,-6.328293973985557e-08,0.0001000006395463024,-1.265052521629959e-07
1,6556.418494179729,0.0,-0.999996266066539,0.001315180690893101,2.000002535786019,-0.002629075100955624,1.866957395679769e-06,0.0006575870575112626,0.0,0.0,0.9999962679116701,-0.001314530977822923,1.0,0.0,0.0,0.0,5.603196330528082e-09,3.284061435228532e-08,-0.0001000008133042604,6.575870575112627e-08,-9.999981330239348e-05,6.57593633381838e-08,9.999962679116701e-05,-1.314530977822923e-07,5.603196330528082e-09,3.284061435228532e-08,9.999981330426043e-05,-6.575870575112627e-08,0.0001000006267874349,-1.314544123132701e-07
1,6812.920690579551,0.0,-0.9999961282327381,0.001366633401321141,2.000002260253307,-0.002731930199726373,1.935873951697253e-06,0.0006833132840941499,0.0,0.0,0.9999961301460027,-0.001365958270071836,1.0,0.0,0.0,0.0,5.606638105171147e-09,3.412541014665685e-08,-0.0001000008064126048,6.833132840941499e-08,-9.999980641066898e-05,6.833201172269909e-08,9.999961301460028e-05,-1.365958270071836e-07,5.606638105171147e-09,3.412541014665685e-08,9.999980641260484e-05,-6.833132840941499e-08,0.0001000006130107305,-1.365971929654537e-07
1,7079.457843841315,0.0,-0.9999959794032656,0.001420099037360852,2.000001962740013,-0.00283880918102702,2.010288315701381e-06,0.0007100459684505836,0.0,0.0,0.9999959813900995,-0.001419397493526042,1.0,0.0,0.0,0.0,5.610354424090414e-09,3.546046953928426e-08,-0.0001000007989711684,7.100459684505836e-08,-9.999979896915813e-05,7.100530689102682e-08,9.999959813900995e-05,-1.419397493526043e-07,5.610354424090414e-09,3.546046953928426e-08,9.999979897116843e-05,-7.100459684505836e-08,0.0001000005981349913,-1.419411687500978e-07
1,7356.422544596346,0.0,-0.999995818700948,0.001475656346498222,2.000001641492647,-0.002949869462812462,2.090639072860334e-06,0.0007378244841266905,0.0,0.0,0.9999958207672194,-0.001474927356769447,1.0,0.0,0.0,0.0,5.614367241946194e-09,3.684775888774562e-08,-0.0001000007909360927,7.378244841266905e-08,-9.999979093400209e-05,7.378318623715319e-08,9.999958207672195e-05,-1.474927356769447e-07,5.614367241946194e-09,3.684775888774562e-08,9.999979093609272e-05,-7.378244841266905e-08,0.0001000005820725427,-1.474942106043015e-07
1,7644.222742525932,0.0,-0.9999956451786347,0.001533387156660497,2.000001294617836,-0.003065274620907352,2.17739979568865e-06,0.0007666897448815238,0.0,0.0,0.999995647330681,-0.001532629647305439,1.0,0.0,0.0,0.0,5.618700157916656e-09,3.828932146995488e-08,-0.0001000007822600204,7.666897448815239e-08,-9.999978225784304e-05,7.666974117789729e-08,9.99995647330681e-05,-1.532629647305439e-07,5.618700157916656e-09,3.828932146995488e-08,9.999978226002043e-05,-7.666897448815239e-08,0.0001000005647287155,-1.532644973601912e-07
1,7943.282347242741,0.0,-0.9999954578136183,0.001593376496688421,2.000000920071165,-0.003185194629832776,2.27108183548097e-06,0.0007966842649228859,0.0,0.0,0.9999954600582823,-0.001592589351969629,1.0,0.0,0.0,0.0,5.623378727948047e-09,3.978728049167091e-08,-0.0001000007728918164,7.966842649228859e-08,-9.999977288954539e-05,7.966922317655351e-08,9.999954600582824e-05,-1.592589351969629e-07,5.623378727948047e-09,3.978728049167091e-08,9.999977289181645e-05,-7.966842649228859e-08,0.0001000005460012883,-1.592605277863148e-07
1,8254.041852680108,0.0,-0.9999952555016058,0.001655712721516565,2.000000515645131,-0.00330980611304446,2.372237335901417e-06,0.0008278522214971749,0.0,0.0,0.9999952578462759,-0.001654894782048319,1.0,0.0,0.0,0.0,5.62843054108253e-09,4.134384221272675e-08,-0.0001000007627762664,8.278522214971749e-08,-9.999976277389418e-05,8.278605000193901e-08,9.999952578462759e-05,-1.654894782048319e-07,5.62843054108253e-09,4.134384221272675e-08,9.999976277626641e-05,-8.278522214971749e-08,0.0001000005257798855,-1.654911330996141e-07
1,8576.958985908861,0.0,-0.9999950370502116,0.001720487642245264,2.000000078956127,-0.003439292602949438,2.481462486825237e-06,0.0008602395199250322,0.0,0.0,0.9999950395028661,-0.001719637703286203,1.0,0.0,0.0,0.0,5.633885358236057e-09,4.296129919498758e-08,-0.0001000007518537513,8.602395199250323e-08,-9.999975185126986e-05,8.602481223202317e-08,9.999950395028661e-05,-1.719637703286203e-07,5.633885358236057e-09,4.296129919498758e-08,9.999975185375132e-05,-8.602395199250323e-08,0.0001000005039453261,-1.719654899663236e-07
1,8912.509381337371,0.0,-0.999994801171929,0.001787796661294873,1.999999607430401,-0.003573844811082384,2.599401038527738e-06,0.0008938938611781304,0.0,0.0,0.999994803741182,-0.001786913470973837,1.0,0.0,0.0,0.0,5.639775355059662e-09,4.464203367680799e-08,-0.0001000007400598961,8.938938611781305e-08,-9.999974005729675e-05,8.939028001167421e-08,9.99994803741182e-05,-1.786913470973837e-07,5.639775355059662e-09,4.464203367680799e-08,9.999974005989615e-05,-8.938938611781305e-08,0.0001000004803689219,-1.786931340108547e-07
1,9261.187281287846,0.0,-0.9999945464765427,0.00185773891284038,1.999999098288884,-0.003713660908837487,2.726748094872278e-06,0.0009288648120961293,0.0,0.0,0.9999945491716962,-0.001856821170312891,1.0,0.0,0.0,0.0,5.646135191328394e-09,4.638852108033119e-08,-0.0001000007273251905,9.288648120961294e-08,-9.999972732246376e-05,9.288741007442506e-08,9.999945491716962e-05,-1.856821170312891e-07,5.646135191328394e-09,4.638852108033119e-08,9.999972732519052e-05,-9.288648120961294e-08,0.0001000004549117188,-1.856839738524595e-07
1,9623.506263980795,0.0,-0.9999942714629364,0.001930417408732078,1.99999854853081,-0.003858946819167072,2.864254210477313e-06,0.0009652038783466473,0.0,0.0,0.9999942742940336,-0.001929463762264725,1.0,0.0,0.0,0.0,5.653002392580486e-09,4.820333365458446e-08,-0.0001000007135745789,9.652038783466474e-08,-9.99997135717147e-05,9.652135303854306e-08,9.999942742940337e-05,-1.929463762264725e-07,5.653002392580486e-09,4.820333365458446e-08,9.999971357457896e-05,-9.652038783466474e-08,0.0001000004274236777,-1.929483056902347e-07
1,9999.999999999904,0.0,-0.999993974510245,0.00200593919011594,1.999997954916036,-0.004009916519674075,3.012729813844928e-06,0.001002964580235069,0.0,0.0,0.9999939774881307,-0.002004948235095862,1.0,0.0,0.0,0.0,5.660417405628504e-09,5.008914426208233e-08,-0.0001000006987270186,1.002964580235069e-07,-9.999969872400589e-05,1.002974609880871e-07,9.999939774881307e-05,-2.004948235095862e-07,5.660417405628504e-09,5.008914426208233e-08,9.999969872701862e-05,-1.002964580235069e-07,0.0001000003977427905,-2.004968284578213e-07
1,10391.22303835159,0.0,-0.9999936538683015,0.002084415484975576,1.999997313945943,-0.004166792357541872,3.173049983873355e-06,0.00104220253147513,0.0,0.0,0.999993657004686,-0.002083385761842126,1.0,0.0,0.0,0.0,5.668423966320724e-09,5.204873031224434e-08,-0.0001000006826950016,1.04220253147513e-07,-9.999968269182854e-05,1.042212953500446e-07,9.999936570046861e-05,-2.083385761842126e-07,5.668423966320724e-09,5.204873031224434e-08,9.999968269500162e-05,-1.04220253147513e-07,0.0001000003656941256,-2.083406595699746e-07
1,10797.75162327699,0.0,-0.9999933076473262,0.002165961871826212,1.999996621842817,-0.004329805376762136,3.346159606065768e-06,0.001082975521035501,0.0,0.0,0.9999933109548534,-0.002164891863921748,1.0,0.0,0.0,0.0,5.677069259135692e-09,5.408497784910825e-08,-0.0001000006653840394,1.082975521035501e-07,-9.999966538069323e-05,1.082986350790711e-07,9.999933109548535e-05,-2.164891863921748e-07,5.677069259135692e-09,5.408497784910825e-08,9.99996653840394e-05,-1.082975521035501e-07,0.0001000003310887963,-2.164913512840388e-07
1,11220.18454301952,0.0,-0.9999929338067849,0.002250698449799957,1.999995874527588,-0.004499195658139029,3.53307894218613e-06,0.001125343598181988,0.0,0.0,0.9999929372991074,-0.002249586581136608,1.0,0.0,0.0,0.0,5.686404215554663e-09,5.620088579854298e-08,-0.0001000006466921058,1.125343598181988e-07,-9.999964668857272e-05,1.12535485161797e-07,9.999929372991074e-05,-2.249586581136609e-07,5.686404215554663e-09,5.620088579854298e-08,9.999964669210579e-05,-1.125343598181988e-07,0.0001000002937228481,-2.24960907700242e-07
1,11659.1440117982,0.0,-0.9999925301433675,0.002338750015370879,1.999995067595794,-0.004675212672566502,3.734909641672779e-06,0.001169369160839635,0.0,0.0,0.9999925338352278,-0.00233759464831001,1.0,0.0,0.0,0.0,5.696483854067402e-09,5.839957038088369e-08,-0.0001000006265090358,1.169369160839635e-07,-9.999962650530093e-05,1.169380854531243e-07,9.999925338352278e-05,-2.33759464831001e-07,5.696483854067402e-09,5.839957038088369e-08,9.999962650903584e-05,-1.169369160839635e-07,0.0001000002533760566,-2.337618024256492e-07
1,12115.27658628577,0.0,-0.9999920942780012,0.002430246245977846,1.999994196291615,-0.004858115648094412,3.952841235221882e-06,0.001215117047403686,0.0,0.0,0.9999920981853164,-0.002429045678818812,1.0,0.0,0.0,0.0,5.707367557727938e-09,6.06842696962125e-08,-0.0001000006047158765,1.215117047403686e-07,-9.999960471192364e-05,1.21512919857416e-07,9.999920981853165e-05,-2.429045678818812e-07,5.707367557727938e-09,6.06842696962125e-08,9.999960471587648e-05,-1.215117047403686e-07,0.0001000002098106298,-2.4290699692756e-07
1,12589.25411794155,0.0,-0.9999916236418303,0.002525321890813097,1.999993255479856,-0.00504817395131904,4.188158144069476e-06,0.001262654632133388,0.0,0.0,0.9999916277817891,-0.002524074355287743,1.0,0.0,0.0,0.0,5.719119545999352e-09,6.305834848857324e-08,-0.0001000005811841856,1.262654632133388e-07,-9.999958117999744e-05,1.26266725867971e-07,9.999916277817892e-05,-2.524074355287743e-07,5.719119545999352e-09,6.305834848857324e-08,9.999958118418559e-05,-1.262654632133388e-07,0.0001000001627698067,-2.524099596031297e-07
1,13081.77474260181,0.0,-0.9999911154610793,0.002624116969054622,1.999992239615679,-0.005245667483653986,4.442247249158982e-06,0.00131205192426769,0.0,0.0,0.9999911198522402,-0.002622820627723854,1.0,0.0,0.0,0.0,5.731809048226122e-09,6.552530309569316e-08,-0.0001000005557752751,1.31205192426769e-07,-9.999955577083285e-05,1.312065044786932e-07,9.999911198522402e-05,-2.622820627723854e-07,5.731809048226122e-09,6.552530309569316e-08,9.999955577527509e-05,-1.31205192426769e-07,0.0001000001119763439,-2.622846855930132e-07
1,13593.56390878512,0.0,-0.9999905667407061,0.002726776975831125,1.999991142711931,-0.005450887093058675,4.716606064048001e-06,0.001363381671007207,0.0,0.0,0.9999905714031083,-0.00272542991937974,1.0,0.0,0.0,0.0,5.745510796295594e-09,6.808876659188242e-08,-0.0001000005283393936,1.363381671007208e-07,-9.999952833467702e-05,1.363395304823918e-07,9.999905714031084e-05,-2.72542991937974e-07,5.745510796295594e-09,6.808876659188242e-08,9.99995283393936e-05,-1.363381671007208e-07,0.0001000000571308823,-2.725457173678935e-07
1,14125.3754462274,0.0,-0.9999899742467507,0.00283345309621931,1.999989958303858,-0.0056641350018236,5.012851560404208e-06,0.001416719464512333,0.0,0.0,0.9999899792020329,-0.002832053340645097,1.0,0.0,0.0,0.0,5.760305621382855e-09,7.075251413194458e-08,-0.0001000004987148439,1.416719464512333e-07,-9.999949870983112e-05,1.416733631706978e-07,9.99989979202033e-05,-2.832053340645097e-07,5.760305621382855e-09,7.075251413194458e-08,9.999949871484396e-05,-1.416719464512333e-07,9.99999979101825e-05,-2.832081661178504e-07
