case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(em)_real,v(em)_imag,v(x)_real,v(x)_imag,v(bias)_real,v(bias)_imag,v(out)_real,v(out)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(vb)_real,i(vb)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(re)_real,i(re)_imag,i(vin)_real,i(vin)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rc)_real,i(rc)_imag
1,41.36820402388499,0.0,1.0,0.0,0.973149481938744,4.917808957746312e-09,-0.02681543831889181,3.372227586443977e-08,0.0,0.0,-0.9607113549418046,1.647299087151964e-06,0.0,0.0,-0.0009607113549418046,1.647299087151964e-09,-5.977994258253616e-06,-6.19253175448908e-10,0.0009607113549418044,-1.647299087151964e-09,5.977994258253637e-06,6.192531754489081e-10,0.000973149481938744,4.917808957746312e-12,-6.460132738685958e-06,-1.032963720660802e-09,0.0009666893492000586,-1.028045911703055e-09,6.460132738686161e-06,1.032963720660801e-09,0.0009607113549418046,-1.647299087151964e-09
1,42.98662347082268,0.0,1.0,0.0,0.9731494819387441,5.110204973994523e-09,-0.02681543831889122,3.504156898682159e-08,0.0,0.0,-0.9607113549417234,1.711745222546874e-06,0.0,0.0,-0.0009607113549417234,1.711745222546874e-09,-5.977994258332494e-06,-6.434797863296706e-10,0.0009607113549417234,-1.711745222546874e-09,5.977994258332458e-06,6.434797863296706e-10,0.0009731494819387441,5.110204973994523e-12,-6.460132738690865e-06,-1.073375641191199e-09,0.0009666893492000523,-1.068265436217204e-09,6.460132738690932e-06,1.073375641191199e-09,0.0009607113549417234,-1.711745222546874e-09
1,44.66835921509622,0.0,1.0,0.0,0.9731494819387442,5.310127965647116e-09,-0.0268154383188904,3.641247589558485e-08,0.0,0.0,-0.9607113549416292,1.778712639231698e-06,0.0,0.0,-0.0009607113549416292,1.778712639231698e-09,-5.977994258417621e-06,-6.686541980421967e-10,0.000960711354941629,-1.778712639231698e-09,5.977994258417677e-06,6.686541980421967e-10,0.0009731494819387442,5.310127965647116e-12,-6.460132738696166e-06,-1.115368569155148e-09,0.0009666893492000459,-1.110058441189501e-09,6.460132738696461e-06,1.115368569155149e-09,0.0009607113549416292,-1.778712639231698e-09
1,46.41588833612769,0.0,1.0,0.0,0.9731494819387442,5.517872405322812e-09,-0.02681543831888971,3.783701584096253e-08,0.0,0.0,-0.9607113549415344,1.848299975539122e-06,0.0,0.0,-0.0009607113549415344,1.848299975539122e-09,-5.977994258509583e-06,-6.948134907386106e-10,0.0009607113549415342,-1.848299975539121e-09,5.977994258509617e-06,6.948134907386103e-10,0.0009731494819387442,5.517872405322812e-12,-6.46013273870193e-06,-1.159004357205835e-09,0.0009666893492000434,-1.153486484800511e-09,6.460132738702099e-06,1.159004357205834e-09,0.0009607113549415344,-1.848299975539122e-09
1,48.23178482239296,0.0,1.0,0.0,0.9731494819387443,5.733744286087505e-09,-0.02681543831888897,3.931728707090854e-08,0.0,0.0,-0.9607113549414321,1.920609728760636e-06,0.0,0.0,-0.0009607113549414321,1.920609728760636e-09,-5.977994258608882e-06,-7.219961952320003e-10,0.0009607113549414321,-1.920609728760636e-09,5.97799425860893e-06,7.219961952320003e-10,0.0009731494819387443,5.733744286087505e-12,-6.460132738708092e-06,-1.204347277814723e-09,0.0009666893492000366,-1.198613533528636e-09,6.460132738708279e-06,1.204347277814724e-09,0.0009607113549414321,-1.920609728760636e-09
1,50.11872336272711,0.0,1.0,0.0,0.9731494819387445,5.958061572160971e-09,-0.02681543831888779,4.085546992167086e-08,0.0,0.0,-0.960711354941308,1.99574840611791e-06,0.0,0.0,-0.0009607113549413081,1.99574840611791e-09,-5.977994258716018e-06,-7.502423497496236e-10,0.0009607113549413082,-1.99574840611791e-09,5.977994258716049e-06,7.502423497496232e-10,0.0009731494819387445,5.958061572160971e-12,-6.460132738714746e-06,-1.251464117940448e-09,0.0009666893492000254,-1.245506056368287e-09,6.460132738714893e-06,1.251464117940447e-09,0.0009607113549413081,-1.99574840611791e-09
1,52.07948328595451,0.0,1.0,0.0,0.9731494819387446,6.191154667255667e-09,-0.02681543831888693,4.24538300292748e-08,0.0,0.0,-0.9607113549411892,2.073826681640532e-06,0.0,0.0,-0.0009607113549411892,2.073826681640532e-09,-5.977994258831793e-06,-7.795935589064632e-10,0.0009607113549411891,-2.073826681640531e-09,5.977994258831733e-06,7.79593558906463e-10,0.0009731494819387446,6.191154667255667e-12,-6.460132738721968e-06,-1.300424277401322e-09,0.0009666893492000181,-1.294233122734068e-09,6.460132738722157e-06,1.300424277401323e-09,0.0009607113549411892,-2.073826681640532e-09
1,54.11695265464624,0.0,1.0,0.0,0.9731494819387445,6.433366901238501e-09,-0.026815438318886,4.411472166664638e-08,0.0,0.0,-0.960711354941061,2.154959559181064e-06,0.0,0.0,-0.000960711354941061,2.154959559181065e-09,-5.977994258956805e-06,-8.100930549858575e-10,0.0009607113549410608,-2.154959559181064e-09,5.977994258956742e-06,8.100930549858572e-10,0.0009731494819387445,6.433366901238501e-12,-6.460132738729802e-06,-1.351299871096448e-09,0.0009666893492000187,-1.344866504195207e-09,6.460132738729855e-06,1.351299871096448e-09,0.000960711354941061,-2.154959559181065e-09
1,56.23413251903477,0.0,1.0,0.0,0.9731494819387448,6.685055035831952e-09,-0.0268154383188848,4.584059121129255e-08,0.0,0.0,-0.9607113549409148,2.239266541807747e-06,0.0,0.0,-0.0009607113549409148,2.239266541807747e-09,-5.977994259091744e-06,-8.417857616176718e-10,0.0009607113549409148,-2.239266541807747e-09,5.977994259091725e-06,8.417857616176718e-10,0.0009731494819387449,6.685055035831952e-12,-6.460132738738161e-06,-1.404165835225904e-09,0.0009666893492000027,-1.397480780190075e-09,6.460132738738203e-06,1.404165835225904e-09,0.0009607113549409148,-2.239266541807747e-09
1,58.43414133735162,0.0,1.0,0.0,0.973149481938745,6.946589790098523e-09,-0.02681543831888352,4.763398074864404e-08,0.0,0.0,-0.9607113549407582,2.32687180782416e-06,0.0,0.0,-0.0009607113549407583,2.32687180782416e-09,-5.977994259237454e-06,-8.747183599476837e-10,0.0009607113549407582,-2.32687180782416e-09,5.97799425923755e-06,8.747183599476835e-10,0.000973149481938745,6.946589790098524e-12,-6.460132738747258e-06,-1.459100037666575e-09,0.0009666893491999946,-1.452153447876476e-09,6.460132738747202e-06,1.459100037666573e-09,0.0009607113549407583,-2.32687180782416e-09
1,60.7202195690987,0.0,1.0,0.0,0.9731494819387451,7.218356386484964e-09,-0.02681543831888235,4.949753181637062e-08,0.0,0.0,-0.9607113549405965,2.417904393675221e-06,0.0,0.0,-0.0009607113549405965,2.417904393675221e-09,-5.977994259394833e-06,-9.089393573956366e-10,0.0009607113549405963,-2.417904393675221e-09,5.977994259394868e-06,9.089393573956369e-10,0.0009731494819387451,7.218356386484964e-12,-6.460132738757062e-06,-1.516183392666067e-09,0.0009666893491999862,-1.508965036279584e-09,6.460132738757176e-06,1.516183392666069e-09,0.0009607113549405965,-2.417904393675221e-09
1,63.09573444801917,0.0,1.0,0.0,0.9731494819387452,7.50075511822751e-09,-0.02681543831888089,5.143398929518106e-08,0.0,0.0,-0.9607113549404148,2.512498384008827e-06,0.0,0.0,-0.0009607113549404148,2.512498384008827e-09,-5.977994259564725e-06,-9.444991591032694e-10,0.0009607113549404146,-2.512498384008826e-09,5.977994259564654e-06,9.444991591032692e-10,0.0009731494819387452,7.500755118227511e-12,-6.460132738767653e-06,-1.575499980023787e-09,0.0009666893491999774,-1.567999224905557e-09,6.460132738767585e-06,1.575499980023785e-09,0.0009607113549404148,-2.512498384008827e-09
1,65.56418494179772,0.0,1.0,0.0,0.9731494819387453,7.794201938955962e-09,-0.02681543831887933,5.344620545184138e-08,0.0,0.0,-0.9607113549402191,2.610793109173228e-06,0.0,0.0,-0.0009607113549402191,2.610793109173228e-09,-5.977994259748173e-06,-9.814501421776096e-10,0.0009607113549402191,-2.610793109173227e-09,5.977994259748101e-06,9.81450142177609e-10,0.0009731494819387453,7.794201938955961e-12,-6.460132738779115e-06,-1.637137168934574e-09,0.0009666893491999682,-1.629342966995618e-09,6.460132738778969e-06,1.637137168934576e-09,0.0009607113549402191,-2.610793109173228e-09
1,68.12920690579594,0.0,1.0,0.0,0.9731494819387455,8.099129075364452e-09,-0.02681543831887767,5.553714414036457e-08,0.0,0.0,-0.9607113549400086,2.712933350440888e-06,0.0,0.0,-0.0009607113549400086,2.712933350440888e-09,-5.977994259946258e-06,-1.019846732838774e-09,0.0009607113549400085,-2.712933350440888e-09,5.977994259946293e-06,1.019846732838774e-09,0.0009731494819387455,8.099129075364453e-12,-6.46013273879145e-06,-1.701185746677477e-09,0.0009666893491999544,-1.693086617602114e-09,6.460132738791654e-06,1.701185746677478e-09,0.0009607113549400086,-2.712933350440888e-09
1,70.7945784384136,0.0,1.0,0.0,0.9731494819387457,8.41598566385106e-09,-0.02681543831887588,5.770988516756073e-08,0.0,0.0,-0.9607113549397815,2.819069553261195e-06,0.0,0.0,-0.0009607113549397816,2.819069553261195e-09,-5.97799426016015e-06,-1.059745486585997e-09,0.0009607113549397815,-2.819069553261195e-09,5.977994260160315e-06,1.059745486585997e-09,0.0009731494819387457,8.41598566385106e-12,-6.460132738804773e-06,-1.767740052339049e-09,0.0009666893491999405,-1.759324066675198e-09,6.460132738804556e-06,1.767740052339048e-09,0.0009607113549397816,-2.819069553261195e-09
1,73.56422544596393,0.0,1.0,0.0,0.973149481938746,8.745238412064581e-09,-0.02681543831887397,5.996762882937792e-08,0.0,0.0,-0.9607113549395372,2.929358048856126e-06,0.0,0.0,-0.0009607113549395372,2.929358048856126e-09,-5.977994260391108e-06,-1.10120517149994e-09,0.0009607113549395371,-2.929358048856125e-09,5.97799426039125e-06,1.10120517149994e-09,0.0009731494819387459,8.745238412064581e-12,-6.460132738819146e-06,-1.83689811576825e-09,0.0009666893491999258,-1.828152877356185e-09,6.460132738819301e-06,1.836898115768249e-09,0.0009607113549395372,-2.929358048856126e-09
1,76.44222742525982,0.0,1.0,0.0,0.9731494819387461,9.087372286332255e-09,-0.02681543831887192,6.231370062471452e-08,0.0,0.0,-0.9607113549392737,3.043961284485215e-06,0.0,0.0,-0.0009607113549392738,3.043961284485215e-09,-5.977994260640495e-06,-1.144286854803971e-09,0.0009607113549392738,-3.043961284485215e-09,5.977994260640508e-06,1.14428685480397e-09,0.000973149481938746,9.087372286332255e-12,-6.460132738834717e-06,-1.908761801967579e-09,0.0009666893491999148,-1.899674429681245e-09,6.460132738834805e-06,1.908761801967579e-09,0.0009607113549392738,-3.043961284485215e-09
1,79.43282347242791,0.0,1.0,0.0,0.9731494819387464,9.442891225981376e-09,-0.02681543831886972,6.475155615364734e-08,0.0,0.0,-0.9607113549389898,3.163048062719052e-06,0.0,0.0,-0.0009607113549389898,3.163048062719052e-09,-5.977994260909779e-06,-1.189053992811921e-09,0.0009607113549389898,-3.163048062719052e-09,5.977994260909715e-06,1.189053992811921e-09,0.0009731494819387464,9.442891225981377e-12,-6.460132738851499e-06,-1.983436961133111e-09,0.000966689349199895,-1.97399406990713e-09,6.46013273885161e-06,1.983436961133112e-09,0.0009607113549389898,-3.163048062719052e-09
1,82.5404185268016,0.0,1.0,0.0,0.9731494819387466,9.812318885606554e-09,-0.02681543831886717,6.728478620728911e-08,0.0,0.0,-0.960711354938677,3.28679379007366e-06,0.0,0.0,-0.000960711354938677,3.28679379007366e-09,-5.977994261200507e-06,-1.235572524394809e-09,0.0009607113549386769,-3.28679379007366e-09,5.977994261200607e-06,1.235572524394809e-09,0.0009731494819387466,9.812318885606554e-12,-6.460132738869618e-06,-2.061033584564458e-09,0.0009666893491998788,-2.051221265678851e-09,6.4601327388695e-06,2.061033584564459e-09,0.000960711354938677,-3.28679379007366e-09
1,85.76958985908915,0.0,1.0,0.0,0.9731494819387471,1.019619940637676e-08,-0.02681543831886446,6.991712205677374e-08,0.0,0.0,-0.9607113549383408,3.415380735372103e-06,0.0,0.0,-0.0009607113549383408,3.415380735372103e-09,-5.977994261514437e-06,-1.28391096810421e-09,0.0009607113549383406,-3.415380735372103e-09,5.977994261514483e-06,1.28391096810421e-09,0.0009731494819387471,1.019619940637676e-11,-6.460132738889151e-06,-2.141665966674267e-09,0.0009666893491998538,-2.131469767267892e-09,6.460132738889124e-06,2.141665966674267e-09,0.0009607113549383408,-3.415380735372103e-09
1,89.12509381337428,0.0,1.0,0.0,0.9731494819387473,1.059509821751684e-08,-0.02681543831886174,7.265244094915795e-08,0.0,0.0,-0.960711354937985,3.548998298213709e-06,0.0,0.0,-0.000960711354937985,3.548998298213709e-09,-5.977994261853456e-06,-1.334140523095296e-09,0.000960711354937985,-3.548998298213709e-09,5.977994261853405e-06,1.334140523095295e-09,0.0009731494819387473,1.059509821751684e-11,-6.460132738910284e-06,-2.225452873335928e-09,0.0009666893491998363,-2.214857775118413e-09,6.460132738910374e-06,2.22545287333593e-09,0.000960711354937985,-3.548998298213709e-09
1,92.61187281287906,0.0,1.0,0.0,0.9731494819387476,1.100960286914586e-08,-0.02681543831885862,7.549477181833589e-08,0.0,0.0,-0.9607113549375949,3.687843287946464e-06,0.0,0.0,-0.0009607113549375949,3.687843287946464e-09,-5.977994262219482e-06,-1.386335173998192e-09,0.0009607113549375947,-3.687843287946464e-09,5.977994262219648e-06,1.386335173998192e-09,0.0009731494819387477,1.100960286914586e-11,-6.460132738933102e-06,-2.312517716817418e-09,0.0009666893491998138,-2.301508113948272e-09,6.460132738933359e-06,2.312517716817418e-09,0.0009607113549375949,-3.687843287946464e-09
1,96.23506263980856,0.0,1.0,0.0,0.9731494819387481,1.144032389769694e-08,-0.0268154383188553,7.844830121937765e-08,0.0,0.0,-0.9607113549371744,3.832120213553477e-06,0.0,0.0,-0.0009607113549371744,3.832120213553477e-09,-5.977994262614716e-06,-1.440571799892228e-09,0.0009607113549371745,-3.832120213553478e-09,5.977994262614732e-06,1.440571799892229e-09,0.0009731494819387481,1.144032389769694e-11,-6.460132738957718e-06,-2.402988737558947e-09,0.0009666893491997866,-2.39154841366125e-09,6.460132738957754e-06,2.402988737558947e-09,0.0009607113549371744,-3.832120213553477e-09
1,99.99999999999969,0.0,1.0,0.0,0.9731494819387484,1.188789572519522e-08,-0.02681543831885173,8.151737949503292e-08,0.0,0.0,-0.9607113549367219,3.982041584880436e-06,0.0,0.0,-0.0009607113549367219,3.982041584880436e-09,-5.977994263041485e-06,-1.496930287543426e-09,0.0009607113549367217,-3.982041584880435e-09,5.977994263041474e-06,1.496930287543426e-09,0.0009731494819387484,1.188789572519522e-11,-6.460132738984335e-06,-2.496999193062202e-09,0.0009666893491997623,-2.485111297337009e-09,6.460132738984642e-06,2.496999193062205e-09,0.0009607113549367219,-3.982041584880436e-09
1,103.9122303835166,0.0,1.0,0.0,0.9731494819387488,1.235297759371696e-08,-0.02681543831884791,8.470652718348205e-08,0.0,0.0,-0.9607113549362338,4.137828225647762e-06,0.0,0.0,-0.0009607113549362339,4.137828225647762e-09,-5.977994263502308e-06,-1.555493649072137e-09,0.0009607113549362338,-4.137828225647762e-09,5.977994263502259e-06,1.555493649072137e-09,0.0009731494819387489,1.235297759371696e-11,-6.460132739013052e-06,-2.594687554169341e-09,0.0009666893491997333,-2.582334576575625e-09,6.460132739013265e-06,2.594687554169341e-09,0.0009607113549362339,-4.137828225647762e-09
1,107.9775162327706,0.0,1.0,0.0,0.9731494819387493,1.283625453640719e-08,-0.02681543831884364,8.802044167677353e-08,0.0,0.0,-0.9607113549357019,4.299709598708561e-06,0.0,0.0,-0.000960711354935702,4.299709598708561e-09,-5.977994263999857e-06,-1.616348144224098e-09,0.0009607113549357016,-4.29970959870856e-09,5.9779942639998e-06,1.616348144224098e-09,0.0009731494819387493,1.283625453640719e-11,-6.460132739044078e-06,-2.696197709020869e-09,0.0009666893491997032,-2.683361454484463e-09,6.460132739044165e-06,2.696197709020869e-09,0.000960711354935702,-4.299709598708561e-09
1,112.201845430196,0.0,1.0,0.0,0.9731494819387498,1.333843838648572e-08,-0.02681543831883925,9.146400413975499e-08,0.0,0.0,-0.9607113549351354,4.467924144031418e-06,0.0,0.0,-0.0009607113549351354,4.467924144031418e-09,-5.977994264537151e-06,-1.679583407425056e-09,0.0009607113549351353,-4.467924144031418e-09,5.97799426453713e-06,1.679583407425056e-09,0.0009731494819387498,1.333843838648572e-11,-6.460132739077524e-06,-2.801679174992846e-09,0.0009666893491996677,-2.788340736606362e-09,6.460132739077667e-06,2.80167917499285e-09,0.0009607113549351354,-4.467924144031418e-09
1,116.5914401179828,0.0,1.0,0.0,0.9731494819387502,1.386026882572832e-08,-0.02681543831883454,9.504228669968849e-08,0.0,0.0,-0.9607113549345248,4.642719629905803e-06,0.0,0.0,-0.0009607113549345247,4.642719629905803e-09,-5.977994265117312e-06,-1.745292579805965e-09,0.0009607113549345246,-4.642719629905802e-09,5.977994265117395e-06,1.745292579805964e-09,0.0009731494819387502,1.386026882572832e-11,-6.460132739113724e-06,-2.911287318925572e-09,0.0009666893491996394,-2.897427050099839e-09,6.460132739113879e-06,2.911287318925569e-09,0.0009607113549345247,-4.642719629905803e-09
1,121.1527658628584,0.0,1.0,0.0,0.9731494819387508,1.440251447396522e-08,-0.02681543831882911,9.876055991713901e-08,0.0,0.0,-0.9607113549338527,4.82435351788744e-06,0.0,0.0,-0.0009607113549338528,4.824353517887441e-09,-5.977994265743679e-06,-1.813572446393385e-09,0.0009607113549338528,-4.824353517887441e-09,5.977994265743631e-06,1.813572446393385e-09,0.0009731494819387508,1.440251447396522e-11,-6.460132739152748e-06,-3.025183585968021e-09,0.0009666893491995975,-3.010781071494056e-09,6.460132739152802e-06,3.025183585968023e-09,0.0009607113549338528,-4.824353517887441e-09
1,125.8925411794163,0.0,1.0,0.0,0.9731494819387515,1.496597402120584e-08,-0.0268154383188235,1.026243005491446e-07,0.0,0.0,-0.9607113549331369,5.013093342021358e-06,0.0,0.0,-0.0009607113549331369,5.013093342021358e-09,-5.977994266420074e-06,-1.884523578667159e-09,0.0009607113549331368,-5.013093342021357e-09,5.977994266419956e-06,1.884523578667159e-09,0.0009731494819387516,1.496597402120584e-11,-6.460132739194888e-06,-3.143535737375404e-09,0.0009666893491995543,-3.128569763354199e-09,6.460132739194977e-06,3.143535737375403e-09,0.0009607113549331369,-5.013093342021358e-09
1,130.8177474260189,0.0,1.0,0.0,0.9731494819387521,1.555147740405221e-08,-0.02681543831881748,1.066391996160952e-07,0.0,0.0,-0.9607113549323648,5.209217102900693e-06,0.0,0.0,-0.0009607113549323648,5.209217102900693e-09,-5.977994267150434e-06,-1.958250482695062e-09,0.0009607113549323648,-5.209217102900693e-09,5.977994267150491e-06,1.958250482695062e-09,0.0009731494819387521,1.555147740405221e-11,-6.460132739240419e-06,-3.266518097609686e-09,0.0009666893491995136,-3.250966620205631e-09,6.460132739240514e-06,3.266518097609688e-09,0.0009607113549323648,-5.209217102900693e-09
1,135.9356390878521,0.0,1.0,0.0,0.9731494819387528,1.61598870281389e-08,-0.02681543831881084,1.1081117078421e-07,0.0,0.0,-0.9607113549315263,5.413013677142284e-06,0.0,0.0,-0.0009607113549315263,5.413013677142284e-09,-5.977994267939028e-06,-2.034861753063007e-09,0.0009607113549315262,-5.413013677142283e-09,5.977994267939032e-06,2.034861753063007e-09,0.0009731494819387529,1.61598870281389e-11,-6.460132739289546e-06,-3.394311811107416e-09,0.0009666893491994631,-3.378151924079275e-09,6.46013273928952e-06,3.394311811107416e-09,0.0009607113549315263,-5.413013677142284e-09
1,141.2537544622749,0.0,1.0,0.0,0.9731494819387536,1.679209903839541e-08,-0.02681543831880374,1.151463590759549e-07,0.0,0.0,-0.9607113549306232,5.624783242881754e-06,0.0,0.0,-0.0009607113549306232,5.624783242881754e-09,-5.977994268790547e-06,-2.114470232827318e-09,0.0009607113549306229,-5.624783242881752e-09,5.977994268790564e-06,2.114470232827317e-09,0.0009731494819387536,1.679209903839541e-11,-6.460132739342614e-06,-3.527105109092827e-09,0.0009666893491994109,-3.510313010054433e-09,6.460132739342537e-06,3.527105109092826e-09,0.0009607113549306232,-5.624783242881754e-09
1,146.7799267622064,0.0,1.0,0.0,0.9731494819387544,1.744904463900517e-08,-0.02681543831879611,1.196511499212312e-07,0.0,0.0,-0.9607113549296498,5.844837721914921e-06,0.0,0.0,-0.0009607113549296497,5.844837721914921e-09,-5.977994269710007e-06,-2.197193179724635e-09,0.0009607113549296495,-5.84483772191492e-09,5.977994269710076e-06,2.197193179724634e-09,0.0009731494819387544,1.744904463900517e-11,-6.46013273939993e-06,-3.665093586829293e-09,0.0009666893491993568,-3.647644542190286e-09,6.4601327394e-06,3.665093586829292e-09,0.0009607113549296497,-5.844837721914921e-09
1,152.5222956539013,0.0,1.0,0.0,0.9731494819387553,1.813169146500513e-08,-0.02681543831878777,1.243321785626694e-07,0.0,0.0,-0.9607113549285945,6.073501239136887e-06,0.0,0.0,-0.0009607113549285945,6.073501239136887e-09,-5.977994270702791e-06,-2.283152438884382e-09,0.0009607113549285943,-6.073501239136886e-09,5.97799427070288e-06,2.283152438884382e-09,0.0009731494819387553,1.813169146500514e-11,-6.460132739461808e-06,-3.80848049171751e-09,0.0009666893491992965,-3.790348800252503e-09,6.460132739461799e-06,3.80848049171751e-09,0.0009607113549285945,-6.073501239136887e-09
1,158.4893192461107,0.0,1.0,0.0,0.9731494819387562,1.884104500754395e-08,-0.02681543831877882,1.291963398288783e-07,0.0,0.0,-0.9607113549274573,6.311110599955383e-06,0.0,0.0,-0.0009607113549274573,6.311110599955383e-09,-5.977994271774788e-06,-2.372474622298184e-09,0.000960711354927457,-6.311110599955382e-09,5.97799427177483e-06,2.372474622298183e-09,0.0009731494819387562,1.884104500754395e-11,-6.460132739528656e-06,-3.957477022664745e-09,0.000966689349199234,-3.938635977657198e-09,6.460132739528695e-06,3.957477022664744e-09,0.0009607113549274573,-6.311110599955383e-09
1,164.6897865482862,0.0,1.0,0.0,0.9731494819387575,1.957815009490033e-08,-0.02681543831876885,1.342507982900456e-07,0.0,0.0,-0.9607113549262185,6.55801578638159e-06,0.0,0.0,-0.0009607113549262186,6.55801578638159e-09,-5.977994272932237e-06,-2.465291295310421e-09,0.0009607113549262184,-6.558015786381589e-09,5.977994272932325e-06,2.465291295310421e-09,0.0009731494819387575,1.957815009490033e-11,-6.460132739600708e-06,-4.112302641166065e-09,0.0009666893491991531,-4.092724491071168e-09,6.460132739600577e-06,4.112302641166066e-09,0.0009607113549262186,-6.55801578638159e-09
1,171.1328304161774,0.0,1.0,0.0,0.9731494819387586,2.034409243144278e-08,-0.02681543831875858,1.395029988108524e-07,0.0,0.0,-0.9607113549248985,6.814580472529377e-06,0.0,0.0,-0.0009607113549248984,6.814580472529377e-09,-5.977994274182129e-06,-2.561739170404948e-09,0.0009607113549248983,-6.814580472529375e-09,5.977994274182085e-06,2.561739170404948e-09,0.0009731494819387586,2.034409243144278e-11,-6.460132739678617e-06,-4.273185394555868e-09,0.0009666893491990775,-4.252841302124428e-09,6.46013273967864e-06,4.273185394555866e-09,0.0009607113549248984,-6.814580472529377e-09
1,177.8279410038916,0.0,1.0,0.0,0.9731494819387597,2.114000019679543e-08,-0.02681543831874738,1.449606775162359e-07,0.0,0.0,-0.9607113549234692,7.081182560281646e-06,0.0,0.0,-0.0009607113549234691,7.081182560281647e-09,-5.97799427553171e-06,-2.661960308572828e-09,0.0009607113549234691,-7.081182560281647e-09,5.977994275531808e-06,2.661960308572828e-09,0.0009731494819387597,2.114000019679543e-11,-6.460132739762752e-06,-4.440362251905612e-09,0.0009666893491989991,-4.419222251708819e-09,6.460132739762882e-06,4.440362251905615e-09,0.0009607113549234691,-7.081182560281647e-09
1,184.7849797422283,0.0,1.0,0.0,0.9731494819387612,2.196704570756881e-08,-0.02681543831873518,1.506318731861646e-07,0.0,0.0,-0.9607113549219222,7.358214735913646e-06,0.0,0.0,-0.0009607113549219222,7.358214735913646e-09,-5.977994276988928e-06,-2.766102328558421e-09,0.0009607113549219221,-7.358214735913644e-09,5.977994276988976e-06,2.76610232855842e-09,0.0009731494819387612,2.196704570756881e-11,-6.460132739853528e-06,-4.614079453062794e-09,0.0009666893491989056,-4.592112407355223e-09,6.460132739853522e-06,4.614079453062793e-09,0.0009607113549219222,-7.358214735913646e-09
1,192.0141938638794,0.0,1.0,0.0,0.9731494819387626,2.282644714410016e-08,-0.02681543831872193,1.565249390961994e-07,0.0,0.0,-0.9607113549202488,7.646085048492389e-06,0.0,0.0,-0.0009607113549202488,7.64608504849239e-09,-5.97799427856238e-06,-2.874318624291457e-09,0.0009607113549202488,-7.64608504849239e-09,5.97799427856237e-06,2.874318624291458e-09,0.0009731494819387626,2.282644714410016e-11,-6.460132739951567e-06,-4.794592871345029e-09,0.0009666893491988088,-4.77176642420093e-09,6.46013273995175e-06,4.79459287134503e-09,0.0009607113549202488,-7.64608504849239e-09
