case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(cf)_real,i(cf)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag
2,2818.382931264422,0.0,-1.59277587852283e-05,0.05646961338598756,1.594784533165035e-05,2.27203217629868e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919757310187e-05,2.715474260153535e-10,-9.999840521546684e-05,2.27203217629868e-11,-9.99983733239149e-05,-5.644666563380371e-08,-3.187560411687865e-11,5.646938618276993e-08,4.999919757310187e-05,2.715474260153535e-10,9.999840521546684e-05,-2.27203217629868e-11
2,2928.644564625204,0.0,-1.357159865807448e-05,0.05434359019030812,1.594784954290913e-05,2.397447979188705e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919758469545e-05,2.602691662046777e-10,-9.999840521504571e-05,2.397447979188705e-11,-9.999837567964968e-05,-5.43193757259735e-08,-2.951944820098361e-11,5.43433504455102e-08,4.999919758469545e-05,2.602691662046777e-10,9.999840521504571e-05,-2.397447979188705e-11
2,3043.219887107688,0.0,-1.138951358668457e-05,0.05229761112224808,1.594785439517429e-05,2.526395054382904e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919759538486e-05,2.493742635452026e-10,-9.999840521456049e-05,2.526395054382904e-11,-9.999837786124463e-05,-5.227209427955891e-08,-2.733736798185887e-11,5.229735848274264e-08,4.999919759538486e-05,2.493742635452026e-10,9.999840521456049e-05,-2.526395054382904e-11
2,3162.277660168344,0.0,-9.368642622675675e-06,0.05032866261797366,1.594785991704457e-05,2.659063331399155e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919760523315e-05,2.388466705532292e-10,-9.99984052140083e-05,2.659063331399155e-11,-9.999837988155789e-05,-5.030180581241982e-08,-2.531650253972024e-11,5.032839671164052e-08,4.999919760523315e-05,2.388466705532292e-10,9.999840521400829e-05,-2.659063331399155e-11
2,3285.993247600617,0.0,-7.497074992823378e-06,0.04843384457205797,1.594786614106524e-05,2.79564822080165e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919761429835e-05,2.28670880979057e-10,-9.99984052133859e-05,2.79564822080165e-11,-9.999838175249691e-05,-4.84056082454627e-08,-2.344494113388861e-11,4.84335650072359e-08,4.999919761429835e-05,2.28670880979057e-10,9.999840521338589e-05,-2.79564822080165e-11
2,3414.548873833563,0.0,-5.76377989871528e-06,0.04661036606607159,1.594787310391997e-05,2.936350902019704e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919762263385e-05,2.188319081229554e-10,-9.999840521268962e-05,2.936350902019704e-11,-9.999838348508878e-05,-4.658070862832568e-08,-2.171165300263525e-11,4.661007243098138e-08,4.999919762263385e-05,2.188319081229554e-10,9.999840521268962e-05,-2.936350902019704e-11
2,3548.133892335714,0.0,-4.15854150281553e-06,0.04485554125797144,1.594788084664706e-05,3.081378619663284e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919763028883e-05,2.093152575132829e-10,-9.999840521191535e-05,3.081378619663283e-11,-9.999838508954512e-05,-4.482441902577475e-08,-2.010642234946259e-11,4.485523312010947e-08,4.999919763028883e-05,2.093152575132829e-10,9.999840521191533e-05,-3.081378619663283e-11
2,3686.945064519533,0.0,-2.67189871776436e-06,0.0431667854262364,1.594788941488126e-05,3.230944988771573e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919763730836e-05,2.00106913896077e-10,-9.999840521105851e-05,3.230944988771573e-11,-9.99983865753225e-05,-4.313415255875458e-08,-1.861978813264562e-11,4.316646233173752e-08,4.999919763730836e-05,2.00106913896077e-10,9.999840521105851e-05,-3.230944988771573e-11
2,3831.186849557243,0.0,-1.295089444048455e-06,0.0415416111629251,1.594789885912278e-05,3.385270309444144e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976437338e-05,1.911933134794941e-10,-9.99984052101141e-05,3.385270309444145e-11,-9.999838795117787e-05,-4.150741959427274e-08,-1.724298830317123e-11,4.154127263589415e-08,4.99991976437338e-05,1.911933134794941e-10,9.99984052101141e-05,-3.385270309444145e-11
2,3981.071705534926,0.0,-1.999892738454545e-08,0.03997762471005131,1.594790923503488e-05,3.544581891317965e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919764960313e-05,1.825613270202718e-10,-9.99984052090765e-05,3.544581891317965e-11,-9.999838922522044e-05,-3.994182407849154e-08,-1.596790816241943e-11,3.997727025186217e-08,4.999919764960313e-05,1.825613270202718e-10,9.999840520907651e-05,-3.544581891317965e-11
2,4136.820402388459,0.0,1.160888068544793e-06,0.03847252243388223,1.594792060377199e-05,3.709114388368103e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919765495079e-05,1.741982405249468e-10,-9.999840520793963e-05,3.709114388368103e-11,-9.999839040495916e-05,-3.843506000764914e-08,-1.478703253522719e-11,3.84721515224434e-08,4.999919765495079e-05,1.741982405249468e-10,9.999840520793963e-05,-3.709114388368103e-11
2,4298.662347082227,0.0,2.254531555893782e-06,0.03702408743196907,1.594793303234015e-05,3.879110144525128e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919765980844e-05,1.660917353005526e-10,-9.999840520669677e-05,3.879110144525128e-11,-9.999839149734734e-05,-3.698490803159835e-08,-1.369340147644637e-11,3.702369952095461e-08,4.999919765980844e-05,1.660917353005526e-10,9.999840520669677e-05,-3.879110144525128e-11
2,4466.835921509579,0.0,3.267377344050241e-06,0.03563018626791285,1.594794659399189e-05,4.054819550618078e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919766420463e-05,1.582298708242426e-10,-9.999840520534061e-05,4.054819550618078e-11,-9.999839250882343e-05,-3.558923218496853e-08,-1.268056924994165e-11,3.562978078595778e-08,4.999919766420463e-05,1.582298708242426e-10,9.999840520534061e-05,-4.054819550618078e-11
2,4641.588833612725,0.0,4.20539503039926e-06,0.03428876582905856,1.594796136865802e-05,4.23650141316863e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919766816525e-05,1.506010682634361e-10,-9.999840520386314e-05,4.23650141316863e-11,-9.999839344534881e-05,-3.424597674113588e-08,-1.174256633825876e-11,3.428834217891725e-08,4.999919766816525e-05,1.506010682634361e-10,9.999840520386314e-05,-4.23650141316863e-11
2,4823.178482239249,0.0,5.074113184367483e-06,0.03299785030248992,1.594797744341868e-05,4.424423335579446e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767171371e-05,1.431940903096761e-10,-9.999840520225566e-05,4.424423335579446e-11,-9.999839431244344e-05,-3.295316318435911e-08,-1.087386425905119e-11,3.299740786015637e-08,4.999919767171371e-05,1.431940903096761e-10,9.999840520225566e-05,-4.424423335579446e-11
2,5011.872336272663,0.0,5.878651932105738e-06,0.0317555382648716,1.594799491301661e-05,4.618862112278009e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767487092e-05,1.359980268671811e-10,-9.99984052005087e-05,4.618862112278009e-11,-9.999839511521773e-05,-3.170888729565221e-08,-1.006934298091087e-11,3.175507637866037e-08,4.999919767487092e-05,1.359980268671811e-10,9.99984052005087e-05,-4.618862112278009e-11
2,5207.948328595401,0.0,6.623753133871436e-06,0.03055999988185414,1.594801388041557e-05,4.820104136396198e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767765543e-05,1.290022794403538e-10,-9.999840519861197e-05,4.820104136396198e-11,-9.99983958584032e-05,-3.051131634806575e-08,-9.324260746544127e-12,3.05595178714405e-08,4.999919767765543e-05,1.290022794403538e-10,9.999840519861197e-05,-4.820104136396198e-11
2,5411.695265464572,0.0,7.313808331961122e-06,0.02940947421291668,1.594803445740714e-05,5.028445821585911e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768008369e-05,1.221965431360464e-10,-9.999840519655426e-05,5.028445821585911e-11,-9.999839654638012e-05,-2.935868640727511e-08,-8.634226125446013e-12,2.940897136833452e-08,4.999919768008369e-05,1.221965431360464e-10,9.999840519655426e-05,-5.028445821585911e-11
2,5623.413251903423,0.0,7.95288463392326e-06,0.02830226661767899,1.594805676526964e-05,5.244194038591645e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768217003e-05,1.155707934363156e-10,-9.999840519432347e-05,5.244194038591645e-11,-9.99983971832033e-05,-2.824929973346942e-08,-7.995172131346382e-12,2.830174219827513e-08,4.999919768217003e-05,1.155707934363156e-10,9.999840519432347e-05,-5.244194038591645e-11
2,5843.414133735106,0.0,8.544748683587177e-06,0.02723674625986295,1.594808093548294e-05,5.467666567222888e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976839267e-05,1.091152716701362e-10,-9.999840519190646e-05,5.467666567222888e-11,-9.999839777262612e-05,-2.718152228076641e-08,-7.403332251895758e-12,2.723619949320623e-08,4.99991976839267e-05,1.091152716701362e-10,9.999840519190645e-05,-5.467666567222888e-11
2,6072.021956909812,0.0,9.092888861208172e-06,0.02621134370522791,1.594810711050333e-05,5.699192564391578e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768536408e-05,1.028204691840729e-10,-9.999840518928895e-05,5.699192564391578e-11,-9.999839831812261e-05,-2.615378129040889e-08,-6.855218249295157e-12,2.621077378597146e-08,4.999919768536408e-05,1.028204691840729e-10,9.999840518928895e-05,-5.699192564391578e-11
2,6309.573444801856,0.0,9.600535843560783e-06,0.02522454860994196,1.594813544460318e-05,5.939113048903669e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768649062e-05,9.667711368135727e-11,-9.999840518645554e-05,5.93911304890367e-11,-9.999839882290782e-05,-2.516456297423756e-08,-6.347599601042396e-12,2.522395469863707e-08,4.999919768649062e-05,9.667711368135727e-11,9.999840518645554e-05,-5.93911304890367e-11
2,6556.418494179708,0.0,1.007068164515877e-05,0.02427490749598543,1.594816610478017e-05,6.187781403718436e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.9999197687313e-05,9.06761572956885e-11,-9.999840518338953e-05,6.187781403718436e-11,-9.99983992899569e-05,-2.421241028502991e-08,-5.877484459621397e-12,2.427428871784506e-08,4.9999197687313e-05,9.06761572956885e-11,9.999840518338953e-05,-6.187781403718436e-11
2,6812.920690579529,0.0,1.050609725283383e-05,0.02336102161030967,1.594819927174158e-05,6.445563896414759e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768783602e-05,8.480876054506772e-11,-9.999840518007283e-05,6.445563896414759e-11,-9.999839972202259e-05,-2.329592077039881e-08,-5.442102018907752e-12,2.336037705392003e-08,4.999919768783602e-05,8.480876054506772e-11,9.999840518007283e-05,-6.445563896414759e-11
2,7079.457843841292,0.0,1.090934895760383e-05,0.02248154486459885,1.594823514096933e-05,6.712840218630514e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768806281e-05,7.906628083928176e-11,-9.999840517648591e-05,6.712840218630514e-11,-9.999840012165147e-05,-2.24137445071079e-08,-5.038886183365499e-12,2.248087358057698e-08,4.999919768806281e-05,7.906628083928176e-11,9.999840517648591e-05,-6.712840218630514e-11
2,7356.422544596322,0.0,1.128281348009274e-05,0.02163518185259999,1.594827392387207e-05,6.990004045268899e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768799472e-05,7.344026098738814e-11,-9.999840517260762e-05,6.9900040452689e-11,-9.999840049119891e-05,-2.156458211274266e-08,-4.66546044377933e-12,2.163448285219546e-08,4.999919768799472e-05,7.344026098738814e-11,9.999840517260761e-05,-6.9900040452689e-11
2,7644.222742525907,0.0,1.162869197863966e-05,0.02082068594210171,1.594831584903127e-05,7.27746361429478e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976876313e-05,6.792241336839224e-11,-9.99984051684151e-05,7.27746361429478e-11,-9.999840083284292e-05,-2.074718283185187e-08,-4.31962387039161e-12,2.081995819574028e-08,4.99991976876313e-05,6.792241336839224e-11,9.99984051684151e-05,-7.27746361429478e-11
2,7943.282347242715,0.0,1.194902302267308e-05,0.02003685743875133,1.594836116354837e-05,7.575642327974167e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976869704e-05,6.25046112576601e-11,-9.999840516388364e-05,7.575642327974168e-11,-9.999840114859718e-05,-1.996034269367717e-08,-3.999338140875289e-12,2.003609987451853e-08,4.99991976869704e-05,6.25046112576601e-11,9.999840516388364e-05,-7.575642327974168e-11
2,8254.04185268008,0.0,1.224569460780215e-05,0.0192825418190059,1.59484101345012e-05,7.884979376441608e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768600815e-05,5.717887375653937e-11,-9.999840515898656e-05,7.884979376441608e-11,-9.999840144032262e-05,-1.92029027388083e-08,-3.702715526699054e-12,1.928175332106825e-08,4.999919768600815e-05,5.717887375653937e-11,9.999840515898655e-05,-7.884979376441608e-11
2,8576.958985908834,0.0,1.252045528344385e-05,0.01855662802961504,1.594846305051804e-05,8.205930384512894e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768473886e-05,5.193735733561463e-11,-9.999840515369495e-05,8.205930384512894e-11,-9.999840170973873e-05,-1.847374731213705e-08,-3.428007767074191e-12,1.855580743657659e-08,4.999919768473886e-05,5.193735733561463e-11,9.999840515369495e-05,-8.205930384512894e-11
2,8912.509381337342,0.0,1.277492445857065e-05,0.01785804685113066,1.594852022347876e-05,8.538968082694778e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768315509e-05,4.677234152327237e-11,-9.999840514797765e-05,8.538968082694779e-11,-9.99984019584334e-05,-1.777180241959841e-08,-3.173595764908103e-12,1.78571929543224e-08,4.999919768315509e-05,4.677234152327237e-11,9.999840514797765e-05,-8.538968082694779e-11
2,9261.187281287817,0.0,1.30106019463259e-05,0.01718576932303347,1.594858199035295e-05,8.884583003378664e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919768124748e-05,4.1676218063714e-11,-9.999840514180097e-05,8.884583003378664e-11,-9.999840218787236e-05,-1.709603414624093e-08,-2.937980044027051e-12,1.718488086473313e-08,4.999919768124748e-05,4.1676218063714e-11,9.999840514180097e-05,-8.884583003378664e-11
2,9623.506263980764,0.0,1.322887680374696e-05,0.01653880522815684,1.5948648715186e-05,9.243284203242501e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767900476e-05,3.664148148443312e-11,-9.999840513512849e-05,9.243284203242501e-11,-9.999840239940792e-05,-1.644544713337618e-08,-2.719771911439045e-12,1.653788089973651e-08,4.999919767900476e-05,3.664148148443312e-11,9.999840513512848e-05,-9.243284203242501e-11
2,9999.99999999987,0.0,1.343103551871124e-05,0.01591620163417567,1.594872079124465e-05,9.615600012923218e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767641375e-05,3.166071586898645e-11,-9.999840512792088e-05,9.615600012923218e-11,-9.999840259428689e-05,-1.581908311248416e-08,-2.517685272533412e-12,1.591524007417438e-08,4.999919767641375e-05,3.166071586898645e-11,9.999840512792088e-05,-9.615600012923218e-11
2,10391.22303835156,0.0,1.361826959234726e-05,0.01531704149001214,1.59487986433348e-05,1.000207881506221e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919767345917e-05,2.672658455711213e-11,-9.999840512013567e-05,1.000207881506221e-10,-9.999840277365781e-05,-1.521601949377504e-08,-2.330529050987545e-12,1.531604128213063e-08,4.999919767345917e-05,2.672658455711213e-11,9.999840512013568e-05,-1.000207881506221e-10
2,10797.75162327696,0.0,1.379168256161147e-05,0.01474044227509121,1.594888273030527e-05,1.040328985186788e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976701236e-05,2.183182049537075e-11,-9.999840511172697e-05,1.040328985186788e-10,-9.999840293857793e-05,-1.463536800726173e-08,-2.157200168693805e-12,1.473940194610603e-08,4.99991976701236e-05,2.183182049537075e-11,9.999840511172697e-05,-1.040328985186788e-10
2,11220.18454301949,0.0,1.395229650340619e-05,0.01418555469945617,1.594897354775209e-05,1.081982406338256e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919766638739e-05,1.696921366044207e-11,-9.999840510264524e-05,1.081982406338256e-10,-9.999840309001922e-05,-1.407627339443442e-08,-1.996677044345899e-12,1.418447271704983e-08,4.999919766638739e-05,1.696921366044207e-11,9.999840510264524e-05,-1.081982406338256e-10
2,11659.14401179817,0.0,1.410105805858667e-05,0.0136515614528299,1.594907163093941e-05,1.125229495768603e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99991976622285e-05,1.213160238555115e-11,-9.99984050928369e-05,1.125229495768603e-10,-9.999840322887427e-05,-1.35379121485265e-08,-1.848013572352736e-12,1.365043622333413e-08,4.99991976622285e-05,1.213160238555115e-11,9.99984050928369e-05,-1.125229495768603e-10
2,12115.27658628572,0.0,1.4238844011356e-05,0.01313767600077928,1.594917755795424e-05,1.170133951431451e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919765762245e-05,7.311860566927857e-12,-9.999840508224421e-05,1.170133951431451e-10,-9.999840335596148e-05,-1.301949130155283e-08,-1.71033354659824e-12,1.313650586682784e-08,4.999919765762245e-05,7.311860566927857e-12,9.999840508224421e-05,-1.170133951431451e-10
2,12589.25411794151,0.0,1.436646645693516e-05,0.01264314142620968,1.594929195311346e-05,1.216761912222275e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919765254209e-05,2.5028900744386e-12,-9.99984050708047e-05,1.216761912222275e-10,-9.999840347202993e-05,-1.252024725631042e-08,-1.582825496178297e-12,1.264192466429746e-08,4.999919765254209e-05,2.5028900744386e-12,9.999840507080469e-05,-1.216761912222275e-10
2,13081.77474260177,0.0,1.448467758795494e-05,0.0121672293144832,1.594941549064339e-05,1.26518205536673e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919764695744e-05,-2.302393126152812e-12,-9.999840505845095e-05,1.26518205536673e-10,-9.999840357776363e-05,-1.203944466170779e-08,-1.464737902688451e-12,1.216596413242784e-08,4.999919764695744e-05,-2.302393126152812e-12,9.999840505845093e-05,-1.26518205536673e-10
2,13593.56390878508,0.0,1.459417412780154e-05,0.01170923868051853,1.594954889865346e-05,1.315465697544138e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919764083558e-05,-7.111065803608288e-12,-9.999840504511014e-05,1.315465697544138e-10,-9.99984036737858e-05,-1.157637532960095e-08,-1.355374770851927e-12,1.170792321482099e-08,4.999919764083558e-05,-7.111065803608288e-12,9.999840504511015e-05,-1.315465697544138e-10
2,14125.37544622736,0.0,1.469560143702208e-05,0.01126849493629226,1.594969296342743e-05,1.367686899894654e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919763414051e-05,-1.193021144737097e-11,-9.999840503070367e-05,1.367686899894655e-10,-9.999840376066246e-05,-1.113035719172077e-08,-1.254091526405346e-12,1.126712724939236e-08,4.999919763414051e-05,-1.193021144737097e-11,9.999840503070365e-05,-1.367686899894655e-10
2,14677.9926762205,0.0,1.478955731701085e-05,0.01084434889722076,1.594984853405743e-05,1.421922577064263e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919762683267e-05,-1.676692774850572e-11,-9.99984050151466e-05,1.421922577064264e-10,-9.999840383890554e-05,-1.070073329501258e-08,-1.160291217046587e-12,1.084292697464369e-08,4.999919762683267e-05,-1.676692774850572e-11,9.99984050151466e-05,-1.421922577064264e-10
2,15252.22956538999,0.0,1.48765955333777e-05,0.01043617582595932,1.595001652744825e-05,1.478252610447704e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919761886907e-05,-2.162833895954724e-11,-9.999840499834726e-05,1.478252610447704e-10,-9.999840390897628e-05,-1.028687083405251e-08,-1.073420994070544e-12,1.043469757334887e-08,4.999919761886907e-05,-2.162833895954724e-11,9.999840499834726e-05,-1.478252610447704e-10
2,15848.93192461092,0.0,1.495722907978849e-05,0.01004337451221,1.595019793372112e-05,1.536759965795448e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919761020272e-05,-2.652160511015974e-11,-9.999840498020664e-05,1.536759965795448e-10,-9.999840397128757e-05,-9.88816021890716e-09,-9.929688539326266e-13,1.00418377522442e-08,4.999919761020272e-05,-2.652160511015974e-11,9.999840498020662e-05,-1.536759965795448e-10
2,16468.97865482846,0.0,1.503193320148788e-05,0.009665366387182888,1.595039382204914e-05,1.597530815357303e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919760078254e-05,-3.145393306593805e-11,-9.99984049606178e-05,1.597530815357303e-10,-9.999840402620676e-05,-9.504014177297824e-09,-9.184606205612673e-13,9.66376885636753e-09,4.999919760078254e-05,-3.145393306593805e-11,9.99984049606178e-05,-1.597530815357303e-10
2,17113.28304161757,0.0,1.510114819634018e-05,0.009301594671406541,1.595060534695848e-05,1.66065466474175e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919759055307e-05,-3.643258818351751e-11,-9.999840493946531e-05,1.66065466474175e-10,-9.999840407405758e-05,-9.13386688961546e-09,-8.494571506183008e-13,9.299934016741799e-09,4.999919759055307e-05,-3.643258818351751e-11,9.99984049394653e-05,-1.66065466474175e-10
2,17782.79410038899,0.0,1.516528200990145e-05,0.008951523554632274,1.595083375513256e-05,1.726224484676965e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999919757945396e-05,-4.146490314675583e-11,-9.99984049166245e-05,1.726224484676966e-10,-9.999840411512193e-05,-8.777173155457784e-09,-7.85551745231104e-13,8.949797330147597e-09,4.999919757945396e-05,-4.146490314675583e-11,9.999840491662448e-05,-1.726224484676966e-10
