case,vtest,v(ref),v(out),v(vcc),i(vcc),ic(q1),ib(q1),i(vtest),i(rr),ic(q2),ib(q2)
3,4.2,4.347241789838204,4.2,5.0,-0.00183906377846127,-0.000912774730775664,-6.085165524596193e-06,0.0009141187167936438,0.000924945061667703,-0.0009141187167936401,-6.085165367385631e-06
3,4.225000000000001,4.3472417898389,4.225000000000001,5.0,-0.001838835584728971,-0.0009127747307510993,-6.085165524430473e-06,0.0009138905230612338,0.0009249450616678511,-0.0009138905230612426,-6.085165392277504e-06
3,4.25,4.347241789839599,4.25,5.0,-0.001838607390996783,-0.0009127747307265143,-6.085165524270661e-06,0.000913662329328685,0.0009249450616679996,-0.000913662329328665,-6.085165417257495e-06
3,4.275,4.347241789840305,4.275,5.0,-0.001838379197263429,-0.0009127747307015711,-6.085165524099601e-06,0.000913434135595248,0.0009249450616681499,-0.0009134341355952625,-6.085165442473083e-06
3,4.3,4.347241789841027,4.3,5.0,-0.001838151003528354,-0.00091277473067606,-6.085165523930385e-06,0.0009132059418600902,0.0009249450616683035,-0.0009132059418600696,-6.085165468301299e-06
3,4.325,4.347241789841795,4.325,5.0,-0.001837922809788395,-0.0009127747306489457,-6.085165523750217e-06,0.0009129777481200474,0.000924945061668467,-0.000912977748120039,-6.08516549574251e-06
3,4.350000000000001,4.347241789842681,4.350000000000001,5.0,-0.001837694616036001,-0.0009127747306176958,-6.085165523542213e-06,0.0009127495543673758,0.0009249450616686556,-0.0009127495543673509,-6.085165527424362e-06
3,4.375,4.34724178984388,4.375,5.0,-0.001837466422249912,-0.0009127747305753207,-6.085165523264901e-06,0.00091252136058112,0.0009249450616689106,-0.0009125213605811075,-6.085165570268047e-06
3,4.4,4.347241789845899,4.4,5.0,-0.001837238228376503,-0.0009127747305041371,-6.085165522785603e-06,0.000912293166707101,0.0009249450616693402,-0.0009122931667070879,-6.085165642429942e-06
3,4.425,4.347241789850075,4.425,5.0,-0.001837010034271946,-0.0009127747303566654,-6.085165521805674e-06,0.0009120649726017949,0.0009249450616702289,-0.000912064972601773,-6.085165791691919e-06
3,4.45,4.347241789859923,4.45,5.0,-0.00183678183956143,-0.0009127747300092177,-6.085165519489086e-06,0.0009118367778890857,0.000924945061672324,-0.0009118367778890897,-6.085166143615e-06
3,4.475000000000001,4.34724178988468,4.475000000000001,5.0,-0.001836553643257077,-0.0009127747291356007,-6.085165513660415e-06,0.0009116085815794872,0.0009249450616775915,-0.00091160858157947,-6.085167028331209e-06
3,4.5,4.347241789948627,4.5,5.0,-0.001836325442763687,-0.0009127747268788459,-6.085165498617571e-06,0.0009113803810724963,0.0009249450616911972,-0.0009113803810724772,-6.085169313682967e-06
3,4.525,4.347241790115605,4.525,5.0,-0.001836097231259826,-0.0009127747209862082,-6.085165459333511e-06,0.0009111521695331359,0.0009249450617267246,-0.0009111521695331184,-6.085175281177587e-06
3,4.55,4.347241790553441,4.55,5.0,-0.001835868990815392,-0.0009127747055350128,-6.085165356323245e-06,0.0009109239289955551,0.0009249450618198811,-0.0009109239289955764,-6.08519092852968e-06
3,4.575,4.347241791703324,4.575,5.0,-0.001835640674302363,-0.0009127746649555587,-6.085165085793445e-06,0.0009106956122378607,0.0009249450620645369,-0.0009106956122378683,-6.085232023149087e-06
3,4.600000000000001,4.3472417947251,4.600000000000001,5.0,-0.001835412157847327,-0.0009127745583170206,-6.085164374869612e-06,0.0009104670951398663,0.0009249450627074682,-0.0009104670951398709,-6.085340015570651e-06
3,4.625,4.347241802667866,4.625,5.0,-0.001835183115855898,-0.0009127742780167816,-6.085162506203176e-06,0.000910238051458484,0.0009249450643974182,-0.0009102380514584875,-6.085623874424256e-06
3,4.65,4.347241823547312,4.65,5.0,-0.001834952692523706,-0.0009127735411811485,-6.085157593965838e-06,0.000910007623683956,0.0009249450688398537,-0.0009100076236839362,-6.08637006470499e-06
3,4.675,4.347241878435707,4.675,5.0,-0.001834718638429766,-0.0009127716041725119,-6.085144680577652e-06,0.0009097735579116084,0.0009249450805182355,-0.0009097735579116143,-6.088331665163663e-06
3,4.7,4.34724202272908,4.7,5.0,-0.001834475041183614,-0.0009127665120833665,-6.085110733313083e-06,0.0009095299299646253,0.0009249451112189531,-0.0009095299299646328,-6.093488402270027e-06
3,4.725000000000001,4.347242402053854,4.725000000000001,5.0,-0.001834206361000346,-0.0009127531258907287,-6.085021492030452e-06,0.0009092611690738328,0.0009249451919263519,-0.0009092611690738344,-6.107044543750864e-06
3,4.75,4.347243399222437,4.75,5.0,-0.001833871756581396,-0.0009127179370803578,-6.084786899957444e-06,0.0009089263524900415,0.0009249454040898802,-0.0009089263524900338,-6.14268011105265e-06
3,4.775,4.347246020449123,4.775,5.0,-0.001833363907549401,-0.0009126254428484756,-6.084170271743324e-06,0.0009084179457409802,0.0009249459617976856,-0.0009084179457410216,-6.23634868818847e-06
3,4.800000000000001,4.34725290988534,4.800000000000001,5.0,-0.00183240092638487,-0.0009123823760739367,-6.08254982657026e-06,0.0009074534986752147,0.0009249474276351786,-0.0009074534986752544,-6.482501809144703e-06
3,4.825,4.347271013739519,4.825,5.0,-0.001830243254272057,-0.0009117440010877434,-6.078293993312488e-06,0.0009052919747530586,0.0009249512795190466,-0.0009052919747530354,-7.128984437949172e-06
3,4.850000000000001,4.347318545016134,4.850000000000001,5.0,-0.001824956413322087,-0.0009100700540346042,-6.06713434624212e-06,0.0008999950207654317,0.0009249613925566242,-0.0008999950207654535,-8.82420417576719e-06
3,4.875,4.347443081664605,4.875,5.0,-0.001811520180445003,-0.000905698707983242,-6.037992039114535e-06,0.0008865322907291306,0.0009249878897158734,-0.0008865322907291112,-1.325118969357653e-05
3,4.9,4.347767625504652,4.9,5.0,-0.001777174096878609,-0.0008944053366785499,-5.962702896757707e-06,0.000852117155279497,0.0009250569415967344,-0.0008521171552795046,-2.468890202379158e-05
3,4.925000000000001,4.348601773639248,4.925000000000001,5.0,-0.00169120492201974,-0.0008660208097604055,-5.773472716465215e-06,0.0007659705020964802,0.0009252344199232443,-0.0007659705020964623,-5.344013744632993e-05
3,4.95,4.350673698331201,4.95,5.0,-0.001489604226718233,-0.0007993536386277334,-5.329024906848139e-06,0.0005639289717541823,0.0009256752549640854,-0.0005639289717541804,-0.0001209925914294771
3,4.975000000000001,4.355437100699532,4.975000000000001,5.0,-0.001083194363009188,-0.0006649016230159141,-4.432678131335361e-06,0.0001565056181790092,0.0009266887448296878,-0.0001565056181790282,-0.0002573544436829233
3,5.0,4.364894466520253,5.0,5.0,-0.0004674256441825897,-0.0004612753055056788,-3.07516933847775e-06,-0.0004612753061407904,0.0009287009503234581,0.0004612753061407886,-0.0004643504754792647
