case,frequency_real,frequency_imag,v(low)_real,v(low)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rhp)_real,i(rhp)_imag,i(rlp)_real,i(rlp)_imag,i(chp)_real,i(chp)_imag
2,857.695898590886,0.0,0.7749415391856105,-0.4176208208773211,0.2250584608143896,0.4176208208773211,1.0,0.0,-0.0004501169216287792,-0.0008352416417546422,0.0002250584608143896,0.0004176208208773211,0.0002250584608143896,0.0004176208208773211,0.0002250584608143895,0.0004176208208773211,0.0002250584608143896,0.000417620820877321
2,891.2509381337371,0.0,0.7612735761181884,-0.426305193989486,0.2387264238818116,0.4263051939894859,1.0,0.0,-0.0004774528477636234,-0.000852610387978972,0.0002387264238818117,0.000426305193989486,0.0002387264238818117,0.0004263051939894859,0.0002387264238818117,0.000426305193989486,0.0002387264238818117,0.000426305193989486
2,926.1187281287847,0.0,0.7470464945602001,-0.4347045312916775,0.2529535054397999,0.4347045312916775,1.0,0.0,-0.0005059070108795998,-0.0008694090625833551,0.0002529535054397999,0.0004347045312916775,0.0002529535054397999,0.0004347045312916775,0.0002529535054397999,0.0004347045312916775,0.0002529535054397999,0.0004347045312916775
2,962.3506263980794,0.0,0.7322697257611719,-0.4427762126569471,0.2677302742388282,0.4427762126569472,1.0,0.0,-0.0005354605484776564,-0.0008855524253138941,0.0002677302742388282,0.0004427762126569472,0.0002677302742388282,0.0004427762126569472,0.0002677302742388281,0.0004427762126569471,0.0002677302742388282,0.0004427762126569471
2,999.9999999999903,0.0,0.7169568003249016,-0.4504772433683867,0.2830431996750983,0.4504772433683867,1.0,0.0,-0.0005660863993501967,-0.0009009544867367735,0.0002830431996750983,0.0004504772433683868,0.0002830431996750983,0.0004504772433683868,0.0002830431996750984,0.0004504772433683867,0.0002830431996750984,0.0004504772433683868
2,1039.122303835159,0.0,0.7011255143761477,-0.4577647075375404,0.2988744856238523,0.4577647075375405,1.0,0.0,-0.0005977489712477046,-0.0009155294150750811,0.0002988744856238522,0.0004577647075375405,0.0002988744856238523,0.0004577647075375405,0.0002988744856238524,0.0004577647075375405,0.0002988744856238523,0.0004577647075375405
2,1079.775162327699,0.0,0.6847980386763555,-0.4645962601026532,0.3152019613236445,0.4645962601026532,1.0,0.0,-0.0006304039226472892,-0.0009291925202053065,0.0003152019613236445,0.0004645962601026532,0.0003152019613236445,0.0004645962601026532,0.0003152019613236445,0.0004645962601026532,0.0003152019613236445,0.0004645962601026532
2,1122.018454301952,0.0,0.6680009623407749,-0.4709306495149508,0.3319990376592249,0.4709306495149508,1.0,0.0,-0.0006639980753184501,-0.0009418612990299018,0.0003319990376592249,0.0004709306495149508,0.0003319990376592249,0.0004709306495149508,0.0003319990376592251,0.0004709306495149508,0.000331999037659225,0.0004709306495149509
2,1165.91440117982,0.0,0.6507652639828768,-0.4767282613566909,0.3492347360171231,0.4767282613566909,1.0,0.0,-0.0006984694720342463,-0.0009534565227133819,0.0003492347360171231,0.0004767282613566909,0.0003492347360171231,0.0004767282613566909,0.0003492347360171232,0.0004767282613566909,0.0003492347360171231,0.000476728261356691
2,1211.527658628577,0.0,0.6331262047269534,-0.4819516714516064,0.3668737952730465,0.4819516714516065,1.0,0.0,-0.0007337475905460932,-0.0009639033429032129,0.0003668737952730465,0.0004819516714516065,0.0003668737952730466,0.0004819516714516065,0.0003668737952730467,0.0004819516714516064,0.0003668737952730466,0.0004819516714516066
2,1258.925411794155,0.0,0.6151231395586056,-0.4865661956385479,0.3848768604413942,0.486566195638548,1.0,0.0,-0.0007697537208827885,-0.000973132391277096,0.0003848768604413942,0.000486566195638548,0.0003848768604413942,0.000486566195638548,0.0003848768604413944,0.0004865661956385479,0.0003848768604413942,0.0004865661956385481
2,1308.177474260181,0.0,0.5967992458673267,-0.4905404223909756,0.4032007541326732,0.4905404223909756,1.0,0.0,-0.0008064015082653465,-0.0009810808447819513,0.0004032007541326732,0.0004905404223909756,0.0004032007541326732,0.0004905404223909756,0.0004032007541326733,0.0004905404223909756,0.0004032007541326732,0.0004905404223909757
2,1359.356390878512,0.0,0.5782011706870812,-0.4938467139742554,0.4217988293129188,0.4938467139742554,1.0,0.0,-0.0008435976586258376,-0.0009876934279485106,0.0004217988293129189,0.0004938467139742554,0.0004217988293129189,0.0004938467139742554,0.0004217988293129188,0.0004938467139742554,0.0004217988293129189,0.0004938467139742553
2,1412.53754462274,0.0,0.5593786009437489,-0.496461661913549,0.4406213990562511,0.496461661913549,1.0,0.0,-0.0008812427981125023,-0.000992923323827098,0.0004406213990562511,0.000496461661913549,0.0004406213990562511,0.000496461661913549,0.0004406213990562511,0.000496461661913549,0.0004406213990562511,0.000496461661913549
2,1467.799267622055,0.0,0.540383763835161,-0.4983664832415057,0.4596162361648392,0.4983664832415057,1.0,0.0,-0.0009192324723296783,-0.0009967329664830112,0.0004596162361648392,0.0004983664832415057,0.0004596162361648392,0.0004983664832415057,0.000459616236164839,0.0004983664832415057,0.0004596162361648392,0.0004983664832415056
2,1525.222956539003,0.0,0.5212708671500441,-0.4995473453144207,0.4787291328499558,0.4995473453144207,1.0,0.0,-0.0009574582656999117,-0.0009990946906288417,0.0004787291328499558,0.0004995473453144208,0.0004787291328499559,0.0004995473453144208,0.0004787291328499559,0.0004995473453144208,0.0004787291328499558,0.0004995473453144208
2,1584.893192461097,0.0,0.5020954917241768,-0.499995608895152,0.4979045082758231,0.4999956088951521,1.0,0.0,-0.0009958090165516464,-0.0009999912177903042,0.0004979045082758231,0.0004999956088951521,0.0004979045082758231,0.0004999956088951521,0.0004979045082758232,0.000499995608895152,0.0004979045082758232,0.0004999956088951522
2,1646.897865482852,0.0,0.4829139501928649,-0.499707981627258,0.517086049807135,0.499707981627258,1.0,0.0,-0.00103417209961427,-0.000999415963254516,0.000517086049807135,0.000499707981627258,0.000517086049807135,0.000499707981627258,0.0005170860498071351,0.000499707981627258,0.000517086049807135,0.0004997079816272582
2,1711.328304161763,0.0,0.4637826276074123,-0.4986865768566231,0.5362173723925878,0.4986865768566232,1.0,0.0,-0.001072434744785176,-0.0009973731537132463,0.0005362173723925878,0.0004986865768566232,0.0005362173723925879,0.0004986865768566232,0.0005362173723925877,0.0004986865768566232,0.0005362173723925879,0.000498686576856623
2,1778.279410038904,0.0,0.4447573202504281,-0.4969388758530432,0.555242679749572,0.4969388758530432,1.0,0.0,-0.001110485359499144,-0.0009938777517060865,0.000555242679749572,0.0004969388758530432,0.000555242679749572,0.0004969388758530432,0.000555242679749572,0.0004969388758530432,0.000555242679749572,0.0004969388758530431
2,1847.849797422272,0.0,0.425892589061362,-0.4944775946834921,0.5741074109386382,0.4944775946834921,1.0,0.0,-0.001148214821877276,-0.000988955189366984,0.0005741074109386381,0.0004944775946834921,0.0005741074109386382,0.0004944775946834921,0.000574107410938638,0.0004944775946834921,0.0005741074109386381,0.0004944775946834919
2,1920.141938638781,0.0,0.4072411434646082,-0.4913204601217484,0.5927588565353916,0.4913204601217484,1.0,0.0,-0.001185517713070783,-0.000982640920243497,0.0005927588565353916,0.0004913204601217484,0.0005927588565353916,0.0004913204601217484,0.0005927588565353919,0.0004913204601217484,0.0005927588565353916,0.0004913204601217486
2,1995.262314968858,0.0,0.3888532701177271,-0.4874899018815436,0.6111467298822728,0.4874899018815436,1.0,0.0,-0.001222293459764546,-0.0009749798037630874,0.0006111467298822728,0.0004874899018815436,0.0006111467298822728,0.0004874899018815436,0.0006111467298822728,0.0004874899018815436,0.0006111467298822728,0.0004874899018815437
2,2073.321573485933,0.0,0.3707763192477695,-0.4830126709858093,0.6292236807522305,0.4830126709858092,1.0,0.0,-0.001258447361504461,-0.0009660253419716186,0.0006292236807522306,0.0004830126709858093,0.0006292236807522305,0.0004830126709858092,0.0006292236807522305,0.0004830126709858093,0.0006292236807522305,0.0004830126709858093
2,2154.434690031861,0.0,0.353054258934273,-0.477919396114705,0.6469457410657271,0.477919396114705,1.0,0.0,-0.001293891482131454,-0.00095583879222941,0.0006469457410657271,0.000477919396114705,0.0006469457410657271,0.000477919396114705,0.000646945741065727,0.000477919396114705,0.0006469457410657271,0.0004779193961147049
2,2238.721138568315,0.0,0.3357273050671026,-0.4722440912277074,0.6642726949328975,0.4722440912277075,1.0,0.0,-0.001328545389865795,-0.0009444881824554147,0.0006642726949328975,0.0004722440912277075,0.0006642726949328975,0.0004722440912277075,0.0006642726949328974,0.0004722440912277074,0.0006642726949328976,0.0004722440912277073
2,2326.305067153601,0.0,0.318831631907141,-0.466023628588262,0.681168368092859,0.466023628588262,1.0,0.0,-0.001362336736185718,-0.0009320472571765241,0.000681168368092859,0.000466023628588262,0.0006811683680928589,0.000466023628588262,0.0006811683680928589,0.000466023628588262,0.0006811683680928589,0.000466023628588262
2,2417.315480804078,0.0,0.3023991653595085,-0.459297191532216,0.6976008346404915,0.4592971915322161,1.0,0.0,-0.001395201669280983,-0.0009185943830644322,0.0006976008346404915,0.0004592971915322161,0.0006976008346404915,0.0004592971915322161,0.0006976008346404915,0.000459297191532216,0.0006976008346404916,0.0004592971915322161
2,2511.886431509553,0.0,0.2864574583735141,-0.4521057209499794,0.713542541626486,0.4521057209499793,1.0,0.0,-0.001427085083252972,-0.0009042114418999585,0.000713542541626486,0.0004521057209499793,0.000713542541626486,0.0004521057209499793,0.0007135425416264859,0.0004521057209499794,0.0007135425416264859,0.0004521057209499791
2,2610.157215682508,0.0,0.2710296454321093,-0.4444913685653012,0.7289703545678908,0.4444913685653011,1.0,0.0,-0.001457940709135781,-0.0008889827371306024,0.0007289703545678908,0.0004444913685653012,0.0007289703545678909,0.0004444913685653011,0.0007289703545678908,0.0004444913685653012,0.0007289703545678907,0.000444491368565301
2,2712.272579331998,0.0,0.2561344709810615,-0.4364969687825029,0.7438655290189385,0.4364969687825028,1.0,0.0,-0.001487731058037877,-0.0008729939375650057,0.0007438655290189386,0.0004364969687825029,0.0007438655290189386,0.0004364969687825028,0.0007438655290189385,0.0004364969687825029,0.0007438655290189385,0.0004364969687825028
2,2818.382931264422,0.0,0.2417863849393186,-0.4281655392453884,0.7582136150606813,0.4281655392453884,1.0,0.0,-0.001516427230121363,-0.0008563310784907769,0.0007582136150606814,0.0004281655392453884,0.0007582136150606813,0.0004281655392453884,0.0007582136150606814,0.0004281655392453884,0.0007582136150606814,0.0004281655392453886
2,2928.644564625204,0.0,0.2279956971611856,-0.4195398184167631,0.7720043028388144,0.4195398184167631,1.0,0.0,-0.001544008605677629,-0.0008390796368335264,0.0007720043028388144,0.0004195398184167631,0.0007720043028388144,0.0004195398184167631,0.0007720043028388144,0.0004195398184167631,0.0007720043028388145,0.0004195398184167631
2,3043.219887107688,0.0,0.2147687818932364,-0.4106618465566674,0.7852312181067636,0.4106618465566674,1.0,0.0,-0.001570462436213527,-0.0008213236931133351,0.0007852312181067636,0.0004106618465566674,0.0007852312181067636,0.0004106618465566674,0.0007852312181067636,0.0004106618465566674,0.0007852312181067636,0.0004106618465566675
2,3162.277660168344,0.0,0.2021083228643817,-0.4015725945496387,0.7978916771356183,0.4015725945496387,1.0,0.0,-0.001595783354271237,-0.0008031451890992778,0.0007978916771356183,0.0004015725945496387,0.0007978916771356183,0.0004015725945496387,0.0007978916771356184,0.0004015725945496387,0.0007978916771356183,0.0004015725945496388
2,3285.993247600617,0.0,0.1900135896262811,-0.392311643191502,0.809986410373719,0.392311643191502,1.0,0.0,-0.001619972820747438,-0.0007846232863830038,0.000809986410373719,0.000392311643191502,0.000809986410373719,0.000392311643191502,0.0008099864103737189,0.000392311643191502,0.0008099864103737191,0.0003923116431915018
2,3414.548873833563,0.0,0.1784807360691117,-0.3829169138616624,0.8215192639308885,0.3829169138616624,1.0,0.0,-0.001643038527861777,-0.0007658338277233244,0.0008215192639308885,0.0003829169138616624,0.0008215192639308885,0.0003829169138616624,0.0008215192639308884,0.0003829169138616624,0.0008215192639308884,0.0003829169138616621
2,3548.133892335714,0.0,0.1675031126119493,-0.37342445002605,0.8324968873880507,0.37342445002605,1.0,0.0,-0.001664993774776101,-0.0007468489000521002,0.0008324968873880507,0.00037342445002605,0.0008324968873880507,0.00037342445002605,0.0008324968873880507,0.00037342445002605,0.0008324968873880507,0.00037342445002605
2,3686.945064519533,0.0,0.1570715843419159,-0.3638682477686619,0.8429284156580841,0.3638682477686619,1.0,0.0,-0.001685856831316168,-0.0007277364955373237,0.0008429284156580842,0.0003638682477686619,0.0008429284156580841,0.0003638682477686619,0.0008429284156580841,0.0003638682477686619,0.0008429284156580842,0.0003638682477686619
2,3831.186849557243,0.0,0.1471748482874362,-0.3542801325490978,0.8528251517125638,0.3542801325490979,1.0,0.0,-0.001705650303425128,-0.0007085602650981956,0.0008528251517125638,0.0003542801325490978,0.0008528251517125638,0.0003542801325490979,0.0008528251517125638,0.0003542801325490978,0.0008528251517125639,0.0003542801325490978
2,3981.071705534926,0.0,0.1377997439989868,-0.3446896786281836,0.8622002560010132,0.3446896786281837,1.0,0.0,-0.001724400512002026,-0.0006893793572563672,0.0008622002560010132,0.0003446896786281837,0.0008622002560010133,0.0003446896786281837,0.0008622002560010132,0.0003446896786281836,0.0008622002560010133,0.0003446896786281835
2,4136.820402388459,0.0,0.1289315526235439,-0.3351241670808393,0.871068447376456,0.3351241670808393,1.0,0.0,-0.001742136894752912,-0.0006702483341616788,0.000871068447376456,0.0003351241670808392,0.000871068447376456,0.0003351241670808392,0.0008710684473764561,0.0003351241670808392,0.000871068447376456,0.0003351241670808395
2,4298.662347082227,0.0,0.1205542806532533,-0.3256085780034518,0.8794457193467468,0.3256085780034518,1.0,0.0,-0.001758891438693493,-0.0006512171560069035,0.0008794457193467467,0.0003256085780034518,0.0008794457193467467,0.0003256085780034518,0.0008794457193467466,0.0003256085780034518,0.0008794457193467467,0.0003256085780034516
2,4466.835921509579,0.0,0.1126509254707239,-0.3161656123953288,0.887349074529276,0.3161656123953288,1.0,0.0,-0.001774698149058552,-0.0006323312247906577,0.0008873490745292759,0.0003161656123953288,0.000887349074529276,0.0003161656123953288,0.0008873490745292761,0.0003161656123953288,0.0008873490745292759,0.000316165612395329
2,4641.588833612725,0.0,0.1052037206780248,-0.306815739220668,0.8947962793219753,0.306815739220668,1.0,0.0,-0.00178959255864395,-0.0006136314784413359,0.0008947962793219752,0.0003068157392206681,0.0008947962793219753,0.000306815739220668,0.0008947962793219752,0.000306815739220668,0.0008947962793219752,0.0003068157392206677
2,4823.178482239249,0.0,0.0981943599676067,-0.2975772633084705,0.9018056400323933,0.2975772633084705,1.0,0.0,-0.001803611280064787,-0.0005951545266169411,0.0009018056400323934,0.0002975772633084705,0.0009018056400323933,0.0002975772633084705,0.0009018056400323933,0.0002975772633084705,0.0009018056400323934,0.0002975772633084706
2,5011.872336272663,0.0,0.0916041989621096,-0.2884664099936418,0.9083958010378904,0.2884664099936418,1.0,0.0,-0.001816791602075781,-0.0005769328199872834,0.0009083958010378904,0.0002884664099936418,0.0009083958010378904,0.0002884664099936418,0.0009083958010378904,0.0002884664099936418,0.0009083958010378904,0.0002884664099936418
2,5207.948328595401,0.0,0.08541443501360894,-0.279497422716051,0.9145855649863911,0.279497422716051,1.0,0.0,-0.001829171129972782,-0.0005589948454321021,0.000914585564986391,0.000279497422716051,0.0009145855649863911,0.000279497422716051,0.0009145855649863911,0.000279497422716051,0.0009145855649863912,0.0002794974227160509
2,5411.695265464572,0.0,0.07960626541346369,-0.2706826701515723,0.9203937345865364,0.2706826701515723,1.0,0.0,-0.001840787469173073,-0.000541365340303144,0.0009203937345865364,0.0002706826701515723,0.0009203937345865364,0.0002706826701515723,0.0009203937345865363,0.0002706826701515723,0.0009203937345865364,0.000270682670151572
2,5623.413251903423,0.0,0.07416102482736137,-0.2620327598296,0.9258389751726386,0.2620327598296,1.0,0.0,-0.001851677950345277,-0.0005240655196592004,0.0009258389751726385,0.0002620327598296001,0.0009258389751726386,0.0002620327598296,0.0009258389751726386,0.0002620327598296,0.0009258389751726385,0.0002620327598296002
2,5843.414133735106,0.0,0.06906030304469823,-0.2535566555783395,0.9309396969553017,0.2535566555783395,1.0,0.0,-0.001861879393910603,-0.0005071133111566794,0.0009309396969553016,0.0002535566555783395,0.0009309396969553017,0.0002535566555783394,0.0009309396969553018,0.0002535566555783394,0.0009309396969553016,0.0002535566555783399
2,6072.021956909812,0.0,0.06428604432692189,-0.2452617965189828,0.9357139556730781,0.2452617965189828,1.0,0.0,-0.001871427911346156,-0.0004905235930379656,0.0009357139556730781,0.0002452617965189828,0.0009357139556730781,0.0002452617965189828,0.0009357139556730781,0.0002452617965189828,0.0009357139556730781,0.0002452617965189827
2,6309.573444801856,0.0,0.05982062976643492,-0.2371542156926207,0.9401793702335652,0.2371542156926207,1.0,0.0,-0.00188035874046713,-0.0004743084313852406,0.0009401793702335652,0.0002371542156926207,0.0009401793702335652,0.0002371542156926207,0.0009401793702335651,0.0002371542156926207,0.0009401793702335652,0.0002371542156926201
