Cfilter,time,V(b),V(out),V(raw),V(a),I(D1),I(D3),I(D4),I(CFILTER),I(D2),I(RLOAD)
0.00022,0.102100852501042,1.178994276257247,9.715410536109703,8.536418098511694,8.53641789438389,2.055099201925259e-08,1.382086224793359e-10,2.055099238972574e-08,-0.009715389846888911,1.38213884781635e-10,0.009715410536109702
0.00022,0.102120852501042,1.148843496716051,9.714527357251228,8.56568560346622,8.56568550777806,-4.056746050196125e-09,-1.36255746624761e-08,-4.056767686286525e-09,-0.009714545039571476,-1.362558066375641e-08,0.009714527357251227
0.00022,0.102140852501042,1.118839271873947,9.713644258682882,8.594806858893064,8.594806654945453,2.059467263393344e-08,1.999096297681518e-10,2.059466892860925e-08,-0.009713623464108423,1.999111987061042e-10,0.009713644258682881
0.00022,0.102160852501042,1.088982541990156,9.712761240397374,8.623780470878858,8.62378037536843,-4.012798981989363e-09,-1.356384113940403e-08,-4.012798584812437e-09,-0.009712778817032586,-1.356384338180305e-08,0.009712761240397374
0.00022,0.102180852501042,1.05927468754051,9.711878302387415,8.652605497378206,8.65260529361022,2.063861082035601e-08,2.618037650883919e-10,2.063860676838584e-08,-0.009711857402010082,2.618127936671044e-10,0.009711878302387416
0.00022,0.102200852501042,1.029716654152843,9.710995444645727,8.681280573241024,8.681280477907368,-3.968549933119903e-09,-1.350192099827389e-08,-3.968557992257231e-09,-0.009711012915147421,-1.350191514148946e-08,0.009710995444645727
0.00022,0.102220852501042,1.000309798540366,9.710112667165015,8.709804756237082,8.709804552647553,2.068284210565707e-08,3.238869668890161e-10,2.06828425096231e-08,-0.00971009166045178,3.238831425278477e-10,0.009710112667165016
0.00022,0.102240852501042,0.9710550578920154,9.70922996993801,8.738176696537106,8.738176601378894,-3.92398114001935e-09,-1.3439813901686e-08,-3.923998265906534e-09,-0.009709247333745452,-1.343980926549193e-08,0.00970922996993801
0.00022,0.1022608525010421,0.9419537858014824,9.708347352957414,8.766395472732096,8.766395269319514,2.072741978054182e-08,3.861528750341456e-10,2.072741091280156e-08,-0.009708326239376674,3.861533315330234e-10,0.009708347352957414
0.00022,0.1022808525010421,0.9130068878874189,9.707464816215952,8.794459727543282,8.794459632558691,-3.879048193766721e-09,-1.337751885982942e-08,-3.879066388055604e-09,-0.009707482072826679,-1.337752131291836e-08,0.009707464816215951
0.00022,0.1023008525010421,0.8842157111899187,9.706582359706335,8.822368557308195,8.822368354070548,2.077237049036285e-08,4.48603519959164e-10,2.077236921477543e-08,-0.00970656113872792,4.486055971142378e-10,0.009706582359706336
0.00022,0.1023208525010421,0.8555811640768569,9.705699983421297,8.850120631975475,8.850120537162159,-3.83370668544103e-09,-1.331504489554209e-08,-3.833727661864155e-09,-0.009705717132192149,-1.331505128376875e-08,0.009705699983421297
0.00022,0.1023408525010421,0.8271045721333259,9.704817687353554,8.877715051082939,8.87771484801762,2.081777417117792e-08,5.11234602565288e-10,2.081776461113738e-08,-0.009704796358391832,5.112266165951951e-10,0.009704817687353554
0.00022,0.1023608525010421,0.7987868167113117,9.703935471495823,8.905150482395062,8.905150387750238,-3.787903324337094e-09,-1.325238687875678e-08,-3.787910907017132e-09,-0.009703952511785019,-1.325239473715101e-08,0.009703935471495824
0.00022,0.1023808525010421,0.7706292188138608,9.703053335840824,8.932426045874543,8.932425842978423,2.086365746833962e-08,5.740457963239635e-10,2.086365838673788e-08,-0.009703031898141035,5.740474762205849e-10,0.009703053335840824
0.00022,0.1024008525010421,0.7426326620546355,9.7021712803813,8.959540436728693,8.959540342248856,-3.741567056181339e-09,-1.318955450906802e-08,-3.741574058495511e-09,-0.009702188211491602,-1.318955611395722e-08,0.0097021712803813
0.00022,0.1024208525010421,0.7147984569567374,9.701289305109967,8.986492789794886,8.986492587064152,2.091010031790574e-08,6.370292574051669e-10,2.091009897497418e-08,-0.009701267757947107,6.370282079615208e-10,0.009701289305109967
0.00022,0.1024408525010421,0.6871274502485072,9.700407410019551,9.013281788921894,9.01328169460276,-3.694635708484384e-09,-1.312654327301838e-08,-3.694636399676967e-09,-0.009700424231198213,-1.31265398550795e-08,0.00970040741001955
0.00022,0.1024608525010421,0.6596209350288458,9.69952559510278,9.039906577220842,9.039906374650997,2.095717377414985e-08,7.001916126585115e-10,2.095717564182865e-08,-0.009699503937753207,7.001865753863967e-10,0.009699525595102782
0.00022,0.1024808525010421,0.6322797808085134,9.698643860352398,9.06636588719131,9.066365793028147,-3.647038226972654e-09,-1.306336548666227e-08,-3.647050932897262e-09,-0.009698660570819584,-1.306336372408623e-08,0.009698643860352399
0.00022,0.1025008525010421,0.605105257523677,9.697762205761123,9.092658864819265,9.092658662405073,2.100494000956132e-08,7.635223313733503e-10,2.100494284785107e-08,-0.009697740437303537,7.635225784952127e-10,0.009697762205761124
0.00022,0.1025208525010421,0.5780982013605893,9.696880631321697,9.11878423548557,9.118784141472416,-3.598694675588376e-09,-1.300001401150458e-08,-3.598715853857865e-09,-0.009696897230014656,-1.300001883919322e-08,0.009696880631321698
0.00022,0.1025408525010421,0.5512598786399199,9.695999137026853,9.144741167933603,9.144740965668907,2.105348784198213e-08,8.270223084945198e-10,2.10534921823156e-08,-0.009695977256598098,8.270273355037716e-10,0.009695999137026852
0.00022,0.1025608525010421,0.5245911160486703,9.695117722869337,9.17052840458421,9.17052831071473,-3.549551763626368e-09,-1.293649552734561e-08,-3.549552077197304e-09,-0.009695134208897116,-1.293648743683207e-08,0.009695117722869337
0.00022,0.1025808525010422,0.4980931687948811,9.69423638884188,9.196145129772344,9.19614492765008,2.110290608925425e-08,8.906871928910616e-10,2.11029160787528e-08,-0.009694214395238987,8.907008464120736e-10,0.009694236388841879
0.00022,0.1026008525010422,0.4717668461412696,9.693355134937223,9.221590095362686,9.221590001628961,-3.49943185540269e-09,-1.287281195118397e-08,-3.499449546784819e-09,-0.009693371507125903,-1.287281392592377e-08,0.009693355134937224
0.00022,0.1026208525010422,0.4456133853171593,9.692473961148107,9.246862494742745,9.24686229275439,2.115335462349321e-08,9.545171633276912e-10,2.115334706938208e-08,-0.009692451853283046,9.545075840833306e-10,0.009692473961148107
0.00022,0.1026408525010422,0.4196335796559634,9.691592867467284,9.271961091041032,9.271960997433903,-3.448255014859569e-09,-1.280896364344807e-08,-3.448249677725814e-09,-0.009691609124672595,-1.280896277933152e-08,0.009691592867467284
0.00022,0.1026608525010422,0.3938286561261215,9.690711853887503,9.296885094738135,9.29688489287343,2.120498443503038e-08,1.018509390395139e-09,2.120498152984978e-08,-0.009690689630446059,1.018509721006922e-09,0.009690711853887504
0.00022,0.1026808525010422,0.3681994086795655,9.689830920401528,9.321633297094744,9.321633203602078,-3.395674852413322e-09,-1.274495864187016e-08,-3.395695764809823e-09,-0.009689847061082446,-1.274496064240793e-08,0.009689830920401528
0.00022,0.1027008525010422,0.3427470455688333,9.688950067002112,9.346204917547999,9.346204715792421,2.125821296772301e-08,1.082658441356431e-09,2.125820934147299e-08,-0.009688927726131169,1.082662848261862e-09,0.009688950067002112
0.00022,0.1027208525010422,0.3174723348620656,9.688069293682034,9.370598749304875,9.370598655908447,-3.341140697443734e-09,-1.268079417270271e-08,-3.341158305083917e-09,-0.009688085315673334,-1.268079863336879e-08,0.009688069293682034
0.00022,0.1027408525010422,0.2923764748409301,9.687188600434073,9.394814029817978,9.394813828147347,2.131403498140116e-08,1.146964303885648e-09,2.131402601345731e-08,-0.009687166139372039,1.146958084063954e-09,0.009687188600434073
0.00022,0.1027608525010422,0.2674602228107439,9.686307987251068,9.41884956967323,9.418849476338579,-3.283000538090164e-09,-1.261647501235815e-08,-3.283012598825706e-09,-0.009686323886711534,-1.261646787042991e-08,0.009686307987251067
0.00022,0.1027808525010422,0.2427247585377739,9.685427454125874,9.442704616103969,9.442704414466531,2.137517718381332e-08,1.211424813222806e-09,2.13751650530573e-08,-0.009685404867525449,1.211430955549986e-09,0.009685427454125874
0.00022,0.1028008525010422,0.2181708176619548,9.684547001051449,9.466377986479973,9.466377893126285,-3.216626964785974e-09,-1.255200000375399e-08,-3.216629853685742e-09,-0.009684562769706417,-1.255199499894388e-08,0.009684547001051449
0.00022,0.1028208525010422,0.1937995737342302,9.683666628020891,9.489868950420513,9.489868748686282,2.144946442683704e-08,1.276037266655706e-09,2.144945946940939e-08,-0.009683643902548056,1.276028172014776e-09,0.009683666628020891
0.00022,0.1028408525010422,0.1696117634422905,9.682786335027542,9.513176355095213,9.513176261508711,-3.128723946588252e-09,-1.248737891176611e-08,-3.128735836769177e-09,-0.009682801951186093,-1.24873711371265e-08,0.009682786335027543
0.00022,0.1028608525010422,0.1456085351543894,9.681906122065136,9.536299473842671,9.536299271656208,2.155943867876431e-08,1.34079773970759e-09,2.155943952736754e-08,-0.009681883221816179,1.340803024163506e-09,0.009681906122065136
0.00022,0.1028808525010422,0.121790593912328,9.681025989128102,9.559237151237149,9.559237056823166,-2.981206392860258e-09,-1.242260561363855e-08,-2.981207227826311e-09,-0.009681041392866518,-1.242261404854617e-08,0.009681025989128102
0.00022,0.1029008525010423,0.09815908295310294,9.680145936212002,9.581988684683875,9.581988481047963,2.176930635755525e-08,1.4057061239593e-09,2.176930704251012e-08,-0.009680122761210441,1.405711103075191e-09,0.009680145936212001
0.00022,0.1029208525010423,0.07471470999157148,9.679265963314341,9.604552950774535,9.604552853860646,-2.666293852371382e-09,-1.235769080375785e-08,-2.666310842801991e-09,-0.00967928098728521,-1.235769708785028e-08,0.009679265963314341
0.00022,0.1029408525010423,0.05145859991127111,9.678386070435808,9.626929258050376,9.626929050165913,2.225920781029345e-08,1.470755830814819e-09,2.225919284130071e-08,-0.009678362340480362,1.470752408749831e-09,0.009678386070435809
0.00022,0.1029608525010423,0.02839142548312346,9.677506257582406,9.64911647779257,9.649116373707592,-1.884128408846664e-09,-1.229262946804682e-08,-1.88415507657861e-09,-0.009677520434337339,-1.229263801860725e-08,0.009677506257582406
0.00022,0.1029808525010423,0.005514288052301808,9.676626524768903,9.671113924780391,9.671113704878817,2.352610550815371e-08,1.535953536540192e-09,2.352608681128703e-08,-0.009676601462672352,1.535935822971624e-09,0.009676626524768903
0.00022,0.1030008525010423,-0.01717214658274457,9.675746872024494,9.69292049324049,9.692920369114306,1.851940822916731e-10,-1.222742334901846e-08,1.851577484811491e-10,-0.009675758914312382,-1.222744572260126e-08,0.009675746872024493
0.00022,0.1030208525010423,-0.03966678832155957,9.67486729940195,9.71453551676574,9.714535263613609,2.691651346253821e-08,1.601294071801868e-09,2.691647746550837e-08,-0.009674838781592143,1.601261345740568e-09,0.00967486729940195
0.00022,0.1030408525010423,-0.06196898447892885,9.673987806992496,9.7359579066673,9.735957727618572,5.742801789665464e-09,-1.21620751549267e-08,5.742760033232868e-09,-0.009673994226233162,-1.216212019983232e-08,0.009673987806992497
0.00022,0.1030608525010423,-0.08407764320305411,9.673108394949647,9.75718702862518,9.757186685174526,3.601184239698796e-08,1.666771714299894e-09,3.601179530186957e-08,-0.009673070716246457,1.666720095272467e-09,0.009673108394949647
0.00022,0.1030808525010423,-0.1059920893276409,9.67222906352747,9.778221846904298,9.778221520051773,2.058865078424787e-08,-1.209659992018865e-08,2.058859468823108e-08,-0.009672220571275147,-1.209665256851622e-08,0.009672229063527469
0.00022,0.1031008525010423,-0.1277112200265744,9.67134981314147,9.799061768767304,9.79906118448751,6.016035669631492e-08,1.732371113203228e-09,6.016032745932326e-08,-0.009671287920014038,1.732347598704109e-09,0.00967134981314147
0.00022,0.1031156234811854,-0.1436261201839475,9.670700496022175,9.814327312660994,9.814326669500671,5.227644095384676e-08,-1.203958769788302e-08,5.227643290637552e-08,-0.009670660258962016,-1.203959598683468e-08,0.009670700496022176
0.00022,0.1031279773143122,-0.1568541933710836,9.670157468693764,9.827012625984125,9.827011681870927,9.618829288626785e-08,1.776958143445648e-09,9.61882718720298e-08,-0.009670059503264383,1.776960800725647e-09,0.009670157468693765
0.00022,0.1031393493190116,-0.1689645465122354,9.66965762685577,9.838623255154967,9.838622183827006,9.513215104561823e-08,-1.200064774312738e-08,9.513213483057072e-08,-0.009669574495148936,-1.200064936313083e-08,0.00966965762685577
0.00022,0.1031501015329361,-0.1803559780241386,9.669185052169693,9.849542502839851,9.849541034473962,1.486499900948957e-07,1.81340427099194e-09,1.486499927388839e-07,-0.009669034588625891,1.81341164307014e-09,0.009669185052169694
0.00022,0.1031603059430093,-0.1911141713566451,9.66873657706752,9.85985246192908,9.859850750770468,1.591496445740859e-07,-1.196621534851023e-08,1.591496334909792e-07,-0.00966858939341364,-1.196621468579906e-08,0.00966873657706752
0.00022,0.1031711011881172,-0.2024388646966013,9.668262159940314,9.870703321597261,9.870701027749796,2.312328106768291e-07,1.848050491075346e-09,2.312327895054801e-07,-0.009668029078682139,1.848050601438445e-09,0.009668262159940315
0.00022,0.1031808335511485,-0.2125989315694365,9.667834475350546,9.88043613687252,9.880433407423181,2.610124916202494e-07,-1.193244069825625e-08,2.6101249333276e-07,-0.009667585394993239,-1.193243726049786e-08,0.009667834475350546
0.00022,0.1031903360587773,-0.2224733394935949,9.667416912520787,9.889893752506739,9.889890252259994,3.519045232991402e-07,1.87984137358406e-09,3.519045097930834e-07,-0.009667063127892561,1.879847388863709e-09,0.009667416912520788
0.00022,0.1031993079575479,-0.2317550369632801,9.667022685394326,9.89878189041706,9.898777723331337,4.04806561604687e-07,-1.190201235111267e-08,4.048065547418106e-07,-0.009666629780554103,-1.190201714962313e-08,0.009667022685394325
0.00022,0.1032079348503415,-0.2406416687041109,9.666643636371479,9.907290492222437,9.907285305963553,5.205348774239837e-07,1.90898538015137e-09,5.205348701958853e-07,-0.009666121192196897,1.90898852281407e-09,0.009666643636371479
0.00022,0.1032162248089176,-0.2491461110935571,9.666279409312372,9.915431662681227,9.915425521482932,6.022457199605924e-07,-1.187411581335075e-08,6.022457061706207e-07,-0.009665689037547054,-1.187412834724455e-08,0.009666279409312372
0.00022,0.1032242142749487,-0.2573094487366845,9.665928401828978,9.923245332505239,9.923237851115637,7.500749621414116e-07,1.936001052136547e-09,7.500749587803118e-07,-0.009665176390512897,1.936006910341348e-09,0.009665928401828979
0.00022,0.1032319583551414,-0.2651914358547138,9.665588191922959,9.930788429148306,9.930779627622552,8.683044416812891e-07,-1.18481340987517e-08,8.683044418699646e-07,-0.009664731735369969,-1.184813136489993e-08,0.00966558819192296
0.00022,0.1032394586584802,-0.272796296464211,9.665258708176637,9.938065556049978,9.938055004394709,1.057126883807769e-06,1.961357038143639e-09,1.05712688108206e-06,-0.00966419961957854,1.961364404223787e-09,0.009665258708176637
0.00022,0.1032467738271127,-0.2801860895357375,9.664937373982452,9.945135799731062,9.945123463482696,1.221801202433426e-06,-1.182362726274696e-08,1.221801204513629e-06,-0.009663727396059585,-1.18236265223004e-08,0.009664937373982453
0.00022,0.1032538922881141,-0.2873509700766732,9.664624697406328,9.951990275621183,9.951975667350485,1.462812493358001e-06,1.985427131447987e-09,1.462812497803626e-06,-0.009663159899218954,1.98543403939766e-09,0.009664624697406329
0.00022,0.1032608710339784,-0.2943502862233398,9.664318174975168,9.958685445320937,9.95866846136588,1.686595254568601e-06,-1.180026000526063e-08,1.686595228918258e-06,-0.00966264337944267,-1.180026742986229e-08,0.009664318174975168
0.00022,0.1032676900756194,-0.3011653089192414,9.664018684742558,9.965203913984436,9.965183993794557,1.994027494234274e-06,2.008505176672841e-09,1.994027499830045e-06,-0.009662022648285529,2.008508914741469e-09,0.009664018684742558
0.00022,0.1032744052470606,-0.3078533731062798,9.663723774785408,9.971600196343747,9.971577147792239,2.293077381310127e-06,-1.177776758128416e-08,2.293077387442633e-06,-0.009661442474794057,-1.177776987049128e-08,0.009663723774785409
