Cfilter,time,V(ac),V(raw),V(out),I(D1),I(CFILTER),I(RLOAD)
1e-12,0.002536855348729466,8.504601320297901,8.582956814997441,7.83554688093945,0.007835549469961123,2.589021194153895e-09,0.00783554688093945
1e-12,0.002556855348729466,8.556608218784088,8.63548078313076,7.887253852987818,0.00788725643467103,2.581676043373916e-09,0.007887253852987818
1e-12,0.002576855348729466,8.608277541122591,8.687663837269074,7.938627059008885,0.007938629614656634,2.555644590566742e-09,0.007938627059008885
1e-12,0.002596855348729466,8.659607247723972,8.739503917314753,7.989664410991377,0.007989666959087316,2.548090638680034e-09,0.007989664410991377
1e-12,0.002616855348729466,8.710595313128575,8.790998976710208,8.040363836313034,0.008040366358166295,2.521851923685554e-09,0.008040363836313034
1e-12,0.002636855348729466,8.761239724614947,8.842146982518663,8.090723276280107,0.008090725790372844,2.51409210245706e-09,0.008090723276280107
1e-12,0.002656855348729466,8.811538483751308,8.892945915504427,8.140740687670357,0.008140743175317766,2.487649065258131e-09,0.008140740687670357
1e-12,0.002676855348729466,8.861489605003056,8.943393770212609,8.190414041274764,0.008190416520958976,2.479686323157024e-09,0.008190414041274763
1e-12,0.002696855348729466,8.911091117283465,8.993488555048287,8.239741323442697,0.008239743776492503,2.453041920935717e-09,0.008239741323442698
1e-12,0.002716855348729467,8.960341062560152,9.04322829235513,8.288720534625375,0.00828872297949701,2.444879223968671e-09,0.008288720534625375
1e-12,0.002736855348729467,9.009237497403864,9.092611018493479,8.337349690921803,0.008337352108966911,2.418036431684267e-09,0.008337349690921803
1e-12,0.002756855348729467,9.057778491594886,9.141634783917862,8.385626822624767,0.00838562923229702,2.409676764014423e-09,0.008385626822624767
1e-12,0.002776855348729467,9.105962129669924,9.19029765325396,8.43354997576727,0.008433552358413365,2.382638575035196e-09,0.008433549975767271
1e-12,0.002796855348729467,9.153786509527478,9.238597705375017,8.481117210669831,0.008481119584757835,2.374084939458832e-09,0.008481117210669832
1e-12,0.002816855348729467,9.201249743974264,9.286533033477681,8.528326603488676,0.008528328950347941,2.346854366119709e-09,0.008528326603488677
1e-12,0.002836855348729467,9.248349959328559,9.334101745157275,8.575176244763139,0.00857517858287693,2.33810978448891e-09,0.008575176244763139
1e-12,0.002856855348729467,9.295085296966015,9.38130196248251,8.621664240965297,0.008621666551649199,2.310689858365596e-09,0.008621664240965297
1e-12,0.002876855348729467,9.341453911921638,9.42813182206963,8.667788713047887,0.008667791014804749,2.301757372036228e-09,0.008667788713047887
1e-12,0.002896855348729467,9.38745397443457,9.474589475155963,8.713547797994826,0.008713550072148024,2.274151144328382e-09,0.008713547797994827
1e-12,0.002916855348729467,9.433083668548923,9.52067308767291,8.758939647369738,0.00875894191239901,2.26503381437026e-09,0.008758939647369738
1e-12,0.002936855348729467,9.478341193657348,9.56638084031836,8.80396242886693,0.008803964666110886,2.237244356107746e-09,0.00880396242886693
1e-12,0.002956855348729467,9.523224763100437,9.611710928628504,8.848614324860149,0.008848616552814548,2.227945263548687e-09,0.008848614324860149
1e-12,0.002976855348729467,9.567732605709777,9.656661563049068,8.8928935339546,0.008892895733936257,2.199975665829275e-09,0.0088928935339546
1e-12,0.002996855348729467,9.611862964405647,9.701230969005977,8.936798269535467,0.008936800460039862,2.190497911790096e-09,0.008936798269535468
1e-12,0.003016855348729467,9.655614097738734,9.745417386975397,8.980326761320029,0.008980328923673397,2.162351285807411e-09,0.00898032676132003
1e-12,0.003036855348729467,9.698984278487227,9.789219072553209,9.023477253906963,0.00902347940660242,2.152697991650263e-09,0.009023477253906963
1e-12,0.003056855348729467,9.741971795196783,9.832634296523862,9.066248008328008,0.009066250132718778,2.124377468858323e-09,0.009066248008328009
1e-12,0.003076855348729467,9.784574950777156,9.875661344928655,9.108637300598081,0.00910863941514961,2.114551776199501e-09,0.009108637300598082
1e-12,0.003096855348729468,9.826792064040205,9.91829851913339,9.15064342326617,0.009150645509317101,2.086060508302131e-09,0.00915064342326617
1e-12,0.003116855348729468,9.868621468295192,9.96054413589544,9.192264683965268,0.00919226676002971,2.076065578967291e-09,0.009192264683965268
1e-12,0.003136855348729468,9.910061512886445,10.00239652743019,9.23349940696409,0.009233501454382065,2.047406737965976e-09,0.00923349940696409
1e-12,0.003156855348729468,9.95111056178724,10.04385404147688,9.274345931716624,0.009274347968970531,2.037245754034813e-09,0.009274345931716624
1e-12,0.003176855348729468,9.991766995135526,10.08491504136384,9.314802614412919,0.009314804622837514,2.008422532037378e-09,0.009314802614412919
1e-12,0.003196855348729468,10.03202920782694,10.12557790607311,9.354867826528787,0.009354869824624856,1.998098695688727e-09,0.009354867826528787
1e-12,0.003216855348729468,10.07189561104953,10.16584103030442,9.394539956376523,0.009394541925500377,1.969114304949357e-09,0.009394539956376523
1e-12,0.003236855348729468,10.11136463087575,10.20570282453856,9.433817407654525,0.009433819366284624,1.958630838448274e-09,0.009433817407654525
1e-12,0.003256855348729468,10.1504347097954,10.24516171510015,9.472698600997067,0.009472700530475109,1.929488511122299e-09,0.009472698600997066
1e-12,0.003276855348729468,10.18910430530608,10.28421614421975,9.51118197252323,0.009511183891373065,1.91884865655367e-09,0.00951118197252323
1e-12,0.003296855348729468,10.22737189144604,10.32286457009538,9.549265975387438,0.009549267864938926,1.889551644695661e-09,0.009549265975387439
1e-12,0.003316855348729468,10.26523595738258,10.36110546695335,9.58694907832709,0.009586950957078955,1.878758663855252e-09,0.00958694907832709
1e-12,0.003336855348729468,10.30269500894333,10.39893732510855,9.624229767212269,0.009624231616527368,1.849310239009687e-09,0.00962422976721227
1e-12,0.003356855348729468,10.33974756720448,10.43635865102398,9.661106543593917,0.00966110838195533,1.838367413272114e-09,0.009661106543593917
1e-12,0.003376855348729468,10.37639217001961,10.47336796736978,9.697577926251821,0.009697579735021833,1.808770866417693e-09,0.00969757792625182
1e-12,0.003396855348729468,10.41262737060725,10.5099638130815,9.733642449742817,0.009733644247429396,1.797681496379182e-09,0.009733642449742817
1e-12,0.003416855348729468,10.44845173907896,10.54614474341782,9.769298665948616,0.009769300433895012,1.767940137692498e-09,0.009769298665948617
1e-12,0.003436855348729468,10.48386386102431,10.58190933001757,9.804545142622056,0.00980454689932131,1.756707542943146e-09,0.009804545142622056
1e-12,0.003456855348729468,10.51886233903848,10.6172561609561,9.839380464935095,0.009839382191767498,1.726824701464852e-09,0.009839380464935096
1e-12,0.003476855348729469,10.55344579130623,10.65218384080105,9.87380323402463,0.009873804949478426,1.715452220414342e-09,0.00987380323402463
1e-12,0.003496855348729469,10.58761285312773,10.68669099066742,9.907812068539219,0.009907813753970984,1.685431243776618e-09,0.00990781206853922
1e-12,0.003516855348729469,10.62136217550099,10.72077624827202,9.941405603183966,0.009941407277107572,1.673922233244684e-09,0.009941405603183967
1e-12,0.003536855348729469,10.65469242664692,10.75443826798726,9.97458249026701,0.009974584134040398,1.643766487440207e-09,0.00997458249026701
1e-12,0.003556855348729469,10.6876022905906,10.78767572089422,10.00734139824367,0.01000734303036488,1.632124322432592e-09,0.01000734139824368
1e-12,0.003576855348729469,10.72009046868427,10.82048729483518,10.03968101326143,0.01003968261509947,1.601837191378949e-09,0.01003968101326144
1e-12,0.003596855348729469,10.7521556781878,10.85287169446539,10.07160003770372,0.01007160162776799,1.590065264714923e-09,0.01007160003770372
1e-12,0.003616855348729469,10.78379665379037,10.88482764130419,10.10309719173405,0.01010309875137949,1.559650150042857e-09,0.01010309719173405
1e-12,0.003636855348729469,10.81501214618966,10.91635387378552,10.13417121183899,0.0101341727595905,1.547751872040118e-09,0.01013417121183899
1e-12,0.003656855348729469,10.84580092361191,10.9474491473077,10.16482085237104,0.01016482236957827,1.517212192602455e-09,0.01016482085237104
1e-12,0.003676855348729469,10.8761617703898,10.97811223428258,10.19504488409076,0.01019504638928304,1.505190990663994e-09,0.01019504488409076
1e-12,0.003696855348729469,10.90609348848161,11.008341924184,10.22484209570912,0.01022484357023679,1.474530182336594e-09,0.01022484209570912
1e-12,0.003716855348729469,10.9355948960474,11.03813702359555,10.25421129242834,0.0102542127548233,1.462389500614628e-09,0.01025421129242834
1e-12,0.003736855348729469,10.96466482896685,11.06749635625772,10.2831512974833,0.0102831527290892,1.431611015772919e-09,0.0102831512974833
1e-12,0.003756855348729469,10.99330213941401,11.09641876311434,10.31166095068121,0.01031166237003056,1.419354314785615e-09,0.01031166095068121
1e-12,0.003776855348729469,11.02150569737429,11.1249031023583,10.33973910994268,0.01033974049840403,1.388461622004527e-09,0.01033973910994268
1e-12,0.003796855348729469,11.04927438921735,11.15294824947667,10.36738464983974,0.01036738602593346,1.376092378223916e-09,0.01036738464983974
1e-12,0.003816855348729469,11.07660711921292,11.18055309729505,10.39459646313615,0.01039459780820984,1.345088961819006e-09,0.01039459646313615
1e-12,0.003836855348729469,11.10350280810201,11.20771655602132,10.42137345932401,0.0104213747919335,1.332610667261233e-09,0.01042137345932401
1e-12,0.00385685534872947,11.12996039461212,11.23443755328865,10.44771456616375,0.01044771586765414,1.30150002689947e-09,0.01044771456616375
1e-12,0.00387685534872947,11.15597883402655,11.26071503419782,10.47361872821926,0.01047362001712848,1.288916188736218e-09,0.01047361872821926
1e-12,0.00389685534872947,11.18155709969787,11.28654796135886,10.49908490839628,0.01049908616610473,1.257701838954024e-09,0.01049908490839628
1e-12,0.003916855348729469,11.20669418161723,11.31193531493206,10.52411208647791,0.01052411333148484,1.245015979089841e-09,0.01052411208647791
1e-12,0.003936855348729469,11.23138908792456,11.33687609266815,10.54869926065995,0.01054870047436651,1.21370144889689e-09,0.01054869926065995
1e-12,0.003956855348729469,11.25564084347786,11.36136930994796,10.57284544608669,0.01057284664701896,1.200917103484055e-09,0.01057284544608669
1e-12,0.003976855348729469,11.27944849136226,11.38541399982118,10.59654967638539,0.01059655084589828,1.169505936002649e-09,0.01059654967638539
1e-12,0.003996855348729469,11.30281109145638,11.40900921304464,10.61981100219932,0.01061981215882746,1.156626654910292e-09,0.01061981100219932
1e-12,0.00401685534872947,11.3257277219413,11.43215401811973,10.64262849272245,0.0106426296178519,1.125122406840881e-09,0.01064262849272245
1e-12,0.00403685534872947,11.34819747786545,11.45484750132916,10.66500123423124,0.0106650023463839,1.112151753374617e-09,0.01066500123423124
1e-12,0.00405685534872947,11.37021947265143,11.47708876677308,10.68692833161743,0.01068692941216476,1.080557994489488e-09,0.01068692833161743
1e-12,0.00407685534872947,11.39179283666025,11.49887693640441,10.70840890691937,0.01070840997441813,1.067499544884465e-09,0.01070840890691937
1e-12,0.00409685534872947,11.41291671869682,11.52021115006352,10.72944210085375,0.01072944313667001,1.035819857663941e-09,0.01072944210085375
1e-12,0.00411685534872947,11.43359028457199,11.54109056551219,10.75002707134488,0.01075002809402648,1.022677200498907e-09,0.01075002707134488
1e-12,0.00413685534872947,11.45381271860711,11.56151435846685,10.77016299505572,0.01077016398597586,9.909151795748442e-10,0.01077016299505572
1e-12,0.00415685534872947,11.47358322219509,11.58148172263112,10.78984906591645,0.01078985004360433,9.77691915406229e-10,0.01078984906591645
1e-12,0.00417685534872947,11.49290101530263,11.60099186972765,10.80908449665325,0.0108090854425047,9.458511671027156e-10,0.01080908449665325
1e-12,0.00419685534872947,11.51176533503064,11.62004402952924,10.82786851731652,0.01082786944986758,9.325509079843608e-10,0.01082786851731652
1e-12,0.00421685534872947,11.53017543711491,11.63863744988925,10.84620037680825,0.01084620127744351,9.006350498806473e-10,0.01084620037680825
1e-12,0.00423685534872947,11.54813059448465,11.65677139677128,10.86407934140853,0.01086408022866969,8.872614187825326e-10,0.01086407934140853
1e-12,0.00425685534872947,11.56563009876238,11.67444515427815,10.88150469630232,0.01088150555157874,8.552740791836357e-10,0.01088150469630232
1e-12,0.00427685534872947,11.58267325882092,11.69165802468019,10.89847574410463,0.01089847658592547,8.418307095736552e-10,0.01089847574410463
1e-12,0.00429685534872947,11.59925940228124,11.70840932844273,10.91499180638539,0.0109149926161578,8.097755269642333e-10,0.01091499180638539
1e-12,0.00431685534872947,11.61538787406846,11.724698404253,10.93105222219378,0.01093105301845476,7.962660622872706e-10,0.01093105222219378
1e-12,0.00433685534872947,11.63105803790898,11.74052460904616,10.94665634958256,0.010946657113724,7.641466849546946e-10,0.01094665634958256
1e-12,0.00435685534872947,11.64626927488375,11.75588731803076,10.96180356412988,0.01096180431470195,7.505747780941213e-10,0.01096180356412988
1e-12,0.00437685534872947,11.66102098492477,11.77078592471334,10.97649326046309,0.01097649397886258,7.183948635027287e-10,0.01097649326046309
1e-12,0.004396855348729471,11.67531258536702,11.78521984092243,10.99072485077934,0.01099072555554415,7.047641763507471e-10,0.01099072485077934
1e-12,0.004416855348729471,11.68914351244283,11.79918849683173,11.00449776636744,0.01100449843889351,6.725273906412458e-10,0.01100449776636744
1e-12,0.004436855348729471,11.70251321983306,11.81269134098263,11.01781145612788,0.01101781211495734,6.588415935332826e-10,0.01101781145612788
1e-12,0.004456855348729471,11.71542118015959,11.82572784030594,11.03066538809293,0.0110306660146442,6.265516110541296e-10,0.01103066538809293
1e-12,0.004476855348729471,11.72786688353545,11.83829748014301,11.04305904794574,0.01104305966075358,6.128143822811567e-10,0.01104305904794574
1e-12,0.004496855348729471,11.73984983905581,11.85039976426598,11.05499194053909,0.01105499252101794,5.804748850845737e-10,0.01105499194053909
1e-12,0.004516855348729471,11.75136957334634,11.86203421489739,11.06646358841285,0.01106646415510504,5.666899102864208e-10,0.01106646358841285
1e-12,0.004536855348729471,11.76242563205289,11.87320037272905,11.07747353331158,0.01107747406761561,5.343045875405535e-10,0.01107747353331158
1e-12,0.004556855348729471,11.77301757838842,11.88389779694017,11.08802133470065,0.01108802185518343,5.204755592783684e-10,0.01108802133470065
1e-12,0.004576855348729471,11.78314499462143,11.89412606521476,11.09810657128277,0.01109810705933079,4.880481068187819e-10,0.01109810657128277
1e-12,0.004596855348729471,11.79280748062149,11.9038847737583,11.10772883951279,0.01110772931368409,4.741787240403407e-10,0.01110772883951279
1e-12,0.004616855348729471,11.80200465534552,11.91317353731369,11.11688775511222,0.01111688819682044,4.417128437131463e-10,0.01111688775511222
1e-12,0.004636855348729471,11.81073615538261,11.92199198917645,11.12558295158348,0.01112558337938552,4.278068112050351e-10,0.01112558295158348
1e-12,0.004656855348729471,11.81900163643891,11.93033978120919,11.1338140817231,0.01113381447702899,3.953062105412055e-10,0.0111338140817231
1e-12,0.004676855348729471,11.82680077188038,11.93821658385538,11.14158081613403,0.01114158119750464,3.813672383123919e-10,0.01114158081613403
1e-12,0.004696855348729471,11.83413325421659,11.94562208615235,11.1488828447379,0.01114888319358798,3.488356298086305e-10,0.0111488828447379
1e-12,0.004716855348729471,11.84099879364204,11.95255599574353,11.15571987528602,0.01115572021014977,3.348674327088755e-10,0.01115571987528602
1e-12,0.004736855348729471,11.84739711951831,11.95901803889006,11.16209163487003,0.01116209193718021,3.02308533374242e-10,0.01116209163487003
1e-12,0.004756855348729471,11.85332797891419,11.96500796048153,11.16799786843189,0.01116799815673808,2.883148304679307e-10,0.01116799786843189
