case,frequency_real,frequency_imag,v(fb)_real,v(fb)_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(rg)_real,i(rg)_imag
1,164.6897865482862,0.0,0.9999978759348055,-0.0003316631021105912,1.999996751867487,-0.0006633265358842845,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883686189477,1.658282116219468e-07,-1e-09,0.0,0.0009999988759326818,-3.316634337736933e-07,-0.0004999883686189477,1.658282116219468e-07,0.0009999978759348055,-3.316631021105912e-07
1,171.1328304161774,0.0,0.9999978671600259,-0.0003446385237383286,1.999996734317919,-0.000689277392115181,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883642316516,1.72315791789512e-07,-1e-09,0.0,0.0009999988671578934,-3.446388683768524e-07,-0.0004999883642316516,1.72315791789512e-07,0.000999997867160026,-3.446385237383286e-07
1,177.8279410038916,0.0,0.999997857685237,-0.0003581215733843984,1.999996715368332,-0.0007162435048903703,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883594943438,1.790571808550753e-07,-1e-09,0.0,0.000999998857683095,-3.581219315059718e-07,-0.0004999883594943438,1.790571808550753e-07,0.000999997857685237,-3.581215733843984e-07
1,184.7849797422283,0.0,0.9999978474545954,-0.000372132110581347,1.999996694907039,-0.0007442645932948048,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883543791439,1.860623083849272e-07,-1e-09,0.0,0.0009999988474524433,-3.721324827134577e-07,-0.0004999883543791439,1.860623083849272e-07,0.0009999978474545955,-3.72132110581347e-07
1,192.0141938638794,0.0,0.9999978364078033,-0.0003866907718068938,1.999996672813443,-0.0007733819303045595,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883488558399,1.933414924101584e-07,-1e-09,0.0,0.00099999883640564,-3.866911584976657e-07,-0.0004999883488558399,1.933414924101584e-07,0.0009999978364078033,-3.866907718068938e-07
1,199.5262314968871,0.0,0.9999978244797517,-0.0004018190008791453,1.999996648957328,-0.0008036384035772917,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883428919161,2.009054546239013e-07,-1e-09,0.0,0.0009999988244775765,-4.018194026981463e-07,-0.0004999883428919161,2.009054546239013e-07,0.0009999978244797517,-4.018190008791453e-07
1,207.3321573485946,0.0,0.999997811600138,-0.0004175390805408597,1.999996623198088,-0.0008350785786207999,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883364522478,2.087653361731886e-07,-1e-09,0.0,0.0009999988115979496,-4.175394980799402e-07,-0.0004999883364522478,2.087653361731886e-07,0.000999997811600138,-4.175390805408597e-07
1,215.4434690031875,0.0,0.9999977976930514,-0.000433874165279268,1.999996595383901,-0.0008677487644327013,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883294988378,2.169327140684821e-07,-1e-09,0.0,0.0009999987976908493,-4.338745991534333e-07,-0.0004999883294988378,2.169327140684821e-07,0.0009999977976930515,-4.33874165279268e-07
1,223.872113856833,0.0,0.9999977826765253,-0.0004508483154297795,1.999996565350833,-0.0009016970817078743,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883219907464,2.25419618235245e-07,-1e-09,0.0,0.0009999987826743082,-4.508487662780949e-07,-0.0004999883219907464,2.25419618235245e-07,0.0009999977826765252,-4.508483154297795e-07
1,232.6305067153616,0.0,0.9999977664620538,-0.0004684865326137854,1.999996532921874,-0.0009369735337141035,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883138836619,2.34238549232415e-07,-1e-09,0.0,0.0009999987664598205,-4.684870011003181e-07,-0.0004999883138836619,2.34238549232415e-07,0.0009999977664620538,-4.684865326137854e-07
1,241.7315480804093,0.0,0.9999977489540711,-0.000486814796562746,1.999996497905892,-0.0009736300799402887,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999883051298587,2.434024966641694e-07,-1e-09,0.0,0.0009999987489518205,-4.868152833775427e-07,-0.0004999883051298587,2.434024966641694e-07,0.0009999977489540712,-4.868147965627461e-07
1,251.1886431509569,0.0,0.9999977300493867,-0.0005058601033827698,1.999996460096504,-0.001011720712625643,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882956777113,2.529249583117156e-07,-1e-09,0.0,0.000999998730047117,-5.058606092428734e-07,-0.0004999882956777113,2.529249583117156e-07,0.0009999977300493867,-5.058601033827699e-07
1,261.0157215682525,0.0,0.9999977096365784,-0.0005256505053160319,1.999996419270867,-0.001051301536282569,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882854714865,2.628199600137107e-07,-1e-09,0.0,0.0009999987096342886,-5.256510309665375e-07,-0.0004999882854714865,2.628199600137107e-07,0.0009999977096365785,-5.256505053160318e-07
1,271.2272579332016,0.0,0.9999976875953366,-0.0005462151520575672,1.999996375188361,-0.001092430850330287,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882744510936,2.731020763241412e-07,-1e-09,0.0,0.0009999986875930244,-5.462156982727196e-07,-0.0004999882744510936,2.731020763241412e-07,0.0009999976875953367,-5.462151520575673e-07
1,281.8382931264441,0.0,0.999997663795752,-0.0005675843336882629,1.999996327589168,-0.00113516923496086,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882625515428,2.837864519785295e-07,-1e-09,0.0,0.0009999986637934163,-5.675849012725968e-07,-0.0004999882625515428,2.837864519785295e-07,0.000999997663795752,-5.675843336882629e-07
1,292.8644564625223,0.0,0.999997638097553,-0.000589789525287264,1.999996276192744,-0.001179579640364053,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882497027097,2.948888241994767e-07,-1e-09,0.0,0.0009999986380951913,-5.897901150767893e-07,-0.0004999882497027097,2.948888241994767e-07,0.000999997638097553,-5.89789525287264e-07
1,304.3219887107707,0.0,0.9999976103492774,-0.0006128634332894527,1.999996220696166,-0.001225727479442339,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882358288493,3.064255458751154e-07,-1e-09,0.0,0.0009999986103468883,-6.128640461528861e-07,-0.0004999882358288493,3.064255458751154e-07,0.0009999976103492775,-6.128634332894527e-07
1,316.2277660168364,0.0,0.9999975803873805,-0.0006368400436562574,1.999996160772342,-0.001273680724152559,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882208482076,3.18413609643977e-07,-1e-09,0.0,0.0009999985803849612,-6.368406804963014e-07,-0.0004999882208482076,3.18413609643977e-07,0.0009999975803873806,-6.368400436562574e-07
1,328.5993247600638,0.0,0.99999754803527,-0.0006617546719306819,1.999996096068088,-0.001323510005616036,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999882046724524,3.30870672922003e-07,-1e-09,0.0,0.0009999985480328186,-6.61755333685354e-07,-0.0004999882046724524,3.30870672922003e-07,0.00099999754803527,-6.617546719306819e-07
1,341.4548873833585,0.0,0.9999975131022673,-0.000687644015250242,1.999996026202048,-0.001375288718144499,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999881872063128,3.438150839084282e-07,-1e-09,0.0,0.000999998513099781,-6.876447028942575e-07,-0.0004999881872063128,3.438150839084282e-07,0.0009999975131022674,-6.87644015250242e-07
1,354.8133892335737,0.0,0.9999974753824815,-0.0007145462063943549,1.999995950762439,-0.001429093127334916,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999881683468016,3.572659086089849e-07,-1e-09,0.0,0.0009999984753799572,-7.145469209405616e-07,-0.0004999881683468016,3.572659086089849e-07,0.0009999974753824815,-7.145462063943549e-07
1,368.6945064519557,0.0,0.9999974346535967,-0.0007425008699457292,1.999995869304628,-0.001485002482392328,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999881479827578,3.712429589161154e-07,-1e-09,0.0,0.0009999984346510313,-7.425016124465992e-07,-0.0004999881479827578,3.712429589161154e-07,0.0009999974346535966,-7.425008699457292e-07
1,383.1186849557268,0.0,0.9999973906755619,-0.0007715491806484023,1.999995781348515,-0.001543099132845985,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999881259941802,3.857668217872244e-07,-1e-09,0.0,0.0009999983906729532,-7.71549952197583e-07,-0.0004999881259941802,3.857668217872244e-07,0.0009999973906755619,-7.715491806484024e-07
1,398.1071705534952,0.0,0.9999973431891772,-0.0008017339240482964,1.999995686375698,-0.001603468649830517,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999881022515057,4.00858889564501e-07,-1e-09,0.0,0.0009999983431865209,-8.017347257822209e-07,-0.0004999881022515057,4.00858889564501e-07,0.0009999973431891772,-8.017339240482965e-07
1,413.6820402388486,0.0,0.9999972919145633,-0.0008330995595055255,1.999995583826419,-0.001666199952110611,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999880766146936,4.165413914803025e-07,-1e-09,0.0,0.0009999982919118558,-8.331003926050856e-07,-0.0004999880766146936,4.165413914803025e-07,0.0009999972919145634,-8.330995595055255e-07
1,429.8662347082254,0.0,0.9999972365495143,-0.0008656922856711617,1.999995473096266,-0.001731385437034609,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999880489327535,4.328374263950997e-07,-1e-09,0.0,0.0009999982365467516,-8.656931513634476e-07,-0.0004999880489327535,4.328374263950997e-07,0.0009999972365495144,-8.656922856711617e-07
1,446.6835921509607,0.0,0.999997176767717,-0.0008995601085247812,1.999995353532611,-0.001799121116609671,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999880190424411,4.497709968152147e-07,-1e-09,0.0,0.000999998176764894,-8.995610080848897e-07,-0.0004999880190424411,4.497709968152147e-07,0.000999997176767717,-8.995601085247812e-07
1,464.1588833612755,0.0,0.9999971122168249,-0.0009347529120728826,1.999995224430762,-0.001869506758898678,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999879867676332,4.673670442416469e-07,-1e-09,0.0,0.0009999981122139374,-9.34753846825795e-07,-0.0004999879867676332,4.673670442416469e-07,0.0009999971122168249,-9.347529120728825e-07
1,482.317848223928,0.0,0.999997042516384,-0.0009713225318121559,1.999995085029811,-0.001942646034946844,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999879519181349,4.856514859008911e-07,-1e-09,0.0,0.000999998042513427,-9.713235031346881e-07,-0.0004999879519181349,4.856514859008911e-07,0.000999997042516384,-9.71322531812156e-07
1,501.1872336272695,0.0,0.9999969672555902,-0.001009322831065654,1.999994934508148,-0.002018646671454139,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999879142884994,5.046512529120794e-07,-1e-09,0.0,0.0009999979672525574,-1.009323840388485e-06,-0.0004999879142884994,5.046512529120794e-07,0.0009999969672555903,-1.009322831065654e-06
1,520.7948328595435,0.0,0.999996885990867,-0.00104880978030411,1.99999477197862,-0.002097620609418001,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999878736569319,5.243943299470155e-07,-1e-09,0.0,0.0009999978859877535,-1.04881082911389e-06,-0.0004999878736569319,5.243943299470155e-07,0.000999996885990867,-1.04880978030411e-06
1,541.1695265464607,0.0,0.9999967982432526,-0.001089841539569036,1.999994596483303,-0.002179684168979612,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999878297840127,5.449097964408891e-07,-1e-09,0.0,0.000999997798240051,-1.089842629410576e-06,-0.0004999878297840127,5.449097964408891e-07,0.0009999967982432527,-1.089841539569036e-06
1,562.341325190346,0.0,0.9999967034955748,-0.001132478544118768,1.999994406987853,-0.00226495822071608,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999877824111154,5.662278694143448e-07,-1e-09,0.0,0.0009999977034922782,-1.132479676597312e-06,-0.0004999877824111154,5.662278694143448e-07,0.000999996703495575,-1.132478544118768e-06
1,584.3414133735142,0.0,0.9999966011894059,-0.001176783593423356,1.999994202375413,-0.002353568363630305,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999877312590745,5.883799479701284e-07,-1e-09,0.0,0.000999997601186007,-1.176784770206949e-06,-0.0004999877312590745,5.883799479701284e-07,0.000999996601189406,-1.176783593423356e-06
1,607.202195690985,0.0,0.9999964907217691,-0.001222821943639078,1.999993981440029,-0.0024456451101001,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999876760263533,6.113986595292686e-07,-1e-09,0.0,0.0009999974907182602,-1.222823166461022e-06,-0.0004999876760263533,6.113986595292686e-07,0.0009999964907217692,-1.222821943639078e-06
1,630.9573444801896,0.0,0.9999963714415864,-0.001270661403698472,1.999993742879544,-0.002541324078058346,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999876163874623,6.35317907875314e-07,-1e-09,0.0,0.000999997371437958,-1.270662674359875e-06,-0.0004999876163874623,6.35317907875314e-07,0.0009999963714415864,-1.270661403698472e-06
1,655.6418494179751,0.0,0.9999962426458394,-0.001320372435157037,1.999993485287922,-0.002640746190686509,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999875519908908,6.601729230766118e-07,-1e-09,0.0,0.0009999972426420823,-1.320373755529472e-06,-0.0004999875519908908,6.601729230766118e-07,0.0009999962426458394,-1.320372435157037e-06
1,681.2920690579573,0.0,0.9999961035754287,-0.001372028255943274,1.999993207146961,-0.002744057883914805,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999874824570955,6.860003133601098e-07,-1e-09,0.0,0.0009999971035715327,-1.372029627971531e-06,-0.0004999874824570955,6.860003133601098e-07,0.0009999961035754288,-1.372028255943274e-06
1,707.9457843841337,0.0,0.9999959534106961,-0.001425704948164404,1.999992906817346,-0.002851411322033756,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999874073762511,7.12838119013362e-07,-1e-09,0.0,0.0009999969534066496,-1.425706373869352e-06,-0.0004999874073762511,7.12838119013362e-07,0.0009999959534106961,-1.425704948164404e-06
1,735.6422544596369,0.0,0.9999957912665983,-0.001481481570126044,1.999992582528988,-0.002962964621733658,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999873263058091,7.407258683932204e-07,-1e-09,0.0,0.0009999967912623896,-1.481483051607614e-06,-0.0004999873263058091,7.407258683932204e-07,0.0009999957912665983,-1.481481570126044e-06
1,764.4222742525956,0.0,0.9999956161874881,-0.001539440272730256,1.999992232370593,-0.003078882084900785,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999872387680404,7.697046361235574e-07,-1e-09,0.0,0.0009999966161831045,-1.53944181217053e-06,-0.0004999872387680404,7.697046361235574e-07,0.0009999956161874882,-1.539440272730256e-06
1,794.3282347242767,0.0,0.9999954271414823,-0.001599666420422747,1.999991854278392,-0.003199334440511915,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999871442469411,7.998171035676995e-07,-1e-09,0.0,0.0009999964271369096,-1.599668020089168e-06,-0.0004999871442469411,7.998171035676995e-07,0.0009999954271414824,-1.599666420422747e-06
1,825.4041852680133,0.0,0.9999952230143807,-0.001662248716866647,1.999991446023984,-0.003324499095982011,0.0,0.0,1.0,0.0,0.0,0.0,-0.000499987042185443,8.311076216640687e-07,-1e-09,0.0,0.0009999962230096036,-1.662250379115364e-06,-0.000499987042185443,8.311076216640687e-07,0.0009999952230143807,-1.662248716866647e-06
1,857.6958985908889,0.0,0.9999950026031001,-0.001727279335527153,1.999991005201203,-0.003454560398333642,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999869319820271,8.636222762171898e-07,-1e-09,0.0,0.0009999960025981031,-1.727281062806489e-06,-0.0004999869319820271,8.636222762171898e-07,0.0009999950026031,-1.727279335527153e-06
1,891.25093813374,0.0,0.9999947646085829,-0.001794854055358429,1.999990529211931,-0.003589709905570913,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999868129871576,8.974089557397982e-07,-1e-09,0.0,0.0009999957646033481,-1.794855850212484e-06,-0.0004999868129871576,8.974089557397982e-07,0.000999994764608583,-1.794854055358429e-06
1,926.1187281287878,0.0,0.9999945076281419,-0.001865072401791621,1.999990015250792,-0.003730146668655644,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999866844995204,9.325174219453069e-07,-1e-09,0.0,0.0009999955076226506,-1.865074266864024e-06,-0.0004999866844995204,9.325174219453069e-07,0.000999994507628142,-1.865072401791621e-06
1,962.3506263980825,0.0,0.9999942301471926,-0.001938037793230457,1.999989460288616,-0.00387607752449871,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999865457618186,9.689993829942829e-07,-1e-09,0.0,0.0009999952301414235,-1.938039731268253e-06,-0.0004999865457618186,9.689993829942829e-07,0.0009999942301471927,-1.938037793230457e-06
1,999.9999999999936,0.0,0.9999939305303283,-0.002013857693268927,1.999988861054588,-0.004027717400395548,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999863959564144,1.006908569601753e-06,-1e-09,0.0,0.0009999949305242598,-2.013859707126622e-06,-0.0004999863959564144,1.006908569601753e-06,0.0009999939305303284,-2.013857693268927e-06
1,1039.122303835162,0.0,0.9999936070116818,-0.002092643768853756,1.999988214016971,-0.004185289630351282,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999862342003475,1.046300814116797e-06,-1e-09,0.0,0.0009999946070052895,-2.092645861497526e-06,-0.0004999862342003475,1.046300814116797e-06,0.0009999936070116818,-2.092643768853756e-06
1,1079.775162327703,0.0,0.9999932576845174,-0.002174512054623026,1.999987515362293,-0.004349026283758107,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999860595403111,1.087234132690054e-06,-1e-09,0.0,0.0009999942576777755,-2.174514229135081e-06,-0.0004999860595403111,1.087234132690054e-06,0.0009999932576845174,-2.174512054623026e-06
1,1122.018454301956,0.0,0.999992880489996,-0.002259583123661126,1.999986760972873,-0.004519168506905378,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999858709468091,1.129768810649551e-06,-1e-09,0.0,0.0009999938804828774,-2.259585383244252e-06,-0.0004999858709468091,1.129768810649551e-06,0.0009999928804899961,-2.259583123661126e-06
1,1165.914401179824,0.0,0.9999924732050403,-0.002347982264919496,1.999985946402554,-0.004695966877821259,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999856673084391,1.173967491209716e-06,-1e-09,0.0,0.0009999934731975142,-2.347984612901763e-06,-0.0004999856673084391,1.173967491209716e-06,0.0009999924732050404,-2.347982264919496e-06
1,1211.52765862858,0.0,0.9999920334292329,-0.002439839667562153,1.9999850668505,-0.004879681774963976,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999854474249665,1.219895267641708e-06,-1e-09,0.0,0.000999993033421267,-2.439842107401823e-06,-0.0004999854474249665,1.219895267641708e-06,0.000999992033429233,-2.439839667562153e-06
1,1258.925411794159,0.0,0.999991558570674,-0.002535290612504946,1.999984117132907,-0.005070583760300505,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999852100004976,1.267619779041348e-06,-1e-09,0.0,0.0009999925585622333,-2.535293147795559e-06,-0.0004999852100004976,1.267619779041348e-06,0.000999991558570674,-2.535290612504946e-06
1,1308.177474260185,0.0,0.9999910458307026,-0.002634475671427698,1.999983091652451,-0.005268953977331069,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999849536356793,1.317211309832941e-06,-1e-09,0.0,0.0009999920458217489,-2.634478305903372e-06,-0.0004999849536356793,1.317211309832941e-06,0.0009999910458307027,-2.634475671427698e-06
1,1359.356390878516,0.0,0.9999904921874073,-0.002737540913549151,1.999981984365307,-0.005475084564639215,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999846768195954,1.36874289315543e-06,-1e-09,0.0,0.0009999914921778998,-2.737543651090065e-06,-0.0004999846768195954,1.36874289315543e-06,0.0009999904921874074,-2.737540913549151e-06
1,1412.537544622744,0.0,0.9999898943778163,-0.002844638120465528,1.999980788745527,-0.005689279085569177,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999843779208146,1.422290418278402e-06,-1e-09,0.0,0.000999990894367711,-2.844640965103649e-06,-0.0004999843779208146,1.422290418278402e-06,0.0009999898943778163,-2.844638120465528e-06
1,1467.799267622059,0.0,0.9999892488786708,-0.002955925009365085,1.999979497746591,-0.005911852974655181,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999840551777324,1.477932742208123e-06,-1e-09,0.0,0.0009999902488679203,-2.955927965290096e-06,-0.0004999840551777324,1.477932742208123e-06,0.0009999892488786709,-2.955925009365085e-06
1,1525.222956539008,0.0,0.9999885518856617,-0.003071565464942756,1.999978103759876,-0.006143134001450978,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999837066882451,1.535751805642038e-06,-1e-09,0.0,0.000999989551874214,-3.071568536508222e-06,-0.0004999837066882451,1.535751805642038e-06,0.0009999885518856618,-3.071565464942756e-06
1,1584.893192461102,0.0,0.9999877992910132,-0.003191729780351321,1.999976598569826,-0.006383462752432424,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999833303985096,1.595832753441631e-06,-1e-09,0.0,0.000999988799278813,-3.191732972081103e-06,-0.0004999833303985096,1.595832753441631e-06,0.0009999877992910133,-3.191729780351321e-06
1,1646.897865482857,0.0,0.9999869866592763,-0.003316594907538151,1.99997497330554,-0.006633193131671212,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999829240908277,1.658264059799122e-06,-1e-09,0.0,0.0009999879866462635,-3.316598224133061e-06,-0.0004999829240908277,1.658264059799122e-06,0.0009999869866592764,-3.316594907538151e-06
1,1711.328304161769,0.0,0.9999861092011936,-0.003446344717329718,1.999973218388497,-0.006892692881004156,0.0,0.0,1.0,0.0,0.0,0.0,-0.000499982485370587,1.723137658276403e-06,-1e-09,0.0,0.0009999871091873034,-3.446348163674438e-06,-0.000499982485370587,1.723137658276403e-06,0.0009999861092011937,-3.446344717329718e-06
1,1778.27941003891,0.0,0.9999851617454788,-0.003581170269639616,1.999971323476119,-0.007162344120449501,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999820116523002,1.790549076906278e-06,-1e-09,0.0,0.0009999861617306406,-3.581173850809886e-06,-0.0004999820116523002,1.790549076906278e-06,0.0009999851617454789,-3.581170269639615e-06
1,1847.849797422278,0.0,0.9999841387083462,-0.003721270094189866,1.999969277400831,-0.007442543909649826,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999815001440339,1.860597578551163e-06,-1e-09,0.0,0.000999985138692485,-3.72127381545996e-06,-0.0004999815001440339,1.860597578551163e-06,0.0009999841387083462,-3.721270094189867e-06
1,1920.141938638787,0.0,0.9999830340606112,-0.003866850482149727,1.999967068104257,-0.007733704831149937,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999809478312828,1.933386306718246e-06,-1e-09,0.0,0.0009999840340436453,-3.86685434900021e-06,-0.0004999809478312828,1.933386306718246e-06,0.0009999830340606112,-3.866850482149727e-06
1,1995.262314968865,0.0,0.9999818412921635,-0.004018125789111213,1.999964682566169,-0.008036255596348218,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999803514590673,2.009022437045522e-06,-1e-09,0.0,0.0009999828412740055,-4.018129807237005e-06,-0.0004999803514590673,2.009022437045522e-06,0.0009999818412921636,-4.018125789111213e-06
1,2073.32157348594,0.0,0.9999805533736138,-0.004175318749835965,1.999962106727782,-0.008350641674990682,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004999797075127543,2.08761733467113e-06,-1e-09,0.0,0.0009999815533541677,-4.175322925154717e-06,-0.0004999797075127543,2.08761733467113e-06,0.0009999805533736138,-4.175318749835965e-06
