case,time,v(out),v(sum),v(vn),v(in),v(vp),i(vp),i(vin),i(rf),i(rl),i(vn),i(ri)
1,0.0034201000000008037,-0.9629307803241403,-0.0001749393994586734,-12.0,0.481202979313488,12.0,-0.001073541351216518,-4.813779187129468e-05,-4.813779204623408e-05,-9.629307803241403e-05,0.001217962558321371,4.813779187129468e-05
1,0.0034203000000008043,-0.9607272322283015,-0.0001750628760623374,-12.0,0.4801010200494285,12.0,-0.001073714702927046,-4.802760829254909e-05,-4.802760846761196e-05,-9.607272322283015e-05,0.001217805393756113,4.802760829254909e-05
1,0.003420500000000804,-0.9585221670130569,-0.0001751860762275737,-12.0,0.4789983026403263,12.0,-0.001073888155369386,-4.791734887165538e-05,-4.791734904684147e-05,-9.585221670130569e-05,0.001217648102383888,4.79173488716554e-05
1,0.003420700000000804,-0.9563155881604911,-0.0001753089997572621,-12.0,0.4778948288275196,12.0,-0.001074061708231717,-4.78070137827277e-05,-4.78070139580367e-05,-9.563155881604912e-05,0.001217490684414999,4.780701378272769e-05
1,0.003420900000000805,-0.9541074991550993,-0.0001754316464572803,-12.0,0.4767906003535473,12.0,-0.001074235361201978,-4.769660320000047e-05,-4.76966033754321e-05,-9.541074991550994e-05,0.001217333140060131,4.769660320000046e-05
1,0.0034211000000008047,-0.9518979034837637,-0.0001755540161345603,-12.0,0.4756856189621398,12.0,-0.001074409113968076,-4.758611729782744e-05,-4.758611747338146e-05,-9.518979034837637e-05,0.001217175469530186,4.758611729782744e-05
1,0.0034213000000008053,-0.9496868046357314,-0.0001756761085979774,-12.0,0.4745798863982076,12.0,-0.001074582966217819,-4.747555625068057e-05,-4.747555642635667e-05,-9.496868046357315e-05,0.001217017673036329,4.747555625068056e-05
1,0.003421500000000805,-0.9474742061026286,-0.0001757979236524654,-12.0,0.4734734044078564,12.0,-0.001074756917638926,-4.736492023315089e-05,-4.736492040894881e-05,-9.474742061026287e-05,0.001216859750789979,4.736492023315089e-05
1,0.003421700000000805,-0.9452601113784601,-0.0001759194611067882,-12.0,0.4723661747383753,12.0,-0.001074930967919004,-4.725420941994821e-05,-4.725420959586767e-05,-9.452601113784601e-05,0.001216701703002837,4.725420941994821e-05
1,0.003421900000000805,-0.9430445239595776,-0.0001760407207710979,-12.0,0.4712581991382249,12.0,-0.001075105116745585,-4.71434239858996e-05,-4.714342416194033e-05,-9.430445239595777e-05,0.001216543529886857,4.71434239858996e-05
1,0.003422100000000805,-0.9408274473446953,-0.0001761617024516604,-12.0,0.470149479357053,12.0,-0.001075279363806116,-4.703256410595047e-05,-4.703256428211218e-05,-9.408274473446953e-05,0.001216385231654238,4.703256410595047e-05
1,0.003422300000000805,-0.9386088850348887,-0.0001762824059584056,-12.0,0.4690400171456827,12.0,-0.0010754537087879,-4.692162995516412e-05,-4.692163013144651e-05,-9.386088850348888e-05,0.00121622680851749,4.692162995516411e-05
1,0.003422500000000805,-0.9363888405335699,-0.000176402831102429,-12.0,0.467929814256103,12.0,-0.001075628151378231,-4.681062170872054e-05,-4.681062188512337e-05,-9.3638884053357e-05,0.001216068260689325,4.681062170872055e-05
1,0.003422700000000806,-0.9341673173464852,-0.000176522977693383,-12.0,0.4668188724414727,12.0,-0.001075802691264241,-4.66995395419166e-05,-4.669953971843959e-05,-9.341673173464852e-05,0.00121590958838276,4.669953954191661e-05
1,0.003422900000000806,-0.9319443189817253,-0.000176642845540198,-12.0,0.4657071934561239,12.0,-0.00107597732813304,-4.658838363016641e-05,-4.658838380680925e-05,-9.319443189817253e-05,0.001215750791811042,4.658838363016641e-05
1,0.003423100000000806,-0.9297198489497185,-0.0001767624344550245,-12.0,0.4645947790555523,12.0,-0.001076152061671574,-4.647715414900074e-05,-4.647715432576317e-05,-9.297198489497185e-05,0.001215591871187714,4.647715414900074e-05
1,0.003423300000000806,-0.9274939107631992,-0.0001768817442507897,-12.0,0.4634816309964059,12.0,-0.001076326891566781,-4.636585127406568e-05,-4.636585145094742e-05,-9.274939107631993e-05,0.001215432826726551,4.636585127406568e-05
1,0.003423500000000806,-0.925266507937227,-0.0001770007747367575,-12.0,0.4623677510365007,12.0,-0.001076501817505439,-4.625447518112374e-05,-4.625447535812451e-05,-9.25266507937227e-05,0.001215273658641609,4.625447518112375e-05
1,0.003423700000000806,-0.9230376439891859,-0.0001771195257263547,-12.0,0.4612531409348082,12.0,-0.001076676839174319,-4.614302604605345e-05,-4.614302622317298e-05,-9.230376439891859e-05,0.001215114367147149,4.614302604605346e-05
1,0.0034239000000008063,-0.9208073224387489,-0.0001772379970338966,-12.0,0.4601378024514436,12.0,-0.001076851956260026,-4.603150404484775e-05,-4.603150422208576e-05,-9.20807322438749e-05,0.001214954952457804,4.603150404484775e-05
1,0.003424100000000806,-0.9185755468078978,-0.0001773561884701458,-12.0,0.4590217373476818,12.0,-0.001077027168449124,-4.59199093536152e-05,-4.591990953097138e-05,-9.185755468078978e-05,0.001214795414788368,4.59199093536152e-05
1,0.003424300000000807,-0.9163423206209207,-0.0001774740998494173,-12.0,0.4579049473859451,12.0,-0.001077202475428092,-4.580824214857945e-05,-4.580824232605356e-05,-9.163423206209207e-05,0.001214635754353946,4.580824214857945e-05
1,0.003424500000000807,-0.9141076474043797,-0.0001775917309877473,-12.0,0.456787434329791,12.0,-0.001077377876883313,-4.569650260607787e-05,-4.569650278366959e-05,-9.141076474043797e-05,0.001214475971369887,4.569650260607788e-05
1,0.003424700000000807,-0.9118715306871292,-0.0001777090816970639,-12.0,0.4556691999439282,12.0,-0.001077553372501122,-4.558469090256252e-05,-4.558469108027161e-05,-9.118715306871293e-05,0.001214316066051782,4.558469090256253e-05
1,0.0034249000000008073,-0.9096339740003123,-0.0001778261517932922,-12.0,0.4545502459942046,12.0,-0.001077728961967721,-4.54728072145998e-05,-4.547280739242596e-05,-9.096339740003123e-05,0.001214156038615521,4.54728072145998e-05
1,0.003425100000000807,-0.9073949808773295,-0.0001779429410934674,-12.0,0.4534305742475951,12.0,-0.001077904644969256,-4.536085171886886e-05,-4.536085189681181e-05,-9.073949808773295e-05,0.001213995889277245,4.536085171886886e-05
1,0.003425300000000807,-0.9051545548538603,-0.0001780594494102394,-12.0,0.4523101864722203,12.0,-0.001078080421191827,-4.524882459216306e-05,-4.524882477022251e-05,-9.051545548538603e-05,0.001213835618253299,4.524882459216306e-05
1,0.0034255000000008072,-0.9029126994678431,-0.0001781756765638076,-12.0,0.4511890844373192,12.0,-0.001078256290321371,-4.513672601138831e-05,-4.513672618956397e-05,-9.029126994678432e-05,0.001213675225760394,4.513672601138831e-05
1,0.003425700000000807,-0.900669418259471,-0.0001782916223673769,-12.0,0.4500672699132682,12.0,-0.001078432252043827,-4.502455615356355e-05,-4.502455633185518e-05,-9.006694182594711e-05,0.001213514712015425,4.502455615356356e-05
1,0.003425900000000807,-0.8984247147712019,-0.0001784072866397035,-12.0,0.4489447446715685,12.0,-0.001078608306045038,-4.491231519582083e-05,-4.491231537422811e-05,-8.984247147712019e-05,0.001213354077235523,4.491231519582083e-05
1,0.003426100000000808,-0.8961785925477219,-0.0001785226691997654,-12.0,0.4478215104848345,12.0,-0.00107878445201072,-4.480000331540342e-05,-4.480000349392611e-05,-8.96178592547722e-05,0.001213193321638183,4.480000331540343e-05
1,0.003426300000000808,-0.8939310551359678,-0.0001786377698624331,-12.0,0.4466975691268126,12.0,-0.001078960689626568,-4.468762068966751e-05,-4.468762086830527e-05,-8.939310551359679e-05,0.001213032445441069,4.468762068966751e-05
1,0.0034265000000008082,-0.8916821060851091,-0.0001787525884502372,-12.0,0.4455729223723534,12.0,-0.001079137018578209,-4.457516749608036e-05,-4.457516767483295e-05,-8.916821060851092e-05,0.001212871448862098,4.457516749608036e-05
1,0.003426700000000808,-0.8894317489465398,-0.0001788671247786588,-12.0,0.4444475719974306,12.0,-0.001079313438551138,-4.446264391222092e-05,-4.446264409108806e-05,-8.894317489465398e-05,0.001212710332119525,4.446264391222092e-05
1,0.003426900000000808,-0.8871799872738914,-0.0001789813786683969,-12.0,0.4433215197791293,12.0,-0.001079489949230822,-4.435005011577976e-05,-4.435005029476115e-05,-8.871799872738914e-05,0.001212549095431781,4.435005011577977e-05
1,0.003427100000000808,-0.8849268246229963,-0.0001790953499409276,-12.0,0.4421947674956332,12.0,-0.001079666550302616,-4.423738628455742e-05,-4.423738646365278e-05,-8.849268246229964e-05,0.001212387739017648,4.423738628455742e-05
1,0.003427300000000808,-0.8826722645519053,-0.0001792090384138967,-12.0,0.4410673169262414,12.0,-0.001079843241451856,-4.412465259646553e-05,-4.412465277567457e-05,-8.826722645519054e-05,0.001212226263096063,4.412465259646553e-05
1,0.003427500000000808,-0.8804163106208867,-0.0001793224439090579,-12.0,0.4399391698513552,12.0,-0.001080020022363772,-4.401184922952642e-05,-4.401184940884888e-05,-8.804163106208867e-05,0.00121206466788628,4.401184922952643e-05
1,0.003427700000000808,-0.8781589663923927,-0.0001794355662493863,-12.0,0.4388103280524666,12.0,-0.001080196892723491,-4.38989763618716e-05,-4.389897654130717e-05,-8.781589663923927e-05,0.001211902953607832,4.38989763618716e-05
1,0.003427900000000809,-0.8759002354310822,-0.0001795484052533047,-12.0,0.4376807933121771,12.0,-0.001080373852216161,-4.378603417174304e-05,-4.378603435129145e-05,-8.759002354310822e-05,0.00121174112048044,4.378603417174305e-05
1,0.003428100000000809,-0.8736401213037986,-0.0001796609607465083,-12.0,0.43655056741417,12.0,-0.00108055090052675,-4.367302283749166e-05,-4.367302301715261e-05,-8.736401213037987e-05,0.001211579168724171,4.367302283749165e-05
1,0.003428300000000809,-0.8713786275795687,-0.0001797732325484191,-12.0,0.4354196521432293,12.0,-0.001080728037340245,-4.355994253757777e-05,-4.355994271735102e-05,-8.713786275795688e-05,0.001211417098559257,4.355994253757777e-05
1,0.003428500000000809,-0.8691157578296101,-0.0001798852204833445,-12.0,0.4342880492852279,12.0,-0.001080905262341517,-4.344679345057112e-05,-4.344679363045634e-05,-8.691157578296102e-05,0.001211254910206273,4.344679345057113e-05
1,0.003428700000000809,-0.866851515627296,-0.0001799969243760358,-12.0,0.4331557606271147,12.0,-0.001081082575215379,-4.333357575514908e-05,-4.3333575935146e-05,-8.66851515627296e-05,0.001211092603886008,4.333357575514908e-05
1,0.0034289000000008087,-0.8645859045481734,-0.0001801083440479689,-12.0,0.4320227879569314,12.0,-0.001081259975646599,-4.322028963009794e-05,-4.322028981020627e-05,-8.645859045481734e-05,0.001210930179819492,4.322028963009794e-05
1,0.0034291000000008093,-0.8623189281699619,-0.0001802194793244505,-12.0,0.4308891330637994,12.0,-0.001081437463319825,-4.310693525431239e-05,-4.310693543453187e-05,-8.623189281699619e-05,0.001210767638228076,4.310693525431239e-05
1,0.003429300000000809,-0.8600505900725192,-0.0001803303300319525,-12.0,0.4297547977379084,12.0,-0.001081615037919689,-4.299351280679404e-05,-4.299351298712436e-05,-8.600505900725193e-05,0.001210604979333299,4.299351280679404e-05
1,0.003429500000000809,-0.8577808938378607,-0.0001804408959930615,-12.0,0.4286197837705318,12.0,-0.001081792699130765,-4.288002246665249e-05,-4.288002264709338e-05,-8.577808938378608e-05,0.001210442203356983,4.288002246665249e-05
1,0.00342970000000081,-0.8555098430501566,-0.0001805511770344714,-12.0,0.4274840929540148,12.0,-0.001081970446637513,-4.276646441310493e-05,-4.276646459365611e-05,-8.555098430501567e-05,0.001210279310521235,4.276646441310493e-05
1,0.0034299000000008097,-0.8532374412957032,-0.0001806611729832652,-12.0,0.4263477270817649,12.0,-0.001082148280124359,-4.265283882547482e-05,-4.2652839006136e-05,-8.532374412957032e-05,0.001210116301048385,4.265283882547482e-05
1,0.0034301000000008103,-0.8509636921629271,-0.000180770883665804,-12.0,0.4252106879482559,12.0,-0.001082326199275667,-4.253914588319218e-05,-4.253914606396306e-05,-8.509636921629271e-05,0.001209953175161045,4.253914588319218e-05
1,0.00343030000000081,-0.8486885992423915,-0.0001808803089078381,-12.0,0.4240729773490309,12.0,-0.001082504203775737,-4.242538576579388e-05,-4.242538594667418e-05,-8.486885992423916e-05,0.001209789933082045,4.242538576579388e-05
1,0.00343050000000081,-0.8464121661267875,-0.0001809894485372832,-12.0,0.4229345970806935,12.0,-0.001082682293308816,-4.231155865292307e-05,-4.231155883391251e-05,-8.464121661267875e-05,0.001209626575034504,4.231155865292308e-05
1,0.00343070000000081,-0.8441343964109078,-0.0001810983023839974,-12.0,0.421795548940895,12.0,-0.001082860467559066,-4.219766472432791e-05,-4.219766490542619e-05,-8.441343964109079e-05,0.001209463101241808,4.21976647243279e-05
1,0.00343090000000081,-0.8418552936916607,-0.0001812068702736203,-12.0,0.4206558347283512,12.0,-0.0010830387262106,-4.208370415986248e-05,-4.208370434106935e-05,-8.418552936916608e-05,0.001209299511927581,4.208370415986248e-05
1,0.00343110000000081,-0.8395748615680706,-0.0001813151520361767,-12.0,0.4195154562428295,12.0,-0.001083217068947498,-4.196967713948658e-05,-4.196967732080172e-05,-8.395748615680707e-05,0.001209135807315673,4.196967713948658e-05
1,0.00343130000000081,-0.8372931036412442,-0.0001814231475024686,-12.0,0.4183744152851369,12.0,-0.001083395495453748,-4.185558384326393e-05,-4.185558402468709e-05,-8.372931036412443e-05,0.001208971987630245,4.185558384326394e-05
1,0.003431500000000811,-0.8350100235143884,-0.0001815308564998008,-12.0,0.417232713657136,12.0,-0.001083574005413264,-4.174142445136358e-05,-4.174142463289443e-05,-8.350100235143884e-05,0.0012088080530957,4.174142445136358e-05
1,0.003431700000000811,-0.8327256247928078,-0.0001816382788589754,-12.0,0.4160903531617327,12.0,-0.00108375259850995,-4.162719914405917e-05,-4.162719932569744e-05,-8.327256247928077e-05,0.001208644003936693,4.162719914405917e-05
1,0.003431900000000811,-0.8304399110838737,-0.0001817454144127373,-12.0,0.4149473356028636,12.0,-0.001083931274427644,-4.151290810172764e-05,-4.151290828347305e-05,-8.304399110838737e-05,0.001208479840378099,4.151290810172764e-05
1,0.003432100000000811,-0.8281528859970391,-0.0001818522629893349,-12.0,0.4138036627855129,12.0,-0.001084110032850132,-4.139855150485023e-05,-4.139855168670249e-05,-8.281528859970391e-05,0.001208315562645085,4.139855150485022e-05
1,0.003432300000000811,-0.8258645531438388,-0.0001819588244213466,-12.0,0.4126593365156991,12.0,-0.001084288873461084,-4.128412953401206e-05,-4.128412971597087e-05,-8.258645531438388e-05,0.001208151170963075,4.128412953401205e-05
1,0.0034325000000008108,-0.8235749161378609,-0.0001820650985419059,-12.0,0.4115143586004665,12.0,-0.001084467795944163,-4.116964236990084e-05,-4.116964255196595e-05,-8.23574916137861e-05,0.001207986665557763,4.116964236990085e-05
1,0.0034327000000008113,-0.8212839785947428,-0.0001821710851836467,-12.0,0.4103687308478851,12.0,-0.001084646799983019,-4.105509019330688e-05,-4.105509037547795e-05,-8.212839785947429e-05,0.001207822046655073,4.105509019330687e-05
1,0.003432900000000811,-0.8189917441322018,-0.0001822767841752615,-12.0,0.4092224550670701,12.0,-0.001084825885261181,-4.094047318512454e-05,-4.094047336740133e-05,-8.189917441322018e-05,0.00120765731448115,4.094047318512454e-05
1,0.003433100000000812,-0.8166982163699943,-0.0001823821953558791,-12.0,0.4080755330681413,12.0,-0.001085005051462168,-4.082579152634972e-05,-4.082579170873192e-05,-8.166982163699944e-05,0.001207492469262439,4.082579152634972e-05
1,0.003433300000000812,-0.8144033989298954,-0.0001824873185573561,-12.0,0.4069279666622385,12.0,-0.001085184298269405,-4.071104539807961e-05,-4.071104558056691e-05,-8.144033989298955e-05,0.001207327511225667,4.071104539807959e-05
1,0.0034335000000008118,-0.8121072954357517,-0.0001825921536104946,-12.0,0.4057797576615386,12.0,-0.001085363625366292,-4.05962349815149e-05,-4.059623516410706e-05,-8.121072954357517e-05,0.001207162440597778,4.059623498151491e-05
1,0.0034337000000008123,-0.8098099095134278,-0.0001826967003554225,-12.0,0.4046309078792138,12.0,-0.001085543032436222,-4.048136045795693e-05,-4.048136064065362e-05,-8.098099095134278e-05,0.001206997257605931,4.048136045795693e-05
1,0.003433900000000812,-0.8075112447907962,-0.0001828009586245516,-12.0,0.4034814191294517,12.0,-0.00108572251916244,-4.036642200880763e-05,-4.036642219160858e-05,-8.075112447907962e-05,0.001206831962477624,4.036642200880763e-05
1,0.003434100000000812,-0.8052113048977688,-0.0001829049282534578,-12.0,0.4023312932274549,12.0,-0.001085902085228241,-4.025141981557083e-05,-4.025141999847577e-05,-8.052113048977689e-05,0.001206666555440543,4.025141981557084e-05
1,0.0034343000000008122,-0.8029100934662716,-0.0001830086090780503,-12.0,0.4011805319894327,12.0,-0.00108608173031681,-4.013635405985108e-05,-4.013635424285968e-05,-8.029100934662717e-05,0.001206501036722672,4.013635405985108e-05
1,0.003434500000000812,-0.8006076141302265,-0.0001831120009371245,-12.0,0.4000291372325875,12.0,-0.001086261454111316,-4.002122492335247e-05,-4.002122510646447e-05,-8.006076141302265e-05,0.001206335406552198,4.002122492335247e-05
1,0.003434700000000812,-0.7983038705255608,-0.0001832151036648688,-12.0,0.3988771107751321,12.0,-0.001086441256294847,-3.990603258787969e-05,-3.990603277109481e-05,-7.983038705255609e-05,0.001206169665157616,3.99060325878797e-05
1,0.003434900000000813,-0.795998866290211,-0.0001833179170996901,-12.0,0.3977244544362768,12.0,-0.001086621136550489,-3.979077723533764e-05,-3.979077741865556e-05,-7.95998866290211e-05,0.001206003812767663,3.979077723533765e-05
