case,frequency_real,frequency_imag,v(d1)_real,v(d1)_imag,v(fb)_real,v(fb)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(d2)_real,v(d2)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,id(j2)_real,id(j2)_imag,i(it)_real,i(it)_imag,i(rd2)_real,i(rd2)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,id(j1)_real,id(j1)_imag,i(rd1)_real,i(rd1)_imag,i(rg)_real,i(rg)_imag
2,1258925.411794147,0.0,1.718449583139159,0.1852024982741369,0.2082795564773747,-0.1940784954009381,0.606535196560719,-0.09626437036525663,0.0,0.0,1.989593822679478,0.4588089265418364,1.0,0.0,2.14830679501801,-2.15104683564197,0.0,0.0,0.0008222613228055092,0.0002607058789046712,1.241240786151793e-06,-5.349083036582407e-06,-0.000994798900933562,-0.0002294049220798447,0.0,0.0,-0.0009947969113397392,-0.0002294044632709182,0.0002155585820600706,-0.000217440926693448,0.00184798762615618,0.0003400197046753389,-0.001031760386566868,-6.129983804702144e-05,0.000988761116137017,0.0002474182703357723,-0.0008592247915695794,-9.260124913706847e-05,0.0002082795564773747,-0.0001940784954009381
2,1308177.474260173,0.0,1.7238433030278,0.1615576543286975,0.204786237085661,-0.18757288796917,0.6048051715193028,-0.09305824786770021,0.0,0.0,1.998328493337131,0.4413123414650486,1.0,0.0,2.113507846749197,-2.095474535853129,0.0,0.0,0.0008274721367025478,0.0002472765420056394,1.376779467848033e-06,-5.566175861008614e-06,-0.0009991662449970594,-0.0002206566120448657,0.0,0.0,-0.0009991642466685656,-0.0002206561707325243,0.000212080178851504,-0.0002119890719871066,0.001855172458056267,0.0003202856089237967,-0.001033613768024258,-5.41584602712919e-05,0.000993249082699064,0.0002395066202017938,-0.0008619216515139001,-8.077882716434875e-05,0.000204786237085661,-0.00018757288796917
2,1359356.390878503,0.0,1.728598845579013,0.137936279654695,0.2014998207154264,-0.1812296967966039,0.6031772683987374,-0.08993284768701743,0.0,0.0,2.006539159551656,0.4241784863243577,1.0,0.0,2.080745843211536,-2.041868668370179,0.0,0.0,0.0008322835399523082,0.0002340303481680739,1.523165902192125e-06,-5.794058638767184e-06,-0.001003271586314988,-0.0002120896673406652,0.0,0.0,-0.001003269579775828,-0.0002120892431621788,0.0002088051136106788,-0.000206737663508175,0.00186179061071028,0.0003007718531770963,-0.001035285469233357,-4.70270390416222e-05,0.0009974894593219276,0.0002318035754134691,-0.0008642994227895065,-6.89681398273475e-05,0.0002014998207154264,-0.0001812296967966039
2,1412537.544622731,0.0,1.732733160114717,0.1143309093359524,0.1984063332976617,-0.1750499550118515,0.6016445616111809,-0.08688869315108876,0.0,0.0,2.01426060467691,0.4074080824749331,1.0,0.0,2.049880848272901,-1.990254199877602,0.0,0.0,0.0008367150516955246,0.0002209664584183063,1.681200814445076e-06,-6.033392325047938e-06,-0.001007132316599059,-0.0002037044486455489,0.0,0.0,-0.001007130302338455,-0.0002037040412374666,0.0002057193905528044,-0.0002016893605406389,0.001867868772948881,0.0002814760308481738,-0.001036781837391643,-3.990304155120084e-05,0.001001500460158363,0.0002243104618492884,-0.0008663665800573586,-5.716545466797618e-05,0.0001984063332976617,-0.0001750499550118515
2,1467799.267622045,0.0,1.736261148345363,0.09073232662470054,0.1954922683113474,-0.1690338952249139,0.6002003556664341,-0.08392591180027224,0.0,0.0,2.0215264042621,0.3909997551226364,1.0,0.0,2.020777413337948,-1.940648825723213,0.0,0.0,0.0008407851146901985,0.0002080826984346695,1.851742483853711e-06,-6.284891615229852e-06,-0.001010765223657454,-0.0001955002685610733,0.0,0.0,-0.00101076320213105,-0.0001954998775613182,0.0002028094605585112,-0.0001968461033886999,0.001873432084327973,0.0002623938391543064,-0.001038108668371257,-3.278334635072044e-05,0.001005299773894143,0.0002170275851096296,-0.0008681305741726817,-4.536616331235028e-05,0.0001954922683113474,-0.0001690338952249139
2,1525222.956538993,0.0,1.739195582557357,0.06712976893757383,0.192744593957538,-0.1631810219355316,0.5988381886451652,-0.08104427115224389,0.0,0.0,2.028368904612922,0.3749502109800771,1.0,0.0,1.993304630696296,-1.893063723374039,0.0,0.0,0.0008445110642151948,0.0001953756933614492,2.035710137537647e-06,-6.549330346127024e-06,-0.001014186480675366,-0.0001874754804402495,0.0,0.0,-0.001014184452306461,-0.0001874751054900385,0.0002000622263043064,-0.0001922091890487231,0.001878504088940395,0.0002435192688058697,-0.001039271186189655,-2.566430036055056e-05,0.001008904558466135,0.000209954317207314,-0.0008695977912786786,-3.356488446878692e-05,0.0001927445939575381,-0.0001631810219355316
2,1584893.192461087,0.0,1.741547034896362,0.04351112795030299,0.1901507540002751,-0.1574901781982063,0.5975518325365892,-0.07824321161988852,0.0,0.0,2.034819216875923,0.3592544012250392,1.0,0.0,1.967336121736821,-1.847504251184486,0.0,0.0,0.0008479091067544187,0.0001828409948777254,2.234087425131147e-06,-6.827547449188928e-06,-0.001017411643257178,-0.0001796275598669208,0.0,0.0,-0.001017409608437962,-0.0001796272006125196,0.0001974650408596162,-0.00018777934144292,0.001883106702818184,0.0002248447831487247,-0.001040274026009369,-1.854177332831497e-05,0.001012331443822968,0.0002030891756624454,-0.0008707735174481812,-2.175556397515149e-05,0.0001901507540002752,-0.0001574901781982063
2,1646897.865482841,0.0,1.74332381572737,0.01986314420722746,0.1876986632501853,-0.1519596063911815,0.5963352909232409,-0.07552187650594902,0.0,0.0,2.040907224143018,0.3439056693645233,1.0,0.0,1.942749969380201,-1.803970591097831,0.0,0.0,0.0008509943068532172,0.0001704732004768755,2.447925953271387e-06,-7.12045350977493e-06,-0.001020455652978733,-0.000171953178587931,0.0,0.0,-0.001020453612071509,-0.0001719528346822616,0.0001950057006811129,-0.0001835567760785167,0.001887260192688576,0.000206361486732249,-0.001041121220013694,-1.141120978626065e-05,0.001015596541501076,0.0001964298947654913,-0.0008716619078636852,-9.931572103613729e-06,0.0001876986632501853,-0.0001519596063911815
2,1711328.304161752,0.0,1.744531919283036,-0.003828403081938214,0.185376698591208,-0.1465870030231208,0.5951827944582566,-0.07287913904082251,0.0,0.0,2.046661599256345,0.3288958838257229,1.0,0.0,1.919428603289818,-1.762458334758762,0.0,0.0,0.0008537805806843463,0.000158266065075463,2.678348853182247e-06,-7.429037990835232e-06,-0.001023332846289772,-0.0001644482708087452,0.0,0.0,-0.001023330799628173,-0.0001644479419128615,0.0001926724338554011,-0.0001795412590817379,0.001890983164052198,0.0001880592835071552,-0.00104181618556759,-4.267678636246663e-06,0.001018715459878761,0.0001899734888765273,-0.0008722659596415182,1.914201540969107e-06,0.000185376698591208,-0.0001465870030231208
2,1778279.410038893,0.0,1.745174975050857,-0.02757851016711965,0.1831736863771682,-0.1413695675794371,0.5940887945441777,-0.07031362646355468,0.0,0.0,2.052109831171672,0.3142155552679948,1.0,0.0,1.897258645640262,-1.722959013187719,0.0,0.0,0.0008562806950027924,0.0001462126052060864,2.926554347773638e-06,-7.754377183576328e-06,-0.001026056967695667,-0.0001571080918495526,0.0,0.0,-0.001026054915585836,-0.0001571077776339974,0.000190453884362566,-0.0001757321606231425,0.001894292556758446,0.0001699270250476119,-0.001042361715137927,2.894079449686227e-06,0.001021703324058043,0.0001837163077096817,-0.0008725874875254283,1.378925508355983e-05,0.0001831736863771683,-0.0001413695675794371
2,1847849.79742226,0.0,1.74525420359433,-0.05140276572843927,0.181078886954985,-0.1363040454625843,0.5930479555877921,-0.06782374117189523,0.0,0.0,2.057278257906304,0.2998539387433743,1.0,0.0,1.876130724473228,-1.685460570679923,0.0,0.0,0.0008585062703130031,0.0001343051961547603,3.193819276731416e-06,-8.0976429518893e-06,-0.00102864118623141,-0.0001499272692256259,0.0,0.0,-0.001028639128953152,-0.0001499269693716872,0.0001883390930575826,-0.0001721285028019265,0.001897203646456913,0.0001519526493460929,-0.001042759967510895,1.007960657166407e-05,0.001024574799405544,0.0001776540836130789,-0.0008726271017971652,2.570138286421964e-05,0.000181078886954985,-0.0001363040454625843
2,1920141.938638769,0.0,1.744768375751744,-0.07531716946007982,0.1790819770067565,-0.1313867651194275,0.5920551461737132,-0.06540767898639284,0.0,0.0,2.062192104250737,0.2857991209333687,1.0,0.0,1.855939260967868,-1.649947783965071,0.0,0.0,0.0008604677872081357,0.0001225356624902224,3.481502528874009e-06,-8.460112341375142e-06,-0.001031098114317473,-0.0001428998462658053,0.0,0.0,-0.001031096052125369,-0.0001428995604666843,0.000186317475995679,-0.0001687290020939604,0.001899730050501672,0.000134123310851754,-0.001043012459907913,1.729468380483323e-05,0.001027344117857424,0.0001717819708989631,-0.0008723841878758722,3.765858473003991e-05,0.0001790819770067565,-0.0001313867651194276
2,1995262.314968846,0.0,1.743713774408032,-0.09933795090468711,0.1771730303450213,-0.1266136694763236,0.5911054294708467,-0.06306344458703185,0.0,0.0,2.06687552255895,0.2720380927625015,1.0,0.0,1.836582236308032,-1.616402627918899,0.0,0.0,0.000862174594972856,0.0001108953624985587,3.791048320447197e-06,-8.843178127581858e-06,-0.001033439828154997,-0.0001360193184193434,0.0,0.0,-0.001033437761279475,-0.0001360190463812508,0.0001843788006625568,-0.0001655321064936195,0.001901883737075699,0.0001164255025187628,-0.00104312006066401,2.454528874441808e-05,0.001030025106157908,0.0001660945773090575,-0.0008718568872040163,4.966897545234356e-05,0.0001771730303450213,-0.0001266136694763236
2,2073321.57348592,0.0,1.742084158290489,-0.1234813870676774,0.1753424977449629,-0.1219803418208641,0.5901940531610453,-0.06078886418989715,0.0,0.0,2.071351635048249,0.2585568077398801,1.0,0.0,1.817960943249953,-1.584804589274648,0.0,0.0,0.0008636349216642608,9.937526708707345e-05,4.123989245861747e-06,-9.248360381414591e-06,-0.001035677888875759,-0.0001292786624267478,0.0,0.0,-0.001035675817524124,-0.00012927840386994,0.0001825131606116656,-0.0001625360274948649,0.001903675036484321,9.884517070410803e-05,-0.001043082982194549,3.183755404602417e-05,0.001032631215254918,0.0001605859877193339,-0.0008710420791452443,6.17406935338387e-05,0.0001753424977449629,-0.0001219803418208641
2,2154434.690031847,0.0,1.739870727499268,-0.1477636172532124,0.173581186354817,-0.1174820262804017,0.5893164391583858,-0.0585815955367974,0.0,0.0,2.0756425761343,0.2453402264142848,1.0,0.0,1.799979726986226,-1.555130929859253,0.0,0.0,0.0008648558850040677,8.796603375862966e-05,4.481949013484288e-06,-9.677319132386355e-06,-0.001037823363709726,-0.0001226703585473687,0.0,0.0,-0.00103782128806715,-0.0001226701132071424,0.0001807109489590455,-0.0001597387670643168,0.001905112653739343,8.136782380867392e-05,-0.001042900774035946,3.917772659027541e-05,0.001035175550118982,0.0001552497801988975,-0.000869935363749634,7.38818086266062e-05,0.000173581186354817,-0.0001174820262804017
2,2238721.138568301,0.0,1.737062090749933,-0.1722004534948718,0.1718802391915858,-0.1131136430533599,0.588468173370784,-0.05643913527361384,0.0,0.0,2.079769533399542,0.2323723473509063,1.0,0.0,1.78254571946848,-1.527356900892452,0.0,0.0,0.0008658435035231171,7.665807628448595e-05,4.866644763304061e-06,-1.013186821219806e-05,-0.001039886846469304,-0.0001161864060478005,0.0,0.0,-0.001039884766699771,-0.0001161861736754531,0.0001789628311418771,-0.0001571381397598991,0.001906203681719374,6.397863559425227e-05,-0.001042572315806484,4.65721268827074e-05,0.001037670899282317,0.0001500790345421416,-0.0008685310453749666,8.61002267474359e-05,0.0001718802391915858,-0.00011311364305336
2,2326305.067153586,0.0,1.733644234580097,-0.1968071849035795,0.1702311152035378,-0.1088697985517214,0.5876449957432093,-0.05435882379426148,0.0,0.0,2.083752785843233,0.2196362250538045,1.0,0.0,1.765568570993313,-1.501455909852407,0.0,0.0,0.00086660270750398,6.544163072186304e-05,5.279888845453187e-06,-1.061399036176909e-05,-0.001041878476674402,-0.0001098183321631273,0.0,0.0,-0.001041876392921616,-0.0001098181125269023,0.000177259717309975,-0.0001547317901445207,0.0019069536143477,4.666254413518276e-05,-0.001042095809992247,5.402710828412982e-05,0.001040129763413418,0.0001450663333941574,-0.0008668221172900484,9.840359245178976e-05,0.0001702311152035378,-0.0001088697985517214
2,2417315.480804062,0.0,1.729600495057756,-0.22159837422345,0.1686255703639229,-0.1047447906137124,0.5868427908135507,-0.05233784762740414,0.0,0.0,2.087611738088619,0.2071139752720921,1.0,0.0,1.748960182574359,-1.477399641343101,0.0,0.0,0.0008671373493621959,5.430681843378304e-05,5.723589918501874e-06,-1.112585368391886e-05,-0.001043807956656048,-0.0001035571947500213,0.0,0.0,-0.00104380586904431,-0.0001035569876360461,0.0001755927346900485,-0.0001525172056365987,0.001907366359377797,2.940434737888956e-05,-0.001041468774523421,6.154901565513793e-05,0.001042564382248424,0.0001402037560889887,-0.0008648002475288779,0.000110799187111725,0.0001686255703639229,-0.0001047447906137124
2,2511886.431509537,0.0,1.724911532827728,-0.2465876448742244,0.1670556402517391,-0.1007326089461812,0.5860575790082172,-0.05037323944326522,0.0,0.0,2.091364949227785,0.1947867681443541,1.0,0.0,1.732634442416953,-1.455158133309671,0.0,0.0,0.000867450213200241,4.324370677386002e-05,6.199753204047067e-06,-1.166982952099276e-05,-0.001045684565978842,-9.739357885894521e-05,0.0,0.0,-0.001045682474613892,-9.739338407217708e-05,0.0001739532002405793,-0.0001504917249292767,0.001907444250519446,1.218879629629085e-05,-0.001040688035166146,6.914414299007132e-05,0.001044986759194049,0.000135482865321048,-0.000862455766413864,0.0001232938224371122,0.0001670556402517392,-0.0001007326089461812
2,2610157.215682491,0.0,1.719555312647247,-0.2717874567691956,0.165513624575069,-0.09682693095814097,0.5852855089046852,-0.04846187575883499,0.0,0.0,2.09503015496793,0.1826348096595135,1.0,0.0,1.716506969679467,-1.434699809850622,0.0,0.0,0.0008675430233538589,3.224236810216163e-05,6.710479709258499e-06,-1.22485118313181e-05,-0.00104751717251412,-9.131758746456637e-05,0.0,0.0,-0.001047515077483965,-9.131740482975676e-05,0.0001723325939004887,-0.0001486525420991646,0.001907188058776895,-4.999313397782872e-06,-0.001039749717817021,7.681868961126326e-05,0.001047408682897958,0.0001308946867742718,-0.0008597776563236237,0.0001358937283845978,0.000165513624575069,-9.682693095814098e-05
2,2712272.579331981,0.0,1.713507088894654,-0.2972088692335177,0.1639920741001268,-0.09302111315200876,0.5845228506923283,-0.04660047242228887,0.0,0.0,2.098624281705499,0.1706373119478545,1.0,0.0,1.700494868645077,-1.415991471782047,0.0,0.0,0.000867416451834413,2.129293779429275e-05,7.257964201681803e-06,-1.286473812986567e-05,-0.001049314239477031,-8.531882661123917e-05,0.0,0.0,-0.001049312140852749,-8.531865597392723e-05,0.0001707225327272167,-0.0001469967065144487,0.00190659700300604,-2.217504998181484e-05,-0.001038649240852257,8.457871449192578e-05,0.001049841745051624,0.0001264296818438134,-0.0008567535444473271,0.0001486044346167589,0.0001639920741001268,-9.302111315200876e-05
2,2818382.931264404,0.0,1.706739398888227,-0.3228612894140511,0.1624837804642899,-0.08930817824885097,0.5837659910707137,-0.04478557796231401,0.0,0.0,2.102163451097832,0.1587724529680103,1.0,0.0,1.684516496436886,-1.39899824603035,0.0,0.0,0.0008670701246531881,1.038567190243811e-05,7.844491690727421e-06,-1.352161204618475e-05,-0.001051083827712367,-7.938638525645813e-05,0.0,0.0,-0.001051081725548916,-7.938622648400515e-05,0.0001691147462191773,-0.0001455211186423888,0.001905668759831719,-3.935325396450383e-05,-0.0010373813077484,9.243008827844457e-05,0.001052297353648207,0.0001220777136038112,-0.0008533696994441137,0.0001614306447070256,0.0001624837804642898,-8.930817824885097e-05
2,2928644.564625185,0.0,1.699222066227033,-0.3487522046743381,0.1609817693734298,-0.08568079824012122,0.5830114298358648,-0.04301356489612867,0.0,0.0,2.105662973627978,0.1470173262292959,1.0,0.0,1.668491247484924,-1.383683494877683,0.0,0.0,0.000866502627092855,-4.889948805875122e-07,8.472432137990271e-06,-1.422252753577457e-05,-0.001052833592476962,-7.350881013197417e-05,0.0,0.0,-0.001052831486813989,-7.350866311464796e-05,0.0001675010531234993,-0.000144222521848618,0.001904399473200466,-5.654844488467715e-05,-0.001035939900264002,0.0001003784425909066,0.001054786740864883,0.0001178280062046964,-0.0008496110331135165,0.0001743761023371691,0.0001609817693734298,-8.568079824012121e-05
2,3043219.887107668,0.0,1.690922216763058,-0.3748868976140374,0.1594792977120709,-0.08213127358266735,0.5822557784194088,-0.04128061910213659,0.0,0.0,2.109137329569458,0.1353478812890196,1.0,0.0,1.652339358091812,-1.370008686070144,0.0,0.0,0.0008657115080723532,-1.134039031465417e-05,9.144233084055909e-06,-1.497119475864654e-05,-0.001054570773922059,-6.767407599239105e-05,0.0,0.0,-0.001054568664784729,-6.76739406445098e-05,0.0001658733400421935,-0.0001430974902763863,0.001902783763979737,-7.377472576645231e-05,-0.001034318272542994,0.0001084291161907447,0.001057320964675991,0.0001136690979274635,-0.000845461108381529,0.0001874434488070187,0.0001594792977120709,-8.213127358266735e-05
2,3162277.660168324,0.0,1.681804310233224,-0.4012681425494444,0.1579698551282725,-0.07865150878801028,0.5814957606624999,-0.03958272738029122,0.0,0.0,2.112600135657252,0.1237388558966958,1.0,0.0,1.635981734639933,-1.35793322483447,0.0,0.0,0.0008646932838318605,-2.217754413545714e-05,9.862409843109205e-06,-1.577166760991126e-05,-0.001056302180428761,-6.186955168720372e-05,0.0,0.0,-0.001056300067828626,-6.186942794834787e-05,0.0001642235421679622,-0.0001421424128940511,0.001900814740153103,-9.104568435953167e-05,-0.001032508946581176,0.000116587097625756,0.001059910903232181,0.0001095887881833334,-0.000840902155116612,0.0002006340712747222,0.0001579698551282725,-7.865150878801027e-05
2,3285993.247600596,0.0,1.671830191019699,-0.4278958825503972,0.1564471706924235,-0.0752329847029231,0.5807282161253995,-0.03791566334629455,0.0,0.0,2.116064095663456,0.1121637008270042,1.0,0.0,1.619339809231194,-1.347414248946817,0.0,0.0,0.0008634434412487929,-3.300912539878909e-05,1.062953287901742e-05,-1.662837285067091e-05,-0.001058034163895823,-5.608196257720285e-05,0.0,0.0,-0.001058032047831728,-5.608185041350208e-05,0.0001625436265043078,-0.0001413534738048771,0.001898484008302996,-0.0001083742903425959,-0.001030503709578467,0.0001248569639878822,0.001062567240962957,0.000105574078828486,-0.0008359150955098494,0.0002139479412751986,0.0001564471706924235,-7.52329847029231e-05
2,3414548.873833541,0.0,1.660959161963384,-0.4547668864597125,0.1549052252687364,-0.07186672783812803,0.5799501062537185,-0.03627497183570139,0.0,0.0,2.119540932966133,0.1005944986567165,1.0,0.0,1.60233542684332,-1.338406388170196,0.0,0.0,0.0008619564411803393,-4.384337705858055e-05,1.144821193838788e-05,-1.754614074211159e-05,-0.001059772586024,-5.029734992285697e-05,0.0,0.0,-0.001059770466483066,-5.029724932835828e-05,0.0001608255779527315,-0.0001407266289257854,0.001895781687219246,-0.0001257727877283404,-0.001028293613787104,0.0001332428154563886,0.001065300445278392,0.0001016111102684028,-0.0008304795809816921,0.0002273834432298563,0.0001549052252687364,-7.186672783812803e-05
