case,frequency_real,frequency_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(ref)_real,v(ref)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,id(j1)_real,id(j1)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(vref)_real,i(vref)_imag,i(rs)_real,i(rs)_imag
1,46.41588833612769,0.0,-4.312729176225716e-06,-2.000807503857036e-05,4.291776485836969,-0.000346671430935799,0.0,0.0,0.0,0.0,1.0,0.0,0.998089213913908,-2.759299319778897e-05,0.0,0.0,-0.0004727557101639468,4.804053733172795e-09,-9.695153934353657e-13,-2.656773201347011e-10,2.156364588112858e-09,1.000403751928518e-08,2.160846495902439e-09,6.883176516026116e-08,0.0009980870520978973,-9.669043567818485e-08,4.477595035031764e-12,5.882770763290095e-08,-0.0005252903959402366,2.305113934055779e-08,0.0,0.0,0.000998089213913908,-2.759299319778897e-08
1,48.23178482239296,0.0,-4.31285793789371e-06,-2.079083701919751e-05,4.291776483731009,-0.0003602340158217289,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892137457062,-2.867249464812692e-05,0.0,0.0,-0.0004727557101384394,4.991999380953325e-09,-9.669307019926216e-13,-2.760712291822164e-10,2.156428968946855e-09,1.039541850959875e-08,2.161268078200895e-09,7.15246223571157e-08,0.0009980870515106978,-1.004731882344248e-07,4.834795903568286e-12,6.112918305667993e-08,-0.0005252903958002098,2.395295300653064e-08,0.0,0.0,0.0009980892137457062,-2.867249464812692e-08
1,50.11872336272711,0.0,-4.312996971789218e-06,-2.160422245061822e-05,4.29177648145705,-0.0003743272002540881,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892135640865,-2.979422868057664e-05,0.0,0.0,-0.0004727557101109059,5.187297895238807e-09,-9.64139816373177e-13,-2.868717719227927e-10,2.156498485894609e-09,1.080211122530911e-08,2.161723291314024e-09,7.432283032735253e-08,0.0009980870508766555,-1.04403930779852e-07,5.220492529007439e-12,6.352069749782096e-08,-0.0005252903956489974,2.489004769940312e-08,0.0,0.0,0.0009980892135640865,-2.979422868057664e-08
1,52.07948328595451,0.0,-4.313147097478875e-06,-2.244942939262716e-05,4.291776479001682,-0.000388971742507073,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892133679777,-3.095984753084965e-05,0.0,0.0,-0.0004727557100810964,5.390236937051089e-09,-9.611262874035654e-13,-2.980948568064035e-10,2.156573548739438e-09,1.122471469631358e-08,2.162214819963573e-09,7.723051063544194e-08,0.0009980870501920317,-1.08488453023098e-07,5.636958164920638e-12,6.600577348969894e-08,-0.0005252903954856558,2.586380369405385e-08,0.0,0.0,0.0009980892133679778,-3.095984753084965e-08
1,54.11695265464624,0.0,-4.31330919870021e-06,-2.332770277585985e-05,4.291776476350438,-0.0004041892129660889,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892131562246,-3.217106807390095e-05,0.0,0.0,-0.0004727557100489554,5.601115421417015e-09,-9.578723536749094e-13,-3.097570146586101e-10,2.156654599350105e-09,1.166385138792992e-08,2.162745559801129e-09,8.025194609089135e-08,0.0009980870494527918,-1.127327711794509e-07,6.086647414041831e-12,6.858807137525866e-08,-0.0005252903953092969,2.687565526488753e-08,0.0,0.0,0.0009980892131562246,-3.217106807390095e-08
1,56.23413251903477,0.0,-4.31348423246547e-06,-2.424033623548564e-05,4.29177647348769,-0.0004200020258993749,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892129275784,-3.342967435276215e-05,0.0,0.0,-0.0004727557100142887,5.82024395757484e-09,-9.543588368591452e-13,-3.218754230293787e-10,2.156742116232735e-09,1.212016811774282e-08,2.163318640492307e-09,8.339158705651536e-08,0.0009980870486545794,-1.171431368323069e-07,6.572210695424703e-12,7.127139469843633e-08,-0.0005252903951189491,2.792709279841643e-08,0.0,0.0,0.0009980892129275783,-3.342967435276215e-08
1,58.43414133735162,0.0,-4.313673228839576e-06,-2.518867401663872e-05,4.291776470396567,-0.0004364334724726017,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892126806921,-3.473752020630803e-05,0.0,0.0,-0.0004727557099768187,6.04794530651093e-09,-9.505650286740717e-13,-3.344679314944754e-10,2.156836614419788e-09,1.259433700831936e-08,2.163937438257919e-09,8.665405800349858e-08,0.0009980870477926892,-1.217260461413011e-07,7.09650986571938e-12,7.40596958065052e-08,-0.0005252903949133081,2.901966498844788e-08,0.0,0.0,0.000998089212680692,-3.473752020630803e-08
1,60.7202195690987,0.0,-4.31387730315258e-06,-2.617411295439369e-05,4.291776467058847,-0.0004535077550550738,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892124141104,-3.609653199982703e-05,0.0,0.0,-0.0004727557099362956,6.284554856368868e-09,-9.464685688310371e-13,-3.475530879467264e-10,2.15693865157629e-09,1.308705647719685e-08,2.164605600620041e-09,9.004416432290709e-08,0.0009980870468620413,-1.264882494106808e-07,7.662635086638738e-12,7.695708167159726e-08,-0.0005252903946912912,3.015498111726261e-08,0.0,0.0,0.0009980892124141104,-3.609653199982703e-08
1,63.09573444801917,0.0,-4.314097656887839e-06,-2.719810453120203e-05,4.291776463454863,-0.0004712500228680632,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892121262621,-3.750871146241752e-05,0.0,0.0,-0.0004727557098926638,6.530421116449227e-09,-9.420453132458664e-13,-3.611501659158511e-10,2.157048828443919e-09,1.359905226560102e-08,2.165327065898172e-09,9.356689940368046e-08,0.0009980870458571516,-1.314367610320138e-07,8.27392303802918e-12,7.996781993997496e-08,-0.0005252903944516496,3.133471342593142e-08,0.0,0.0,0.000998089212126262,-3.750871146241752e-08
1,65.56418494179772,0.0,-4.314335589228335e-06,-2.826215701481964e-05,4.291776459563367,-0.0004896864090277811,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892118154507,-3.897613863538899e-05,0.0,0.0,-0.0004727557098455348,6.785906230497989e-09,-9.372691917363135e-13,-3.752791929571248e-10,2.157167794614168e-09,1.413107850740982e-08,2.166106086014748e-09,9.722745198753026e-08,0.0009980870447720957,-1.365788698158764e-07,8.933976583891635e-12,8.30963452179634e-08,-0.0005252903941928566,3.256059957739888e-08,0.0,0.0,0.0009980892118154508,-3.897613863538899e-08
1,68.12920690579594,0.0,-4.314592503051884e-06,-2.936783767987525e-05,4.291776455361432,-0.0005088440690375494,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892114798445,-4.050097493601097e-05,0.0,0.0,-0.0004727557097945201,7.051386510191607e-09,-9.321120543672979e-13,-3.899609801506753e-10,2.157296251525942e-09,1.468391883993762e-08,2.166947252094173e-09,1.010312138115772e-07,0.000998087043600481,-1.419221497277389e-07,9.646686007262074e-12,8.634726560380192e-08,-0.0005252903939133302,3.383444521596281e-08,0.0,0.0,0.0009980892114798445,-4.050097493601097e-08
1,70.7945784384136,0.0,-4.314869912480646e-06,-3.051677511634996e-05,4.29177645082428,-0.0005287512207858645,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892111174648,-4.208546634112204e-05,0.0,0.0,-0.0004727557097395363,7.327252989367607e-09,-9.265435055383197e-13,-4.052171527548742e-10,2.157434956240323e-09,1.525838755817498e-08,2.167855523419483e-09,1.049837875499844e-07,0.0009980870423353984,-1.474744710438613e-07,1.041625193910743e-11,8.972536947503433e-08,-0.0005252903936115716,3.515812662684253e-08,0.0,0.0,0.0009980892111174648,-4.208546634112204e-08
1,73.56422544596393,0.0,-4.315169451984957e-06,-3.171066162837071e-05,4.291776445925179,-0.0005494371861092751,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892107261765,-4.373194669528872e-05,0.0,0.0,-0.0004727557096801949,7.613911999976498e-09,-9.20530724835166e-13,-4.210701820589633e-10,2.157584725992479e-09,1.585533081418535e-08,2.168836251623616e-09,1.090909950662845e-07,0.0009980870409693947,-1.532440119436322e-07,1.124721011637734e-11,9.323563254143755e-08,-0.0005252903932857766,3.653359349978648e-08,0.0,0.0,0.0009980892107261765,-4.373194669528872e-08
1,76.44222742525982,0.0,-4.315492887041472e-06,-3.295125572684838e-05,4.291776440635254,-0.0005709324339812752,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892103036731,-4.544284114838565e-05,0.0,0.0,-0.0004727557096160517,7.911785770639296e-09,-9.140382735900519e-13,-4.375434184818531e-10,2.157746443520736e-09,1.647562786342419e-08,2.169895217431996e-09,1.133588859885536e-07,0.0009980870394944183,-1.592392705554211e-07,1.21444581151324e-11,9.688322517387363e-08,-0.0005252903929339192,3.796287180087303e-08,0.0,0.0,0.000998089210303673,-4.544284114838565e-08
1,79.43282347242791,0.0,-4.315842124347213e-06,-3.424038471963349e-05,4.29177643492332,-0.0005932686253908436,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892098474645,-4.722066972766152e-05,0.0,0.0,-0.0004727557095467461,8.221313048478133e-09,-9.070278860100642e-13,-4.54661125965825e-10,2.157921062173607e-09,1.712019235981675e-08,2.171038662372068e-09,1.177937466200642e-07,0.0009980870379017743,-1.654690774736915e-07,1.311328421631143e-11,1.006735200198627e-07,-0.0005252903925539454,3.944806675653306e-08,0.0,0.0,0.0009980892098474645,-4.722066972766153e-08
1,82.5404185268016,0.0,-4.316219222699758e-06,-3.557994740300386e-05,4.291776428755717,-0.0006164786599767201,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892093548617,-4.906805104955132e-05,0.0,0.0,-0.0004727557094720281,8.542949745429492e-09,-8.994582436428519e-13,-4.724485177158204e-10,2.158109611349879e-09,1.778997370150193e-08,2.172273326078315e-09,1.224021091985416e-07,0.0009980870361820772,-1.719426087658087e-07,1.415939857426867e-11,1.046120999170923e-07,-0.0005252903921438012,4.099136595449689e-08,0.0,0.0,0.0009980892093548618,-4.906805104955132e-08
1,85.76958985908915,0.0,-4.316626403211288e-06,-3.697191685844859e-05,4.291776422096094,-0.0006405967244861058,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892088229614,-5.09877061767018e-05,0.0,0.0,-0.0004727557093912316,8.877169609751608e-09,-8.912847318502901e-13,-4.909317933369389e-10,2.158313201605644e-09,1.84859584292243e-08,2.173606485239689e-09,1.271907615176594e-07,0.0009980870343251917,-1.786693994876982e-07,1.528896687178491e-11,1.087047661165183e-07,-0.0005252903917008223,4.259504256581614e-08,0.0,0.0,0.0009980892088229615,-5.09877061767018e-08
1,89.12509381337428,0.0,-4.317066067738295e-06,-3.841834335886744e-05,4.291776414905195,-0.0006656583431291634,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892082486285,-5.298246262589163e-05,0.0,0.0,-0.0004727557093041346,9.224464923786486e-09,-8.824591768548078e-13,-5.101381774248751e-10,2.158533033869148e-09,1.920917167943372e-08,2.175045997835049e-09,1.321667569249477e-07,0.0009980870323201716,-1.856593577282642e-07,1.650864665991097e-11,1.129575468271706e-07,-0.0005252903912226214,4.426145869320869e-08,0.0,0.0,0.0009980892082486284,-5.298246262589163e-08
1,92.61187281287906,0.0,-4.317540805320874e-06,-3.992135738846696e-05,4.291776407140644,-0.000691700429903488,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892076284784,-5.505525853274924e-05,0.0,0.0,-0.0004727557092099322,9.585347229047216e-09,-8.729295618085435e-13,-5.300959596661103e-10,2.158770402660437e-09,1.996067869423348e-08,2.17660034685193e-09,1.373374247108388e-07,0.0009980870301552018,-1.929227792032542e-07,1.78256265968265e-11,1.17376706095248e-07,-0.0005252903907061457,4.599306885013808e-08,0.0,0.0,0.0009980892076284784,-5.505525853274924e-08
1,96.23506263980856,0.0,-4.318053415719447e-06,-4.148317278079974e-05,4.291776398756677,-0.0007187613429656081,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892069588556,-5.720914697940236e-05,0.0,0.0,-0.000472755709108319,9.960348079785907e-09,-8.626397202119052e-13,-5.508345365069559e-10,2.159026707859724e-09,2.074158639039987e-08,2.178278694784635e-09,1.427103809041531e-07,0.0009980870278175217,-2.004703624200623e-07,1.924766881698294e-11,1.219687530305804e-07,-0.0005252903901485362,4.779242357618054e-08,0.0,0.0,0.0009980892069588556,-5.720914697940237e-08
1,99.99999999999969,0.0,-4.318606919406776e-06,-4.310608997957058e-05,4.291776389703876,-0.0007468809411295997,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892062358135,-5.944730049143303e-05,0.0,0.0,-0.0004727557089986012,1.035001982580122e-08,-8.515290048745469e-13,-5.723844544527969e-10,2.159303459703388e-09,2.155304498978529e-08,2.180090933200066e-09,1.482935394899222e-07,0.0009980870252933522,-2.083132244358081e-07,2.078315468024924e-11,1.26740451394047e-07,-0.0005252903895464345,4.966217319383971e-08,0.0,0.0,0.0009980892062358135,-5.944730049143304e-08
1,103.9122303835166,0.0,-4.319204579106284e-06,-4.479249942701107e-05,4.291776379928882,-0.0007761006425760391,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892054550907,-6.177301571076261e-05,0.0,0.0,-0.0004727557088801404,1.075493642607787e-08,-8.395319304676824e-13,-5.947774550613483e-10,2.159602289553142e-09,2.239624971350554e-08,2.182047743104914e-09,1.54095124066078e-07,0.0009980870225678156,-2.164629172319019e-07,2.244113417070062e-11,1.31698829560073e-07,-0.0005252903888963434,5.160507171209799e-08,0.0,0.0,0.0009980892054550908,-6.177301571076261e-08
1,107.9775162327706,0.0,-4.319849918443808e-06,-4.654488508481294e-05,4.29177636937409,-0.0008064634858577515,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892046120855,-6.418971825134794e-05,0.0,0.0,-0.0004727557087521872,1.117569429417975e-08,-8.265777875609763e-13,-6.180465216961808e-10,2.159924959221904e-09,2.327244254240647e-08,2.184160658111446e-09,1.601236799561691e-07,0.0009980870196248499,-2.249314447292132e-07,2.423137923620023e-11,1.368511908688775e-07,-0.0005252903881943216,5.362398088302334e-08,0.0,0.0,0.0009980892046120855,-6.418971825134794e-08
1,112.201845430196,0.0,-4.32054673815685e-06,-4.836582809280659e-05,4.291776357977287,-0.0008380141932922099,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892037018295,-6.670096774484084e-05,0.0,0.0,-0.0004727557086140755,1.16129131766976e-08,-8.125902258691849e-13,-6.422259281093844e-10,2.160273369078425e-09,2.41829140464033e-08,2.186442130969405e-09,1.663880867959495e-07,0.0009980870164471086,-2.337312804688997e-07,2.616444138315075e-11,1.422051243837181e-07,-0.0005252903874363446,5.572187441681527e-08,0.0,0.0,0.0009980892037018295,-6.670096774484084e-08
1,116.5914401179828,0.0,-4.321299146736735e-06,-5.025801057077472e-05,4.291776345671305,-0.0008707992368339646,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892027189577,-6.931046308364336e-05,0.0,0.0,-0.0004727557084648337,1.206723706608626e-08,-7.974868042522786e-13,-6.673512889249581e-10,2.160649573368367e-09,2.512900528538736e-08,2.188905608652935e-09,1.728975716123775e-07,0.0009980870130158628,-2.428753859849458e-07,2.825171386587245e-11,1.477685160689796e-07,-0.0005252903866178327,5.79018423618597e-08,0.0,0.0,0.0009980892027189577,-6.931046308364335e-08
1,121.1527658628584,0.0,-4.322111579524446e-06,-5.222421956899663e-05,4.291776332383607,-0.0009048669065241036,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892016576771,-7.202204786907932e-05,0.0,0.0,-0.0004727557083037404,1.253933514926028e-08,-7.811785048167741e-13,-6.934596120972622e-10,2.161055789762223e-09,2.611210978449832e-08,2.191565610861905e-09,1.796617224142853e-07,0.000998087009310888,-2.523772298954619e-07,3.050549883714364e-11,1.535495604055674e-07,-0.0005252903857340674,6.016709565616216e-08,0.0,0.0,0.000998089201657677,-7.202204786907932e-08
1,125.8925411794163,0.0,-4.322988824245755e-06,-5.426735117334714e-05,4.291776318035884,-0.0009402673816175779,0.0,0.0,0.0,0.0,1.0,0.0,0.9980892005117327,-7.483971607270813e-05,0.0,0.0,-0.0004727557081299072,1.302990279322853e-08,-7.635692082544685e-13,-7.205893534218282e-10,2.161494412122877e-09,2.713367558667357e-08,2.194437815175823e-09,1.866905023147396e-07,0.0009980870053103489,-2.622508077408696e-07,3.29390798556805e-11,1.595567724607148e-07,-0.0005252903847798585,6.252097085672584e-08,0.0,0.0,0.0009980892005117326,-7.483971607270813e-08
1,130.8177474260189,0.0,-4.323936050765198e-06,-5.639041477099063e-05,4.29177630254357,-0.000977052804493131,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891992743705,-7.776761791911737e-05,0.0,0.0,-0.0004727557079420852,1.353966256925193e-08,-7.445551273262946e-13,-7.487804731788168e-10,2.161968025382599e-09,2.819520738549532e-08,2.197539149699759e-09,1.939942642058897e-07,0.0009980870009906665,-2.725106625981859e-07,3.556680017790561e-11,1.657990004299797e-07,-0.0005252903837494605,6.496693505409092e-08,0.0,0.0,0.0009980891992743704,-7.776761791911737e-08
1,135.9356390878521,0.0,-4.324958843282545e-06,-5.859653748295721e-05,4.291776285815349,-0.001015277357454709,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891979382973,-8.081006599885996e-05,0.0,0.0,-0.000472755707739303,1.4069365317225e-08,-7.240241951523153e-13,-7.780744949925781e-10,2.162479421641272e-09,2.92982687414786e-08,2.200887894078105e-09,2.015837660079199e-07,0.0009980869963263793,-2.831719065017725e-07,3.840414729544723e-11,1.722854386699038e-07,-0.0005252903826368505,6.7508590979042e-08,0.0,0.0,0.0009980891979382972,-8.081006599885997e-08
1,141.2537544622749,0.0,-4.326063228310417e-06,-6.088896877012745e-05,4.291776267752637,-0.001054997342537452,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891964956391,-8.39715416205384e-05,0.0,0.0,-0.000472755707520256,1.461979125158249e-08,-7.018554047025139e-13,-8.085145669939934e-10,2.163031614155209e-09,3.044448438506373e-08,2.204503784140416e-09,2.094701865145627e-07,0.0009980869912899995,-2.942502427020951e-07,4.146784421662161e-11,1.790256412405303e-07,-0.0005252903814354504,7.01496823091272e-08,0.0,0.0,0.0009980891964956392,-8.397154162053841e-08
1,146.7799267622064,0.0,-4.327255716196632e-06,-6.327108521940762e-05,4.291776248248964,-0.001096271264435799,0.0,0.0,0.0,0.0,1.0,0.0,0.998089194937892,-8.725670141139052e-05,0.0,0.0,-0.0004727557072839728,1.519175111045873e-08,-6.779180955954576e-13,-8.401455253757445e-10,2.163627858098316e-09,3.163554260970381e-08,2.208408133756415e-09,2.176651418585091e-07,0.00099808698585184,-3.057619887952754e-07,4.477594802989888e-11,1.860295359777201e-07,-0.0005252903801383768,7.289409918282916e-08,0.0,0.0,0.0009980891949378922,-8.725670141139052e-08
1,152.5222956539013,0.0,-4.328543335319068e-06,-6.574639551714921e-05,4.29177622718939,-0.001139159916675871,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891932558758,-9.067038417610075e-05,0.0,0.0,-0.0004727557070286215,1.578608734978729e-08,-6.520711840012805e-13,-8.730139604340823e-10,2.164271667659534e-09,3.287319775857461e-08,2.212623952840389e-09,2.261807026209713e-07,0.0009980869799798527,-3.177241007575061e-07,4.834795633027334e-11,1.933074391160011e-07,-0.0005252903787376362,7.574588392926171e-08,0.0,0.0,0.0009980891932558757,-9.067038417610075e-08
1,158.4893192461107,0.0,-4.329933674496189e-06,-6.831854561713179e-05,4.29177620444978,-0.001183726471159001,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891914396763,-9.421761802393456e-05,0.0,0.0,-0.0004727557067528976,1.640367538431945e-08,-6.241623311101809e-13,-9.071682851944378e-10,2.164966837248095e-09,3.415927280856589e-08,2.21717608953922e-09,2.350294116105881e-07,0.0009980869736394254,-3.301541979197172e-07,5.220492213579845e-11,2.008700704834766e-07,-0.0005252903772251794,7.87092370223779e-08,0.0,0.0,0.0009980891914396764,-9.421761802393455e-08
1,164.6897865482862,0.0,-4.331434928062095e-06,-7.099132411072522e-05,4.291776179896113,-0.001230036571208342,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891894785893,-9.790362777469693e-05,0.0,0.0,-0.00047275570645533,1.704542487690995e-08,-5.940270452654768e-13,-9.426588067219329e-10,2.165717464031047e-09,3.549566205536261e-08,2.222091373818871e-09,2.442243023378673e-07,0.000998086966793189,-3.430705889192863e-07,5.636957797159066e-11,2.087285692911806e-07,-0.0005252903755921523,8.178852326773249e-08,0.0,0.0,0.0009980891894785892,-9.790362777469694e-08
1,171.1328304161774,0.0,-4.333055944050201e-06,-7.376866780713616e-05,4.291776153383675,-0.001278158428255531,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891873610563,-0.0001017338426544183,0.0,0.0,-0.000472755706133976,1.771228107840797e-08,-5.614877124693395e-13,-9.79537800221874e-10,2.166527972025101e-09,3.688433390356808e-08,2.227398775241212e-09,2.537789182123637e-07,0.0009980869594007936,-3.56492298667004e-07,6.08664698526332e-11,2.168945105401279e-07,-0.0005252903738288406,8.498827823146877e-08,0.0,0.0,0.0009980891873610563,-1.017338426544183e-07
1,177.8279410038916,0.0,-4.334806277261904e-06,-7.665466753196121e-05,4.291776124756205,-0.001328162922309859,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891850745969,-0.0001057139042921046,0.0,0.0,-0.0004727557057869203,1.840522621991496e-08,-5.263525495471343e-13,-1.017859586039384e-09,2.167403138630952e-09,3.832733376598061e-08,2.23312957548854e-09,2.637073324908726e-07,0.0009980869514186691,-3.704390963690166e-07,6.572210195505665e-11,2.253799220702245e-07,-0.0005252903719248081,8.831321492083359e-08,0.0,0.0,0.0009980891850745969,-1.057139042921046e-07
1,184.7849797422283,0.0,-4.33669624300137e-06,-7.96535741525815e-05,4.291776093844974,-0.001380123706357857,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891826057348,-0.0001098496750293259,0.0,0.0,-0.0004727557054121645,1.912528095951698e-08,-4.884144738004842e-13,-1.057680609671605e-09,2.168348121500685e-09,3.982678707629075e-08,2.239317551192247e-09,2.740241690060119e-07,0.0009980869427997695,-3.849315246450093e-07,7.096509282856582e-11,2.34197302276147e-07,-0.0005252903698688971,9.17682307259918e-08,0.0,0.0,0.0009980891826057348,-1.098496750293258e-07
1,192.0141938638794,0.0,-4.338736981912561e-06,-8.276980483927645e-05,4.291776060467791,-0.001434117314847092,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891799399185,-0.0001141472465548837,0.0,0.0,-0.0004727557050075992,1.987350588565293e-08,-4.474498824869687e-13,-1.09905952491038e-09,2.16936849095628e-09,4.138490241963823e-08,2.245999174268825e-09,2.847446237057236e-07,0.0009980869334932948,-3.999909297855177e-07,7.662634407070617e-11,2.433596385162804e-07,-0.0005252903676490062,9.535841463335882e-08,0.0,0.0,0.0009980891799399186,-1.141472465548837e-07
1,199.5262314968871,0.0,-4.340940520375369e-06,-8.600794957127592e-05,4.291776024427945,-0.001490223276413923,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891770614368,-0.000118612948877272,0.0,0.0,-0.000472755704570671,2.065100307926016e-08,-4.032173349328826e-13,-1.142057280237862e-09,2.170470260187685e-09,4.300397478563796e-08,2.253213823706049e-09,2.958844870354147e-07,0.0009980869234443963,-4.156394931929246e-07,8.273922245710932e-11,2.528804262418273e-07,-0.0005252903652519514,9.908905472130693e-08,0.0,0.0,0.0009980891770614369,-1.18612948877272e-07
1,207.3321573485946,0.0,-4.343319846444871e-06,-8.93727778973314e-05,4.291775985513013,-0.001548524231021214,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891739533237,-0.0001232533596481448,0.0,0.0,-0.0004727557040989927,2.145891773701488e-08,-3.554561295116677e-13,-1.186737208602412e-09,2.171659923222435e-09,4.46863889486657e-08,2.261004023178591e-09,3.074601671956977e-07,0.0009980869125938451,-4.319002640524451e-07,8.933975660116395e-11,2.627736888742543e-07,-0.0005252903626637717,1.02965645948789e-07,0.0,0.0,0.0009980891739533237,-1.232533596481448e-07
1,215.4434690031875,0.0,-4.34588898334809e-06,-9.286924596076058e-05,4.291775943493632,-0.001609106051678517,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891705972604,-0.0001280753138505216,0.0,0.0,-0.0004727557035895669,2.229843985803901e-08,-3.038847671009401e-13,-1.233165120706964e-09,2.172944491674045e-09,4.64346229803803e-08,2.269415687050951e-09,3.194887143099824e-07,0.0009980869008776882,-4.487971932812108e-07,9.646684930219215e-11,2.730539984603559e-07,-0.0005252903598690073,1.069938982489554e-07,0.0,0.0,0.0009980891705972605,-1.280753138505216e-07
1,223.872113856833,0.0,-4.348663073860948e-06,-9.650250379931698e-05,4.291775898122154,-0.001672057970924004,0.0,0.0,0.0,0.0,1.0,0.0,0.9980891669734667,-0.0001330859138659985,0.0,0.0,-0.0004727557030395346,2.317080599675695e-08,-2.481992919619921e-13,-1.281409401947412e-09,2.174331536930474e-09,4.825125189965849e-08,2.278498392517287e-09,3.319878455375103e-07,0.0009980868882268749,-4.663551688054561e-07,1.041625068336768e-10,2.837364971353479e-07,-0.0005252903568513378,1.111797449393097e-07,0.0,0.0,0.0009980891669734667,-1.330859138659985e-07
