case,frequency_real,frequency_imag,v(bufferin)_real,v(bufferin)_imag,v(direct)_real,v(direct)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rl1)_real,i(rl1)_imag,i(rs2)_real,i(rs2)_imag,i(vn)_real,i(vn)_imag,i(rs1)_real,i(rs1)_imag,i(rl2)_real,i(rl2)_imag
1,107.9775162327706,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987829381,-1.188902140178088e-05,0.0,0.0,-0.004999938488590948,5.9445041622437e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488590948,5.9445041622437e-08,9.900990099009902e-05,0.0,0.009999888987829381,-1.188902140178088e-07
1,112.201845430196,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987716735,-1.235414730922516e-05,0.0,0.0,-0.004999938488534632,6.177066860158915e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488534632,6.177066860158915e-08,9.900990099009902e-05,0.0,0.009999888987716735,-1.235414730922516e-07
1,116.5914401179828,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987595101,-1.283747001372512e-05,0.0,0.0,-0.004999938488473812,6.41872794659421e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488473812,6.41872794659421e-08,9.900990099009902e-05,0.0,0.009999888987595101,-1.283747001372512e-07
1,121.1527658628584,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987463763,-1.333970141590192e-05,0.0,0.0,-0.004999938488408164,6.669843371468676e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488408164,6.669843371468676e-08,9.900990099009902e-05,0.0,0.009999888987463764,-1.333970141590192e-07
1,125.8925411794163,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987321951,-1.38615812675689e-05,0.0,0.0,-0.004999938488337248,6.930783010282053e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488337248,6.930783010282053e-08,9.900990099009902e-05,0.0,0.009999888987321952,-1.38615812675689e-07
1,130.8177474260189,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987168823,-1.440387826133428e-05,0.0,0.0,-0.004999938488260684,7.201931208915771e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488260684,7.201931208915771e-08,9.900990099009902e-05,0.0,0.009999888987168824,-1.440387826133428e-07
1,135.9356390878521,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888987003481,-1.496739116283176e-05,0.0,0.0,-0.004999938488178014,7.48368734974735e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488178014,7.48368734974735e-08,9.900990099009902e-05,0.0,0.00999988898700348,-1.496739116283176e-07
1,141.2537544622749,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888986824946,-1.55529499872465e-05,0.0,0.0,-0.004999938488088745,7.776466439912887e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938488088745,7.776466439912887e-08,9.900990099009902e-05,0.0,0.009999888986824947,-1.555294998724651e-07
1,146.7799267622064,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888986632175,-1.616141722186951e-05,0.0,0.0,-0.00499993848799235,8.08069972258354e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848799235,8.08069972258354e-08,9.900990099009902e-05,0.0,0.009999888986632175,-1.616141722186951e-07
1,152.5222956539013,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888986424017,-1.679368909648122e-05,0.0,0.0,-0.004999938487888281,8.3968353121566e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938487888281,8.3968353121566e-08,9.900990099009902e-05,0.0,0.009999888986424017,-1.679368909648122e-07
1,158.4893192461107,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888986199257,-1.74506969034353e-05,0.0,0.0,-0.004999938487775898,8.72533885429675e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938487775898,8.72533885429675e-08,9.900990099009902e-05,0.0,0.009999888986199258,-1.74506969034353e-07
1,164.6897865482862,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988898595657,-1.813340836938731e-05,0.0,0.0,-0.004999938487654551,9.066694211799548e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938487654551,9.066694211799548e-08,9.900990099009902e-05,0.0,0.00999988898595657,-1.813340836938731e-07
1,171.1328304161774,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888985694518,-1.88428290806884e-05,0.0,0.0,-0.004999938487523524,9.42140417728751e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938487523524,9.42140417728751e-08,9.900990099009902e-05,0.0,0.00999988898569452,-1.88428290806884e-07
1,177.8279410038916,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888985411564,-1.958000396454379e-05,0.0,0.0,-0.00499993848738204,9.789991213788536e-08,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848738204,9.789991213788536e-08,9.900990099009902e-05,0.0,0.009999888985411563,-1.958000396454379e-07
1,184.7849797422283,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888985106035,-2.034601882811749e-05,0.0,0.0,-0.00499993848722928,1.01729982242875e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848722928,1.01729982242875e-07,9.900990099009902e-05,0.0,0.009999888985106035,-2.034601882811749e-07
1,192.0141938638794,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888984776132,-2.114200195785041e-05,0.0,0.0,-0.004999938487064336,1.057098935138433e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938487064336,1.057098935138433e-07,9.900990099009902e-05,0.0,0.009999888984776132,-2.114200195785041e-07
1,199.5262314968871,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888984419911,-2.196912578134739e-05,0.0,0.0,-0.004999938486886221,1.098455080823662e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938486886221,1.098455080823662e-07,9.900990099009902e-05,0.0,0.009999888984419912,-2.196912578134739e-07
1,207.3321573485946,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888984035274,-2.282860859428112e-05,0.0,0.0,-0.004999938486693903,1.141429174201074e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938486693903,1.141429174201074e-07,9.900990099009902e-05,0.0,0.009999888984035275,-2.282860859428112e-07
1,215.4434690031875,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888983619952,-2.372171635485653e-05,0.0,0.0,-0.00499993848648625,1.186084513111286e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848648625,1.186084513111286e-07,9.900990099009902e-05,0.0,0.009999888983619953,-2.372171635485653e-07
1,223.872113856833,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888983171498,-2.464976454847862e-05,0.0,0.0,-0.004999938486262019,1.232486871752198e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938486262019,1.232486871752198e-07,9.900990099009902e-05,0.0,0.009999888983171498,-2.464976454847862e-07
1,232.6305067153616,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888982687267,-2.561412012537053e-05,0.0,0.0,-0.0049999384860199,1.280704597559792e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.0049999384860199,1.280704597559792e-07,9.900990099009902e-05,0.0,0.009999888982687267,-2.561412012537053e-07
1,241.7315480804093,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888982164411,-2.661620351399556e-05,0.0,0.0,-0.004999938485758464,1.330808711879111e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938485758464,1.330808711879111e-07,9.900990099009902e-05,0.0,0.00999988898216441,-2.661620351399556e-07
1,251.1886431509569,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888981599836,-2.765749071324892e-05,0.0,0.0,-0.004999938485476182,1.382873014573741e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938485476182,1.382873014573741e-07,9.900990099009902e-05,0.0,0.009999888981599836,-2.765749071324892e-07
1,261.0157215682525,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888980990229,-2.87395154665008e-05,0.0,0.0,-0.004999938485171378,1.436974192727843e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938485171378,1.436974192727843e-07,9.900990099009902e-05,0.0,0.00999988898099023,-2.87395154665008e-07
1,271.2272579332016,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888980331986,-2.986387152069303e-05,0.0,0.0,-0.004999938484842273,1.493191933600854e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938484842273,1.493191933600854e-07,9.900990099009902e-05,0.0,0.009999888980331986,-2.986387152069303e-07
1,281.8382931264441,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888979621235,-3.103221497381665e-05,0.0,0.0,-0.00499993848448689,1.551609042001237e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848448689,1.551609042001237e-07,9.900990099009902e-05,0.0,0.009999888979621235,-3.103221497381665e-07
1,292.8644564625223,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888978853783,-3.224626671422837e-05,0.0,0.0,-0.004999938484103163,1.612311562252193e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938484103163,1.612311562252193e-07,9.900990099009902e-05,0.0,0.009999888978853783,-3.224626671422837e-07
1,304.3219887107707,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888978025104,-3.350781495539842e-05,0.0,0.0,-0.004999938483688814,1.67538890492888e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938483688814,1.67538890492888e-07,9.900990099009902e-05,0.0,0.009999888978025104,-3.350781495539842e-07
1,316.2277660168364,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888977130319,-3.481871786982377e-05,0.0,0.0,-0.004999938483241435,1.740933978553972e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938483241435,1.740933978553972e-07,9.900990099009902e-05,0.0,0.00999988897713032,-3.481871786982377e-07
1,328.5993247600638,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888976164155,-3.618090632598594e-05,0.0,0.0,-0.00499993848275835,1.80904332644532e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993848275835,1.80904332644532e-07,9.900990099009902e-05,0.0,0.009999888976164155,-3.618090632598595e-07
1,341.4548873833585,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888975120913,-3.759638673238473e-05,0.0,0.0,-0.004999938482236732,1.879817268917588e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938482236732,1.879817268917588e-07,9.900990099009902e-05,0.0,0.009999888975120913,-3.759638673238473e-07
1,354.8133892335737,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888973994445,-3.906724399283729e-05,0.0,0.0,-0.004999938481673495,1.953360051046964e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938481673495,1.953360051046964e-07,9.900990099009902e-05,0.0,0.009999888973994446,-3.906724399283729e-07
1,368.6945064519557,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888972778113,-4.059564457739499e-05,0.0,0.0,-0.004999938481065329,2.029779996216865e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938481065329,2.029779996216865e-07,9.900990099009902e-05,0.0,0.009999888972778113,-4.059564457739499e-07
1,383.1186849557268,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988897146475,-4.218383971340174e-05,0.0,0.0,-0.004999938480408653,2.109189665670682e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938480408653,2.109189665670682e-07,9.900990099009902e-05,0.0,0.00999988897146475,-4.218383971340174e-07
1,398.1071705534952,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888970046611,-4.383416870139354e-05,0.0,0.0,-0.004999938479699581,2.191706024306551e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938479699581,2.191706024306551e-07,9.900990099009902e-05,0.0,0.009999888970046611,-4.383416870139354e-07
1,413.6820402388486,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888968515344,-4.554906236072385e-05,0.0,0.0,-0.00499993847893395,2.27745061295846e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993847893395,2.27745061295846e-07,9.900990099009902e-05,0.0,0.009999888968515344,-4.554906236072385e-07
1,429.8662347082254,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888966861914,-4.733104660998924e-05,0.0,0.0,-0.004999938478107237,2.366549727417319e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938478107237,2.366549727417319e-07,9.900990099009902e-05,0.0,0.009999888966861914,-4.733104660998924e-07
1,446.6835921509607,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888965076585,-4.918274618753e-05,0.0,0.0,-0.004999938477214562,2.45913460445578e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938477214562,2.45913460445578e-07,9.900990099009902e-05,0.0,0.009999888965076585,-4.918274618753e-07
1,464.1588833612755,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988896314883,-5.11068885174844e-05,0.0,0.0,-0.004999938476250687,2.555341615130776e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938476250687,2.555341615130776e-07,9.900990099009902e-05,0.0,0.00999988896314883,-5.110688851748441e-07
1,482.317848223928,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988896106729,-5.31063077270925e-05,0.0,0.0,-0.004999938475209922,2.655312465648425e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938475209922,2.655312465648425e-07,9.900990099009902e-05,0.0,0.00999988896106729,-5.310630772709251e-07
1,501.1872336272695,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888958819693,-5.518394882116528e-05,0.0,0.0,-0.004999938474086127,2.759194406087308e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938474086127,2.759194406087308e-07,9.900990099009902e-05,0.0,0.009999888958819692,-5.518394882116528e-07
1,520.7948328595435,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888956392794,-5.734287201986895e-05,0.0,0.0,-0.004999938472872674,2.867140447287425e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938472872674,2.867140447287425e-07,9.900990099009902e-05,0.0,0.009999888956392795,-5.734287201986895e-07
1,541.1695265464607,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888953772288,-5.958625726621278e-05,0.0,0.0,-0.004999938471562437,2.979309586224384e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938471562437,2.979309586224384e-07,9.900990099009902e-05,0.0,0.009999888953772289,-5.958625726621278e-07
1,562.341325190346,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888950942729,-6.191740890988e-05,0.0,0.0,-0.004999938470147652,3.095867040200578e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938470147652,3.095867040200578e-07,9.900990099009902e-05,0.0,0.00999988895094273,-6.191740890988001e-07
1,584.3414133735142,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888947887445,-6.433976057430114e-05,0.0,0.0,-0.004999938468620013,3.216984490198714e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938468620013,3.216984490198714e-07,9.900990099009902e-05,0.0,0.009999888947887446,-6.433976057430114e-07
1,607.202195690985,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888944588424,-6.685688021413719e-05,0.0,0.0,-0.004999938466970513,3.342840333755612e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938466970513,3.342840333755612e-07,9.900990099009902e-05,0.0,0.009999888944588425,-6.685688021413719e-07
1,630.9573444801896,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888941026225,-6.947247537062383e-05,0.0,0.0,-0.004999938465189389,3.473619947729132e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938465189389,3.473619947729132e-07,9.900990099009902e-05,0.0,0.009999888941026226,-6.947247537062384e-07
1,655.6418494179751,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888937179848,-7.219039863251578e-05,0.0,0.0,-0.004999938463266219,3.609515961345158e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938463266219,3.609515961345158e-07,9.900990099009902e-05,0.0,0.009999888937179848,-7.219039863251578e-07
1,681.2920690579573,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888933026626,-7.501465331067548e-05,0.0,0.0,-0.00499993846118961,3.750728539926617e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993846118961,3.750728539926617e-07,9.900990099009902e-05,0.0,0.009999888933026627,-7.501465331067548e-07
1,707.9457843841337,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888928542081,-7.794939933466441e-05,0.0,0.0,-0.004999938458947334,3.897465679722811e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938458947334,3.897465679722811e-07,9.900990099009902e-05,0.0,0.009999888928542082,-7.794939933466441e-07
1,735.6422544596369,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988892369978,-8.099895938002181e-05,0.0,0.0,-0.00499993845652618,4.04994351427295e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993845652618,4.04994351427295e-07,9.900990099009902e-05,0.0,0.00999988892369978,-8.099895938002181e-07
1,764.4222742525956,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888918471184,-8.416782523525637e-05,0.0,0.0,-0.004999938453911897,4.208386632755462e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938453911897,4.208386632755462e-07,9.900990099009902e-05,0.0,0.009999888918471185,-8.416782523525637e-07
1,794.3282347242767,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888912825475,-8.7460664417928e-05,0.0,0.0,-0.00499993845108905,4.373028410791616e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993845108905,4.373028410791616e-07,9.900990099009902e-05,0.0,0.009999888912825475,-8.7460664417928e-07
1,825.4041852680133,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.999988890672938,-9.088232704956552e-05,0.0,0.0,-0.004999938448041003,4.544111354191107e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938448041003,4.544111354191107e-07,9.900990099009902e-05,0.0,0.00999988890672938,-9.088232704956552e-07
1,857.6958985908889,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888900146966,-9.443785299954618e-05,0.0,0.0,-0.004999938444749788,4.721887456145635e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938444749788,4.721887456145635e-07,9.900990099009902e-05,0.0,0.009999888900146966,-9.443785299954618e-07
1,891.25093813374,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888893039443,-9.813247930845848e-05,0.0,0.0,-0.004999938441196033,4.906618568396586e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938441196033,4.906618568396586e-07,9.900990099009902e-05,0.0,0.009999888893039443,-9.813247930845848e-07
1,926.1187281287878,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888885364915,-0.0001019716479018836,0.0,0.0,-0.00499993843735877,5.098576786923749e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.00499993843735877,5.098576786923749e-07,9.900990099009902e-05,0.0,0.009999888885364915,-1.019716479018836e-06
1,962.3506263980825,0.0,0.9999900000999992,0.0,0.009900990099009901,0.0,0.0,0.0,1.0,0.0,0.9999888877078148,-0.0001059610136059559,0.0,0.0,-0.004999938433215403,5.298044852722826e-07,-9.901090098009908e-05,0.0,9.900990099009902e-05,0.0,9.999900000834395e-10,0.0,-0.004999938433215403,5.298044852722826e-07,9.900990099009902e-05,0.0,0.009999888877078148,-1.059610136059559e-06
