case,frequency_real,frequency_imag,v(fb1)_real,v(fb1)_imag,v(hp)_real,v(hp)_imag,v(lp)_real,v(lp)_imag,v(vn)_real,v(vn)_imag,v(fb2)_real,v(fb2)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,v(low)_real,v(low)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rg1)_real,i(rg1)_imag,i(rhp)_real,i(rhp)_imag,i(rf2)_real,i(rf2)_imag,i(vn)_real,i(vn)_imag,i(rlp)_real,i(rlp)_imag,i(rf1)_real,i(rf1)_imag,i(chp)_real,i(chp)_imag,i(rg2)_real,i(rg2)_imag
3,4.823178482239296,0.0,0.9990704492631463,-0.03027741846093132,0.0009175274319449031,0.03027681580610041,0.9990724818432367,-0.03027651304097,0.0,0.0,0.0009175548706281759,0.03027675420891489,0.001835118916805058,0.06055381118537188,1.0,0.0,1.998150889230785,-0.06055513969604725,0.0,0.0,-4.998887551033171e-05,3.320609932855323e-11,-1.845054763982446e-07,-6.055363161522847e-06,9.175274319449031e-08,3.027681580610042e-06,9.990704492631463e-05,-3.027741846093132e-06,9.175274319449031e-08,3.027681580610042e-06,9.175640461768826e-08,3.027705697645699e-06,-4.998887551033171e-05,3.320609932855323e-11,9.275181567632852e-08,3.027651304097e-06,9.990804399676391e-05,-3.027772123511593e-06,9.175366072192226e-08,3.027711857425847e-06,9.175548706281759e-08,3.027675420891489e-06
3,5.011872336272711,0.0,0.998997324419318,-0.03145963810878261,0.00099065082019024,0.0314590119225429,0.998999359186218,-0.03145869733556955,0.0,0.0,0.00099068044563039,0.03145894784666979,0.001981370798065237,0.06291821028281806,1.0,0.0,1.998004638811881,-0.0629195908139463,0.0,0.0,-4.998887554685805e-05,3.450635003426905e-11,-1.991301540480441e-07,-6.291802384823168e-06,9.906508201902402e-08,3.14590119225429e-06,9.98997324419318e-05,-3.145963810878261e-06,9.9065082019024e-08,3.14590119225429e-06,9.906903524348472e-08,3.145926243614827e-06,-4.998887554685805e-05,3.450635003426905e-11,1.000640813782039e-07,3.145869733556956e-06,9.990073143925627e-05,-3.145995270516369e-06,9.906607266984417e-08,3.145932651266212e-06,9.906804456303901e-08,3.145894784666979e-06
3,5.207948328595451,0.0,0.9989183780472892,-0.03268782833224428,0.001069595620755726,0.03268717769957795,0.9989204151750927,-0.03268685083106965,0.0,0.0,0.001069627607042232,0.03268711103965441,0.002139265910360535,0.06537454895041923,1.0,0.0,1.997846745278359,-0.06537598354277191,0.0,0.0,-4.998887558634035e-05,3.585760898275336e-11,-2.149191141619206e-07,-6.537435540242459e-06,1.069595620755726e-07,3.268717769957795e-06,9.989183780472892e-05,-3.268782833224428e-06,1.069595620755726e-07,3.268717769957795e-06,1.069638303318303e-07,3.268743791076483e-06,-4.998887558634035e-05,3.585760898275336e-11,1.079584824907332e-07,3.268685083106965e-06,9.9892836723107e-05,-3.268815521052763e-06,1.069606316711933e-07,3.268750457135494e-06,1.069627607042232e-07,3.268711103965441e-06
3,5.411695265464624,0.0,0.9988331477243486,-0.03396375345319707,0.00115482424714828,0.03396307742396849,0.9988351874009778,-0.03396273779659053,0.0,0.0,0.001154858782199106,0.03396300806948825,0.002309729112986035,0.06792635576905721,1.0,0.0,1.997676283780175,-0.06792784654392868,0.0,0.0,-4.998887562893128e-05,3.726188975428091e-11,-2.319648394412952e-07,-6.792615485133327e-06,1.15482424714828e-07,3.39630774239685e-06,9.988331477243486e-05,-3.396375345319707e-06,1.15482424714828e-07,3.39630774239685e-06,1.154870330786929e-07,3.396334769956896e-06,-4.998887562893128e-05,3.726188975428091e-11,1.164812599022236e-07,3.396273779659053e-06,9.988431360558262e-05,-3.396409309073161e-06,1.154835795390752e-07,3.396341705474274e-06,1.154858782199107e-07,3.396300806948825e-06
3,5.623413251903477,0.0,0.9987411344673539,-0.03528924266810592,0.001246835672577541,0.03528854025577041,0.9987431768956536,-0.03528818737389668,0.0,0.0,0.001246872959232455,0.03528846809075849,0.002493758387194503,0.0705772890661979,1.0,0.0,1.997492256346053,-0.07057883822863853,0.0,0.0,-4.998887567492227e-05,3.872128616008719e-11,-2.503671245280629e-07,-7.057708051506965e-06,1.246835672577541e-07,3.528854025577041e-06,9.987411344673539e-05,-3.528924266810593e-06,1.246835672577541e-07,3.528854025577041e-06,1.246885427962048e-07,3.528882097543941e-06,-4.998887567492227e-05,3.872128616008719e-11,1.256823104346383e-07,3.528818737389668e-06,9.98751121878699e-05,-3.528959556053261e-06,1.246848140934266e-07,3.528889314117297e-06,1.246872959232455e-07,3.528846809075849e-06
3,5.843414133735162,0.0,0.998641799870551,-0.03666619208341555,0.001346168292080501,0.03666546226368759,0.9986438452694669,-0.03666509561273146,0.0,0.0,0.001346208549279983,0.03666538716634721,0.00269243056064546,0.07333114098656611,1.0,0.0,1.997293586159101,-0.07333275082875196,0.0,0.0,-4.998887572454924e-05,4.023797571181542e-11,-2.702336484296542e-07,-7.33309245310417e-06,1.346168292080501e-07,3.666546226368759e-06,9.98641799870551e-05,-3.666619208341555e-06,1.346168292080501e-07,3.666546226368759e-06,1.346222011365477e-07,3.66657538202189e-06,-4.998887572454924e-05,4.023797571181542e-11,1.356154730533077e-07,3.666509561273147e-06,9.986517862885505e-05,-3.666655874533641e-06,1.346181753763422e-07,3.666582891831022e-06,1.346208549279983e-07,3.666538716634721e-06
3,6.07202195690987,0.0,0.9985345630240349,-0.03809656677002254,0.001453403003999006,0.03809580847950301,0.9985366116298848,-0.03809542752522776,0.0,0.0,0.001453446468055314,0.03809573032183187,0.002906907470575308,0.07619184160096698,1.0,0.0,1.9970791113937,-0.07619351450571278,0.0,0.0,-4.998887577817301e-05,4.181422222360176e-11,-2.916805908144216e-07,-7.619161696281555e-06,1.453403003999006e-07,3.809580847950301e-06,9.985345630240349e-05,-3.809656677002254e-06,1.453403003999006e-07,3.809580847950301e-06,1.453461002519994e-07,3.809611127913511e-06,-4.998887577817301e-05,4.181422222360176e-11,1.463388370115171e-07,3.809542752522776e-06,9.985445483696652e-05,-3.809694773569025e-06,1.453417538029046e-07,3.809618943758779e-06,1.453446468055314e-07,3.809573032183188e-06
3,6.309573444801917,0.0,0.9984187971968278,-0.03958240283034479,0.001569166526834941,0.03958161496510724,0.9984208492646726,-0.03958121915291572,0.0,0.0,0.001569213452802357,0.03958153361247987,0.003138442597739242,0.0791634630402959,1.0,0.0,1.996847578581628,-0.07916520148471788,0.0,0.0,-4.998887583604339e-05,4.345238752145875e-11,-3.14833295382762e-07,-7.91632299341726e-06,1.569166526834941e-07,3.958161496510724e-06,9.984187971968278e-05,-3.958240283034479e-06,1.569166526834941e-07,3.958161496510724e-06,1.569229144936886e-07,3.958192942781602e-06,-4.998887583604339e-05,4.345238752145875e-11,1.579150735327439e-07,3.958121915291572e-06,9.984287813848002e-05,-3.95827986543731e-06,1.569182218500209e-07,3.958201078125688e-06,1.569213452802357e-07,3.958153361247988e-06
3,6.556418494179772,0.0,0.9982938262675145,-0.04112580947040981,0.001694134968545584,0.04112499088454532,0.9982958820726338,-0.04112457963874893,0.0,0.0,0.001694185631697413,0.041124906195258,0.003388388205251144,0.08225022363957796,1.0,0.0,1.996597635473292,-0.08225203019891435,0.0,0.0,-4.998887589850731e-05,4.51549162644449e-11,-3.398269837261489e-07,-8.22499817732031e-06,1.694134968545584e-07,4.112499088454532e-06,9.982938262675146e-05,-4.112580947040982e-06,1.694134968545584e-07,4.112499088454532e-06,1.694202573553731e-07,4.112531744431996e-06,-4.998887589850731e-05,4.51549162644449e-11,1.704117927366244e-07,4.112457963874893e-06,9.983038092057775e-05,-4.112622072850453e-06,1.69415190989527e-07,4.112540213445417e-06,1.694185631697413e-07,4.1124906195258e-06
3,6.812920690579594,0.0,0.9981589208842845,-0.04272897106814228,0.001829037666423056,0.0427281205722632,0.9981609807237698,-0.04272769329533024,0.0,0.0,0.001829092363843443,0.04272803239703737,0.003658203018610525,0.08545649207439875,1.0,0.0,1.996327823357778,-0.08545836942599527,0.0,0.0,-4.998887596595336e-05,4.692436630232555e-11,-3.668075233029943e-07,-8.545624114879915e-06,1.829037666423056e-07,4.27281205722632e-06,9.981589208842846e-05,-4.272897106814229e-06,1.829037666423056e-07,4.27281205722632e-06,1.829110654767082e-07,4.272845967736138e-06,-4.998887596595336e-05,4.692436630232555e-11,1.839019276230203e-07,4.272769329533024e-06,9.981689024734937e-05,-4.272939835785299e-06,1.82905595679972e-07,4.272854785346891e-06,1.829092363843443e-07,4.272803239703737e-06
3,7.07945784384136,0.0,0.9980132943351212,-0.04439414922763694,0.001974661316824248,0.04439326558733977,0.9980153585295904,-0.04439282165912319,0.0,0.0,0.001974720369123506,0.04439317376877954,0.003949460485450704,0.0887867914692968,1.0,0.0,1.996036568803186,-0.08878874239676617,0.0,0.0,-4.998887603872848e-05,4.876339349674241e-11,-3.959322533846935e-07,-8.878653117911882e-06,1.974661316824248e-07,4.439326558733977e-06,9.980132943351213e-05,-4.439414922763694e-06,1.974661316824248e-07,4.439326558733977e-06,1.974740116327198e-07,4.439361770051726e-06,-4.998887603872848e-05,4.876339349674241e-11,1.984641470409554e-07,4.439282165912318e-06,9.980232744680649e-05,-4.439459316912923e-06,1.974681063437416e-07,4.439370951999565e-06,1.974720369123506e-07,4.439317376877954e-06
3,7.356422544596393,0.0,0.9978560981077064,-0.0461236848076357,0.002131854415177412,0.04612276674192367,0.9978581670031527,-0.04612230551886849,0.0,0.0,0.002131918168340119,0.04612267111392238,0.004263857655861921,0.09224580345455591,1.0,0.0,1.995722174776394,-0.09224783085211949,0.0,0.0,-4.998887611729064e-05,5.067476386427794e-11,-4.273708730568945e-07,-9.224553348845958e-06,2.131854415177412e-07,4.612276674192368e-06,9.978560981077064e-05,-4.61236848076357e-06,2.131854415177412e-07,4.612276674192368e-06,2.131939487521803e-07,4.612313234063353e-06,-4.998887611729064e-05,5.067476386427794e-11,2.141832996847337e-07,4.612230551886849e-06,9.978660766686879e-05,-4.61241460444838e-06,2.131875733721563e-07,4.612322796959109e-06,2.131918168340119e-07,4.612267111392238e-06
3,7.644222742525981,0.0,0.997686417117424,-0.04791999991066963,0.002301532027883068,0.04791904609033548,0.9976884910872063,-0.04791856690466644,0.0,0.0,0.002301600855258875,0.04791894647742577,0.004603224726526302,0.09583837214431634,1.0,0.0,1.995382811099019,-0.09584047902133838,0.0,0.0,-4.998887620212555e-05,5.266135010700834e-11,-4.613063955997101e-07,-9.583809218546282e-06,2.301532027883068e-07,4.791904609033548e-06,9.97686417117424e-05,-4.791999991066963e-06,2.301532027883068e-07,4.791904609033548e-06,2.301623871267428e-07,4.791942566689057e-06,-4.998887620212555e-05,5.266135010700834e-11,2.311508912793747e-07,4.791856690466644e-06,9.976963939815955e-05,-4.792047911066876e-06,2.301555043203346e-07,4.791952528079638e-06,2.301600855258875e-07,4.791894647742577e-06
3,7.943282347242792,0.0,0.9975032645806299,-0.0497855998173555,0.002484680918943317,0.04978460886332598,0.9975053440276165,-0.04978411102221576,0.0,0.0,0.002484755223391061,0.04978450507996733,0.004969535294334358,0.09956950800498549,1.0,0.0,1.995016504193906,-0.0995716974907092,0.0,0.0,-4.998887629364956e-05,5.47261541639088e-11,-4.979361738136035e-07,-9.956921773163038e-06,2.484680918943317e-07,4.978460886332598e-06,9.975032645806299e-05,-4.97855998173555e-06,2.484680918943318e-07,4.978460886332598e-06,2.484780070943296e-07,4.978500292501816e-06,-4.998887629364956e-05,5.47261541639088e-11,2.494655972383519e-07,4.978411102221577e-06,9.975132396132763e-05,-4.97860976733537e-06,2.484705765752506e-07,4.978510670941462e-06,2.484755223391061e-07,4.978450507996733e-06
3,8.25404185268016,0.0,0.997305576509117,-0.05172307484813349,0.002682365055385823,0.05172204532977662,0.9973076618679956,-0.05172152811449549,0.0,0.0,0.002682445271582285,0.05172193717957327,0.005364917367617287,0.1034443915785183,1.0,0.0,1.994621126073999,-0.1034466669270155,0.0,0.0,-4.998887639247329e-05,5.687229159834217e-11,-5.374730011040808e-07,-1.034440906647254e-05,2.682365055385823e-07,5.172204532977663e-06,9.97305576509117e-05,-5.172307484813349e-06,2.682365055385822e-07,5.172204532977663e-06,2.682472096035002e-07,5.172245439894508e-06,-4.998887639247329e-05,5.687229159834217e-11,2.692338132004424e-07,5.172152811449549e-06,9.973155495648825e-05,-5.1723592078882e-06,2.682391879036377e-07,5.172256255022992e-06,2.682445271582285e-07,5.172193717957327e-06
3,8.576958985908915,0.0,0.9970922058004776,-0.05373510213226663,0.002895731516785135,0.05373403256566393,0.9970942975402396,-0.05373349523071163,0.0,0.0,0.00289581811371052,0.05373391984050567,0.005791665185602179,0.1074683770202098,1.0,0.0,1.994194382523014,-0.1074707416155546,0.0,0.0,-4.998887649913797e-05,5.910301675154939e-11,-5.801462933860652e-07,-1.074680651367012e-05,2.895731516785135e-07,5.373403256566394e-06,9.970922058004777e-05,-5.373510213226663e-06,2.895731516785135e-07,5.373403256566393e-06,2.895847071891659e-07,5.37344571797041e-06,-4.998887649913797e-05,5.910301675154939e-11,2.905702459760406e-07,5.373349523071164e-06,9.971021767225361e-05,-5.373563948328796e-06,2.895760474100303e-07,5.373456990598959e-06,2.89581811371052e-07,5.373391984050568e-06
3,8.912509381337427,0.0,0.9968619158978278,-0.0558244472611754,0.003126016835410674,0.05582333610736108,0.9968640145244443,-0.05582277787958229,0.0,0.0,0.003126110319023691,0.05582321858647832,0.006252251899150573,0.1116469954051425,1.0,0.0,1.993733800414815,-0.1116494527668234,0.0,0.0,-4.998887661424034e-05,6.142170799749991e-11,-6.26203357113479e-07,-1.116466722203044e-05,3.126016835410674e-07,5.582333610736109e-06,9.968619158978278e-05,-5.58244472611754e-06,3.126016835410674e-07,5.582333610736109e-06,3.126141580126882e-07,5.58237768186642e-06,-4.998887661424034e-05,6.142170799749991e-11,3.135985475555714e-07,5.58227778795823e-06,9.968718845169869e-05,-5.582500550564802e-06,3.126048095579028e-07,5.582389434072214e-06,3.126110319023691e-07,5.582321858647832e-06
3,9.261187281287906,0.0,0.9966133739911702,-0.05799396580011437,0.003374553794729582,0.05799281146328446,0.99661548005047,-0.05799223154096906,0.0,0.0,0.003374654710845832,0.05799268891220799,0.006749343168238774,0.1159859577513051,1.0,0.0,1.99323671411608,-0.1159885115398867,0.0,0.0,-4.99888767384743e-05,6.383189636582909e-11,-6.759107489797567e-07,-1.159856229323682e-05,3.374553794729582e-07,5.799281146328446e-06,9.966133739911702e-05,-5.799396580011436e-06,3.374553794729582e-07,5.799281146328446e-06,3.374688457392942e-07,5.799326883909712e-06,-4.99888767384743e-05,6.383189636582909e-11,3.384519949530041e-07,5.799223154096906e-06,9.966233401249103e-05,-5.799454573977238e-06,3.374587540267528e-07,5.799339139139909e-06,3.374654710845832e-07,5.799268891220799e-06
3,9.623506263980856,0.0,0.9963451437315126,-0.06024660462878945,0.00364277871514271,0.06024540545448435,0.9963472578122792,-0.06024480300645429,0.0,0.0,0.003642887652530961,0.06024527762389923,0.007285811733938449,0.1204911577005747,1.0,0.0,1.992700250914463,-0.1204938117236252,0.0,0.0,-4.998887687254761e-05,6.633725513349731e-11,-7.295557330650659e-07,-1.204908109149932e-05,3.64277871514271e-07,6.024540545448435e-06,9.963451437315127e-05,-6.024660462878945e-06,3.64277871514271e-07,6.024540545448435e-06,3.642924081407488e-07,6.024588007667549e-06,-4.998887687254761e-05,6.633725513349731e-11,3.652742187720826e-07,6.024480300645429e-06,9.963551071829504e-05,-6.024720709483577e-06,3.642815142929861e-07,6.024600790853889e-06,3.642887652530962e-07,6.024527762389923e-06
3,9.999999999999968,0.0,0.9960556774277912,-0.06258540307772484,0.003932239256906916,0.06258415735098904,0.9960578001650915,-0.06258353151567389,0.0,0.0,0.003932356850618714,0.06258402397547087,0.007864753024805937,0.1251686737911815,1.0,0.0,1.992121315412357,-0.1251714320094805,0.0,0.0,-4.998887701723742e-05,6.894161456993952e-11,-7.874478414208003e-07,-1.251683147082364e-05,3.932239256906916e-07,6.258415735098904e-06,9.960556774277913e-05,-6.258540307772484e-06,3.932239256906916e-07,6.258415735098905e-06,3.932396174187224e-07,6.258464981571067e-06,-4.998887701723742e-05,6.894161456993952e-11,3.942199834908511e-07,6.258353151567389e-06,9.960656379845658e-05,-6.258602893175564e-06,3.932278579299485e-07,6.258478319256256e-06,3.932356850618714e-07,6.258402397547088e-06
3,10.39122303835166,0.0,0.9957433076956722,-0.0650134938229851,0.00424460277116551,0.06501219976650939,0.9957454397744369,-0.06501154965101288,0.0,0.0,0.004244729706114533,0.06501206056312966,0.00848950185952613,0.130024771246865,1.0,0.0,1.991496572824422,-0.1300276377809085,0.0,0.0,-4.998887717334866e-05,7.164896193706527e-11,-8.499205442756375e-07,-1.300243995395199e-05,4.24460277116551e-07,6.50121997665094e-06,9.957433076956723e-05,-6.50134938229851e-06,4.24460277116551e-07,6.501219976650939e-06,4.244772153411598e-07,6.501271068373535e-06,-4.998887717334866e-05,7.164896193706527e-11,4.254560225563142e-07,6.501154965101289e-06,9.957532651287497e-05,-6.501414395792338e-06,4.244645217193221e-07,6.501284988850705e-06,4.244729706114534e-07,6.501206056312966e-06
3,10.79775162327706,0.0,0.9954062385264904,-0.06753410349720476,0.004581665230833719,0.06753275926945596,0.9954083806853596,-0.06753208394861647,0.0,0.0,0.004581802245642206,0.06753261393624194,0.009163650309306869,0.1350659031986232,1.0,0.0,1.990822431115366,-0.1350688823354445,0.0,0.0,-4.998887734183888e-05,7.446346577538732e-11,-9.173330362126394e-07,-1.350655185456651e-05,4.581665230833719e-07,6.753275926945596e-06,9.954062385264904e-05,-6.753410349720477e-06,4.581665230833719e-07,6.753275926945596e-06,4.581848063664664e-07,6.753328926238131e-06,-4.998887734183888e-05,7.446346577538732e-11,4.591619314640361e-07,6.753208394861647e-06,9.95416192588876e-05,-6.753477883823975e-06,4.581711047486028e-07,6.753343459704864e-06,4.581802245642206e-07,6.753261393624194e-06
3,11.2201845430196,0.0,0.995042535743933,-0.07015055296973023,0.004945360773723006,0.07014915666307563,0.9950446887793893,-0.07014845517852386,0.0,0.0,0.004945508664853567,0.07014900487730838,0.009891066784793784,0.1402987112446656,1.0,0.0,1.990095021913224,-0.1403018074449902,0.0,0.0,-4.99888775236379e-05,7.738946462831908e-11,-9.900721447941343e-07,-1.402983133331661e-05,4.945360773723007e-07,7.014915666307564e-06,9.95042535743933e-05,-7.015055296973024e-06,4.945360773723006e-07,7.014915666307563e-06,4.945558119940218e-07,7.014970636735718e-06,-4.99888775236379e-05,7.738946462831908e-11,4.955311220610659e-07,7.014845517852386e-06,9.950524861692909e-05,-7.015125447525993e-06,4.945410227330743e-07,7.014985815464225e-06,4.945508664853567e-07,7.014900487730838e-06
3,11.65914401179828,0.0,0.994650116815696,-0.07286625724300345,0.005337771890684404,0.07286480688183715,0.9946522815865,-0.07286407824105476,0.0,0.0,0.005337931516876517,0.07286464829816978,0.01067591641306821,0.1457300252428226,1.0,0.0,1.989310180132561,-0.1457332431485794,0.0,0.0,-4.998887771978655e-05,8.04314913283033e-11,-1.068554368190339e-06,-1.457296137709607e-05,5.337771890684404e-07,7.286480688183715e-06,9.946501168156961e-05,-7.286625724300346e-06,5.337771890684404e-07,7.286480688183715e-06,5.337984896191688e-07,7.286537694465277e-06,-4.998887771978655e-05,8.04314913283033e-11,5.347718413500014e-07,7.286407824105477e-06,9.946600633168646e-05,-7.28669859055759e-06,5.337825268403309e-07,7.286553552990596e-06,5.337931516876517e-07,7.286464829816979e-06
3,12.11527658628584,0.0,0.9942267399872281,-0.07568472490606615,0.005761140291645485,0.07568321844494633,0.9942289174191803,-0.07568246162033013,0.0,0.0,0.005761312578676934,0.07568305269332193,0.01152268277047966,0.1513668622171708,1.0,0.0,1.988463422241856,-0.1513702066593814,0.0,0.0,-4.998887793140894e-05,8.359426779264156e-11,-1.153228048386814e-06,-1.513664368974609e-05,5.761140291645486e-07,7.568321844494633e-06,9.942267399872281e-05,-7.568472490606615e-06,5.761140291645486e-07,7.568321844494633e-06,5.761370191802723e-07,7.568380952384891e-06,-4.998887793140894e-05,8.359426779264156e-11,5.771082580819709e-07,7.568246162033013e-06,9.942366822546284e-05,-7.568548175331525e-06,5.761197903048401e-07,7.568397527713078e-06,5.761312578676934e-07,7.568305269332193e-06
3,12.58925411794163,0.0,0.9937699927049781,-0.07860955707919709,0.006217878482134945,0.07860799240100429,0.9937721837960272,-0.07860720632894101,0.0,0.0,0.006218064427929442,0.0786078190843515,0.01243619103650317,0.1572164242468939,1.0,0.0,1.987549923109884,-0.157219900253965,0.0,0.0,-4.998887815971242e-05,8.688272670753783e-11,-1.244575686489256e-06,-1.572159848098693e-05,6.217878482134945e-07,7.86079924010043e-06,9.937699927049781e-05,-7.860955707919709e-06,6.217878482134945e-07,7.860799240100428e-06,6.218126608573724e-07,7.86086051625424e-06,-4.998887815971242e-05,8.688272670753783e-11,6.227816203972836e-07,7.860720632894101e-06,9.937799304049056e-05,-7.861034317476793e-06,6.217940660919765e-07,7.86087784809283e-06,6.218064427929443e-07,7.860781908435149e-06
3,13.08177474260189,0.0,0.9932772792972806,-0.0816444457761729,0.006710582082149905,0.08164282069030096,0.993279485122999,-0.08164200427025828,0.0,0.0,0.006710782762253127,0.0816426393819821,0.01342163263233388,0.1632860951903581,1.0,0.0,1.986564491367354,-0.1632897079968036,0.0,0.0,-4.998887840598765e-05,9.030202800797138e-11,-1.343116406497172e-06,-1.632856413887661e-05,6.710582082149907e-07,8.164282069030097e-06,9.932772792972807e-05,-8.164444577617291e-06,6.710582082149906e-07,8.164282069030097e-06,6.710849870080754e-07,8.1643455808376e-06,-4.998887840598765e-05,9.030202800797138e-11,6.720514877000983e-07,8.164200427025828e-06,9.932872120700739e-05,-8.164526222063067e-06,6.710649187970726e-07,8.164363711850785e-06,6.710782762253128e-07,8.16426393819821e-06
3,13.59356390878521,0.0,0.9927458078823268,-0.084793171602422,0.007242042917925299,0.08479148384301473,0.9927480296017788,-0.08479063593665537,0.0,0.0,0.007242259491372409,0.08479129408399895,0.01448459140533974,0.1695834360809388,1.0,0.0,1.985501543222733,-0.16958719113656,0.0,0.0,-4.998887867165014e-05,9.385753979573863e-11,-1.449408573657573e-06,-1.695829676945085e-05,7.2420429179253e-07,8.479148384301473e-06,9.927458078823269e-05,-8.479317160242201e-06,7.2420429179253e-07,8.479148384301473e-06,7.242331913967327e-07,8.479214199693984e-06,-4.998887867165014e-05,9.385753979573863e-11,7.251970398221231e-07,8.479063593665537e-06,9.927557353404063e-05,-8.479401953413804e-06,7.242115338354479e-07,8.479233175785315e-06,7.242259491372409e-07,8.479129408399896e-06
3,14.12537544622749,0.0,0.992172576474623,-0.08805960069838516,0.00781526291519941,0.0880578479226339,0.9921748153366473,-0.08805696735296038,0.0,0.0,0.00781549663079807,0.08805764921836465,0.01563107141656245,0.1761161790132215,1.0,0.0,1.984355074675011,-0.1761200819927773,0.0,0.0,-4.998887895817095e-05,9.755489471796608e-11,-1.56405257311813e-06,-1.761156958540735e-05,7.81526291519941e-07,8.80578479226339e-06,9.921725764746231e-05,-8.805960069838516e-06,7.815262915199409e-07,8.80578479226339e-06,7.815574785764382e-07,8.805852979485685e-06,-4.998887895817095e-05,9.755489471796608e-11,7.825184663352692e-07,8.805696735296039e-06,9.92182498200388e-05,-8.80604812943922e-06,7.815341067828561e-07,8.805872850111312e-06,7.81549663079807e-07,8.805764921836466e-06
3,14.67799267622064,0.0,0.9915543582641057,-0.09144768082767209,0.008433468819804701,0.09144586061419119,0.9915566156140393,-0.09144494616472955,0.0,0.0,0.008433721022858297,0.09144565243111405,0.01686752638292682,0.1828922193187524,1.0,0.0,1.983118632071794,-0.1828962761321525,0.0,0.0,-4.998887926718765e-05,1.013999682830669e-10,-1.687693754045361e-06,-1.828917212375269e-05,8.433468819804701e-07,9.14458606141912e-06,9.915543582641057e-05,-9.14476808276721e-06,8.433468819804701e-07,9.144586061419118e-06,8.433805360068527e-07,9.144656688763839e-06,-4.998887926718765e-05,1.013999682830669e-10,8.443384385960706e-07,9.144494616472955e-06,9.915642738076886e-05,-9.14485953044804e-06,8.433553154492899e-07,9.144677507279732e-06,8.433721022858297e-07,9.144565243111405e-06
3,15.25222956539013,0.0,0.9908876860457995,-0.09496143649908409,0.009100127767699397,0.09495954634638343,0.9908899633326673,-0.09495859676041583,0.0,0.0,0.009100399907195867,0.09495932810809678,0.01820089081839081,0.1899196058094747,1.0,0.0,1.98178528096846,-0.1899238226125332,0.0,0.0,-4.998887960042109e-05,1.053989083510398e-10,-1.821025543630971e-06,-1.899190927022627e-05,9.100127767699397e-07,9.495954634638342e-06,9.908876860457995e-05,-9.496143649908409e-06,9.100127767699398e-07,9.495954634638342e-06,9.100490911194944e-07,9.49602777013779e-06,-4.998887960042109e-05,1.053989083510398e-10,9.110036667332677e-07,9.495859676041584e-06,9.908975949226606e-05,-9.496238611344913e-06,9.100218768977072e-07,9.496049594184689e-06,9.100399907195868e-07,9.495932810809677e-06
3,15.84893192461107,0.0,0.9901688357827371,-0.09860496300024216,0.009818963721723277,0.0986030003253185,0.9901711345669312,-0.09860201430517546,0.0,0.0,0.0098192573580155,0.09860277140830533,0.01963861290860458,0.1972065288443248,1.0,0.0,1.980347573253832,-0.1972109120501144,0.0,0.0,-4.998887995973089e-05,1.095581386029165e-10,-1.964792734442927e-06,-1.972060006604972e-05,9.818963721723278e-07,9.86030003253185e-06,9.901688357827371e-05,-9.860496300024215e-06,9.818963721723276e-07,9.860300032531852e-06,9.819355550589084e-07,9.860375743601947e-06,-4.998887995973089e-05,1.095581386029165e-10,9.828865433068823e-07,9.860201430517547e-06,9.901787374710953e-05,-9.860594904987221e-06,9.819061911360496e-07,9.860398635532174e-06,9.819257358015502e-07,9.860277140830534e-06
3,16.46897865482862,0.0,0.989393809290991,-0.102382419208412,0.01059397478621761,0.1023803813454834,0.9893961312524701,-0.1023793575519079,0.0,0.0,0.01059429159922157,0.1023801410743784,0.02118868914135914,0.2047613059501676,1.0,0.0,1.978797512520075,-0.2047658622410162,0.0,0.0,-4.998888034712934e-05,1.138843949699542e-10,-2.119794947349545e-06,-2.047607627012047e-05,1.059397478621761e-06,1.023803813454834e-05,9.89393809290991e-05,-1.02382419208412e-05,1.059397478621761e-06,1.023803813454834e-05,1.059439754213757e-06,1.023811648757892e-05,-4.998888034712934e-05,1.138843949699542e-10,1.060386874752994e-06,1.023793575519079e-05,9.89403703229084e-05,-1.023834430326042e-05,1.059408072596547e-06,1.023814051492968e-05,1.059429159922157e-06,1.023801410743784e-05
3,17.11328304161774,0.0,0.9885583160433616,-0.1062980190311652,0.01142945140297692,0.1062959032305757,0.9885606629903932,-0.1062948402821729,0.0,0.0,0.01142979320091399,0.1062956508729168,0.02285970069976,0.2125923647023424,1.0,0.0,1.977126517669884,-0.2125971010425207,0.0,0.0,-4.998888076473973e-05,1.183847238989122e-10,-2.286890270709772e-06,-2.125918064717809e-05,1.142945140297693e-06,1.062959032305757e-05,9.885583160433616e-05,-1.062980190311652e-05,1.142945140297692e-06,1.062959032305757e-05,1.142990749884601e-06,1.062967138294256e-05,-4.998888076473973e-05,1.183847238989122e-10,1.143933700960675e-06,1.062948402821729e-05,9.885682016265225e-05,-1.062990820113555e-05,1.142956569749095e-06,1.06296966189608e-05,1.142979320091399e-06,1.062956508729168e-05
