case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,i(rb)_real,i(rb)_imag,i(rl)_real,i(rl)_imag,i(rf)_real,i(rf)_imag
1,36.86945064519569,0.0,1.321541970585305,-2.188491877120894e-06,1.0,0.0,0.9929904250976112,-7.655310141770462e-07,-0.01496597574110808,-1.293911657388302e-07,1.28589344628427,-2.035823054808219e-06,0.0,0.0,-0.0004915100875644944,7.996658555775274e-10,8.003167215470092e-06,7.820127843479495e-10,0.0003009061894235185,-2.319790952051655e-10,-0.000134388222630821,-5.42186414691861e-10,-8.765121006565812e-07,-7.203979435199352e-10,0.0003491186977182033,-2.123865054617345e-09,2.2340255722901e-06,7.610356024039741e-10,-1.021389564597182e-12,-2.563001610780592e-10,7.126655114813371e-06,6.16148408280144e-11,0.0001321541970585305,-2.188491877120894e-10,5.844970210383045e-05,-9.253741158219179e-11,0.0002929030211866588,-1.270292040631173e-09
1,38.31186849557281,0.0,1.321541970585252,-2.274110721278614e-06,1.0,0.0,0.9929904250975772,-7.954803511089859e-07,-0.01496597574113011,-1.344532462384435e-07,1.285893446284224,-2.115469142913255e-06,0.0,0.0,-0.0004915100875645118,8.309506261461039e-10,8.00316721551848e-06,8.126069261002721e-10,0.0003009061894235082,-2.410546518512078e-10,-0.0001343882226309435,-5.633979963426805e-10,-8.765121006947723e-07,-7.485815707486323e-10,0.0003491186977180512,-2.20695554858906e-09,2.234025572423132e-06,7.908090684705454e-10,-1.021342817465271e-12,-2.663272138527888e-10,7.126655114823863e-06,6.402535535163979e-11,0.0001321541970585252,-2.274110721278614e-10,5.844970210382836e-05,-9.615768831423885e-11,0.0002929030211866468,-1.319988791804269e-09
1,39.81071705534965,0.0,1.321541970585194,-2.363079171871518e-06,1.0,0.0,0.9929904250975399,-8.266013751000484e-07,-0.01496597574115451,-1.397133669893975e-07,1.285893446284173,-2.198231169476447e-06,0.0,0.0,-0.0004915100875645447,8.634593290143046e-10,8.00316721557156e-06,8.443979811618176e-10,0.0003009061894234969,-2.504852651818328e-10,-0.0001343882226310812,-5.854394239356392e-10,-8.765121007360262e-07,-7.7786780640496e-10,0.0003491186977178948,-2.293296734111766e-09,2.234025572566572e-06,8.217473411227956e-10,-1.021292341073325e-12,-2.767465480327474e-10,7.126655114835481e-06,6.653017475685595e-11,0.0001321541970585194,-2.363079171871518e-10,5.844970210382605e-05,-9.991959861256575e-11,0.0002929030211866332,-1.371629794376398e-09
1,41.36820402388499,0.0,1.321541970585129,-2.455528273220295e-06,1.0,0.0,0.9929904250974992,-8.589399252473615e-07,-0.01496597574118225,-1.451792757825778e-07,1.285893446284116,-2.284231037188889e-06,0.0,0.0,-0.0004915100875645863,8.972398472334076e-10,8.003167215629355e-06,8.774327755387345e-10,0.0003009061894234846,-2.602848258325338e-10,-0.0001343882226312428,-6.083431629558334e-10,-8.765121007806953e-07,-8.0829978707084e-10,0.0003491186977177183,-2.383015785727982e-09,2.234025572721504e-06,8.538959902778701e-10,-1.02123783791902e-12,-2.875735105702595e-10,7.12665511484869e-06,6.913298846789417e-11,0.0001321541970585129,-2.455528273220295e-10,5.844970210382347e-05,-1.038286835085859e-10,0.000292903021186617,-1.425291111941528e-09
1,42.98662347082268,0.0,1.321541970585064,-2.551594196401334e-06,1.0,0.0,0.9929904250974565,-8.92543633979128e-07,-0.01496597574120933,-1.508590235203036e-07,1.285893446284059,-2.373595417855769e-06,0.0,0.0,-0.0004915100875646124,9.323419371499712e-10,8.003167215690233e-06,9.117599671783991e-10,0.0003009061894234717,-2.70467767872463e-10,-0.0001343882226313909,-6.321429490129696e-10,-8.765121008287254e-07,-8.399223369306376e-10,0.0003491186977175341,-2.476244853341342e-09,2.234025572888905e-06,8.873023686530766e-10,-1.021178986766729e-12,-2.988240488257792e-10,7.126655114861587e-06,7.18376302477636e-11,0.0001321541970585064,-2.551594196401334e-10,5.844970210382086e-05,-1.078907008116259e-10,0.0002929030211866025,-1.481051783876641e-09
1,44.66835921509622,0.0,1.32154197058499,-2.651418439817329e-06,1.0,0.0,0.9929904250974095,-9.274619972139061e-07,-0.01496597574124053,-1.567609760747274e-07,1.285893446283994,-2.466455938975196e-06,0.0,0.0,-0.0004915100875646609,9.688173016935397e-10,8.003167215757057e-06,9.474301176392228e-10,0.0003009061894234574,-2.810490900648201e-10,-0.0001343882226315688,-6.568738375314085e-10,-8.765121008806858e-07,-8.727820337941148e-10,0.0003491186977173351,-2.573121256864175e-09,2.234025573069588e-06,9.220156815130989e-10,-1.021115440754213e-12,-3.105147340572474e-10,7.126655114876443e-06,7.464808384510829e-11,0.000132154197058499,-2.651418439817329e-10,5.844970210381792e-05,-1.121116335897816e-10,0.0002929030211865848,-1.53899394176129e-09
1,46.41588833612769,0.0,1.321541970584911,-2.755148037614385e-06,1.0,0.0,0.9929904250973588,-9.637464472645898e-07,-0.01496597574127377,-1.62893826610197e-07,1.285893446283925,-2.562949377616176e-06,0.0,0.0,-0.0004915100875647008,1.006719666531348e-09,8.003167215829251e-06,9.84495766564231e-10,0.0003009061894234421,-2.920443779589666e-10,-0.0001343882226317568,-6.825722553844993e-10,-8.765121009368204e-07,-9.069272777022297e-10,0.0003491186977171162,-2.673787688480081e-09,2.23402557326469e-06,9.580870591459435e-10,-1.021046825348233e-12,-3.226627858283883e-10,7.126655114892272e-06,7.756848886199859e-11,0.000132154197058491,-2.755148037614385e-10,5.844970210381475e-05,-1.164976989825534e-10,0.0002929030211865659,-1.599202930351586e-09
1,48.23178482239296,0.0,1.321541970584826,-2.862935776253201e-06,1.0,0.0,0.9929904250973045,-1.001450428594661e-06,-0.014965975741309,-1.692666083876986e-07,1.28589344628385,-2.663217861881807e-06,0.0,0.0,-0.000491510087564739,1.046104859202354e-09,8.00316721590654e-06,1.023011509068347e-09,0.0003009061894234256,-3.034698268468671e-10,-0.0001343882226319536,-7.092760545489946e-10,-8.765121009973731e-07,-9.42408362217059e-10,0.0003491186977168812,-2.778392422819697e-09,2.23402557347535e-06,9.955696321742826e-10,-1.020972736137102e-12,-3.352860973719314e-10,7.12665511490905e-06,8.060314685128506e-11,0.0001321541970584826,-2.8629357762532e-10,5.844970210381138e-05,-1.21055357358264e-10,0.000292903021186546,-1.661767433287146e-09
1,50.11872336272711,0.0,1.321541970584734,-2.974940419552804e-06,1.0,0.0,0.9929904250972457,-1.040629476538141e-06,-0.01496597574134812,-1.758887080701737e-07,1.28589344628377,-2.767409080254022e-06,0.0,0.0,-0.0004915100875647928,1.087030891347644e-09,8.00316721599029e-06,1.063034076153168e-09,0.0003009061894234078,-3.153422656176184e-10,-0.000134388222632176,-7.370245678579498e-10,-8.765121010628318e-07,-9.792775485007045e-10,0.0003491186977166293,-2.887089535358764e-09,2.23402557370287e-06,1.034518609813147e-09,-1.020892736447127e-12,-3.484032619450952e-10,7.126655114927674e-06,8.375652765246367e-11,0.0001321541970584734,-2.974940419552804e-10,5.844970210380774e-05,-1.257913218297282e-10,0.0002929030211865247,-1.726779603715881e-09
1,52.07948328595451,0.0,1.321541970584633,-3.091326942538578e-06,1.0,0.0,0.9929904250971816,-1.081341299099255e-06,-0.01496597574139045,-1.827698795484368e-07,1.285893446283682,-2.875676499128404e-06,0.0,0.0,-0.0004915100875648483,1.129558044157418e-09,8.003167216081427e-06,1.104622418267766e-09,0.0003009061894233884,-3.276791815452287e-10,-0.0001343882226324172,-7.658586669354053e-10,-8.765121011334405e-07,-1.017589142292316e-09,0.000349118697716353,-3.000039129360593e-09,2.234025573948442e-06,1.07499136118925e-09,-1.020806354768898e-12,-3.620336002161557e-10,7.126655114947834e-06,8.703327597544607e-11,0.0001321541970584633,-3.091326942538579e-10,5.844970210380372e-05,-1.307125681422002e-10,0.0002929030211865004,-1.794335200029149e-09
1,54.11695265464624,0.0,1.321541970584528,-3.212266774438975e-06,1.0,0.0,0.9929904250971132,-1.123645861952303e-06,-0.01496597574143541,-1.899202583080217e-07,1.285893446283589,-2.988179588859487e-06,0.0,0.0,-0.0004915100875649125,1.173748957160631e-09,8.003167216178783e-06,1.147837792138591e-09,0.0003009061894233677,-3.404987460461523e-10,-0.0001343882226326706,-7.958208223978531e-10,-8.765121012097141e-07,-1.057399573896676e-09,0.0003491186977160647,-3.117407571697076e-09,2.234025574213746e-06,1.117047499841725e-09,-1.020713081978266e-12,-3.761971887224412e-10,7.126655114969245e-06,9.04382182419151e-11,0.0001321541970584528,-3.212266774438975e-10,5.844970210379951e-05,-1.358263449481585e-10,0.0002929030211864761,-1.864533726907184e-09
1,56.23413251903477,0.0,1.32154197058441,-3.337938051188808e-06,1.0,0.0,0.9929904250970389,-1.16760547676692e-06,-0.01496597574148373,-1.973503763579654e-07,1.285893446283487,-3.10508405864948e-06,0.0,0.0,-0.0004915100875649663,1.21966872048915e-09,8.003167216284482e-06,1.192743850996362e-09,0.0003009061894233452,-3.538198414445212e-10,-0.0001343882226329421,-8.269551664097733e-10,-8.765121012920592e-07,-1.098767481302094e-09,0.0003491186977157413,-3.239367737895293e-09,2.234025574500138e-06,1.160748971528667e-09,-1.02061236833562e-12,-3.909148894416772e-10,7.12665511499225e-06,9.397636969426926e-11,0.0001321541970584411,-3.337938051188808e-10,5.844970210379485e-05,-1.411401844840673e-10,0.0002929030211864478,-1.93747858188256e-09
1,58.43414133735162,0.0,1.321541970584286,-3.468525877811107e-06,1.0,0.0,0.9929904250969588,-1.213284892988823e-06,-0.01496597574153692,-2.050711777437908e-07,1.285893446283378,-3.226562100626383e-06,0.0,0.0,-0.0004915100875650426,1.26738497075067e-09,8.00316721639856e-06,1.239406738332849e-09,0.0003009061894233209,-3.67662088784492e-10,-0.0001343882226332447,-8.593075576878456e-10,-8.76512101381018e-07,-1.141753796550092e-09,0.0003491186977154018,-3.366099266771371e-09,2.234025574809353e-06,1.206160145468976e-09,-1.020503620245784e-12,-4.062083805202189e-10,7.12665511501758e-06,9.76529417827575e-11,0.0001321541970584287,-3.468525877811107e-10,5.84497021037899e-05,-1.466619136648356e-10,0.000292903021186419,-2.01327720763756e-09
1,60.7202195690987,0.0,1.321541970584152,-3.60422260106377e-06,1.0,0.0,0.9929904250968727,-1.260751393211196e-06,-0.01496597574159281,-2.130940346672823e-07,1.285893446283261,-3.352792643470878e-06,0.0,0.0,-0.0004915100875651068,1.3169679906528e-09,8.00316721652105e-06,1.287895185325568e-09,0.0003009061894232948,-3.820458767306654e-10,-0.0001343882226335572,-8.929256490472908e-10,-8.765121014769428e-07,-1.186421835484002e-09,0.0003491186977150295,-3.497788825025659e-09,2.234025575143233e-06,1.253347909153661e-09,-1.020386196759427e-12,-4.221001882034481e-10,7.126655115044195e-06,1.01473349841563e-10,0.0001321541970584152,-3.60422260106377e-10,5.844970210378456e-05,-1.523996656123126e-10,0.0002929030211863878,-2.092041250259682e-09
1,63.09573444801917,0.0,1.321541970584006,-3.745228092753055e-06,1.0,0.0,0.9929904250967793,-1.310074892277289e-06,-0.01496597574165342,-2.214307642369544e-07,1.285893446283132,-3.483961615965902e-06,0.0,0.0,-0.0004915100875651762,1.368490812524646e-09,8.003167216654089e-06,1.338280612074068e-09,0.0003009061894232664,-3.969923915991784e-10,-0.0001343882226338971,-9.278589575912102e-10,-8.765121015806196e-07,-1.232837391008845e-09,0.0003491186977146277,-3.634630382189925e-09,2.234025575503838e-06,1.302381766866493e-09,-1.020259405795385e-12,-4.386137200153668e-10,7.126655115073058e-06,1.054432210652164e-10,0.0001321541970584006,-3.745228092753055e-10,5.844970210377874e-05,-1.583618916348137e-10,0.0002929030211863531,-2.173886723688613e-09
1,65.56418494179772,0.0,1.321541970583847,-3.891750044130761e-06,1.0,0.0,0.9929904250966783,-1.361328040260099e-06,-0.01496597574172043,-2.30093645873841e-07,1.285893446282994,-3.620262220856743e-06,0.0,0.0,-0.0004915100875652646,1.422029325888221e-09,8.003167216797708e-06,1.390637232796736e-09,0.0003009061894232359,-4.125236485636663e-10,-0.0001343882226342785,-9.641589376459426e-10,-8.765121016925906e-07,-1.281068829999665e-09,0.0003491186977141927,-3.7768254963309e-09,2.234025575893067e-06,1.353333942058944e-09,-1.020122500061607e-12,-4.557732992362412e-10,7.126655115104969e-06,1.095684027970671e-10,0.0001321541970583847,-3.891750044130761e-10,5.844970210377243e-05,-1.645573736753065e-10,0.0002929030211863153,-2.258934180596643e-09
1,68.12920690579594,0.0,1.321541970583679,-4.04400427180888e-06,1.0,0.0,0.9929904250965695,-1.414586329470828e-06,-0.014965975741792,-2.390954393981953e-07,1.285893446282846,-3.761895219425128e-06,0.0,0.0,-0.00049151008756536,1.477662389238638e-09,8.003167216952563e-06,1.445042165143134e-09,0.0003009061894232029,-4.286625240820691e-10,-0.0001343882226346829,-1.001879056549425e-09,-8.765121018134521e-07,-1.331187194001137e-09,0.0003491186977137278,-3.924583610931204e-09,2.234025576313466e-06,1.406279483730308e-09,-1.019974672650692e-12,-4.736042007290973e-10,7.126655115139046e-06,1.138549711419978e-10,0.0001321541970583679,-4.04400427180888e-10,5.844970210376571e-05,-1.709952372465967e-10,0.0002929030211862762,-2.3473088899543e-09
1,70.7945784384136,0.0,1.321541970583495,-4.202215035642546e-06,1.0,0.0,0.9929904250964523,-1.469928205653842e-06,-0.01496597574186839,-2.484494038238621e-07,1.285893446282685,-3.909069227196718e-06,0.0,0.0,-0.0004915100875654537,1.535471946196823e-09,8.003167217119445e-06,1.50157554378297e-09,0.0003009061894231673,-4.454327895920733e-10,-0.0001343882226351115,-1.04107487340528e-09,-8.765121019439358e-07,-1.383266303866843e-09,0.0003491186977132245,-4.078122363385076e-09,2.234025576767368e-06,1.461296376969617e-09,-1.019815052284073e-12,-4.921326881678324e-10,7.126655115175422e-06,1.183092399161248e-10,0.0001321541970583495,-4.202215035642547e-10,5.844970210375841e-05,-1.776849648725781e-10,0.0002929030211862327,-2.439141021542876e-09
1,73.56422544596393,0.0,1.321541970583298,-4.366615369049091e-06,1.0,0.0,0.9929904250963254,-1.527435183531754e-06,-0.01496597574195234,-2.581693168878629e-07,1.285893446282512,-4.062001021217162e-06,0.0,0.0,-0.0004915100875655665,1.595543146206807e-09,8.003167217300048e-06,1.560320638438856e-09,0.0003009061894231289,-4.62859146524774e-10,-0.0001343882226355879,-1.081804120917337e-09,-8.765121020848821e-07,-1.437382868492257e-09,0.0003491186977126815,-4.237667905563002e-09,2.234025577257481e-06,1.518465657822259e-09,-1.019642698176799e-12,-5.113860527217776e-10,7.126655115215398e-06,1.229377699466014e-10,0.0001321541970583298,-4.366615369049091e-10,5.844970210375054e-05,-1.846364100553255e-10,0.0002929030211861866,-2.534565837685408e-09
1,76.44222742525982,0.0,1.321541970583083,-4.537447422249933e-06,1.0,0.0,0.9929904250961883,-1.587191966870899e-06,-0.01496597574204182,-2.682694953439898e-07,1.285893446282324,-4.220915859349486e-06,0.0,0.0,-0.0004915100875656775,1.657964469955435e-09,8.003167217495189e-06,1.621363976536759e-09,0.0003009061894230874,-4.809672626881511e-10,-0.0001343882226360915,-1.124126790425416e-09,-8.765121022369956e-07,-1.493616597801521e-09,0.0003491186977120924,-4.403455236917609e-09,2.23402557778668e-06,1.577871532650404e-09,-1.019456594492637e-12,-5.313926532536787e-10,7.126655115258008e-06,1.277473787352333e-10,0.0001321541970583083,-4.537447422249933e-10,5.844970210374198e-05,-1.91859811788613e-10,0.0002929030211861354,-2.633723892478587e-09
1,79.43282347242791,0.0,1.321541970582852,-4.714962818941073e-06,1.0,0.0,0.9929904250960405,-1.649286573244107e-06,-0.01496597574213922,-2.787648160504582e-07,1.285893446282121,-4.386047812063318e-06,0.0,0.0,-0.0004915100875658024,1.722827859697621e-09,8.003167217705512e-06,1.684795470654911e-09,0.0003009061894230426,-4.997838100739717e-10,-0.0001343882226366424,-1.168105220269041e-09,-8.765121024013336e-07,-1.552050320154693e-09,0.0003491186977114554,-4.575728550621579e-09,2.234025578358055e-06,1.639601502163114e-09,-1.019255644356862e-12,-5.521819580903277e-10,7.126655115304391e-06,1.327451505002182e-10,0.0001321541970582852,-4.714962818941074e-10,5.844970210373279e-05,-1.993658096392417e-10,0.0002929030211860809,-2.736761238819211e-09
1,82.5404185268016,0.0,1.321541970582602,-4.899423026917208e-06,1.0,0.0,0.9929904250958805,-1.713810463674442e-06,-0.01496597574224412,-2.896707378824465e-07,1.285893446281903,-4.557640107204328e-06,0.0,0.0,-0.000491510087565936,1.790228854681104e-09,8.00316721793319e-06,1.750708550958762e-09,0.0003009061894229941,-5.193365041437704e-10,-0.0001343882226372348,-1.213804187607165e-09,-8.765121025787633e-07,-1.612770104348073e-09,0.0003491186977107707,-4.754741593247038e-09,2.234025578975074e-06,1.703746490298779e-09,-1.019038663391386e-12,-5.737845884273537e-10,7.126655115354342e-06,1.379384466106888e-10,0.0001321541970582602,-4.899423026917209e-10,5.844970210372285e-05,-2.071654594183785e-10,0.0002929030211860222,-2.843829643529886e-09
1,85.76958985908915,0.0,1.321541970582333,-5.0910997431955e-06,1.0,0.0,0.9929904250957081,-1.780858677350886e-06,-0.0149659757423571,-3.010033245019102e-07,1.285893446281667,-4.735945488251822e-06,0.0,0.0,-0.0004915100875660782,1.860266731869484e-09,8.003167218178589e-06,1.819200302817052e-09,0.0003009061894229418,-5.396541446517835e-10,-0.0001343882226378719,-1.261291003830112e-09,-8.765121027703147e-07,-1.675865386387567e-09,0.0003491186977100314,-4.940758038516649e-09,2.234025579641316e-06,1.770400978149722e-09,-1.018804372734166e-12,-5.962323634321013e-10,7.126655115408144e-06,1.43334916429481e-10,0.0001321541970582333,-5.091099743195501e-10,5.844970210371212e-05,-2.152702494659919e-10,0.0002929030211859586,-2.955086810900936e-09
1,89.12509381337428,0.0,1.321541970582042,-5.290275294206443e-06,1.0,0.0,0.9929904250955219,-1.850529971614471e-06,-0.01496597574247961,-3.127792680183425e-07,1.285893446281412,-4.921226586592369e-06,0.0,0.0,-0.0004915100875662361,1.933044652169136e-09,8.003167218443578e-06,1.890371609801854e-09,0.0003009061894228855,-5.607666580649913e-10,-0.0001343882226385644,-1.310635613705552e-09,-8.765121029771805e-07,-1.741429101221693e-09,0.0003491186977092309,-5.134051875676553e-09,2.234025580360685e-06,1.839663143126268e-09,-1.018551391501736e-12,-6.195583471110524e-10,7.126655115466483e-06,1.489425085801631e-10,0.0001321541970582042,-5.290275294206443e-10,5.844970210370055e-05,-2.236921175723804e-10,0.0002929030211858903,-3.070696614977898e-09
1,92.61187281287906,0.0,1.321541970581728,-5.497243051640905e-06,1.0,0.0,0.9929904250953209,-1.92292696742093e-06,-0.01496597574261111,-3.250159135749629e-07,1.285893446281137,-5.113756308357423e-06,0.0,0.0,-0.0004915100875664026,2.008669812379319e-09,8.003167218729741e-06,1.964327302282993e-09,0.0003009061894228245,-5.82705141642706e-10,-0.000134388222639305,-1.361910698401124e-09,-8.765121032004719e-07,-1.809557819628241e-09,0.0003491186977083688,-5.33490781306344e-09,2.234025581137461e-06,1.911635003565225e-09,-1.018278228650421e-12,-6.437968970107928e-10,7.126655115529098e-06,1.547694826547442e-10,0.0001321541970581728,-5.497243051640905e-10,5.844970210368806e-05,-2.32443468561701e-10,0.0002929030211858165,-3.190829340936494e-09
1,96.23506263980856,0.0,1.32154197058139,-5.712307864566108e-06,1.0,0.0,0.9929904250951037,-1.998156300494176e-06,-0.01496597574275417,-3.377312848969407e-07,1.28589344628084,-5.313818236394962e-06,0.0,0.0,-0.0004915100875665882,2.087253603085045e-09,8.003167219038808e-06,2.041176311835836e-09,0.0003009061894227587,-6.055019092406594e-10,-0.0001343882226401146,-1.415191782539063e-09,-8.765121034417069e-07,-1.880351890456342e-09,0.0003491186977074379,-5.543621697459956e-09,2.2340255819762e-06,1.98642256899576e-09,-1.017983274188301e-12,-6.689837148242907e-10,7.126655115597225e-06,1.608244213794956e-10,0.000132154197058139,-5.712307864566108e-10,5.844970210367457e-05,-2.415371925634074e-10,0.0002929030211857368,-3.315661935900787e-09
